siman,seif,responsa,text
1,1,"(שם) אא""כ נטל קבלה. אם יש לסמוך על קבלת אב לבנו. עי' בת' פ""מ ח""ב ובת' שבו""י (ח""א סמ""ד) ובת' חו""י (ס' קכ""ב):","@22(שם) @11אא""כ נטל קבלה. @33אם יש לסמוך על קבלת אב לבנו. עי' בת' פ""מ ח""ב ובת' שבו""י (ח""א סמ""ד) ובת' חו""י (ס' קכ""ד): "
1,1,"(שם) כך ה""ה כו'. יש לעי' מנ""ל זה הא אמרי' היכי דאפשר לברר מבררי' אבל לענין בדיקת הריאה דליכא חזקת איסור י""ל דא""צ לברר עי' במג""א (סי' תל""ז סק""ד) וגם הא הוו ב' רובי רוב בהמות כשרות ורוב בודקים מומחים דא""צ לברר ולדברי המג""א לכאורה קשה דנצטרך לבדוק הושט לכתחלה דבאתחזק איסורא היכא דאיכא לברר מבררי' והרי ברוב מצויים אצל שחיטה מומחים דכ' הרא""ש דהמיעוט הוי מיעוטא דלא שכיח ואפ""ה באיתי' קמן צריך לבדוק א""כ גם הושט נבדוק. וצ""ל דלא הצריכו חז""ל אלא באם הספק אם עשה מעשה שחיטה כראוי. דהיינו דחיישי' שמא אינו מומחה ושהה או דרס אבל היכא דודאי עשה מעשה השחיטה כראוי אלא דהחשש ממקום אחר שמא הי' נקב בושט דעי""ז הוי פסולו בשחיטה. כיון דבהמה בחזקת שלימות ובחזקת שבאם ישחטו אותה בכל דיני שחיטה תהיה מותרת בזה א""צ לברר ולמ""ש צ""ל בכוונת הש""כ (סימן כ""ה סק""ב) דבלא בדקו על שמוטה דכשר דבהמה בחייה לאו בחזקת שנעקרו הסי' קיימא ולא דמי לאם לא ראה שנשחטו רובם דהתם בהמה בחייה בחזקת שאינה זבוחה קיימא ע""ש והיינו אף דבשמוטה לא מהני השחיטה והוי ג""כ אינו זבוח מ""מ זהו רק אם שמוטה לפנינו והספק אם נשמט קודם שחיטה או אח""כ אבל כל שאין רואין ריעותא לא מיקרי איתחזק איסורא כיון דלכך היה בחזקתה שאינה שמוטה ושאם ישחטו בדיני שחיטות תהי' מותרת. ושאני בלא ראה אם סימנים שחוטים ברובם. דהתם הוי הספק שמא לא עשה מעשה השחיטה אלא דמ""מ בשמוטה צריכים לבדוק לכתחלה כיון דהוא שכיח הוי כמו בדיקת הריאה אבל על נקובת הושט ל""צ לברורי:","@22(שם) @11כך ה""ה כו'. @33יש לעי' מנ""ל זה הא אמרי' היכי דאפשר לברר מבררי' אבל לענין בדיקת הריאה דליכא חזקת איסור י""ל דא""צ לברר עי' במג""א (סי' תל""ז סק""ב) וגם הא הוי ב' רובי רוב בהמות כשרות ורוב בודקים מומחים דא""צ לברר ולדברי המג""א לכאורה קשה דנצטרך לבדוק הושט לכתחלה דבאתחזק איסורא היכא דאיכא לברר מבררי' והרי ברוב מצויים אצל שחיטה מומחים דכ' הרא""ש דהמיעוט הוי מיעוטא דלא שכיח ואפ""ה באיתי' קמן צריך לבדוק א""כ גם הושט נבדוק. וצ""ל דלא הצריכו חז""ל אלא באם הספק אם עשה מעשה שחיטה כראוי. דהיינו דחיישי' שמא אינו מומחה ושהה או דרס אבל היכא דודאי עשה מעשה השחיטה בראוי אלא דהחשש ממקום אחר שמא הי' נקב בושט דעי""ז הוי פסולו בשחיטה. כיון דבהמה בחזקת שלימות ובחזקת שבאם ישחטו אותה בכל דיני שחיטה תהיה מותרת בזה א""צ לברר ולמ""ש צ""ל בכוונת הש""כ (סימן כ""ה סק""ב) דבלא בדקו על שמוטה דכשר דבהמה בחייה לאו בחזקת שנעקרו הסי' קיימא ולא דמי לאם לא ראה שנשחטו רובם דהתם בהמה בחייה בחזקת שאינה זבוחה קיימא ע""ש והיינו אף דבשמוטה לא מהני השחיטה והוי ג""כ אינו זבוח מ""מ זהו רק אם שמוטה לפנינו והספק אם נשמט קודם שחיטה או אח""כ אבל כל שאין רואין ריעותא לא מיקרי איתחזק איסורא כיון דלכך היה בחזקתה שאינה שמוטה ושאם ישחטו בדיני שחיטות תהי' מותרת. ושאני בלא ראה אם סימנים שחוטים ברובם. דהתם הוי הספק שמא לא עשה מעשה השחיטה אלא דמ""מ בשמוטה צריכים לבדוק לכתחלה כיון דהוא שכיח הוי כמו בדיקת הריאה אבל על נקובת הושט ל""צ לברורי: "
1,1,"ואם בדקו וכו'. משמע דגם בבודק שבדקו אותו וא""י הלכות בדיקה אוסרין למפרע. ולענ""ד צע""ג דלו יהא דמחשבי' הבדיקות שלו לאין מ""מ לא גרע מנאבדה הריאה דכשר:","@11ואם בדקו וכו'. @33משמע דגם בבודק שבדקו אותו וא""י הלכות בדיקת אוסרין למפרע. ולענ""ד צע""ג דלו יהא דמחשבי' הבדיקות שלו לאין מ""מ לא גרע מנאבדה הריאה דכשר: "
1,1,"(ט""ז סק""ו) תחלה נעתיק וכו'. ע' ת' מהרא""ש ח""ג סי' י""א. ובת' משאת משה חיו""ד סימן ג':","@22(ט""ז סק""ו) @11תחלה נעתיק וכו'. @33ע' ת' מהרא""ש ח""ג סי' י""א. ובת' משאת משה היו""ד סימן ג': "
1,1,"(בא""ד) דהא בגיטין וכו'. אין זה ראיה כ""כ די""ל דכמו דלר""ח הכא עדיף ממקוה דהוי ס""ס ה""נ י""ל אף לדידן דאסרי' בלא שיבר בה עצמות מ""מ לא דמי לגמרי למקוה דאלו התם דנין לודאי דאף ברה""ר טמא וכדאיתא להדיא בריש נדה אבל הכא כיון דאיכא ס""ס אלא דלא מהני ס""ס באתחזק איסורא מ""מ ודאי לא הוי וע' ש""ך (סימן ק""י בדיני ס""ס אות כ""ח) דבג' ספיקות מהני במקום חזקה דהספק הראשון הוי כודאי ושוב מהני ס""ס א""כ בס""ס הוי כמו ספק א' בגופו של איסור ואסור רק מספק ולא הוי ודאי. ואפשר לומר עוד דאסור רק מדרבנן דס""ס הוי כמו רוב ומדאורייתא מהני גם במקום חזקה אלא דמדרבנן אסור דהוי כמו סמוך מיעוטא לחזקה א""כ י""ל דמש""ה במקוה הטהרות אסורים כיון דאנו דנין לודאי טמא ואף לר""ש דס""ל גבי מקוה דהוי רק ספק הא לדידיה ממילא רק ברה""י טמא מש""ה לא מהני חזקה דטהרות כמו בכל ספק טומאה ברה""י דלא מהני חזקה אבל הכא דהוי רק ספק י""ל דהכלים מותרים משום חזקת היתר אולם מסברא נראה דלא שייך בכלי חזקת היתר דחרסי הכלי עדיין מותרים ואנו דנין על הבליעה משחיטה זו שבא לתוכם ועל הבליעה לא היה מעולם חזקת היתר ואך הכלים אם הם אין ב""י ובפרט אם לא נודע הריעותא עד אחר שנעשו הכלים אב""י יש לצדד להקל ודו""ק:","@22(בא""ד) @11דהא בגיטין וכו'. @33אין זה ראיה כ""כ די""ל דכמו דלר""ח הכא עדיף ממקוה דהוי ס""ס ה""נ י""ל אף לדידן דאסרי' בלא שיבא בה עצמות מ""מ לא דמי לגמרי למקוה דאלו התם דנין לודאי דאף ברה""ר טמא וכדאיתא להדיא בריש נדה אבל הכא כיון דאיכא ס""ס אלא דלא מהני ס""ס באתחזק איסורא מ""מ ודאי לא הוי וע' ש""ך (סימן ק""י בדיני ס""ס אות כ""ח) דבג' ספיקות מהני במקום חזקה דהספק הראשון הוי כודאי ושוב מהני ס""ס א""כ בס""ס הוי כמו ספק א' בגופו של איסור ואסור רק מספק ולא הוי ודאי. ואפשר לומר עוד דאסור דק מדרבנן דס""ס הוי כמו רוב ומדאורייתא מהני גם במקום חזקה אלא דמדרבנן אסור דהוי כמו סמוך מיעוטא לחזקה א""כ י""ל דמש""ה במקוה הטהרות אסורים כיון דאנו דנין לודאי טמא ואף לר""ש דס""ל גבי מקוה דהוי רק ספק הא לדידיה ממילא דק ברה""י טמא מש""ה לא מהני חזקה דטהרות כמו בכל ספק טומאה ברה""י דלא מהני חזקה אבל הכא דהוי רק ספק י""ל דהכלים מותרים משום חזקת היתר אולם מסברא נראה דלא שייך בכלי חזקת היתר דחרסי הכלי עדיין מותרים ואנו דנין על הבליעה משחיטה זו שבא לתוכם ועל הבליעה לא היה מעולם חזקת היתר ואך הכלים אם הם אין ב""י ובפרט אם לא נודע הריעותא עד אחר שנעשו הכלים אב""י יש לצדד להקל ודו""ק: "
1,1,"(ש""ך סק""ח) מיהו בלא""ה לק""מ וכו'. לפ""ז לא היינו צריכים לכל הטורח בישוב קושי' הד""מ ומה מקום לדמותו לגבינות הא בגבינות ס""ל לתוס' דאסור כיון דליכא חזקה מבוררת ולגבי הרוב הא היא טריפה לפנינו והמכשירים דקיי""ל כוותייהו ס""ל דמכח הרוב הוי כידוע לנו בבירור שנולדה כשירה והוי חזקה אם כן רק מדין חזקה מתירים אותה וממילא הכא דהוי חזקת איסור דבהמה הוי כמו מקוה ולומר דחזקה דאתיא מכח רובא עדיף מחזקה מבוררת ממש מה""ת לנו לחוש ולעשות מזה קושיא מגבינות ועי' תוספות כתובות (דף ע""ה) ד""ה אבל היכי וכו'. ורק בנטל קבלה הוי חזקה ורוב בזה הוא דעדיף ממקוה אף דעל הרוב א""א לדון כיון דאתרע בפנינו מכל מקום כיון דמסייע לחזקה עדיף ממקוה:","@22(ש""ך סק""ח) @11מיהו בלא""ה לק""מ וכו'. @33לפ""ז לא היינו צריכים לכל הטורח בישוב קושי' הד""מ ומה מקום לדמותו לגבינות הא בגבינות ס""ל לתוס' דאסור כיון דליכא חזקה מבוררת ולגבי הרוב הא היא טריפה לפנינו והמכשירים דקיי""ל כוותייהו ס""ל דמכח הרוב הוי כידוע לנו בבירור שנולדה כשירה והוי חזקה אם כן רק מדין חזקה מתירים אותה וממילא הכא דהוי חזקת איסור דבהמה הוי כמו מקוה ולומר דחזקה דאתיא מכח רובא עדיף מחזקה מבוררת ממש מה""ת לנו לחוש ולעשות מזה קושיא מגבינות ועי' תוספות כתובות (דף ע""ה) ד""ה אבל היכי וכו'. ורק בנטל קבלה הוי חזקה ורוב בזה הוא דעדיף ממקוה אף דעל הרוב א""א לדון כיון דאתרע בפנינו מכל מקום כיון דמסייע לחזקה עדיף ממקוה: "
1,1,"(בא""ד) א""נ הכא הוי ס""ס. היינו אף דהט""ז סתר כן דהא קיי""ל כר""ה דלא שיבר בה עצמות אסור אף דהוי ספק ספיקא מכל מקום יש לומר דהטעם דאנן ס""ל דלא מקרי ס""ס דמסתמא דרך הסכין להוליך בכולו. וכ""כ להדיא בנקה""כ אמנם לענ""ד נסתר זה דהרי להך תירוצא דתוס' דסכין אתרעי בהמה לא אתרעי היינו דהוי ס""ס אם כן אין חילוק בין הריעותא בסכין או בבהמה אלא דעיקר החילוק מכח ס""ס אם כן אם איתא דאנן ס""ל דלא הוי ס""ס לדידן דקיי""ל כר""ח בשיבר בה עצמות ישאר קושי' הש""ס מטבל ועלה דהא שם דנתעסק באותו מין הוי כמו שיבר בה עצמות משום דהוי ס""ס באתחזק איסורא והוי כמו פלגא ופלגא כעין סמוך מיעוטא לחזקה. מש""ה נוכל להקל בשיבר בה עצמות דחזקת איסור נסתלק מכח הס""ס ותולין במצוי בעצם אבל בטבל ועלה דליכא ס""ס קיימא החזקת איסור בתקפו ואולי י""ל דנהי דלהך תירוצא דתוס' בפי' הסוגיא דמשני סכין אתרעי מוכח דגם אנן משוינן ליה לס""ס מ""מ בזה לא נקטי' כהך תירוצא אלא דכוונת הסוגיא בפשוטו דיש חילוק בין שהריעותא בדבר שיש בו החזקה. או שהריעותא בדבר אחר. וכמו שנראה בבירור דהא להך תירוצא דליכא חילוק אלא מכח ס""ס ממילא גם בשיבר בה עצמות ההיתר רק מכח ס""ס אם כן היכא דהסכין קטן רק כמלא צואר דליכא ס""ס יהיה אסור ולא מצינו לדינא חילוק זה אע""כ דלא קיי""ל כהך תירוצא דהתוס'. אלא דמ""מ על קושייתם דאף בסכין אתרע ליתסר כמו מקוה שנמדד. ע""ז מחלקים דהכא דהוי ס""ס ואנן ס""ל באמת דלא הוי ס""ס ואסרי' באמת בלא שיבר בה עצמות דדמי למקוה שנמדד אבל בשיבר בה עצמות ס""ל להקל בלא ס""ס דל""ד למקוה שנמדד כיון דשיבר בה עצמות ולטבל ועלה ג""כ לא דמי כיון דבהמה לא אתרע ועדיין קשה דאם נימא דלר""ח הוי ס""ס מעליא וגם נימא דשינוי' דסכין אתרע אינו מטעם ס""ס אלא דמחלק בין הריעותא במקום החזקה או לא היא גופא תיקשי אמאי לא משני הש""ס בפשוטו לחלק מדין טבל ועלה דהכא הוי ס""ס זולת שנאמר דבאמת גם לר""ח לא הוי ס""ס מעליא והחילוק בין סכין למקוה שנמדד באמת כתירוצא קמאי דתוס' כיון דל""ש בו חסר ואתאי או משום דעצם ודאי פוגם ואנן קיי""ל כר""ה בלא שיבר בה עצמות ומ""מ רק בליכא ס""ס אבל במקום ס""ס מקילים:","@22(בא""ד) @11א""נ הכא הוי ס""ס. @33היינו אף דהט""ז סתר כן דהא קיי""ל כר""ח דלא שיבר בה עצמות אסור אף דהוי ספק ספיקא מכל מקום יש לומר דהטעם דאנן ס""ל דלא מקרי ס""ס דמסתמא דרך הסכין להוליך בכולו. וכ""כ להדיא בנקה""כ אמנם לענ""ד נסתר זה דהרי להך תירוצא דתוס' דסכין אתרעי בהמה לא אתרעי היינו דהוי ס""ס אם כן אין חילוק בין הריעותא בסכין או בבהמה אלא דעיקר החילוק מכח ס""ס אם כן אם איתא דאנן ס""ל דלא הוי ס""ס לדידן דקיי""ל כר""ח בשיבר בה עצמות ישאר קושי' הש""ס מטבל ועלה דהא שם דנתעסק באותו מין הוי כמו שיבר בה עצמות משום דהוי ס""ס באתחזק איסורא והוי כמו פלגא ופלגא כעין סמוך מיעוטא לחזקה. מש""ה נוכל להקל בשיבר בה עצמות דחזקת איסור נסתלק מכח הס""ס ותולין במצוי בעצם אבל בטבל ועלה דליכא ס""ס קיימא החזקת איסור בתקפו ואולי י""ל דנהי דלהך תירוצא דתוס' בפי' הסוגיא דמשני סכין אתרעי מוכח דגם אנן משוינן ליה לס""ס מ""מ בזה לא נקטי' כהך תירוצא אלא דכוונת הסוגיא בפשוטו דיש חילוק בין שהריעותא בדבר שיש בו דחזקה. או שהריעותא בדבר אחר. וכמו שנראה בבירור דהא להך תירוצא דליכא חילוק אלא מכח ס""ס ממילא גם בשיבר בה עצמות ההיתר רק מכח ס""ס אם כן היכא דהסכין קטן רק כמלא צואר דליכא ס""ס יהיה אסור ולא מצינו לדינא חילוק זה אע""כ דלא קיי""ל כהך תירוצא דהתוס'. אלא דמ""מ על קושייתם דאף בסכין אתרע ליתסר כמו מקוה שנמדד. ע""ז מחלקים דהכא דהוי ס""ס ואנן ס""ל באמת דלא הוי ס""ס ואסרי' באמת בלא שיבר בה עצמות דדמי למקוה שנמדד אבל בשיבר בה עצמות ס""ל להקל בלא ס""ס דל""ד למקוה שנמדד כיון דשיבר בה עצמות ולטבל ועלה ג""כ לא דמי כיון דבהמה לא אתרע ועדיין קשה דאם נימא דלר""ח הוי ס""ס מעליא וגם נימא דשינוי' דסכין אתרע אינו מטעם ס""ס אלא דמחלק בין הריעותא במקום החזקה או לא היא גופא תיקשי אמאי לא משני הש""ס בפשוטו לחלק מדין טבל ועלה דהכא הוי ס""ס זולת שנאמר דבאמת גם לר""ח לא הוי ס""ס מעליא והחילוק בין סכין למקוה שנמדד באמת כתירוצא קמאי דתוס' כיון דל""ש בו חסר ואתאי או משום דעצם ודאי פוגם ואנן קיי""ל כר""ה בלא שיבר בה עצמות ומ""מ רק בליכא ס""ס אבל במקום ס""ס מקילים: "
1,1,"בסה""ד. תמוה לי שכתב כן בפשיטות הא הרשב""א בתשו' סימן תרי""ט אוסר בחשוד על מה ששחט למפרע עיין שם:","@11בסה""ד. @33תמוה לי שכתב כן בפשיטות הא הרשב""א בתשו' סימן תרי""ט אוסר בחשוד על מה ששחט למיפרע עיין שם: "
1,3,"(סעיף ג) ואפי' אמר ברי לי. הרשב""א הוכיח כן מדלא מוקי האמוראים מתני' בהכי הכל שוחטים סתם בנ""א אבל בידוע שאינו מומחה לא ישחוט ואם שחט ואמר ברי לי שחיטתו כשירה אע""כ דלא מהני ברי לי עי""ש אף דהרשב""א ס""ל כהגאוני' והא דניידי מרבינא היינו משום דלכתחלה מותר ליתן ע""ס בדיקה שלאח""כ וזה אין במשמע בלישנא דהכל שוחטים וכמ""ש הרא""ש וא""כ לא הו""מ לאוקמי הכל שוחטים סתם בנ""א דהא אין מותר אלא ע""ס מכ""מ נלענ""ד הא ודאי דלל""ב דלרבינא דמוקי הכל שוחטין מוחזקים אע""פ שאין מומחים הרי דלענין מומחה נותנים לו בלא ע""ס אי דאמרי' דכלהו מומחים אי דהוי מיעוטא דמיעוטא יהי' מאיזה טעם שיהיה כיון דלרבינא מותר לכתחלה לגמרי ממילא גם לאינך אמוראי דמקילי יותר הכי הוא ומה דאנן פסקי' דנותנים דוקא ע""ס היינו דלל""ק דרבינא כיון דרבינא סבר דבעי' שידוע שהוא מומחה י""ל דאף אינך אמוראי דמקילי ס""ל דבעי' עכ""פ ע""ס דלישווי' פלוגתא רחוקה לא משוינן וא""כ שפיר הוכיח הרשב""א דלל""ב דנותנים לסתם בנ""א בלא ע""ס הו""מ לאוקמי מתני' בהכי הכל שוחטים סתם בנ""א אבל בידוע שאינו מומחה לא ישחוט ואם שחט ואמר ברי שחיטתו כשירה והנה ביסוד האמיתי הנ""ל דלל""ב נותנים בלא ע""ס ולל""ק בעי' ע""ס קשה לי דא""כ הו""ל לפסוק להקל כפי הכלל דבשל סופרים הלך אחר המיקל ולשיטת הרא""ש דגם לענין מוחזקים בעי' ע""ס והיינו ג""כ כפי הנ""ל דלל""ב כיון דלרבינא בעי' מוחזקים ממש ראוי לומר דאינך אמוראי מקילי רק ליתן ע""ס א""כ ל""ש לומר דהלך אחר המיקל דלכל לישנא הוי קולא בחד צד וחומרא בחד צד דלל""ק קולא לענין מוחזקים דל""צ ע""ס וחומרא לענין מומחי' ולל""ב בהיפוך וכיוצא בזה כתבו תוס' ביצה (י""ד ע""א) ד""ה איכא בינייהו אבל לשיטת הרשב""א מדאמרי' לעלפויי לא חיישי' משמע דליכא חשש כלל א""כ דלל""ב נותנים לכתחלה בסתם בנ""א שא""י אם הוא מומחה ומוחזק ולל""ק לענין מומחים בעי' ע""ס קשה כנ""ל דלדינא יש לנו לפסוק כהמיקל כלישנא ב' וצ""ע:","@22(סעיף ג) @11ואפי' אמר ברי לי. @33הרשב""א הוכיח כן מדלא מוקי האמוראים מתני' בהכי הכל שוחטים סתם בנ""א אבל בידוע שאינו מומחה לא ישחוט ואם שחט ואמר ברי לי שחיטתו כשירה אע""כ דלא מהני ברי לי עי""ש אף דהרשב""א ס""ל כהגאוני' והא דניידי מרבינא היינו משום דלכתחלה מותר ליתן ע""ס בדיקה שלאח""כ וזה אין במשמע בלישנא דהכל שוחטים וכמ""ש הרא""ש וא""כ לא הו""מ לאוקמי הכל שוחטים סתם בנ""א דהא אין מותר אלא ע""ס מכ""מ נלענ""ד הא ודאי דלל""ב דלרבינא דמוקי הכל שוחטין מוחזקים אע""פ שאין מומחים הרי דלענין מומחה נותנים לו בלא ע""ס אי דאמרי' דכלהו מומחים אי דהוי מיעוטא דמיעוטא יהי' מאיזה טעם שיהיה כיון דלרבינא מותר לכתחלה לגמרי ממילא גם לאינך אמוראי דמקילי יותר הכי הוא ומה דאנן פסקי' דנותנים דוקא ע""ס היינו דלל""ק דרבינא כיון דרבינא סבר דבעי' שידוע שהוא מומחה י""ל דאף אינך אמוראי דמקילי ס""ל דבעי' עכ""פ ע""ס דלישווי' פלוגתא רחוקה לא משוינן וא""כ שפיר הוכיח הרשב""א דלל""ב דנותנים לסתם בנ""א בלא ע""ס הו""מ לאוקמי מתני' בהכי הכל שוחטים סתם בנ""א אבל בידוע שאינו מומחה לא ישחוט ואם שחט ואמר ברי שחיטתו כשירה והנה ביסוד האמיתי הנ""ל דלל""ב נותנים בלא ע""ס ולל""ק בעי' ע""ס קשה לי דא""כ הו""ל לפסוק להקל כפי הכלל דבשל סופרים הלך אחר המיקל ולשיטת הרא""ש דגם לענין מוחזקים בעי' ע""ס והיינו ג""כ כפי הנ""ל דלל""ב כיון דלרבינא בעי' מוחזקים ממש ראוי לומר דאינך אמוראי מקילי רק ליתן ע""ס א""כ ל""ש לומר דהלך אחר המיקל דלכל לישנא הוי קולא בחד צד וחומרא בחד צד דלל""ק קולא לענין מוחזקים דל""צ ע""ס וחומרא לענין מומחי' ולל""ב בהיפוך וכיוצא בזה כתבו תוס' ביצה (י""ד ע""א) ד""ה איכא בינייהו אבל לשיטת הרשב""א מדאמרי' לעלפויי לא חיישי' משמע דליכא חשש כלל א""כ דלל""ב נותנים לכתחלה בסתם בנ""א שא""י אם הוא מומחה ומוחזק ולל""ק לענין מומחים בעי' ע""ס קשה כנ""ל דלדינא יש לנו לפסוק כהמיקל כלישנא ב' וצ""ע: "
1,3,"(ש""ך סקי""ג) ולפ""ז ה""ה אפי' שותק. לענ""ד אין לסמוך ע""ז לדינא דהרי לרבינא דס""ל אפי' בסתם בנ""א בעינן שיאמר ברי לי ול""מ שותק ה""נ לדידן ביודעים בו שאינו מוחזק דלענין זה לא מצינו דפליגי אלא דהב""י כ""כ לפי פירושו בשיטת הרמב""ם דמה דאמרי' לעלפויי לא חיישי' היינו דבזה פליגי על רבינא וס""ל דל""ח לכך משום דאם איתא דהתעלף ושהה לא היה שותק מזה למד הב""י דה""ה ביודעים בו שאינו מוחזק אבל להרא""ש דס""ל דמוחזק ומומחה שוים דלכתחילה נותנים רק ע""ס ובדיעבד באיתא קמן צריכים לברורי אם כן לא מצינו דפליגי על רבינא בזה דשתיקתו בלית' קמן יוחשב לאמירת ברי לי ואף דפסקי' בסעיף א' דלא כהרא""ש דא""צ לשאלו אם נתעלף יש לומר כיון דהוי רק מלתא דחומרא סמכי' על שיטת הרמב""ם בזה אבל לענין דאורייתא דהיינו ביודעים בו שאינו מוחזק יש לומר דאין סומכים על שתיקתו כיון דלהרא""ש אין הדין כן וכנ""ל וביותר די""ל במה דפסקי' דא""צ לשאלו היינו מכח שיטת הרשב""א דלישנא דלעלפויי ל""ח היינו דליכא חשש כלל וא""צ לברורי אבל בידוע שאינו מוחזק יש לומר דלא מהני השתיקה כמו דס""ל לרבינא וביותר דגם דברי הב""י אינם מוכרחים דהא באמת יש לתמוה דמנ""ל להש""ס לעשות פלוגתא חדשה דאינך אמוראי ס""ל דל""ח לעלפויי דאלו שהה לא היה שותק הא יש לומר בפשוטו דלא ס""ל לרבינא משום דרוב מצויים אצל שחיטה מוחזקים כאשר האמת כן הוא דהא מתירים במצא גדייו שחוטים אע""כ צ""ל דהא בהא תליא במה דס""ל לרבינא דאין סומכים על שתיקתו היינו כיון דהוא מעיקר הדין דחיישינן לעלפויי דל""א רוב מצויים א""ש מוחזקים אבל לאינך אמוראי כיון דמעיקר הדין ל""ח לעלפויי דרוב מצויים א""ש מוחזקים אלא דהיה הדין נותן כיון דאיכא לברורי מבררי' ולשאלו בזה הסברא נותן לדון ולסמוך דאלו שהה לא היה שותק ואם כן לא הוי פלוגתא חדשה וכיון שכן ממילא בידוע שאינו מוחזק דהחשש דעלפויי מדינא לא סמכי' על שתיקתו והוא ברור לענ""ד אולם יש לדון להקל דהטעם דלרבינא לא סמכי' דאלו שהה לא היה שותק היינו כמ""ש הב""י דחיישי' לעלפויי והוא סובר דלא שהה שיעור שהייה וה""נ לדידן ביודעים שאינו מוחזק וזהו הכל לדינא דהש""ס אבל לדידן דאסרי' כל שהייה אפי' כל שהוא אין לו לטעות בשום דבר קיימא הסברא דאלו התעלף לא היה שותק וצ""ע. ובעיקר הדין ביודעים בו שאינו מוחזק מהני ברי לי קשה לי דלפ""ז אמאי לא אוקי האמוראי מתני' בכך הכל שוחטים בסתם בנ""א אבל יודעים בו שאינו מוחזק לא ישחוט ואם שחט ואמר ברי לי שחיטתו כשירה וכדרך שהקשה הרשב""א לענין מומחים והוכיח מזה דלא מהני ברי לי ואם כן לענין מוחזקים דמהני ברי לי יקשה כנ""ל וצ""ע:","@22(ש""ך סקי""ג) @11ולפ""ז @33ה""ה אפי' שותק. לענ""ד אין לסמוך ע""ז לדינא דהרי לרבינא דס""ל אפי' בסתם בג""א בעינן שיאמר ברי לי ול""מ שותק ח""ג לדידן ביודעים בו שאינו מוחזק דלענין זה לא מצינו דפליגי אלא דהב""י כ""כ לפי פירושו בשיטת הרמב""ם דמה דאמרי' לעלפויי לא חיישי' היינו דבזה פליגי על רבינא וס""ל דל""ח לכך משום דאם איתא דהתעלף ושהה לא היה שותק מזה למד הב""י דה""ה ביודעים בו שאינו מוחזק אבל להרא""ש דס""ל דמוחזק ומומחה שוים דלכתחילה נותנים רק ע""ס ובדיעבד באיתא קמן צריכים לברורי אם כן לא מצינו דפליני על רבינא בזה דשתיקתו בלית' קמן יוחשב לאמירת ברי לי ואף דפסקי' בסעיף א' דלא כהרא""ש דא""צ לשאלו אם נתעלף יש לומר כיון דהוי רק מלתא דחומרא סמכי' על שיטת הרמב""ם בזה אבל לענין דאורייתא דהיינו ביודעים בו שאינו מוחזק יש לומר דאין סומכים על שתיקתו כיון דלהרא""ש אין הדין כן וכנ""ל וביותר די""ל במה דפסקי' דא""צ לשאלו היינו מכח שיטת הרשב""א דלישנא דלעלפויי ל""ח היינו דליכא חשש כלל וא""צ לברורי אבל בידוע שאינו מוחזק יש לומר דלא מהני השתיקה כמו דס""ל לרבינא וביותר דגם דברי הב""י אינם מוכרחים דהא באמת יש לתמוה דמנ""ל להש""ס לעשות פלוגתא חדשה דאינך אמוראי ס""ל דל""ח לעלפויי דאלו שהה לא היה שותק הא יש לומד בפשוטו דלא ס""ל לרבינא משום דרוב מצויים אצל שחיטה מוחזקים כאשר האמת כן הוא דהא מתירים במצא גדייו שחוטים אע""כ צ""ל דהא בהא תליא במה דס""ל לרבינא דאין סומכים על שתיקתו היינו כיון דהוא מעיקר הדין דחיישינן לעלפויי דל""א רוב מצויים א""ש מוחזקים אבל לאינך אמוראי כיון דמעיקר הדין ל""ח לעלפויי דרוב מצויים א""ש מוחזקים אלא דהיה הדין נותן כיון דאיכא לברורי מבררי' ולשאלו בזה הסברא נותן לדון ולסמוך דאלו שהה לא היה שותק ואם כן לא הוי פלוגתא חדשה וכיון שכן ממילא בידוע שאינו מוחזק דהחשש דעלפויי מדינא לא סמכי' על שתיקתו והוא ברור לענ""ד אולם יש לדון להקל דהטעם דלרבינא לא סמכי' דאלו שהה לא היה שותק היינו כמ""ש הב""י דחיישי' לעלפויי והוא סובר דלא שהה שיעור שהייה וה""ג לדידן ביודעים שאינו מוחזק וזהו הכל לדינא דהש""ס אבל לדידן דאמרי' כל שהייה אפי' כל שהוא אין לו לטעות בשום דבר קיימא הסברא דאלו התעלף לא היה שותק וצ""ע. ובעיקר הדין ביודעים בו שאינו מוחזק מהני ברי לי קשה לי דלפ""ז אמאי לא אוקי האמוראי מתני' בכך הכל שוחטים בסתם בנ""א אבל יודעים בו שאינו מוחזק לא ישחוט ואם שחט ואמר ברי לי שחיטתו כשירה וכדרך שהקשה הרשב""א לענין מומחים והוכיח מזה דלא מהני ברי לי ואם כן לענין מוחזקים דמהני ברי לי יקשה כנ""ל וצ""ע: "
