Ref,Text
Exodus 18:21,"You shall also seek out, from among all the people, capable individuals<sup>*</sup><i class='footnote'><b>individuals </b>Lit. “participants whose involvement defines the depicted situation”; trad. “men.” See the Dictionary under <i>’ish</i>.</i> who fear God—trustworthy ones who spurn ill-gotten gain. Set these over them as chiefs of thousands, hundreds, fifties, and tens, and"
Exodus 20:14,"You shall not covet your neighbor’s house:<sup>*</sup><i class='footnote'><b>house </b>I.e., the corporate household, both persons and possessions. (Cf. Deut. 5.18.) Heb. <i>bayith</i>, in construct form (<i>beth</i>). See the Dictionary under “house.”</i> you shall not covet your neighbor’s wife,<sup>*</sup><i class='footnote'><b>wife </b>In ancient Israel, a typical man could take a woman (even more than one) into his household as a wife; but a typical woman was not in a symmetrical position—which explains why “husband” is not also mentioned. See also note at v. 3.</i> or male or female slave, or ox or ass, or anything that is your neighbor’s."
Exodus 20:21,"Make for Me an altar of earth and sacrifice on it your burnt offerings and your sacrifices of well-being,<sup>*</sup><i class='footnote'><b>sacrifices of well-being </b>Others “peace-offering.” Meaning of Heb. <i>shelamim</i> uncertain.</i> your sheep and your oxen; in every place where I cause My name to be mentioned I will come to you and bless you."
Exodus 21:7,"When a parent<sup>*</sup><i class='footnote'><b>parent </b>More precisely, “[salient] participant [in the situation],” which would include the girl’s mother; cf. 2 Kings 4.1. Trad. “man.” See the Dictionary under <i>’ish</i>.</i> sells a daughter as a slave, she shall not go free as other slaves do."
Exodus 23:5,"When you see the ass of your enemy lying under its burden and would refrain from raising<sup>*</sup><i class='footnote'><b>raising </b>For this use of the verb <i>‘zb</i>, cf. Neh. 3.8, 34. For the whole verse, see Deut. 22.4.</i> it, you must nevertheless help raise it."
Exodus 23:28,"I will send a plague<sup>*</sup><i class='footnote'><b>plague </b>Others “hornet”; meaning of Heb. <i>ṣir‘ah</i> uncertain. Cf. Deut. 7.20.</i> ahead of you, and it shall drive out before you the Hivites, the Canaanites, and the Hittites."
Exodus 24:5,"He designated some assistants<sup>*</sup><i class='footnote'><b>some assistants </b>Heb. <i>na‘arim</i> (in construct); NJPS “some young men.” See the Dictionary under <i>na‘ar</i>.</i> among the Israelites, and they offered burnt offerings and sacrificed bulls as offerings of well-being to יהוה."
Exodus 24:11,"Yet [God] did not raise a hand against the leaders<sup>*</sup><i class='footnote'><b>leaders </b>Meaning of Heb. <i>’aṣilim</i> uncertain.</i> of the Israelites; they beheld God, and they ate and drank."
Exodus 25:5,"tanned ram skins,<sup>*</sup><i class='footnote'><b>tanned ram skins </b>Others “rams’ skins dyed red.”</i> dolphin<sup>*</sup><i class='footnote'><b>dolphin </b>Or “dugong”; meaning of Hebrew <i>taḥash</i> uncertain.</i> skins, and acacia wood;"
Exodus 26:1,"As for the tabernacle,<sup>*</sup><i class='footnote'><b>tabernacle </b>Heb. <i>mishkan</i> refers here specifically to the lowest of the covers of the Tabernacle, and so its rendering is not capitalized.</i> make it of ten strips of cloth; make these of fine twisted linen, of blue, purple, and crimson yarns, with a design of cherubim worked into them."
Exodus 26:17,"Each plank shall have two tenons, parallel<sup>*</sup><i class='footnote'><b>parallel </b>Meaning of Heb. <i>meshullaboth</i> uncertain.</i> to each other; do the same with all the planks of the Tabernacle."
Exodus 29:40,"There shall be a tenth of a measure of choice flour with a quarter of a <i>hin</i> of beaten oil mixed in, and a libation of a quarter <i>hin</i> of wine for one lamb;"
Exodus 30:13,This is what everyone who is entered in the records shall pay: a half-shekel by the sanctuary weight—twenty <i>gerah</i>s to the shekel—a half-shekel as an offering to יהוה.
Exodus 30:24,"five hundred—by the sanctuary weight—of cassia, and a <i>hin</i> of olive oil."
Exodus 32:4,"This he took from them and cast in a mold,<sup>*</sup><i class='footnote'><b>cast in a mold </b>Cf. Zech. 11.13 (<i>beth hayyoṣer</i>, “foundry”); others “fashioned it with a graving tool.”</i> and made it into a molten calf. And they exclaimed, “This is your god,<sup>*</sup><i class='footnote'><b>This is your god </b>Others “These are your gods.”</i> O Israel, who brought you out of the land of Egypt!”"
Exodus 33:11,"יהוה would speak to Moses face to face, as one person speaks to another. And he would then return to the camp; but his attendant, Joshua son of Nun, [serving as] deputy,<sup>*</sup><i class='footnote'><b>[serving as] deputy </b>Trad. “a youth.” See Dictionary under <i>na‘ar</i>.</i> would not stir out of the Tent."
Exodus 34:19,"Every first issue of the womb is Mine, from all your livestock that drop a male<sup>*</sup><i class='footnote'><b>male </b>Heb. <i>tizzakhar</i>, form uncertain.</i> as firstling, whether cattle or sheep."
Exodus 35:22,"Men and women, all whose hearts moved them, all who would make an elevation offering of gold to יהוה, came bringing brooches, earrings, rings, and pendants<sup>*</sup><i class='footnote'><b>pendants </b>Meaning of Heb. <i>kumaz</i> uncertain; cf. Num. 31.50.</i> —gold objects of all kinds."
Exodus 38:8,"He made the laver of copper and its stand of copper, from the mirrors of the women who performed tasks<sup>*</sup><i class='footnote'><b>women who performed tasks </b>Precise nuance of Heb. <i>ṣove’ot ’asher ṣave’u</i> uncertain.</i> at the entrance of the Tent of Meeting."
Exodus 38:26,"a half-shekel<sup>*</sup><i class='footnote'><b>half-shekel </b>Heb. <i>beqa‘</i>.</i> a head, half a shekel by the sanctuary weight, for each one who was entered in the records, from the age of twenty years up, 603,550 men."
Genesis 1:1,"When God began to create<sup>*</sup><i class=""footnote""><b>When God began to create </b>Others “In the beginning God created.”</i> heaven and earth—"
Genesis 1:2,"the earth being unformed and void, with darkness over the surface of the deep and a wind from<sup>*</sup><i class=""footnote""><b>a wind from </b>Others “the spirit of.”</i> God sweeping over the water—"
Genesis 1:5,"God called the light Day and called the darkness Night. And there was evening and there was morning, a first day.<sup>*</sup><i class=""footnote""><b>a first day </b>Others “one day.”</i> "
Genesis 2:2,"On the seventh day God finished the work that had been undertaken: [God] ceased<sup>*</sup><i class=""footnote""><b>ceased </b>Or “rested.”</i> on the seventh day from doing any of the work."
Genesis 2:5,"when no shrub of the field<sup>*</sup><i class=""footnote""><b>shrub of the field </b>I.e., suitable for pasturage.</i> was yet on earth and no grasses of the field<sup>*</sup><i class=""footnote""><b>grasses of the field </b>I.e., cereal grasses, suitable as crops.</i> had yet sprouted, because God יהוה had not sent rain upon the earth and there were no human beings to till the soil,"
Genesis 3:5,"but God knows that as soon as you eat of it your eyes will be opened and you will be like divine beings who know<sup>*</sup><i class=""footnote""><b>divine beings who know </b>Others “God, who knows.”</i> good and bad.”"
Genesis 3:16,"And to the woman [God] said,<br>“I will greatly expand<br>Your hard labor—and your pregnancies;<br>In hardship shall you bear children.<br>Yet your urge shall be for your husband,<br>And he shall rule over you.”<sup>*</sup><i class=""footnote""><b>rule over you </b>(So NJPS.) I.e., for matters of sexual relations he will have the last word.</i> "
Genesis 3:23,"So God יהוה banished humankind<sup>*</sup><i class=""footnote""><b>humankind </b>Moved up from v. 24 for clarity.</i> from the garden of Eden, to till the humus<sup>*</sup><i class=""footnote""><b>humus </b>Lit. “soil.” See the second note at 2.7.</i> from which it was taken:"
Genesis 4:7,"<sup>*</sup><i class=""footnote"">Meaning of verse uncertain.</i> Surely, if you do right,<br>There is uplift.<br>But if you do not do right<br>Sin couches at the door;<br>Its urge is toward you,<br>Yet you can be its master.”"
Genesis 4:8,"Cain said to his brother Abel …<sup>*</sup><i class=""footnote""><b>… </b>Ancient versions, including the Targum, read “Come, let us go out into the field.”</i> and when they were in the field, Cain set upon his brother Abel and killed him."
Genesis 4:11,"Therefore, you shall be more cursed than the ground,<sup>*</sup><i class=""footnote""><b>more cursed than the ground </b>See 3.17.</i> which opened its mouth to receive your brother’s blood from your hand."
Genesis 6:2,"the [males among the] divine beings<sup>*</sup><i class=""footnote""><b>divine beings </b>Others “sons of God.”</i> saw how pleasing the human women were and took wives from among those who delighted them.—"
Genesis 6:3,"יהוה said, “My breath shall not abide<sup>*</sup><i class=""footnote""><b>abide </b>Meaning of Heb. uncertain.</i> in humankind forever, since it too is flesh; let the days allowed them be one hundred and twenty years.”—"
Genesis 6:16,"Make an opening for daylight in the ark, and terminate it within a cubit of the top.<sup>*</sup><i class=""footnote""><b>terminate it within a cubit of the top </b>Meaning of Heb. uncertain.</i> Put the entrance to the ark in its side; make it with bottom, second, and third decks."
Genesis 9:20,"Noah, the tiller of the soil,<sup>*</sup><i class=""footnote""><b>the tiller of the soil </b>Or “a man of the soil.”</i> was the first to plant a vineyard."
Genesis 10:4,"The descendants of Javan: Elishah and Tarshish, the Kittim and the Dodanim.<sup>*</sup><i class=""footnote""><b>Dodanim </b>Septuagint and 1 Chron. 1.7 “Rodanim.”</i> "
Genesis 10:5,"From these the maritime nations branched out. [These are the descendants of Japheth]<sup>*</sup><i class=""footnote""><b>[These are the descendants of Japheth] </b>Cf. vv. 20 and 31.</i> by their lands—each with its language—their clans and their nations."
Genesis 10:14,"the Pathrusim, the Casluhim, and the Caphtorim,<sup>*</sup><i class=""footnote""><b>Caphtorim </b>I.e., the Cretans; moved up for the sake of clarity; cf. Amos 9.7.</i> whence the Philistines came forth."
Genesis 11:11,"After the birth of<sup>*</sup><i class=""footnote""><b>After the birth of </b>Lit. “After he begot,” and so through v. 25.</i> Arpachshad, Shem lived 500 years and begot sons and daughters."
Genesis 12:2,"I will make of you a great nation,<br>And I will bless you;<br>I will make your name great,<br>And you shall be a blessing.<sup>*</sup><i class=""footnote""><b>a blessing </b>I.e., a standard by which blessing is invoked; cf. v. 3 end.</i> <br>"
Genesis 13:9,"Is not the whole land before you? Let us separate:<sup>*</sup><i class=""footnote""><b>Let us separate </b>Lit. “Please separate from me.”</i> if you go north, I will go south; and if you go south, I will go north.”"
Genesis 14:3,"all the latter joined forces at the Valley of Siddim, now the Dead Sea.<sup>*</sup><i class=""footnote""><b>Dead Sea </b>Heb. “Salt Sea.”</i> "
Genesis 14:22,"But Abram said to the king of Sodom, “I swear<sup>*</sup><i class=""footnote""><b>swear </b>Lit. “lift up my hand.”</i> to יהוה, God Most High, Creator of heaven and earth:"
Genesis 16:11,"The messenger of יהוה said to her further,<br>“Behold, you are pregnant<br>And shall bear a son;<br>You shall call him Ishmael,<sup>*</sup><i class=""footnote""><b>Ishmael </b>I.e., “God heeds.”</i> <br>For יהוה has paid heed to your suffering.<br>"
Genesis 16:13,"And she called יהוה<sup>*</sup><i class=""footnote""><b>יהוה </b>The messenger who spoke is labeled with the principal’s name, to underscore that the message was delivered on the principal’s behalf. (A narrative convention in the Hebrew Bible.)</i> who spoke to her, “You Are El-roi,”<sup>*</sup><i class=""footnote""><b>El-roi </b>Apparently “God of Seeing.”</i> by which she meant, “Have I not gone on seeing after my being seen!”<sup>*</sup><i class=""footnote""><b>Have I not gone on seeing after my being seen </b>Meaning of Heb. uncertain.</i> "
Genesis 16:14,"Therefore the well was called Beer-lahai-roi;<sup>*</sup><i class=""footnote""><b>Beer-lahai-roi </b>Apparently “the Well of the Living One who sees me.”</i> it is between Kadesh and Bered.—"
Genesis 17:1,"When Abram was ninety-nine years old, יהוה appeared to Abram and said to him, “I am El Shaddai.<sup>*</sup><i class=""footnote""><b>El Shaddai </b>Traditionally rendered “God Almighty.”</i> Walk in My ways and be blameless."
Genesis 17:5,"And you shall no longer be called Abram, but your name shall be Abraham,<sup>*</sup><i class=""footnote""><b>Abraham </b>Understood as “father of a multitude.”</i> for I make you the father of a multitude of nations."
Genesis 17:15,"And God said to Abraham, “As for your wife Sarai, you shall not call her Sarai, but her name shall be Sarah.<sup>*</sup><i class=""footnote""><b>Sarah </b>I.e., “princess.”</i> "
Genesis 18:1,"יהוה appeared<sup>*</sup><i class=""footnote""><b>appeared </b>Or “initiated communication (with); made contact (with)”—without indicating a visual experience—as in 12.7; 17.1; 26.2, 24; 35.9–10; 48.3–4; and seven passages elsewhere in the Bible.</i> to him by the terebinths of Mamre; he was sitting at the entrance of the tent as the day grew hot."
Genesis 18:3,"he said, “My lords!<sup>*</sup><i class=""footnote""><b>My lords </b>Or “My lord,” referring either to the delegation’s apparent leader or to God.</i> If it please you, do not go on past your servant."
Genesis 18:13,"Then יהוה<sup>*</sup><i class=""footnote""><b>יהוה </b>The agent who is speaking is labeled with the principal’s name, to underscore that the following message is delivered on the principal’s behalf. (A narrative convention throughout the Hebrew Bible; cf. Kimhi at 31.3.)</i> said to Abraham, “Why did Sarah laugh, saying, ‘Shall I in truth bear a child, old as I am?’"
Genesis 18:16,"The agents<sup>*</sup><i class=""footnote""><b>agents </b>Lit. “[other] participants whose involvement defines the depicted situation.” See note at 18.2.</i> set out from there and looked down toward Sodom, Abraham walking with them to see them off."
Genesis 19:8,"Look, I have two daughters<sup>*</sup><i class=""footnote""><b>daughters </b>I.e., of great value to Lot; cf. Judg. 11.35; 2 Sam. 12.3.</i> who have not known a man. Let me bring them out to you, and you may do to them as you please;<sup>*</sup><i class=""footnote""><b>do to them as you please </b>I.e., I will entrust them to you as hostages if you will trust me meanwhile with the visitors.</i> but do not do anything to the others,<sup>*</sup><i class=""footnote""><b>the others </b>NJPS “these men.” Cf. note at v. 5.</i> since they have come under the shelter of my roof.”"
Genesis 19:10,"But the agents<sup>*</sup><i class=""footnote""><b>agents </b>See notes at 18.2, 16; cf. 19.1.</i> stretched out their hands and pulled Lot into the house with them, and shut the door."
Genesis 19:26,"Lot’s<sup>*</sup><i class=""footnote""><b>Lot’s </b>Lit. “His.”</i> wife looked back,<sup>*</sup><i class=""footnote""><b>back </b>Lit. “behind him.”</i> and she thereupon turned into a pillar of salt."
Genesis 20:4,"Now Abimelech had not approached her. He said, “O lord,<sup>*</sup><i class=""footnote""><b>lord </b>See the Dictionary under “male metaphors for God.”</i> will You slay people even though innocent?"
Genesis 20:16,"And to Sarah he said, “I herewith give your brother a thousand pieces of silver; this will serve you as vindication<sup>*</sup><i class=""footnote""><b>vindication </b>Lit. “a covering of the eyes”; meaning of latter half of verse uncertain.</i> before all who are with you, and you are cleared before everyone.”"
Genesis 21:6,"Sarah said, “God has brought me laughter; everyone who hears will laugh with<sup>*</sup><i class=""footnote""><b>with </b>Lit. “for.”</i> me.”"
Genesis 21:12,"But God said to Abraham, “Do not be distressed over the boy or your slave; whatever Sarah tells you, do as she says, for it is through Isaac that offspring shall be continued<sup>*</sup><i class=""footnote""><b>continued </b>Lit. “called.”</i> for you."
Genesis 21:31,"Hence that place was called Beer-sheba,<sup>*</sup><i class=""footnote""><b>Beer-sheba </b>I.e., “well of seven” or “well of oath.”</i> for there the two of them swore an oath."
Genesis 22:6,"Abraham took the wood for the burnt offering and put it on his son Isaac. He himself took the firestone<sup>*</sup><i class=""footnote""><b>firestone </b>Lit. “fire.”</i> and the knife; and the two walked off together."
Genesis 22:24,"And his concubine, whose name was Reumah, also bore [sons]—Tebah, Gaham, and Tahash—and [a daughter,]<sup>*</sup><i class=""footnote""><b>[a daughter] </b>As implied. In the Bible, the name Maacah is given to five or six other persons—all of whom are women. Biblical genealogies are known to identify a lineage by a woman’s name—especially at the end of a list of segments.</i> Maacah."
Genesis 23:10,"Ephron was present among the Hittites; so Ephron the Hittite answered Abraham in the hearing of the Hittites, the assembly in his town’s gate,<sup>*</sup><i class=""footnote""><b>the assembly in his town’s gate </b>Lit. “all who entered the gate of his town.” So NJPS, with a note: “I.e., all his fellow townsmen.” Cf. 34.20; Prov. 31.23.</i> saying,"
Genesis 24:9,"So the servant put his hand under the thigh of his master Abraham and swore to him as bidden.<sup>*</sup><i class=""footnote""><b>as bidden </b>Lit. “about this matter.”</i> "
Genesis 24:13,"Here I stand by the spring as the daughters of the townspeople<sup>*</sup><i class=""footnote""><b>townspeople </b>Or “town’s householders.”</i> come out to draw water;"
Genesis 24:16,"The maiden was very beautiful—[and] a virgin, no man having known her.<sup>*</sup><i class=""footnote""><b>[and] a virgin, no man having known her </b>Or “a young woman whom no man had known.”</i> She went down to the spring, filled her jar, and came up."
Genesis 24:55,"But her brother and her mother said, “Let the maiden remain with us some ten days;<sup>*</sup><i class=""footnote""><b>some ten days </b>Lit. “days or ten.”</i> then you may go.”"
Genesis 24:58,"They called Rebekah and said to her, “Will you go with this man<sup>*</sup><i class=""footnote""><b>man </b>See note at v. 21.</i> ?” And she said, “I will.”"
Genesis 25:4,"The descendants of Midian were Ephah, Epher, Enoch,<sup>*</sup><i class=""footnote""><b>Enoch </b>Or “Hanoch.”</i> Abida, and Eldaah. All these were descendants of Keturah."
Genesis 25:8,"And Abraham breathed his last, dying at a good ripe age, old and contented; and he was gathered to his kin.<sup>*</sup><i class=""footnote""><b>kin </b>(So NJPS.) See the Dictionary under “predecessors.”</i> "
Genesis 25:22,"But the children struggled in her womb, and she said, “If so, why do I exist?”<sup>*</sup><i class=""footnote""><b>why do I exist? </b>Meaning of Heb. uncertain.</i> She went to inquire of יהוה,"
Genesis 25:28,"Isaac favored Esau because he had a taste for game;<sup>*</sup><i class=""footnote""><b>he had a taste for game </b>Lit. “game was in his mouth.”</i> but Rebekah favored Jacob."
Genesis 26:20,"the herdsmen of Gerar quarreled with Isaac’s herdsmen, saying, “The water is ours.” He named that well Esek,<sup>*</sup><i class=""footnote""><b>Esek </b>I.e., “contention.”</i> because they contended with him."
Genesis 26:21,"And when they dug another well, they disputed over that one also; so he named it Sitnah.<sup>*</sup><i class=""footnote""><b>Sitnah </b>I.e., “harassment.”</i> "
Genesis 26:33,"He named it Shibah;<sup>*</sup><i class=""footnote""><b>Shibah </b>As though “oath.”</i> therefore the name of the city is Beer-sheba to this day."
Genesis 27:39,"And his father Isaac answered, saying to him,<br>“See, your abode shall enjoy the fat of the earth<br>And<sup>*</sup><i class=""footnote""><b>enjoy the fat of the earth / And </b>Others “be away from the fat of the earth and from.”</i> the dew of heaven above.<br>"
Genesis 28:3,"May El Shaddai<sup>*</sup><i class=""footnote""><b>El Shaddai </b>See note at 17.1.</i> bless you, make you fertile and numerous, so that you become an assembly of peoples."
Genesis 28:19,"He named that site Bethel;<sup>*</sup><i class=""footnote""><b>Bethel </b>I.e., “house of God.”</i> but previously the name of the city had been Luz."
Genesis 29:1,"Jacob resumed his journey<sup>*</sup><i class=""footnote""><b>resumed his journey </b>Lit. “lifted up his feet.”</i> and came to the land of the Easterners."
Genesis 29:10,"And when Jacob saw Rachel, the daughter of his uncle<sup>*</sup><i class=""footnote""><b>uncle </b>Lit. “mother’s brother.”</i> Laban, and the flock of his uncle Laban, Jacob went up and rolled the stone off the mouth of the well, and watered the flock of his uncle Laban."
Genesis 30:27,"But Laban said to him, “If you will indulge me,<sup>*</sup><i class=""footnote""><b>If you will indulge me </b>Lit. “If I have found favor in your eyes.”</i> I have learned by divination that יהוה has blessed me on your account.”"
Genesis 30:38,"The rods that he had peeled he set up in front of the goats<sup>*</sup><i class=""footnote""><b>goats </b>Lit. “flocks.”</i> in the troughs, the water receptacles, that the goats came to drink from. Their mating occurred when they came to drink,"
Genesis 30:41,"Moreover, when the sturdier<sup>*</sup><i class=""footnote""><b>sturdier </b>Or “early-breeding.”</i> animals were mating, Jacob would place the rods in the troughs, in full view of the animals, so that they mated by the rods;"
Genesis 30:42,"but with the feebler<sup>*</sup><i class=""footnote""><b>feebler </b>Or “late-breeding.”</i> animals he would not place them there. Thus the feeble<sup>*</sup><i class=""footnote""><b>feeble </b>Cf. previous note.</i> ones went to Laban and the sturdy to Jacob."
Genesis 31:7,"but your father has cheated me, changing my wages time and again.<sup>*</sup><i class=""footnote""><b>time and again </b>Lit. “ten times.”</i> God, however, would not let him do me harm."
Genesis 31:10,"“Once, at the mating time of the flocks, I had a dream in which I saw<sup>*</sup><i class=""footnote""><b>I had a dream in which I saw </b>Lit. “I raised my eyes and saw in a dream, behold.”</i> that the he-goats mating with the flock were streaked, speckled, and mottled."
Genesis 31:20,"Jacob kept Laban the Aramean in the dark,<sup>*</sup><i class=""footnote""><b>kept Laban the Aramean in the dark </b>Lit. “stole the mind of Laban the Aramean”; similarly in v. 26.</i> not telling him that he was fleeing,"
Genesis 31:40,"Often,<sup>*</sup><i class=""footnote""><b>Often </b>Lit. “I was.”</i> scorching heat ravaged me by day and frost by night; and sleep fled from my eyes."
Genesis 31:41,"Of the twenty years that I spent in your household, I served you fourteen years for your two daughters, and six years for your flocks; and you changed my wages time and again.<sup>*</sup><i class=""footnote""><b>time and again </b>Lit. “ten times.”</i> "
Genesis 31:47,"Laban named it Yegar-sahadutha,<sup>*</sup><i class=""footnote""><b>Yegar-sahadutha </b>Aramaic for “the mound (or: stone-heap) of witness.”</i> but Jacob named it Gal-ed.<sup>*</sup><i class=""footnote""><b>Gal-ed </b>Heb. for “the mound (or: stone-heap) of witness,” reflecting the name Gilead, v. 23.</i> "
Genesis 32:1,"Early in the morning, Laban kissed his sons and daughters<sup>*</sup><i class=""footnote""><b>sons and daughters </b>See note at 31.28.</i> and bade them good-by; then Laban left on his journey homeward."
Genesis 32:5,"and instructed them as follows, “Thus shall you say, ‘To my lord Esau, thus says your servant Jacob:<sup>*</sup><i class=""footnote""><b>Thus shall you say, ‘To my lord Esau, thus says your servant Jacob…’ </b>Or “Thus you shall say to my lord Esau, ‘Thus says your servant Jacob…’”</i> I stayed with Laban and remained until now;"
Genesis 32:31,"So Jacob named the place Peniel,<sup>*</sup><i class=""footnote""><b>Peniel </b>Understood as “face of God.”</i> meaning, “I have seen a divine being face to face, yet my life has been preserved.”"
Genesis 33:17,"But Jacob journeyed on to Succoth, and built a house for himself and made stalls for his cattle; that is why the place was called Succoth.<sup>*</sup><i class=""footnote""><b>Succoth </b>Meaning “stalls,” “huts,” “booths.”</i> "
Genesis 33:20,"He set up an altar there, and called it El-elohe-yisrael.<sup>*</sup><i class=""footnote""><b>El-elohe-yisrael </b>“El, God of Israel.”</i> "
Genesis 34:22,"But only on this condition will their representatives<sup>*</sup><i class=""footnote""><b>their representatives </b>NJPS “the men.” Cf. note on v. 21.</i> agree with us to dwell among us and be as one kindred: that all our males become circumcised as they are circumcised."
Genesis 34:24,"All his fellow townsmen<sup>*</sup><i class=""footnote""><b>All his fellow townsmen </b>So the NJPS footnote; the reading in NJPS itself is more literal (“all who went out of the gate of his town”), yet here, women are not in view.</i> heeded Hamor and his son Shechem, and all males, all his fellow townsmen,<sup>*</sup><i class=""footnote""><b>all his fellow townsmen </b>See the previous note.</i> were circumcised."
Genesis 35:7,"There he built an altar and named the site El-bethel,<sup>*</sup><i class=""footnote""><b>El-bethel </b>“The God of Bethel.”</i> for it was there that God had been revealed to him when he was fleeing from his brother."
Genesis 35:8,"Deborah, Rebekah’s nurse, died, and was buried under the oak below Bethel; so it was named Allon-bacuth.<sup>*</sup><i class=""footnote""><b>Allon-bacuth </b>Understood as “the oak of the weeping.”</i> "
Genesis 35:11,"And God said to him,<br>“I am El Shaddai.<sup>*</sup><i class=""footnote""><b>El Shaddai </b>Cf. 17.1.</i> <br>Be fertile and increase;<br>A nation, yea an assembly of nations,<br>Shall descend from you.<br>Kings shall issue from your loins.<br>"
Genesis 35:18,"But as she breathed her last—for she was dying—she named him Ben-oni;<sup>*</sup><i class=""footnote""><b>Ben-oni </b>Understood as “son of my suffering (or, strength).”</i> but his father called him Benjamin.<sup>*</sup><i class=""footnote""><b>Benjamin </b>I.e., “son of the right hand,” or “son of the south.”</i> "
Genesis 35:29,"when he breathed his last and died. He<sup>*</sup><i class=""footnote""><b>He </b>Lit. “Isaac.”</i> was gathered to his kin<sup>*</sup><i class=""footnote""><b>kin </b>(So NJPS.) See the Dictionary under “predecessors.”</i> in ripe old age; and he was buried by his sons Esau and Jacob."
Genesis 36:2,"Esau took his wives from among the Canaanite women—Adah daughter of Elon the Hittite, and Oholibamah daughter of Anah daughter of Zibeon the Hivite<sup>*</sup><i class=""footnote""><b>Hivite </b>Cf. v. 20, “Horite.”</i> —"
Genesis 36:37,"When Samlah died, Saul<sup>*</sup><i class=""footnote""><b>Saul </b>Or “Shaul.”</i> of Rehoboth-on-the-river succeeded him as king."
Genesis 38:8,"Then Judah said to Onan, “Join with your brother’s wife and do your duty<sup>*</sup><i class=""footnote""><b>duty </b>Cf. Deut. 25.5.</i> by her as a brother-in-law, and provide offspring for your brother.”"
Genesis 38:12,"A long time afterward, Shua’s daughter, the wife of Judah, died. When his period of mourning was over,<sup>*</sup><i class=""footnote""><b>his period of mourning was over </b>Lit. “he was comforted.”</i> Judah went up to Timnah to his sheepshearers, together with his friend Hirah the Adullamite."
Genesis 38:14,"So she took off her widow’s garb, covered her face with a veil, and, wrapping herself up, sat down at the entrance to Enaim,<sup>*</sup><i class=""footnote""><b>Enaim </b>Cf. Enam, Josh. 15.34. Others “in an open place” or “at the crossroad.”</i> which is on the road to Timnah; for she saw that Shelah was grown up, yet she had not been given to him as wife."
Genesis 38:24,"About three months later, Judah was told, “Your daughter-in-law Tamar has played the harlot; in fact, she is pregnant from harlotry.” “Bring her out,”<sup>*</sup><i class=""footnote""><b>out </b>I.e., for a hearing in the local court of law. (Judah had no jurisdiction over someone living in another household, but he could sue as an aggrieved party.)</i> said Judah. “She should be burned!”"
Genesis 38:30,"Afterward his brother came out, on whose hand was the crimson thread; he was named Zerah.<sup>*</sup><i class=""footnote""><b>Zerah </b>I.e., “brightness,” perhaps alluding to the crimson thread.</i> "
Genesis 39:23,"The chief jailer did not supervise anything that was in Joseph’s<sup>*</sup><i class=""footnote""><b>Joseph’s </b>Lit. “his.”</i> charge, because יהוה was with him, and whatever he did יהוה made successful."
Genesis 40:3,"and put them in custody, in the house of the prefect,<sup>*</sup><i class=""footnote""><b>prefect </b>See note at 37.36.</i> in the same prison house where Joseph was confined."
Genesis 40:13,"In three days Pharaoh will pardon you<sup>*</sup><i class=""footnote""><b>pardon you </b>Lit. “lift up your head.” Cf. below at vv. 19, 20.</i> and restore you to your post; you will place Pharaoh’s cup in his hand, as was your custom formerly when you were his cupbearer."
Genesis 40:19,"In three days Pharaoh will lift off your head<sup>*</sup><i class=""footnote""><b>lift off your head </b>Lit. “lift up your head.” Cf. at vv. 13, 20.</i> and impale you upon a pole; and the birds will pick off your flesh.”"
Genesis 40:20,"On the third day—his birthday—Pharaoh made a banquet for all his officials, and he singled out<sup>*</sup><i class=""footnote""><b>singled out </b>Lit. “lifted the head of.” Cf. at vv. 13, 19.</i> his chief cupbearer and his chief baker from among his officials."
Genesis 41:10,"Once Pharaoh was angry with his servants, and placed me in custody in the house of the prefect,<sup>*</sup><i class=""footnote""><b>prefect </b>See note at 37.36.</i> together with the chief baker."
Genesis 41:34,"And let Pharaoh take steps to appoint overseers over the land, and organize<sup>*</sup><i class=""footnote""><b>organize </b>Others “take a fifth part of”; meaning of Heb. uncertain.</i> the land of Egypt in the seven years of plenty."
Genesis 41:45,"Pharaoh then gave Joseph the name Zaphenath-paneah;<sup>*</sup><i class=""footnote""><b>Zaphenath-paneah </b>Egyptian for “God speaks; he lives,” or “creator of life.”</i> and he gave him for a wife Asenath daughter of Poti-phera, priest of On. Thus Joseph emerged in charge of the land of Egypt.—"
Genesis 41:48,"And he gathered all the grain of the seven years that the land of Egypt was enjoying,<sup>*</sup><i class=""footnote""><b>the seven years that the land of Egypt was enjoying </b>Lit. “the seven years that were in the land of Egypt.”</i> and stored the grain in the cities; he put in each city the grain of the fields around it."
Genesis 42:1,"When Jacob saw that there were food rations to be had in Egypt, he<sup>*</sup><i class=""footnote""><b>he </b>Lit. “Jacob.”</i> said to his sons, “Why do you keep looking at one another?"
Genesis 43:3,"But Judah said to him, “The man<sup>*</sup><i class=""footnote"">See note at 42.30.</i> warned us, ‘Do not let me see your faces<sup>*</sup><i class=""footnote""><b>Do not let me see your faces </b>Lit. “Do not see my face.”</i> unless your brother is with you.’"
Genesis 43:5,"but if you will not let him go, we will not go down, for that man said to us, ‘Do not let me see your faces<sup>*</sup><i class=""footnote""><b>Do not let me see your faces </b>See note at v. 3.</i> unless your brother is with you.’”"
