masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem,prev found match,next found match,index
Ketubot,פני משה,7,6,44b,מאכילתו וכו' ניחא כולהון דאית לה בהון. שיש לו בהם קילקול על ידה אלא נודרת ואינה מקיימת מה קילקול יש לו עמה בזה ומאי איכפת ליה שאינה מקיימת נדריה:,מאכילתו וכו' ניחא כולהון דאית לה בהון,,,no ref,JTmock Ketubot 7:6:2,JTmock Ketubot 7:6:3,1777
Ketubot,פני משה,7,8,46b,מומין גדולים. ניסמית עינו נקטעה ידו נשברה רגלו ואין הלכה כרבי שמעון בן וגמליאל:,מומין גדולים,,,no ref,JTmock Ketubot 7:8:1,JTmock Ketubot 7:8:2,1873
Ketubot,פני משה,7,9,47a,@22מתני' @11מוכה שחין. @33מצורע:,מוכה שחין,,,no ref,JTmock Ketubot 7:8:2,JTmock Ketubot 7:9:1,1888
Ketubot,פני משה,8,9,49a,@22מתני @11שומרת יבם. @33ממתנת ומצפה ליבם כמו ואביו שמר את הדבר:,מתני,,,no ref,JTmock Ketubot 8:8:2,JTmock Ketubot 8:9:1,1982
Ketubot,פני משה,9,1,52a,ואת אמר לא פירות ולא פרי פירות גרסינן. כדלקמן כלומר ולדידך דאמרת אינו מוכר פירות אפילו פירי אין לו:,ואת אמר לא פירות ולא פרי פירות,,,no ref,JTmock Ketubot 9:1:2,JTmock Ketubot 9:1:5,2052
Ketubot,פני משה,9,1,53b,ואינין דכתבין. השתא מהדר הוא לדין תנאי האשה דלעיל ואלו הכותבין אם תמות האשה בלא זרע יהא נכסיה חוזר לבית אביה תנאי ממון הוא וקיים:,ואינין דכתבין,,,no ref,JTmock Ketubot 9:1:12,JTmock Ketubot 9:2:1,2090
Ketubot,פני משה,9,7,56a,"מנכסי יתומין וכו' אין פורעין מנכסי יתומין. אין ב""ד נזקקין לפרוע מנכסיהם אלא בשטר שהרבית אוכלת בו שהיה אביהם חייב לעכו""ם ברבית ומשום רווחא דיתמי וכגון שקיבל עליו לדון בדיני ישראל כדמוקי לה בערכין דף כ""ב:",מנכסי יתומין וכו' אין פורעין מנכסי יתומין,,,no ref,JTmock Ketubot 9:7:6,JTmock Ketubot 9:7:7,2183
Ketubot,פני משה,9,9,57a,פרוזבול. מפרש בגיטין בפרק השולח הילל התקין פרוזבול וכו':,פרוזבול,,,no ref,JTmock Ketubot 9:9:1,JTmock Ketubot 9:9:2,2213
Ketubot,פני משה,10,2,59a,בכל כתובות גרסינן. והיינו בכל האחין כדפרישית:,בכל כתובות גרסינן,,,no ref,JTmock Ketubot 10:2:3,JTmock Ketubot 10:2:4,2307
Ketubot,פני משה,11,2,61b,"דברי חכמים כלומר ומה טעם לדברי חכמים דלא מחלקין בין מן האירוסין למן הנשואין וקאמר ר' אחא דה""ט מפני שחס על כבוד אלמנתו בין שהיא מן האירוסין בין מן הנשואין ואין אדם רוצה שתתבזה אלמנתו בב""ד. וכן אמר ר' יוחנן ה""ט בבבלי דף צ""ז:",דברי חכמים כלומר ומה טעם לדברי חכמים,,,no ref,JTmock Ketubot 11:2:2,JTmock Ketubot 11:2:3,2425
Ketubot,פני משה,11,3,62b,"אפי' כן. נשמע קולה ושמעו שאמר' לא טוב היה לה צערה שחוץ לגופה מצערה לתוך גופה כלומר שהיתה קובלת על שהיא מוכנע' ומושפלת להתפרנס מר""י הגלילי שגירש' ויותר נוח הי' לה לסבול הצער והמכות מבעל' זה מלהתפרנס עכשיו ממנו כי גחלי' הוא חותה על ראש':",אפי' כן,,,no ref,JTmock Ketubot 11:3:3,JTmock Ketubot 11:4:1,2466
Ketubot,פני משה,11,6,63b,@00הלכה @11היתומה. @33שמיאנה כדמפרש בגמרא ולהכי קרי לה יתומה דסתם ממאנת יתומה היא ובנוסחת הבבלי הממאנת:,הלכה,,,no ref,JTmock Ketubot 11:6:5,JTmock Ketubot 11:7:1,2522
Ketubot,פני משה,12,3,65a,מי שמביא את הדור. מי שהוא מחיה ומביא אותן הוא מלבישן והיינו תתהפך כחומר החות' שהיו כחומר ומהפכן לצורך חותם ולתחיה וכן יעמדו כמו לבוש שהוא מלבישן באותו לבוש עצמו:,מי שמביא את,,,no ref,JTmock Ketubot 12:3:3,JTmock Ketubot 12:3:4,2589
Ketubot,פני משה,12,3,65b,"ואשרוניה ח""י כנישן. הניחוהו בי""ח קבוצים כי כן דרכם לעשות מעמדות ומושבו' למת ומתאספים שם העם להספד:","ואשרוניה ח""י כנישן",,,no ref,JTmock Ketubot 12:3:5,JTmock Ketubot 12:3:6,2602
Ketubot,פני משה,12,3,65b,ואפי' קצרא. מזומן הוא לחיי עולם הבא:,ואפי' קצרא,,,no ref,JTmock Ketubot 12:3:6,JTmock Ketubot 12:3:7,2607
Ketubot,פני משה,13,1,68a,הרי שיצא כו' תזון ותטול כתובתה. כלומר או תזון או רצתה תטול כתבתה:,הרי שיצא כו' תזון ותטול כתובתה,,,no ref,JTmock Ketubot 13:1:4,JTmock Ketubot 13:1:5,2719
Ketubot,פני משה,13,2,69a,ופריך אם הסיפא מיירי בשיש שם רופא אחר אפי' רפואת נפש לא ירפאנו ומשני היינו טעמא דרפואת נפש שרי שלא מן הכל אדם זוכה להתרפאות:,ופריך אם הסיפא מיירי בשיש שם רופא,,,no ref,JTmock Ketubot 13:2:4,JTmock Ketubot 13:2:5,2755
Ketubot,פני משה,13,9,71b,"זה גובה וזה גובה. אפילו החוב שוה אין אומרים יעכב זה מלוה של חבירו בשביל מלוה שהלוהו אלא ב""ד יורדין לנכסי כל אחד ומגבין לכשנגדו את חובו והלכה כחכמים:",זה גובה וזה גובה,,,no ref,JTmock Ketubot 13:9:1,JTmock Ketubot 13:9:2,2859
Ketubot,פני משה,13,10,71b,@22גמ' @11מתני'. @33דקתני אין מוציאין בשהי' מיהודה ונשא אשה מגליל כלומר שהלך לגליל ונשאה שם וכיון דהנשואין היה בגליל אין כופין אותה לילך אחריו ליהודה:,מתני',,,no ref,JTmock Ketubot 13:10:1,JTmock Ketubot 13:10:2,2878
Ketubot,פני משה,13,10,72a,"קפוטקיא. היא כפתור ומעותיה אינן כשל א""י ובגמרא מפרש במאי פליגי:",קפוטקיא,,,no ref,JTmock Ketubot 13:11:1,JTmock Ketubot 13:11:2,2889
Maaser Sheni,פני משה,1,1,2a,"ר' זריקא. כלומר ואמר ר' זריקא דהלכה כר' במעות וכרשב""ג בפירות וכן אמר ר' אילא דמעשה היה והורו כרבי במעות והשתא בענין הבעיא דילן שעבר ומשכן או הירהן מי נימא דתליא נמי בפלוגתא דהני תנאי ולחלק בין שוגג למזיד או דנימא דהאי עבר ומשכן או הירהן יבוא כהדא דאמרינן לעיל בפ""ב דשביעית בהלכה ו' על האי מתני' אין נוטעין וכו' יעקור את האילן ואיבעיא לן התם אם לא עקר את האילן פירותיו מה הן באכילה וקאמר עלה ר' בא וכו' והתם גריס ר' בא ור' אילא הוון יתיבין בצור וכן הוא לקמן ובא מעשה כזה לפניהם והורי ר' אילא ישפכו פירותיו לחוץ שאסורין הן ואמר לו ר' בא אני לא נמניתי בעליה עם החבירים לאסרן אלא נצא לחוץ ונלמד. ה""ג התם כלומר נשאל משאר החברים מה הן אומרים בדבר. הזה ונפקו ושמעו ר' יונה וכו' דקאמר אין מחדשין על הגזירה דנטיעה גופה גזירה היא כדאמרינן התם מפני החשד שלא יאמרו בשביעית הוא שנטע:",ר' זריקא,,,no ref,JTmock Maaser Sheni 1:1:5,,37
Maaser Sheni,פני משה,1,1,2a,"ור' יוסי וכו'. אמר בלשון אחר אין מוסיפין על ההלכה וכלומר אף אם הלכה היא ולא גזירה בעלמא אין מוסיפין להחמיר עוד עליה ודי במה שקבלו חכמים להחמיר שלא ליטע לכתחלה ואם נטע יעקור האילן אבל אם לא עקר אין לנו להוסיף ולאסור הפירות וא""כ הה""ד נמי הכא דדי במה שאסרו חכמים לכתחלה שלא למשכן או להרהן ואם עבר אין לנו לקנסו:",ור' יוסי וכו',,,no ref,,JTmock Maaser Sheni 1:1:7,38
Maaser Sheni,פני משה,1,1,2a,"תני. בחדא ברייתא לא יאמר אדם וכו' כדתנן במתני' אבל אומר לו הא לך יין שאין לך יין הא לך שמן שאין לך שמן כלומר שזה אומר לו הא לך יין שאין לך יין והלה יכול לומר לו הא לך שמן שאין לך שמן דמכיון דלא א""ל הא לך יין ותן לי שמן אע""פ שזה נותן לו השמן בשביל שנתן לו היין לא הוי חליפין:",תני,,,no ref,JTmock Maaser Sheni 1:1:8,JTmock Maaser Sheni 1:1:9,43
Maaser Sheni,פני משה,1,2,2b,הבכור מוכרין אותו תמים חי. דוקא בבכור בזמן הזה שאינו ראוי להקרבה מותר לו לכהן למכרו אבל בזמן הבית שעומד להקרבה אסור לו למכרו כשהוא תמים חי לפי שאין לכהן זכות בו ואם הוא בעל מום שאינו עומד אלא לאכילה יכול הכהן למכרו אפי' בזמן הבית בין חי בין שחוט:,הבכור מוכרין אותו תמים חי,,,no ref,JTmock Maaser Sheni 1:1:10,,59
Maaser Sheni,פני משה,1,2,2b,ומקדשין בו את האשה. בזמן הזה אפי' הוא תמים חי דמכיון שמותר למכרו שיש לכהן זכות בו מקדש בו את האשה:,ומקדשין בו את האשה,,,no ref,,,60
Maaser Sheni,פני משה,1,2,2b,אין מחללין מעשר שני על אסימון. אסימון הוא לשון של כסף וכן מטבע שאין עליו צורה לפי שנאמר וצרת הכסף דבר שיש בו צורה:,אין מחללין מעשר שני על אסימון,,,no ref,,,61
Maaser Sheni,פני משה,1,2,2b,ולא על המטבע שאינו יוצא. באותו הזמן ובאותו מקום דכתיב ונתת הכסף בכל אשר תאוה נפשך פרט לזה שאינו יוצא ואינו יכול לקנות בו:,ולא על המטבע שאינו יוצא,,,no ref,,,62
Maaser Sheni,פני משה,1,2,2b,"ולא על המעות שאינן ברשותו. כגון שנפל כיסו לים הגדול שאינו יכול להוציאו כלל דכתיב וצרת הכסף בידך בזמן שהוא ברשותך אבל אם נפל לבור או כיוצא בזה שאפשר לו להוציאו אע""פ שיצטרך להוציא הוצאות על זה מ""מ יכול הוא לחלל על מה שיעלו ונתותרו בידו וברשותך קרינן ביה הכי מסיק בגמרא:",ולא על המעות שאינן ברשותו,,,no ref,,,63
Maaser Sheni,פני משה,1,2,2b,@22גמ' @11השוחט@33. אם שחטו. למעשר בהמה מותר למכרו דקסבר חי דוקא קתני:,השוחט,,,no ref,,JTmock Maaser Sheni 1:1:11,64
Maaser Sheni,פני משה,1,3,5a,חותל ופטילייא. מיני סלים של תמרים צאו לחולין לפי שאין מדקדקין עליהן ועיקר המכר משום תמרים הוא:,חותל ופטילייא,,,no ref,JTmock Maaser Sheni 1:2:2,JTmock Maaser Sheni 1:2:3,119
Maaser Sheni,פני משה,1,4,5a,"@22מתני' @11הלוקח חיה לזבחי שלמים@33. וה""ז לא כלום דאין חיה ראויה להקרבה או אם לקח בהמה לבשר תאוה לא יצא העור לחולין כלומר אין בתורת שיצא העור לחולין לפי שלא קנה מעשר הכי מסיק בגמרא לפירושא דמתני' מפני שבראשונה היו לוקחין בהמה ממעות מעשר לבשר תאוה שכך כתוב בכל אשר תאוה נפשך וגו' כיון שראו חכמים שהיו הכל לוקחין לבשר תאוה ומבריחין אותה מעל גבי המזבח גזרו שאין לוקחין בהמה ממעות מעשר אלא לשלמים והואיל ועבר זה על גזירת חכמים ולקח בהמה לבשר תאוה הרי זה כדין לוקח חיה לזבחי שלמים ונעשה כמי שקנה שור לחרישה ולא קנה מעשר שאין לזה קדושה כלל:",הלוקח חיה לזבחי שלמים,,,no ref,JTmock Maaser Sheni 1:2:4,,122
Maaser Sheni,פני משה,1,4,5a,כדי יין פתוחות. שמדרך למכור היין בלא הקנקן או שלקחן סתומות במקום שדרכן להמכר פתוחות לא יצא הקנקן לחולין וצריך למכרן ויאכל דמיהן בקדושת מעשר בירושלים:,כדי יין פתוחות,,,no ref,,,123
Maaser Sheni,פני משה,1,4,5a,סלי תאנים וסלי ענבים. ובנסחת המשניות כתוב סלי זיתים וסלי ענבים:,סלי תאנים וסלי ענבים,,,no ref,,,124
Maaser Sheni,פני משה,1,4,5a,לא יצאו דמי הכלי לחולין. לפי שדרך למכרן בלא הכלי וזה שלקחן עם הכלי מסתמא נתן המוכר עיניו בהמקח גם בהכלי וכדין כדי יין פתוחות וכו' וצריך למכרן ולאכול בדמיהן בירושלים:,לא יצאו דמי הכלי לחולין,,,no ref,,JTmock Maaser Sheni 1:2:5,125
Maaser Sheni,פני משה,1,6,7b,@22מתני' @11אין לוקחין עבדים וכו'@33. דלא ניתן כסף מעשר אלא לאכילה ולשתיה ולסיכה:,אין לוקחין עבדים וכו',,,no ref,JTmock Maaser Sheni 1:3:6,,178
Maaser Sheni,פני משה,1,6,7b,"ואם לקח יאכל כנגדן. כנגד מה שהוציא על אלו יאכל בירושלים ממעות שלו בתורת מעשר ומתני' דהכא בשברח המוכר איירי או שמת וא""א להחזיר הדמים למקומן כדמסיק בהלכה דלעיל:",ואם לקח יאכל כנגדן,,,no ref,,,179
Maaser Sheni,פני משה,1,6,7b,"אין מביאין קיני זבין וכו'. כל הני אין באים אלא מן החולין דדבר שבחובה הן והכא קמ""ל דאם הביא יאכל כנגדם ואע""פ שהחטאות ואשמות יש בהן אכילה להכהנים מ""מ אנן אכילה להבעלים בעינן בדמי מעשר שני דכתיב בכל אשר תאוה נפשך והיינו דקתני זה הכלל וכו' לאתויי כגון אלו דמ""מ יאכל כנגדן כל זמן שאין בהן אכילה להבעלים:",אין מביאין קיני זבין וכו',,,no ref,,JTmock Maaser Sheni 1:3:7,180
Maaser Sheni,פני משה,2,1,9a,"דלא כן. כלומר ועל כרחך הוא כך דאל""כ אלא דמרבי' לשותה מולא יחללו א""כ דבר שהוא בא משני לאוין מצטרף הוא לכשיעור בתמיה דמכיון שאינן משם אחד בדין הוא שאין אכילה ושתיה מצטרפין ואנן לא תנינן הכי דהא דתנן גבי יה""כ האוכל ושותה אין מצטרפין היינו משום דביה""כ ביתובי דעתא תליא מילתא ובהכי לא מייתבא דעתיה אבל בעלמא מצטרפין הן כדתנן בפ""ו דנזיר אפילו שרה פתו ביין ויש בו כדי לצרף כזית חייב וה""ה הכא בתרומה ומטעמא דהכל משם אחד הוא דשתיה בכלל אכילה ואי כדקאמרת דמולא יחללו מרבינן שותה א""כ אכילה ושתיה משני לאוין הן באין ובדין הוא שלא יצטרפו אלא ע""כ דה""ק לרבות את הסך כשותה ושותה נפקא לן דשתיה בכלל אכילה היא:",דלא כן,,,no ref,JTmock Maaser Sheni 2:1:8,JTmock Maaser Sheni 2:1:9,222
Maaser Sheni,פני משה,2,1,9b,"דגים שנתבשלו וכו' אמר רב הושעי' דלא כר' יהודה הוא. כצ""ל וכך הוא לעיל בפ""י דתרומות בהלכה א' על הא דקתני התם בצל שנתנו לתוך עדשים וכו' ושאר כל התבשיל בין שלם בין מחותך בנותן טעם:",דגים שנתבשלו וכו' אמר רב הושעי' דלא,,,no ref,JTmock Maaser Sheni 2:1:13,,242
Maaser Sheni,פני משה,2,1,9b,"ר' יהודה מתיר בצחנה. הוא תבשיל של מיני דגים קטנים שאינו נותן בצל שלם לתוכה אלא כדי ליטול את הזוהמא ולא כדי ליתן בו טעם וקס""ד דר' יודה ס""ל דאין דין נ""ט בדגים וא""כ מתני' דהכא דלא כר' יהודה הוא:",ר' יהודה מתיר בצחנה,,,no ref,,JTmock Maaser Sheni 2:1:14,243
Maaser Sheni,פני משה,2,1,9b,"מודה ר' יודה. מילתא באנפי נפשה הוא דבבצל של הקדש ובבצל של ע""ז דחמירי מודה ר' יודה דלעולם אוסר הוא:",מודה ר' יודה,,,no ref,JTmock Maaser Sheni 2:1:14,JTmock Maaser Sheni 2:1:15,245
Maaser Sheni,פני משה,2,3,11a,"@22מתני' @11תלתן של מעשר שני תיאכל צמחונים@33. כדקאמר בגמרא כיני מתניתא כן צריך לפרש מותרת להיאכל צמחונין דאע""פ שכשיתקשו אסור לאכול אותה דאין מעשר שני ניתן לאכילה אלא דבר שדרכו ליאכל וזה אין דרך לאכול כשיתקשה מ""מ כשהן צמחונים רכים אוכלין אותן ומותר זה במעשר שני וזה חומר מבתרומה שהתלתן של תרומה אוכלין אותה אף לאחר שיתקשה ואע""פ שאינה ראויה כ""כ לאכילה וכן היא בכרשינין כדתנן במתני' דלקמן:",תלתן של מעשר שני תיאכל צמחונים,,,no ref,JTmock Maaser Sheni 2:2:2,,264
Maaser Sheni,פני משה,2,3,11a,ושל תרומה. ענין אחר הוא ולא קאי אדלעיל אלא כלומר ובשל תרומה לענין טהרה פליגי בה ולפי שהתרומה והמעשרות נוהגת בהן מדברי סופרים כדאמרינן בהלכה דלעיל:,ושל תרומה,,,no ref,,,265
Maaser Sheni,פני משה,2,3,11a,"ב""ש אומרים כל מעשיה בטהרה. כשאר תרומה שצריך שתיעשה בטהרה וצריך נטילת ידים להנוגע באוכלין של תרומה חוץ מחפיפתה שהיו נוהגין לחוף את הראש בתלתן וכדתנינן בתוספתא ריש פרק ב' תלתן של תרומה שחפפה בה בת כהן וכו' בזה לא הצריכו נטילת ידים ובית הלל אומרים הואיל ואינו מאכל אדם כל כך מותר לעשות כל מעשיה בטומאה חוץ משרייתה בשעה ששורה אותה במים צריך ליזהר שתהא בטהרה שאם לא ישרה אותה בטהרה ובלא נטילת ידים ה""ז מטמא אותה בידים שהשרייה מכשיר אותה לקבל טומאה ואסור לטמאותה בידים:","ב""ש אומרים כל מעשיה בטהרה",,,no ref,,JTmock Maaser Sheni 2:2:3,266
Maaser Sheni,פני משה,2,4,11a,"@22מתני' @11כרשיני מעשר שני יאכלו צמחונים@33. כדפרישית גבי תלתן במתניתין דלעיל דכשהן צמחונים רכים התירו אותן לאכול במעשר שני שאז ראוין לאכילה ודבר שדרכו לאכול מיקרייא ואע""פ שאין מדרך לאדם לאכלן כ""א ע""י הדחק אבל לא כשיתקשו. ובתרומה אין קפידא דאף לאחר שיתקשו אוכלין אותה:",כרשיני מעשר שני יאכלו צמחונים,,,no ref,JTmock Maaser Sheni 2:2:4,,273
Maaser Sheni,פני משה,2,4,11a,"ונכנסין לירושלים ויוצאין. דאע""ג דבשאר פירות פליגי חכמים ארשב""ג לקמן בפ""ג וס""ל דפירות נכנסין ואין יוצאין דקלטו אותן מחיצות ירושלים הכא מודו דקל הוא שהקלו בכרשינים כדקאמר בגמרא ודוקא שעשה מהן עיסה דאז אינן בכלל הפירות ומותר להכניסה לירושלים ולהוציאה:",ונכנסין לירושלים ויוצאין,,,no ref,,,274
Maaser Sheni,פני משה,2,4,11a,נטמאו. בירושלים:,נטמאו,,,no ref,,,275
Maaser Sheni,פני משה,2,4,11a,"ר' טרפון אומר יתפרדו. ובנוסחת המשנה יתחלקו והיינו הך שיתפרדו לעיסות טהורות של מעשר שני ויקח מזו שנטמאה פחות פחות מכביצה לצרפה עמהן דאוכל פחות מכביצה אינו מטמא אחרים אע""פ שהאוכל מיטמא בכל שהוא אבל לפדות אותן ס""ל לרבי טרפון דאין פודין אע""ג דשאר מעשר שנטמא פודין אותו אפי' בירושלים מ""מ אלו שהן אינן ראוין למאכל אדם כ""א ע""י הדחק הוי ליה כפודה למאכל בהמה ואנן קי""ל דאין פודין את הקדשין להאכילן לכלבים:",ר' טרפון אומר יתפרדו,,,no ref,,,276
Maaser Sheni,פני משה,2,4,11a,"וחכמים אומרים יפדו. דהא דאין פודין את הקדשים להאכילן לכלבים הני מילי היכא דלא חזו אלא לכלבים כגון קדשים שמתו או שנטרפו אבל הני דחזי מיהת למאכל אדם ע""י הדחק פודין אותן והלכה כחכמים:",וחכמים אומרים יפדו,,,no ref,,,277
Maaser Sheni,פני משה,2,4,11a,"ושל תרומה. לענין טהרה פליגי בה דלב""ש שורין אותן במים ושפין אותן להכשירן לאכילה בטהרה שצריך נטילת ידים כמו בשאר תרומה שסתם ידים פוסלות את התרומה ומאכילין לבהמה אף בטומאה ולב""ה דוקא שורין אותן במים בטהרה כדאמרי לעיל גבי תלתן אבל שפין אותן ומאכילין לבהמה אף בטומאה:",ושל תרומה,,,no ref,,,278
Maaser Sheni,פני משה,2,4,11a,"שמאי אומר יאכלו צריד. יבש שלא יהא עליהן משקה טופח שלא יוכשרו לקבל טומאה ור""ע ס""ל כל מעשיהן בטומאה ואף השרייה דלא דמו לשאר תרומה ואין הלכה אלא כבית הלל:",שמאי אומר יאכלו צריד,,,no ref,,JTmock Maaser Sheni 2:2:5,279
Maaser Sheni,פני משה,2,6,12a,"אמר ר' יונה. שאני הכא שאני אומר היא היתה מעשר שני וכן משני התם שנייא היא הכא שכבר הוכח בו מע""ש כלומר שהרי כבר יש גם בהיפה ספק מעשר ויש לומר שמא היפה היא של מעשר לפיכך צריך לברר את היפה שבהן ומחלל המעות עלי' אבל בעלמא מחלל מעשר אף על הסלע רעה וכמות שהיא יפה בשוויה:",אמר ר' יונה,,,no ref,JTmock Maaser Sheni 2:3:5,JTmock Maaser Sheni 2:3:6,297
Maaser Sheni,פני משה,2,6,12b,"כל שאמרו בדמאי מחללין. לכתחלה כדתנן בפ""ק דדמאי דמחלל כסף על נחושת ובודאי מחללין אותו מדוחק ופריך והא תנינן במתני' מחללין כסף על נחושת מדוחק ומשמע הא כסף על כסף מדוחק נמי לא והרי תנינן התם בדמאי דמחללין כסף על כסף ואמאי צריך כאן להביא מעות נחושת יחלל הסלעים עצמן זו על זו ובתנאי:",כל שאמרו בדמאי מחללין,,,no ref,JTmock Maaser Sheni 2:3:6,JTmock Maaser Sheni 2:3:7,299
Maaser Sheni,פני משה,2,7,12b,"@22מתני' @11בית שמאי אומרים לא יעשה אדם את סלעיו דינרי זהב@33. כדי להקל עליו משאוי הדרך ובבבלי פ' הזהב דף מ""ה מסיק דמדקתני לא יעשה ולא קתני לא יחלל ש""מ מדאורייתא מישרא שרי ומדרבנן הוא דגזרו בית שמאי שמא לא ימצא למלאות בכדי דינרי זהב ומתוך כך ישהא ולא יעלה לרגל וב""ה סברי לא גזרינן ור""ע העיד שהוא בעצמו עשה את כסף מע""ש של ר""ג ור' יהושע לדינרי זהב שהן הן מתלמידי ב""ה והורו הלכה למעשה כן:",בית שמאי אומרים לא יעשה אדם את,,,no ref,JTmock Maaser Sheni 2:3:8,JTmock Maaser Sheni 2:3:9,304
Maaser Sheni,פני משה,2,10,14a,"בשאין אחד מערה. ולא אמרן דבטמאין טומאת זיבה לא דוקא בשאין אחד מערה להן והן בעצמן מערין מן הכד ונוגעין בו אבל אם יש אחד מערה להן אפי' טמאין טומאת זיבה שותין הכל מזה הכד שהרי אין הטמאין נוגעין בו וקמ""ל דלא חיישינן שמא ישכחו ויגעו הטמאין בו דמזהר זהירי:",בשאין אחד מערה,,,no ref,JTmock Maaser Sheni 2:4:6,,330
Maaser Sheni,פני משה,2,10,14a,@99הדרן עלך מעשר שני ניתן,,,,no ref,,JTmock Maaser Sheni 3:1:1,331
Maaser Sheni,פני משה,3,6,17b,"@22מתנ' @11אילן שהוא עומד בפנים@33. מחומת ירושלים ונופו נוטה חוץ לחומה או איפכא הרי הנוף הזה הולכין בו להחמיר כדתנן לעיל בסוף פ""ג דמעשרות ובירושלים הכל הולך אחר הנוף וכדפרישית שם דאף אחר הנוף קאמר ולהחמיר והיינו דלענין פדייה היכא שהאילן עומד בפנים ונופו נוטה לחוץ כי היכי דבעיקרו לא מצי פריק ליה ה""נ בנופו לא מצי פריק ליה דאמרינן שדי נופו בתר עיקרו והוי כאלו נכנס לירושלים ואין פודין מע""ש טהור בירושלים והיכא דהאילן עומד בחוץ ונופו נוטה לפנים אמרינן שדי עיקרו בתר נופו ולא מצי פריק ליה אפי' בעיקרו וזהו הכל לענין פדייה דוקא אבל לענין אכילה לעולם אסור לו לאכול בחוץ ואפי' באילן העומד בפנים ונופו נוטה לחוץ אסור לו לאכול תחת הנוף דלא אמרינן שדי כלל לענין אכילה והיינו דתנינן הכא מכנגד החומה ולפנים וכו' כלומר דמכנגד החומה ולפנים הכל הוא כלפנים בין הנוף ובין העיקר ואוכלין שם מע""ש ואין פודין ומכנגד החומה ולחוץ כלחוץ ואין אוכלין תחת הנוף אפי' היכא דעיקרו מבפנים וכדאמרן וכן אין פודין תחת הנוף דלענין פדייה אמרינן שדי נוף בתר עיקר היכא דהוא לחומרא וטעמא דמילתא משום דהולכין להחמיר בכל גווני דאיכא חומרא:",מתנ',,,no ref,JTmock Maaser Sheni 3:3:9,JTmock Maaser Sheni 3:4:1,413
Maaser Sheni,פני משה,3,8,18a,"וכתיב ונתת הכסף בבקר ובצאן ובכל אשר תשאלך נפשך. אלמא דלעולם פודה אותו שם דהא קרא סתמא כתיב ונתת הכסף ומשמע דאף אם העלה המעשר עצמו לירושלים יש לך להוציא הכסף שנפדה שם הא כיצד אלא כאן במעשר טהור לא תוכל לפדותו וכאן במעשר שנטמא שם ונתת הכסף לימד על מע""ש שנטמא שפודין אותו בירושלים:",וכתיב ונתת הכסף בבקר ובצאן ובכל אשר,,,no ref,JTmock Maaser Sheni 3:5:2,JTmock Maaser Sheni 3:5:3,440
Maaser Sheni,פני משה,3,10,19b,@22מתני' @11המשאיל קנקן למעשר שני@33. שהיה לו יין של מעשר שני והשאיל את הקנקנים שלו כדי להכניס בהן אותו יין:,המשאיל קנקן למעשר שני,,,no ref,JTmock Maaser Sheni 3:6:4,,476
Maaser Sheni,פני משה,3,10,19b,"אע""פ שגפן. שסתם את פיהם לאחר שמילאן לא קנה מעשר את הקנקנים ואין נתפסים בקדושת מעשר:","אע""פ שגפן",,,no ref,,,477
Maaser Sheni,פני משה,3,10,19b,זלף לתוכן סתם. כנס יין לתוכם סתם:,זלף לתוכן סתם,,,no ref,,,478
Maaser Sheni,פני משה,3,10,19b,"עד שלא גפן לא קנה מעשר. בגמ' מפרש דה""ק אם עד שלא גפן קרא שם ועשהו מעשר לא קנה מעשר את הקנקנים אין הקנקנים שייכים להמעשר אבל אם לאחר שגפן קרא שם להמעשר הרי הקנקנים ג""כ בכלל קריאת השם שנתנם להמעשר וקנה מעשר אותן וצריך למכרם ולאכול בדמיהן בירושלים כדין מע""ש:",עד שלא גפן לא קנה מעשר,,,no ref,,,479
Maaser Sheni,פני משה,3,10,19b,עד שלא גפן עולות באחד ומאה. כלומר וכן הדין בתרומה אם עד שלא גפן קרא שם לאחת מהן לתרומה ונתערבה זו של תרומה במאה של חולין עולות באחד ומאה כדין תרומה שעולה באחד ומאה ואם משגפן קרא שם תרומה עליה מקדשות בכל שהן כדין חבית סתומה של תרומה שנתערבה אפי' באלף של חולין מדמעת כולן דחבית סתומה חשיבא ולא בטלה וצריך למכרן כולן לכהן דמי תרומה חוץ מאחת מהן שנוטל הכהן בלא דמים כדין דימוע של תרומה:,עד שלא גפן עולות באחד ומאה,,,no ref,,,480
Maaser Sheni,פני משה,3,10,19b,עד שלא גפן תורם מאחת על הכל. וכן הדין בתחלה כשרוצה לקרות שם לתרומה ועד שלא גפן קורא שם ותורם מאחת על הכל ומשגפן ורוצה לקרות שם תרומה תורם מכל אחת ואחת דמכיון שסתם אותן כל אחת ואחת בפני עצמה חשיבא ולא הוי מן המוקף הלכך תורם מכל אחת ואחת:,עד שלא גפן תורם מאחת על הכל,,,no ref,,JTmock Maaser Sheni 3:6:5,481
