Index Title,Job
Job 33:19,"Bywa też karcony cierpieniem na łożu swojem, a jest uporczywą walka w członkach jego. "
Job 33:20,"Obmierza życiu jego chleb, a duszy jego strawę ulubioną. "
Job 33:21,"Zanika ciało jego, tracąc wejrzenie, a gołe wysadzają się kości jego przedtem niewidoczne. "
Job 33:22,"Tak że zbliża się do grobu dusza jego, a żywot jego do potęg śmiercionośnych. "
Job 33:23,"Jeżeli jest dlań tedy anioł jeden, orędownik, jeden z tysiąca, któryby objawił człowiekowi powinność jego. "
Job 33:24,"Jeżeli zmiłuje się nad nim, i powie: wybaw go, aby nie zstąpił do grobu; otrzymałem okup. -  "
Job 33:25,"Odświeża się wtedy ciało jego szybciej niż za młodu, wraca znowu do dni młodzieńczej siły swojej. "
Job 33:26,"Gdy modli się Bogu przyjmuje go łaskawie, pozwalając mu w tryumfie oblicze swe oglądać. I tak wynagradza On człowiekowi prawość jego. "
Job 33:27,"Wyśpiewuje to przed ludźmi i powiada: zgrzeszyłem, a to co prawe skrzywiłem, ale mi tego nie poczytano. "
Job 33:28,"Wyzwolił duszę moję, że nie zstąpiła do grobu, może życie moje światło oglądać. "
Job 33:29,Oto wszystko to spełnia Bóg dwukrotnie i trzykrotnie z człowiekiem. 
Job 33:30,"Aby wywieść duszę jego z grobu, aby oświecon był światłem życia. "
Job 33:31,"Zważ to Ijobie, posłuchaj mnie; zamilknij, a daj mi mówić! "
Job 33:32,Jeżeli masz słowo chciej mi zaprzeczyć; mów tedy bo radbym ci słuszność przyznał. 
Job 33:33,"A jeśli nie, chciej mnie ty wysłuchać, zamilknij, a nauczę cię mądrości. "
Job 34:1,"I ciągnął dalej Elihu, i rzekł: "
Job 34:2,"Słuchajcie mądrzy słów moich, a wy rozumni dajcie mi ucho. "
Job 34:3,"Albowiem ucho wyróżnia mowy, jako podniebienie pokarmu kosztuje. "
Job 34:4,"Co sprawiedliwe wybierzmy sobie, rozważmy między sobą co dobre. "
Job 34:5,"Ponieważ rzekł Ijob: niewinny jestem, ale Bóg mi odjął prawo moje. "
Job 34:6,"A miałżebym kłamać mimo niewinności mojej? Niebezpieczny postrzał mój, chociażem od występku wolny. "
Job 34:7,"Gdzież mąż jak Ijob, któryby pił bluźnierstwo niby wodę, "
Job 34:8,"Któryby z złoczyńcami w towarzystwie chodził, a przestawał z ludźmi niegodziwymi. "
Job 34:9,"Rzekł on wszak: niema pożytku człowiekowi, gdy stara się Bogu podobać. "
Job 34:10,"Przeto mężowie rozumni posłuchajcie mnie: Niemożliwe u Boga bezprawie, a u Wszechmocnego krzywda. "
Job 34:11,Płaci On raczej człowiekowi wedle czynów jego a wydziela każdemu wedle postępków jego. 
Job 34:12,"Zaprawdę, nie działa Bóg niesprawiedliwie, a Wszechmocny nie wykrzywia prawa. "
Job 34:13,Któż go przełożył nad ziemią? a któż ustanowił cały krąg świata? 
Job 34:14,"Gdyby na Siebie tylko zważał, a ducha i tchnienie Swoje do Siebie ściągnął, "
Job 34:15,"Zginęłoby wszelkie ciało społem, a człowiek do prochu by powrócił. "
Job 34:16,"Jeśliś tedy rozsądny posłuchaj tego, podaj ucho głosowi słów moich. "
Job 34:17,"Czyżby mógł wróg prawa rządy sprawować? albo czy możesz sprawiedliwego, potężnego, o nieprawość pomawiać? "
Job 34:18,Który rzecze do króla: bezecny! niegodziwcze! do książąt? 
Job 34:19,"Który nie uwzględnia oblicza panów, a nie wyróżnia możnego od biednego, ponieważ dziełem rąk Jego wszyscy. "
Job 34:20,"W mgnieniu oka giną, i w pośród nocy: naród się wzburza a znikają, a usuwają mocarzy nie poruszając ręką. "
Job 34:21,"Bo zwrócone Jego oczy na drogi każdego, a widzi On wszystkie jego kroki. "
Job 34:22,"Niemasz ani ciemności ani pomroki śmiertelnej, kędyby się ukryć mogli złoczyńcy. "
Job 34:23,Albowiem nie potrzebuje na człowieka długo baczyć aby się przed Bogiem na sąd ukazał. 
Job 34:24,"Druzgocze mocarzy bez śledztwa, i ustanawia innych na ich miejscu. "
Job 34:25,"Ponieważ sprawy ich zna, strąca ich przez noc, a zmiażdżeni zostają. "
Job 34:26,"Jako niegodziwców chłoszcze ich na publicznem miejscu, "
Job 34:27,"Którzy dlatego odstąpili od Niego, a na żadne drogi Jego nie zważali, "
Job 34:28,"Aby przywiedli ku Niemu krzyk biednego, tak, aby skargę ubogich usłyszał, "
Job 34:29,"Jeżeli tedy pokoju użycza któż go potępi? A jeżeli skrywa Swe oblicze, któż Go zobaczy? Jednak (czuwa) On nad narodem jak nad (pojedyńczym) człowiekiem zarówno. "
Job 34:30,"Aby dalej nie panował człek obłudny, jeden ze sprowadzających upadek ludu. "
Job 34:31,"Jeżeli tedy kto do Boga rzecze, poniosłem karę, nie przewinię więcej, "
Job 34:32,"Jeślim czego nie baczył, Ty mnie naucz, jeślim niecność popełnił, nie uczynię tego nadal, "
Job 34:33,"Czyżby miał wtedy wedle twojej myśli odpłacać, że się tobie nie podoba? Otóż sam chciej rozstrzygnąć, a nie ja, a skoro wiesz inaczej, powiedz! "
Job 34:34,"Ludzie rozumni mi zaświadczą, i każdy mądry człowiek, który mnie słyszy: "
Job 34:35,"Że Ijob nierozsądnie prawi, a słowa jego roztropne nie są. "
Job 34:36,"Oby też Ijob doświadczany był ustawicznie, z powodu zarzutów swoich na sposób ludzi nikczemnych! "
Job 34:37,Albowiem przyczynia występku do grzechu swego i wpośród nas urąga i mnoży słowa przeciw Bogu. 
Job 35:1,"Ciągnął tedy Elihu dalej, i rzekł: "
Job 35:2,"Izali mienisz to słusznością, gdy powiadasz: sprawiedliwość moja większa niż Boga. "
Job 35:3,"Gdy się pytasz, co ci za pożytek z niej? ""Cóż mi za korzyść większa niźli z grzechu mojego?"" "
Job 35:4,Odpowiem ci dowodnie na to i przyjaciołom twoim wraz z tobą! 
Job 35:5,"Spójrz ku niebu a zobacz, przypatrz się obłokom, które wysoko nad tobą! "
Job 35:6,"Jeżeli zgrzeszysz czemże Go dotkniesz? a jeżeli mnogie będą występki twoje, czemże Mu zaszkodzisz? "
Job 35:7,"Jeśliś sprawiedliwy, co Mu darujesz, albo cóż On bierze z ręki twojej? "
Job 35:8,"Człowieka podobnego tobie tyczy się niegodziwość twoja, a ciebie samego, synu Adama, sprawiedliwość twoja. "
Job 35:9,"Utyskują wprawdzie na ciemięztwa liczne, uskarżają się na ramię możnych. "
Job 35:10,"Nikt wszakże nie powiada: Gdzież Bóg, stwórca mój, który i w noc (nieszczęścia) pochwalnemi pieśniami darzy. "
Job 35:11,"Który nas mędrszymi czyni nad bydlęta ziemi, a rozumniejszymi nad ptactwo nieba? "
Job 35:12,"Utyskują tedy, nie znajdując odpowiedzi, nad hardością nikczemnych. "
Job 35:13,"Nie, na czcze rzeczy nie zważa Bóg, Wszechmocny nie spogląda na nie. "
Job 35:14,"Zwłaszcza gdy twierdzisz, że go nie widzisz; że sprawa (leży) przed Nim, a wyczekujesz na nią. "
Job 35:15,"A teraz gdy gniew Jego nie skarcił, miałby nie wiele wiedzieć o występku! "
Job 35:16,"Ijob przeto otwiera napróżno usta swoje, a mnoży bezmyślnie słowa. "
Job 36:1,"I ciągnął jeszcze dalej Elihu, i rzekł: "
Job 36:2,"Poczekaj cokolwiek a pokażę ci, że rozporządzam innymi jeszcze dla sprawy Bożej dowodami. "
Job 36:3,"Przytoczę zdaleka wniosek mój, a stwierdzę Stwórcy mojego sprawiedliwość. "
Job 36:4,"Boć zaprawdę, nie kłamstwem są słowa moje, a ten który przy tobie, mąż to szczerej myśli. "
Job 36:5,"Oto potężny jest Bóg, a jednak nikim nie gardzi, bo potężny On siłą ducha. "
Job 36:6,"Nie żywi niegodziwego, a uciśnionym zapewnia ich prawo. "
Job 36:7,"Nie odwraca od sprawiedliwego oczu Swoich; nawet przy królach na stolicy ich sadza, a zostają tam na wieki, i wywyższani bywają. "
Job 36:8,"A gdy skuci są w pęta, albo omotani więzami niedoli. "
Job 36:9,"Daje im poznać ich sprawy, i występki ich, że wzrosły, "
Job 36:10,"A wtedy otwiera im ucho, aby przyjęli przestrogę, a każe od niecności się im nawrócić. "
Job 36:11,"Jeżeli Go słuchają, a służą Mu, trawią dni swoje w szczęściu, a lata swe w rozkoszy. "
Job 36:12,"Jeżeli zaś posłuszni nie są, tedy przechodzą pod miecz a giną dla braku poznania. "
Job 36:13,"Bo jako nieuczciwi sercem burzą się w gniewie, a nie wołają nawet do Niego, gdy ich wiąże. "
Job 36:14,"Zamiera przeto w sile młodzieńczej dusza ich, a żywot ich na równo z tymi, którzy hańbie się oddali. "
Job 36:15,"Ale ocala On nędzarza z nędzy jego, a otwiera im w ucisku ucho ich. "
Job 36:16,"Tak oto wyciągnąłby i ciebie z paszczy niedoli, a byłaby przestronność miasto ciasnoty (twym udziałem), zastawa też na stole twoim pełna tłustości. "
Job 36:17,"Tyś jednak sądem niegodziwego się przejął, a przeto sąd i wyrok mocno cię trzymają. "
Job 36:18,"Gdy tedy żar nadchodzi, niechaj cię nie skusi nadmiarem swoim, a wielkość okupu niechaj cię nie uwiedzie. "
Job 36:19,"Czyżby cenić miał bogactwa twoje? Nie znaczą Mu nic, ani złoto ani żadna moc mienia. "
Job 36:20,"Nie pożądaj owej nocy, która całe narody ma z miejsca swego unieść. "
Job 36:21,"Strzeż się, abyś się nie zwracał ku niecności, boś sobie ją wybrał, bardziej niż niedolę. "
Job 36:22,"Oto Bóg działa wzniośle mocą Swoją, a któż jak On mistrzem? "
Job 36:23,"Któż poszukiwać na Nim będzie za drogę Jego, i któż Mu powie: krzywdęś wyrządził? "
Job 36:24,"Pamiętaj, abyś raczej uwielbiał sprawy Jego, które ludzie opiewali. "
Job 36:25,"Wszyscy ludzie wpatrują się w nie, jakkolwiek śmiertelny zdaleka tylko je spostrzega. "
Job 36:26,"Oto Bóg wielki, my tylko poznać Go nie możemy - liczba lat Jego - wszak niezbadana jest. "
Job 36:27,"Ściąga powoli krople wód, które roszą deszczem wskutek oparów Jego. "
Job 36:28,"Ztąd sączą się chmury, i zlewają się na ludzi mnóstwo. "
Job 36:29,A ktoby jeszcze wyrozumiał rozpostarcie się obłoków i grom Jego namiotu. 
Job 36:30,"Oto roztacza nad nimi blask Swój, a pokrywa nim głębie morza. "
Job 36:31,"Mocą ich sądzi narody, udzielając zarazem żywności obficie. "
Job 36:32,"W dłoniach Swoich ukrywa promień, i rozkazuje mu aby uderzał. "
Job 36:33,"Zwiastuje o Nim grom Jego, budząc Jego żarliwość przeciw wszystkiemu co się wynosi. "
Job 37:1,"I nad tem też drży serce moje, i wyskakuje jakoby z miejsca swojego. "
Job 37:2,"O słuchajcie, słuchajcie grzmienia głosu Jego i szumu, który z ust Jego wychodzi! "
Job 37:3,"Pod całem niebem go rozsyła, a światło jego idzie aż po krańce ziemi. "
Job 37:4,"Za Nim huczy głos; grzmi głosem majestatu Swego, a nie powstrzymuje błyskawic gdy ma być słyszany grom Jego. "
Job 37:5,"Straszliwie grzmi Bóg głosem Swoim - rzeczy wielkie sprawuje, których nie pojmujemy. "
Job 37:6,"Tak, mówi On do śniegu: padaj na ziemię, a niemniej, i do deszczu kroplistego i do ulew Swych nawalnych i gwałtownych. "
Job 37:7,"A wtedy zawiera każdego człowieka rękę, aby poznali wszyscy ludzie dzieła Jego. "
Job 37:8,Cofa się zwierz do jaskini a w kniejach swoich się wylega. 
Job 37:9,"Ze schroniska wychodzi burza, a od rozpędzających wichrów mróz. "
Job 37:10,"Od tchnienia Bożego wytwarza się lód, a przestwór wód się stęża. "
Job 37:11,"Gradem też obciąża chmury, a rozprasza obłoki światłem Swojem. "
Job 37:12,"A wirują one w koło wedle planów Jego, aby uskutecznić wszystko co im rozkazał na powierzchni całego kręgu ziemskiego. "
Job 37:13,"Bądź jako rózgę karcącą, bądź jako pożytek ziemi Jego, bądź jako znak Jego łaski wywołuje je. "
Job 37:14,"Skłońże na to ucho Ijobie, zastanów się a rozważ te cuda Boże. "
Job 37:15,"Izali ci wiadomo jakie im Bóg zadanie wyznacza, albo jak każe zabłysnąć światłu chmur Swoich? "
Job 37:16,"Izali rozumiesz ruchy obłoków i dziwy Tego, który skończonej jest umiejętności? "
Job 37:17,"W jaki sposób szaty twe się ogrzewają, gdy ucisza ziemię powiewem z południa. "
Job 37:18,"Czyżeś rozpostarł wraz z Nim niebiosa, trwałe jakby zwierciadło lane. "
Job 37:19,Wskaż co Mu powiedzieć mamy; bo nie potrafim odpowiedzi ułożyć z powodu mroku naszego. 
Job 37:20,"Czyż należy Go powiadomić, że mówić chcę? Ale czyż kiedy żądał człowiek, aby zgładzonym został? "
Job 37:21,"Tak nie można spoglądać na światło słoneczne jak jasno wskróś chmur świeci, gdy przeciąga wiatr, który je oczyszcza. "
Job 37:22,"Od północy zjawia się jakby złoto, wokoło Boga roztacza się majestat straszny. "
Job 37:23,"Ale Wszechmocnego - nie dościgniem Go: wzniosły On potęgą, sądem, pełnią sprawiedliwości; nie gnębi nikogo. "
Job 37:24,"Przeto powinni się Go obawiać ludzie; wszakże lekceważy On wszystkich, w własnem mniemaniu mądrych. "
Job 38:1,"Tedy odpowiedział Wiekuisty Ijobowi z pośród orkanu, i rzekł: "
Job 38:2,"Któż to jest, co mroczy plan mój słowami bezmyślnemi? "
Job 38:3,"Przepasz jako mąż biodra twoje, a zapytam się ciebie, abyś zdał Mi sprawę! "
Job 38:4,"Gdzieżeś był, gdym utwierdzał ziemię? Powiedz, jeśliś posiadł mądrość! "
Job 38:5,"Kto ustanowił jej rozmiary, jeśli to znasz? albo kto rozpiął nad nią sznur mierniczy? "
Job 38:6,"Na czem ugruntowane są jej posady, albo któż rzucił kamień jej węgielny, "
Job 38:7,"Gdy zawtórowały wespół gwiazdy poranne, a zagrzmiały radośnie wszystkie istoty Boskie? "
Job 38:8,"A któż to zawarł wrotami morze, gdy wytoczyło się, gdy wystąpiło jakby z matczynego łona, "
Job 38:9,"Gdym uczynił obłoki szatą jego, a tumany jego powłoką? "
Job 38:10,"Gdym wyłamał mu granicę, a ustanowił zawory i wrota, "
Job 38:11,"I rzekł: ""dotąd ci dojść a nie dalej, a tu położona (tama) wzdęciu twoich fal!"" "
Job 38:12,"Czyś kiedy za dni twoich powołał świt, albo wyznaczył zorzy porannej miejsce jej, "
Job 38:13,"Aby ogarnęła kraje ziemi, a strąceni zostali niegodziwi z niej, "
Job 38:14,"Aby się odmieniała jako glina pod pieczęcią, a stanęło wszystko jakby w (świeżem) przybraniu. "
Job 38:15,"Aby zabrane zostało niegodziwym ich światło, a podniesione ramię było pokruszone. "
Job 38:16,"Czyś dotarł do źródeł morza, a przechadzał się po dnie otchłani? "
Job 38:17,"Czy odsłoniły się przed tobą bramy śmierci, albo czyś oglądał wrota pomroki śmiertelnej? "
Job 38:18,"Czyś ogarnął rozumem przestworzy ziemi? Powiedz, jeśli to wszystko wiesz! "
Job 38:19,"Kędy droga tam, gdzie przebywa światło, a mrok - gdzie miejsce jego; "
Job 38:20,"Abyś je sprowadził do dziedziny swojej, jeśliś wyrozumiał ścieżki do ich przybytku. "
Job 38:21,"Ty je znasz (niewątpliwie); albowiem wtedyś się już urodził, a liczba dni twoich wielka! "
Job 38:22,"Izaliś dotarł do składów śniegu? Czyżeś widział spichrze gradu, "
Job 38:23,"Które przechowuję na czas ucisku, na dzień zapasów i boju? "
Job 38:24,"Kędy droga tam, gdzie dzieli się światło, roztacza się wicher wschodni po ziemi? "
Job 38:25,"Kto oddzielił ulewie stoki, a drogę błyskom gromów? "
Job 38:26,"Aby zrosić deszczem ziemię przez nikogo nie zamieszkałą, pustynię, w której niemasz człowieka. "
Job 38:27,"Aby orzeźwił (rozłogi) opuszczone i puste, a rozkrzewił ruń świeżą. "
Job 38:28,"Izali ma deszcz ojca, albo któż to płodzi krople rosy? "
Job 38:29,"Z czyjego łona wychodzi mróz, a szron nieba któż go zrodził? "
Job 38:30,"Niby kamieniem nakrywają się wody, a powierzchnie fal tężeją. "
Job 38:31,"Potrafisz li związać więzy plejad, albo okowy Oryona rozerwać? "
Job 38:32,"Zdołasz li gwiazdy zodjaku wywieść w porze swojej, a prowadzić niedźwiedzicę wraz z młodymi jej? "
Job 38:33,"Znasz li porządek nieba, albo czy ustanawiasz panowanie jego na ziemi? "
Job 38:34,"Czy podniesiesz głos swój ku chmurom, aby obfitość wód cię pokryła? "
Job 38:35,"Czy możesz błyskawice rozpętać, aby przyszły i rzekły do ciebie: oto jesteśmy? "
Job 38:36,"Kto złożył w skrytościach mądrość, albo kto udzielił rozumowi bystrości? "
Job 38:37,"Kto obrachował chmury w mądrości Swojej, a łagwie nieba - któż je wypróżnia? "
Job 38:38,"Gdy zlewa się proch w odlew, a skiby do siebie przylegają. "
Job 38:39,"Izali łowisz dla lwicy zdobycz, a żądzę lwiąt - czy ją zaspakajasz. "
Job 38:40,"Gdy się czają w jaskiniach, gdy rozkładają się w gęstwinie na czatach? "
Job 38:41,"Kto przygotowuje krukowi jego pokarm, gdy pisklęta jego do Boga wołają, tułając się bez pożywienia? "
Job 39:1,Znasz li porę kiedy kozice skalne rodzą? Czyżeś dozorował czas porodu u łań? 
Job 39:2,"Możesz li obliczyć miesiące, które spełnić muszą, a znasz li czas gdy miotają? "
Job 39:3,"Kurczą się, rzucają młode swoje, a bólów swych (szybko) się pozbywają. "
Job 39:4,"Nabierają sił ich młode, odchowują się na otwartem polu; odbiegają a nie wracają już do nich, "
Job 39:5,"Kto puścił na swobodę osła dzikiego, a pęta tego bieguna któż je rozwolnił, "
Job 39:6,"Któremu step na dom przeznaczyłem, a ziemię bezpłodną na siedlisko? "
Job 39:7,"Wyśmiewa się ze zgiełku miasta, wrzasku poganiacza nie słyszy. "
Job 39:8,"Co po górach wypatrzył jest paszą jego, a za wszelką zielenią śledzi. "
Job 39:9,"Zechce li żubr ci służyć, albo czyż przenocuje u jasła twojego? "
Job 39:10,"Zaprzęgniesz li żubra do zagonu powrozem twoim, albo czyż bronować będzie płosy za tobą? "
Job 39:11,"Możesz li polegać na nim, przeto że wielką jego siła, a poruczyć mu trud twój? "
Job 39:12,"Czyż możesz mu zawierzyć, że ci zwiezie twój wysiew, a go zgromadzi na toku twoim? "
Job 39:13,"Rześkiem jest skrzydło samic strusich, ale czyż są to bocianie loty i opierzenie? "
Job 39:14,"Znosi ona na ziemi jaja swoje, a daje się im w piasku wygrzewać. "
Job 39:15,"A nie pomni, że może je nogą zgnieść, a dzicz stepu zdeptać. "
Job 39:16,"Srogo postępuje z młodemi swojemi, jakoby nie jej były, a jeśli daremny jej trud, nie zaznaje trwogi, "
Job 39:17,"Bo pozbawił ją Bóg mądrości, a nie użyczył jej rozumu. "
Job 39:18,"Przy pierwszej sposobności unosi się wysoko, urąga rumakowi i jeźdźcy jego. "
Job 39:19,Czy użyczasz rumakowi dzielności? Czy przystrajasz szyję jego w grzywę falującą? 
Job 39:20,Czy puszczasz go w podskoki jakoby szarańczę? Przenikliwość rżenia jego wzbudza trwogę. 
Job 39:21,"Ryją kopyta jego grunt, rad jest swej siły, wyrusza na spotkanie zbroi. "
Job 39:22,"Urąga trwodze, a nie lęka się, a nie ustępuje przed ostrzem miecza. "
Job 39:23,"Nad nim chrzęści kołczan, błyszczy włócznia i lanca. "
Job 39:24,"Z drżeniem i gniewem wchłania pył, a nie daje się powściągnąć na głos trąby. "
Job 39:25,"Gdy uderzy trąba zarży hej! a zdaleka wyczuwa bój, gromkie okrzyki wodzów i wrzawę bitwy. "
Job 39:26,"Czyż mocą twego rozumu wzbija się jastrząb, rozwija skrzydła swe ku południowi? "
Job 39:27,"Czyż na rozkaz twój wzlatuje orzeł, a ściele wysoko gniazdo swoje? "
Job 39:28,"Na opoce zamieszkuje, a przebywa na urwiskach skał, jakby na zamczysku. "
Job 39:29,"Ztamtąd wypatruje żer, daleko śledzą oczy jego. "
Job 39:30,"A młode jego chlipią krew, a gdzie polegli tam on. "
Job 40:1,"I odpowiedział dalej Wiekuisty Ijobowi, i rzekł: "
Job 40:2,Czyżby prawować się chciał jeszcze z Wszechmocnym bluźnierca? Strofujący Boga niechaj odpowie! 
Job 40:3,"Zatem odpowiedział Ijob Wiekuistemu, i rzekł: "
Job 40:4,"Zaprawdę, zbyt znikomy jestem - cóżbym Ci miał odpowiedzieć? Dłoń moję położę na usta swoje. "
Job 40:5,"Raz mówiłem, a nie odezwę się więcej, nawet dwukrotnie, ale już tego nie uczynię! "
Job 40:6,"Tedy odpowiedział Wiekuisty Ijobowi z pośród orkanu, i rzekł: "
Job 40:7,"Przepasz jako mąż biodra swoje, a zapytam się ciebie, abyś mi sprawę zdał! "
Job 40:8,"Czyż rzeczywiście chcesz prawo Moje w niwecz obrócić, obwinić Mnie, abyś się sam usprawiedliwił? "
Job 40:9,Masz li ramię jako Bóg? Możesz li jak On zagrzmieć głosem twoim? 
Job 40:10,"Przybierz się tedy w wspaniałość i wielkość, a w blask i majestat się przyodziej! "
Job 40:11,"Roztocz wybuchy gniewu twojego, spójrz na wszelką pychę a poniż ją! "
Job 40:12,"Spójrz na wszelką pychę, a upokorz ją, a skrusz niegodziwców na miejscu. "
Job 40:13,Zagrzeb ich w prochu wespół; oblicza ich oplataj w potrzasku! 
Job 40:14,"Tedy i Ja cię pochwalę, gdy wspomoże ci prawica twoja. "
Job 40:15,"Oto behemot, któregom jako i ciebie stworzył, trawę niby wół zajada. "
Job 40:16,"Spójrz na siłę w jego biodrach, a na moc w muszkułach jego cielska. "
Job 40:17,"Zgina ogon swój potężny niby cedr, ścięgna jego lędźwi są mocno splecione. "
Job 40:18,"Piszczele jego, niby rury z kruszcu, gnaty jego jako pręt żelazny. "
Job 40:19,"Oto zaczątek na twórczych drogach Bożych, sam Stwórca jego podał mu jego miecz. "
Job 40:20,"Jemu plonu swego dostarczają góry, gdzie wszelakie zwierzęta dzikie igrają. "
Job 40:21,Między krzewami lotosu wylega się; w kniei z sitowia i bagniska. 
Job 40:22,Osłaniają go lotosy cieniem swoim; otaczają go wierzbiny rzeczne. 
Job 40:23,"Gdy ogarnie go strumień nie spłoszy się; spokojnie leży, choćby rzucił się Jordan w jego paszczę. "
Job 40:24,"Któżby się tknął jego oczu, pętlicami przeszył jego nozdrza? "
Job 41:1,"Zdołasz li wyciągnąć krokodyla wędą, albo powrozem utopionym w języku jego? "
Job 41:2,"Izali zawleczesz sznur z sitowia przez chrapy jego, albo przebijesz ościeniem jego szczęki? "
Job 41:3,"Czyż zwróci się do ciebie z mnóstwem próśb, albo przemówi do ciebie łagodnemi słowy? "
Job 41:4,"Czyż zawrze umowę z tobą, abyś go przyjął na sługę wiecznego? "
Job 41:5,"Czyż poigrasz z nim jako z ptaszkiem, a uwiążesz go dla dziewczątek swoich? "
Job 41:6,"Czyż frymarczą nim towarzysze cechowi, albo dzielą go między przekupniów? "
Job 41:7,"Czy naszpikujesz grotami skórę jego, albo harpuną rybacką jego głowę? "
Job 41:8,"Połóż nań raz rękę twoją, a nie pomyślisz już, abyś walkę z nim wszczynał. "
Job 41:9,"Oto nadzieja jego mylną by się okazała, wszak już na widok jego byłby powalony. "
Job 41:10,"Niemasz takiego śmiałka, coby go pobudził - a któż ten, któryby się chciał stawić przed obliczem Mojem? "
Job 41:11,"Któżby Mnie naprzód zobowiązał, abym mu odpłacić musiał? Wszystko pod całem niebem Moje jest! "
Job 41:12,"Nie przemilczę o członkach jego, ani co się tycze sił jego albo harmonii jego ustroju. "
Job 41:13,"Któż kiedy odsłonił wierzch jego pancerza, w dwoiste jego czeluście któż wniknie? "
Job 41:14,"Wrotnice jego pyska, któż je otworzył - koliska zębów jego postrach! "
Job 41:15,"Wspaniałe są łuski kolczugi, zwarte jakby pieczęcią z krzemienia. "
Job 41:16,"Jedna z drugą się spaja, a wietrzyk między nie nie wnika. "
Job 41:17,"Jedna do drugiej przylega, zczepiają się nierozdzielnie. "
Job 41:18,"Parskanie jego rzuca błyski, a oczy jego jako rzęsy zorzy. "
Job 41:19,"Z czeluści jego wyrywają się pochodnie, iskry ogniste wypryskują. "
Job 41:20,"Z nozdrzy jego bucha dym, niby z garnka kipiącego, albo z kotłowiny. "
Job 41:21,"Dech jego rozżarza węgle, z paszczy jego bije łuna. "
Job 41:22,"Na szyi jego przemieszkuje siła, a przed obliczem jego skacze trwoga. "
Job 41:23,"Sadlizny jego cielska przylegają szczelnie, jakby ulane na nim, niewzruszenie. "
Job 41:24,"Serce jego stężałe jak głaz, tak, stężałe jak spodni kamień młyński. "
Job 41:25,"Przed zerwaniem się jego truchleją najdzielniejsi, gdy porze fale tracą ducha. "
Job 41:26,"Jeśli zaczepi go kto - ani oręż się nie ostoi, ani lanca, ani dziryt, ani harpuna. "
Job 41:27,"Poczytuje za słomę żelazo, za zbutwiałe drzewo kruszec. "
Job 41:28,Nie spłoszy go strzała z łuku; w źdźbła obracają mu się kamienie procy. 
Job 41:29,"Niby źdźbła znaczą maczugi, a drwi sobie z poświstu lancy. "
Job 41:30,"U spodu zębate ma skorupy, zatacza niby cierlicę po mule. "
Job 41:31,"Spienia niby kocioł głębię, morze przeistacza jakoby w uwar. "
Job 41:32,"Za nim lśni się ślad (jego), zda się, że ma otchłań siwiznę. "
Job 41:33,"Niemasz na ziemi mu równego; stworzony on, aby niczego się nie lękał. "
Job 41:34,Wszystko co wysokie lekceważy; królem on wszystkich zwierząt dzikich. 
Job 42:1,"Zatem odpowiedział Ijob Wiekuistemu, i rzekł: "
Job 42:2,"Uznaję, że możesz wszystko, i że nie niedościgły dla Ciebie żaden zamysł. "
Job 42:3,"Gdzież ten, któryby zamroczył postanowienie (mowami) bez rozsądku? Mówiłem też, alem nie rozumiał; zbyt dziwne to rzeczy dla mnie, których nie pojmuję. "
Job 42:4,"O racz wysłuchać, abym mówić mógł, zapytam się Ciebie, a Ty mnie oświeć. "
Job 42:5,Ze słuchu uszu tylko słyszałem o Tobie; wszakże teraz ujrzało Cię oko moje. 
Job 42:6,Przeto odwołuję i pokutuję w pyle i w prochu. 
Job 42:7,"A gdy rozprawił się Wiekuisty w słowach tych z Ijobem, rzekł Wiekuisty do Elifaza z Themanu: Wspłonął gniew Mój przeciw tobie i przeciw dwóm przyjaciołom twoim, żeście nie mówili tak szczerze o Mnie jak sługa Mój Ijob. "
Job 42:8,"Teraz przeto weźcie sobie siedm cielców i siedm baranów, a idźcie do sługi Mojego Ijoba i złóżcie całopalenie za siebie; Ijob zaś, sługa Mój, niechaj pomodli się za wami; bo tylko oblicze jego uwzględnię, abym nie postąpił z wami według nieuczciwości waszej, albowiem nie mówiliście o Mnie tak szczerze jak sługa Mój Ijob. "
Job 42:9,"Poszli tedy Elifaz z Themanu, i Bildad z Szuach, i Coar z Naamy, i uczynili jako im powiedział Wiekuisty; i uwzględnił Wiekuisty oblicze Ijoba. "
Job 42:10,"I odmienił Wiekuisty los Ijoba, gdy modlił się za przyjaciółmi swoimi, i rozmnożył Wiekuisty wszystko co był posiadał Ijob w dwójnasób. "
Job 42:11,"Wtedy zeszli się doń wszyscy jego bracia, i wszystkie jego siostry i wszyscy jego znajomi poprzedni, i jedli z nim chleb w domu jego, i wyrazili mu współczucie swoje, i pocieszyli go z powodu całego nieszczęścia, które przywiódł nań Wiekuisty; i udzielili mu każdy po jednej kesycie, i każdy po jednym kolczyku złotym. "
Job 42:12,"A tak błogosławił Wiekuisty ostatnim czasom Ijoba bardziej niż poprzednim, tak że posiadł czternaście tysięcy owiec, i sześć tysięcy wielbłądów, i tysiąc jarzm wołów i tysiąc oślic. "
Job 42:13,Miał też siedmiu synów i trzy córki. 
Job 42:14,"I nazwał imię pierwszej Jemima, a imię drugiej Kecya, a imię trzeciej Kerenhapuch. "
Job 42:15,A nie znaleziono kobiet równie pięknych jak córki Ijoba w całym onym kraju; i dał im ojciec ich dziedzictwo między ich braćmi. 
