Index Title,Ezekiel
Ezekiel 39:19,"A nażrecie się tłuszczu do syta, a napijecie się krwi do upojenia z tej rzeźnej ofiary Mojej, którą gotuję wam. "
Ezekiel 39:20,"I nasycicie się u stołu Mojego końmi i rumakami, rycerzami i wojownikami wszelakimi, rzecze Pan, Wiekuisty. "
Ezekiel 39:21,"I tak objawię chwałę Moję między narody i ujrzą wszystkie narody sąd Mój, którym spełnił, i rękę Moję, którąm położył na nie. "
Ezekiel 39:22,"I pozna dom Israela, żem Ja Wiekuisty, Bóg ich od onego dnia i nadal. "
Ezekiel 39:23,"Poznają też i narody, że gwoli winie swej uprowadzeni zostali ci z domu Israela, przeto że sprzeniewierzyli się Mnie, i żem dla tego skrył oblicze swe przed nimi i wydał ich w ręce wrogów ich, aby legli od miecza wszyscy. "
Ezekiel 39:24,"Wedle skażenia ich i wedle występków ich postąpiłem z nimi, skrywszy oblicze swe przed nimi. "
Ezekiel 39:25,"Przeto rzecze tak Pan Wiekuisty: Teraz przywrócę brańców Jakóba i ulituję się nad całym domem Israela, i żarliwym się okażę gwoli imieniu Mojemu świętemu. "
Ezekiel 39:26,"I poniosą hańbę swoję i wszelkie przeniewierstwo, którem sprzeniewierzali się Mnie, gdy zamieszkają na ziemi swej bezpiecznie, a nikt nie wystraszy. "
Ezekiel 39:27,"Gdy sprowadzę ich z pośród ludów, a zgromadzę ich z ziem wrogów ich, a uświęcony będę przez nich przed oczyma narodów licznych. "
Ezekiel 39:28,"Wtedy poznają, żem Ja Wiekuisty, Bóg ich, gdy uprowadziwszy ich do narodów znowu ich zgromadzę do ziemi ich, żadnego z nich tam nie zostawiając. "
Ezekiel 39:29,"I nie skryję nadal oblicza Mego przed nimi, ponieważ rozleję ducha Mojego na dom Israela, rzecze Pan, Wiekuisty. "
Ezekiel 40:1,"Dwudziestego piątego roku uprowadzenia naszego, na początku roku, dziesiątego dnia miesiąca, czternastego roku po zburzeniu miasta, tegoż właśnie dnia tknęła mnie ręka Wiekuistego, a przywiódł mnie tam. "
Ezekiel 40:2,"W widzeniach Bożych przywiódł mnie do ziemi israelskiej, a postawił mnie na górze wysokiej bardzo, na której jakoby budowa miasta ku południowi. "
Ezekiel 40:3,"I przywiódł mnie tam, a oto mąż, którego wejrzenie niby wejrzenie kruszcu, trzymający sznur lniany w ręce swej i pręt mierniczy, stał on zaś w bramie. "
Ezekiel 40:4,"I rzekł do mnie on mąż: Synu człowieczy! patrz oczyma swemi, a uszyma swemi słuchaj, i zwróć uwagę twą na wszystko co ci ukażę; gdyż aby ci to pokazano przywiedzionyś tu: Opowiesz zaś wszystko co zobaczysz domowi Israela. "
Ezekiel 40:5,"A oto mur otaczał z zewnątrz gmach wokoło; w ręce zaś onego męża był pręt mierniczy na sześć łokci, każdy na łokieć i dłoń długi. I rozmierzył on grubość onej budowy: pręt jeden, a wysokość téż pręt jeden. "
Ezekiel 40:6,"Poczem wszedłszy do bramy zwróconej w kierunku ku wschodowi, wstąpił po wschodach jej i rozmierzył przededrzwie bramy: pręt jeden wszerz, a przededrzwie téż drugiej, pręt jeden wszerz. "
Ezekiel 40:7,"A każda strażnica: pręt jeden wzdłuż a pręt jeden wszerz, między strażnicami zaś pięć łokci; przededrzwie téż bramy podle przysionka bramy z wewnątrz: pręt jeden. "
Ezekiel 40:8,I rozmierzył przysionek bramy z wewnątrz: pręt jeden. 
Ezekiel 40:9,"Poczem rozmierzył przysionek bramy: ośm łokci, a pilastry jej: dwa łokcie; był zaś przysionek bramy po stronie wewnętrznej. "
Ezekiel 40:10,"A strażnic bramy zwróconej ku wschodowi było po trzy z tej, i po trzy z przeciwległej strony, pomiaru jednego wszystkie trzy, pomiar téż jeden miały pilastry z jednej i z drugiej strony. "
Ezekiel 40:11,"I rozmierzył szerokość otworu bramy na dziesięć łokci, długość zaś bramy na trzynaście łokci. "
Ezekiel 40:12,"A balustrada przed strażnicami: łokieć jeden (wysokości) i łokieć téż jeden balustrada z przeciwległej strony; każda zaś strażnica miała sześć łokci z jednej, a sześć łokci z drugiej strony. "
Ezekiel 40:13,I rozmierzył bramę od dachu jednej strażnicy do dachu drugiej: odległość dwadzieścia i pięć łokci drzwi naprzeciw drzwi. 
Ezekiel 40:14,"I obliczył pilastry na sześćdziesiąt łokci, i tak każdy pilastr w dworcu przy bramie wokoło. "
Ezekiel 40:15,"Od frontu zaś bramy wschodniej, do frontu przysionka bramy wewnętrznej: pięćdziesiąt łokci. "
Ezekiel 40:16,"Okna téż okratowane w strażnicach i ich pilastrach po stronie wewnętrznej miała brama dokoła, i tak samo przysionki: miały one okna dokoła z wewnątrz, na pilastrach zaś palmy. "
Ezekiel 40:17,"I powiódł mnie do dworca zewnętrznego, a oto były tam halle i posadzka kamienna ułożona na dworcu dokoła: trzydzieści hall było przy onej posadzce. "
Ezekiel 40:18,"Posadzka zaś kamienna ciągnęła się wzdłuż bram, równolegle do długości bram - była to posadzka dolna. "
Ezekiel 40:19,"Rozmierzył téż odległość od frontu bramy dolnej, do frontu dworca wewnętrznego z zewnątrz: sto łokci, po stronie wschodniej i północnej. "
Ezekiel 40:20,Bramę też zwróconą w kierunku ku północy przy dworcu zewnętrznym rozmierzył wzdłuż i wszerz. 
Ezekiel 40:21,"A strażnice jej: trzy z tej i trzy z przeciwległej strony, pilastry zaś i przysionki jej miały ten sam pomiar co brama pierwsza: pięćdziesiąt łokci długość jej, szerokość zaś dwadzieścia i pięć łokci. "
Ezekiel 40:22,"A okna jej i przysionek jej i palmy były według pomiaru bramy, zwróconej w kierunku ku wschodowi; po siedmiu zaś stopniach wstępowano do niej, a przysionki jej znajdowały się po stronie zewnętrznej. "
Ezekiel 40:23,"A dworzec wewnętrzny miał bramę naprzeciw bramy ku północy i wschodowi, wymierzył on zaś od bramy do bramy: sto łokci "
Ezekiel 40:24,"Poczem powiódł mnie w kierunku ku południowi, a oto była tam brama zwrócona ku południowi. I rozmierzył on pilastry i przysionki jej wedle pomiarów poprzednich. "
Ezekiel 40:25,"I miała ona okna, a niemniej przysionki dokoła jak one okna poprzednie na pięćdziesiąt łokci długości szerokość zaś na dwadzieścia i pięć łokci. "
Ezekiel 40:26,"Siedm zaś stopni tworzyły wschody jej, a przysionki jej były po stronie wschodniej, - palmy, jedna z tej i jedna z przeciwległej strony u pilastrów jej. "
Ezekiel 40:27,"Bramę téż miał dworzec wewnętrzny w kierunku ku południowi, a rozmierzył on od bramy do bramy w kierunku ku południowi: sto łokci. "
Ezekiel 40:28,"Poczem powiódł mnie do dworca wewnętrznego przez bramę południową, i rozmierzył tę bramę południową według pomiarów poprzednich. "
Ezekiel 40:29,"I strażnice jej i pilastry i przysionki jej według pomiarów poprzednich - okna téż miała ona, a niemniej przysionki na pięćdziesiąt łokci długości, szerokości zaś na dwadzieścia i pięć łokci. "
Ezekiel 40:30,"Przysionki zaś były zewsząd dokoła - długość na dwadzieścia i pięć łokci, a szerokość na pięć łokci. "
Ezekiel 40:31,"A przysionki jej prowadziły do dworca zewnętrznego, palmy téż u pilastrów jej; ośm zaś stopni tworzyły wschody jej. "
Ezekiel 40:32,"Poczem powiódł mnie do dworca wewnętrznego w kierunku ku wschodowi, i rozmierzył bramę wedle pomiarów poprzednich. "
Ezekiel 40:33,"I strażnice jej i pilastry i przysionki jej wedle pomiarów poprzednich - okna téż miała ona, a niemniej przysionki zewsząd dokoła - długość na pięćdziesiąt łokci, a szerokość na dwadzieścia i pięć łokci. "
Ezekiel 40:34,"A przysionki jej prowadziły do dworca zewnętrznego, palmy też u pilastrów jej z tej i z przeciwległej strony; ośm zaś stopni tworzyły wschody jej. "
Ezekiel 40:35,"Poczem powiódł mnie do bramy północnej, i rozmierzył wedle pomiarów poprzednich. "
Ezekiel 40:36,"Strażnice jej, pilastry i przysionki jej - okna też miała ona zewsząd dokoła - długość na pięćdziesiąt łokci, a szerokość na dwadzieścia i pięć łokci. "
Ezekiel 40:37,"Pilastry zaś jej prowadziły do dworca zewnętrznego, palmy téż u pilastrów jej z tej i z przeciwległej strony; ośm zaś stopni tworzyły wschody jej. "
Ezekiel 40:38,"A znajdowała się téż halla, której wejście między pilastrami bram - tam miano obmywać całopalenia. "
Ezekiel 40:39,"W przysionku téż bramy dwa stoły z tej i dwa stoły z przeciwległej strony, aby zarzynać na nich całopalenia i ofiary zagrzeszne i pokutne. "
Ezekiel 40:40,"Na ścianie téż bocznej, na zewnątrz, przy wschodach, u wejścia do bramy północnej stały dwa stoły, przy drugiej téż ścianie bocznej u przysionka bramy dwa stoły: "
Ezekiel 40:41,"Cztery stoły z tej i cztery stoły z przeciwległej strony przy ścianie bocznej bramy: ośm stołów, na których miano zarzynać. "
Ezekiel 40:42,"Cztery téż stoły stały przy wschodach z kamienia ciosanego na półtora łokcia długie, na półtora łokcia szerokie, a na jeden łokieć wysokie - na nich miano składać narzędzia, którémi zarzynano całopalenia i ofiary rzeźne. "
Ezekiel 40:43,"Listwy téż na dłoń wysokie przytwierdzone były wewnątrz dokoła, na stołach zaś onych składano mięso ofiarne. "
Ezekiel 40:44,"Na zewnątrz zaś bramy wewnętrznej znajdowały się halle śpiewaków, mianowicie na dworcu wewnętrznym, (jedna) po ścianie bocznej bramy północnej, frontem zwrócona ku południowi, a jedna po ścianie bocznej bramy wschodniej, frontem zwrócona ku północy. "
Ezekiel 40:45,"I rzekł do mnie: Ta halla, której front w kierunku ku południowi, przeznaczona dla kapłanów, pełniących służbę domu. "
Ezekiel 40:46,"Ta zaś halla, której front w kierunku ku północy, dla kapłanów, pełniących służbę przy ofiarnicy - są to zaś synowie Cadoka, którym wolno przystępować z pośród synów Lewiego do Wiekuistego, aby Mu posługiwali. "
Ezekiel 40:47,"I rozmierzył ten dworzec: długość na sto łokci, a szerokość na sto łokci - czworograniasty - ofiarnica zaś stała przed przybytkiem. "
Ezekiel 40:48,"Poczem powiódł mnie do przysionka przybytku i rozmierzył pilastry przedsionka: pięć łokci po tej stronie, i pięć łokci po przeciwległej stronie; szerokość zaś bramy trzy łokcie z tej, i trzy łokcie z przeciwległej strony. "
Ezekiel 40:49,"Długość zaś przysionka: dwadzieścia łokci, a szerokość jedenaście łokci, po schodach zaś wstępowano do niego. Kolumny téż wznosiły się przy pilastrach, jedna z tej, a druga z przeciwległej strony. "
Ezekiel 41:1,"I powiódł mnie do gmachu i rozmierzył pilastry: sześć łokci szerokości z tej, i sześć łokci szerokości z przeciwległej strony wedle szerokości namiotu. "
Ezekiel 41:2,"A szerokość wejścia: dziesięć łokci - ściany zaś boczne wejścia: pięć łokci z tej, i pięć łokci z przeciwległej strony. I rozmierzył długość jego na czterdzieści łokci, szerokość zaś na dwadzieścia łokci. "
Ezekiel 41:3,"Poczem wszedł do wnętrza i rozmierzył pilastry wejścia na dwa łokcie, a samo wejście na sześć łokci, szerokość zaś wejścia na siedm łokci. "
Ezekiel 41:4,"I rozmierzył długość jego na dwadzieścia łokci, szerokość téż na dwadzieścia łokci w kierunku ku gmachowi. I rzekł do mnie: Oto miejsce przenajświętsze. "
Ezekiel 41:5,"I rozmierzył mur przybytku na sześć łokci, a szerokość skrzydła bocznego na cztery łokcie dokoła przybytku zewsząd. "
Ezekiel 41:6,"Komnaty zaś boczne, komnata nad komnatą, trzy razy po trzydzieści, a wnęki były w murach przybytku dla onych komnat bocznych dokoła, aby się trzymały, zaś nie trzymały się na samym murze przybytku. "
Ezekiel 41:7,"I rozszerzało się wokoło, im wyżej tém bardziej przy komnatach bocznych, albowiem rozprzestrzeniało się wnętrze, im wyżej tém bardziej wokoło przybytku, ponieważ rozszerzało się to wnętrze ku wierzchowi; z dolnego zaś piętra wstępowano na wyższe i środkowe. "
Ezekiel 41:8,Widziałem téż przy przybytku wywyższenie zewsząd dokoła: fundamenty komnat bocznych pręt pełny; na sześć łokci sięgały aż do krawędzi. 
Ezekiel 41:9,"Grubość téż muru, jaką miały komnaty boczne na zewnątrz wynosiła pięć łokci, co zaś wolném zostało między komnatami bocznemi przybytku, "
Ezekiel 41:10,"A hallami, miało dwadzieścia łokci szerokości wokoło przybytku zewsząd. "
Ezekiel 41:11,"Drzwi zaś komnat bocznych wychodziły na plac wolny: jedne drzwi w kierunku ku północy, a drugie drzwi ku południowi, szerokość zaś placu wolnego wynosiła pięć łokci wokoło. "
Ezekiel 41:12,"Budynek zaś, który przed odgrodzonym dziedzińcem w kącie ku wschodowi się znajdował, miał siedmdziesiąt łokci szerokości, mur też tego budynku pięć łokci szerokości dokoła, a długość jego dziewięćdziesiąt łokci. "
Ezekiel 41:13,"I rozmierzył przybytek na sto łokci długości, odgrodzony téż dziedziniec wraz z budynkiem i jego ścianami na sto łokci. "
Ezekiel 41:14,Szerokość zaś frontu przybytku i odgrodzonego dziedzińca ku wschodowi: sto łokci. 
Ezekiel 41:15,"I rozmierzył długość budynku przy odgrodzonym dziedzińcu, który po tylnej jego stronie się znajdował i galerje jego z tej i z przeciwległej strony na sto łokci. Co się zaś tyczy gmachu, nawy wewnętrznej, i halli zewnętrznej, "
Ezekiel 41:16,"To były przededrzwia, i okna okratowane, i galerje wokoło trzech tych miejsc ku przededrzwiu z wygładzonego drzewa dokoła; od podłogi téż aż do okien i okna same były taflowane, "
Ezekiel 41:17,"Z góry aż powyżej drzwi, i aż do nawy wewnętrznej, i na zewnątrz, i na całej ścianie zewsząd wokoło, zarówno we wnętrzu jak na zewnątrz były taflowania. "
Ezekiel 41:18,"Poczynione téż były cheruby i palmy, - po palmie między cherubem a cherubem, dwa zaś oblicza miał każdy cherub. "
Ezekiel 41:19,"Mianowicie oblicze ludzkie ku palmie z tej, i oblicze lwie ku palmie z przeciwległej strony. Tak poczyniono w całym przybytku wokoło zewsząd. "
Ezekiel 41:20,Od podłogi aż powyżej drzwi były cheruby i palmy poczynione na ścianie gmachu. 
Ezekiel 41:21,"Gmach miał odrzwia z czworograniastego drzewa, przed świątynią zaś było coś jako wejrzenie "
Ezekiel 41:22,"Ołtarza z drzewa, na trzy łokcie wysokości i na dwa łokcie długości, a były krawędzie i podstawa i ściany jego z drzewa. I rzekł do mnie: Oto stół, który przed Wiekuistym. "
Ezekiel 41:23,Podwójne zaś drzwi miał gmach i świątynia. 
Ezekiel 41:24,"Podwójne też drzwi miał każdy podwój, po dwa obracające się skrzydła - dwa podwój jeden, dwa téż skrzydła drugi. "
Ezekiel 41:25,"I poczynione były na nich, na drzwiach gmachu, cheruby i palmy, jako poczynione były na ścianach, gzems téż nadprożny z drzewa przed przysionkiem z zewnątrz. "
Ezekiel 41:26,"I okna okratowane i palmy po jednej i po przeciwległej stronie na bocznych ścianach przysionka, i na komnatach bocznych przybytku i gzemsach nadprożnych. "
Ezekiel 42:1,"I wyprowadził mnie na dworzec zewnętrzny, na drogę w kierunku ku północy, i przywiódł mnie do halli, która naprzeciw dziedzińca odgrodzonego, i zarazem naprzeciw budowli ku północy -  "
Ezekiel 42:2,Przed front wydłużony na one sto łokci przy wejściu ku północy a którego szerokość wynosiła pięćdziesiąt łokci -  
Ezekiel 42:3,Naprzeciw dwudziestu łokci należących do dworca wewnętrznego i naprzeciw posadzki kamiennej należącej do dworca zewnętrznego znajdowała się galerya obok galeryi na trzech piętrach. 
Ezekiel 42:4,"Przed hallami zaś prowadziło przejście na dziesięć łokci szerokie ku wewnętrznemu (dworcowi) a na łokieć długie, drzwi zaś ich prowadziły ku północy. "
Ezekiel 42:5,"Halle jednak wyższe były skrócone, ponieważ galerye zabierały z przestrzeni ich w porównaniu z dolnemi i środkowemi w budynku. "
Ezekiel 42:6,"Albowiem trzypiętrowe były, a nie miały kolumn jak kolumny dworców, przeto zwężone były przez dolne i środkowe począwszy od ziemi. "
Ezekiel 42:7,Mur zaś zewnętrzny równoległy hallom wzdłuż dworca zewnętrznego miał po przedniej stronie hall pięćdziesiąt łokci długości. 
Ezekiel 42:8,"Gdyż długość hall, ku dworcowi zewnętrznemu położonych, wynosiła pięćdziesiąt łokci, wszakże naprzeciw gmachu były to sto łokci. "
Ezekiel 42:9,"Ale poniżej onych hall było wejście ze strony wschodniej, gdy przybywano do nich z dworca zewnętrznego. "
Ezekiel 42:10,"Po szerokości téż muru dworca ku południowi, naprzeciw dziedzińca odgrodzonego i naprzeciw budowli były również halle. "
Ezekiel 42:11,"A prowadziła droga przed niemi jako u hall położonych ku północy, równej długości, i równej szerokości, i równych wyjść, i równych urządzeń. I jako drzwi ich, "
Ezekiel 42:12,"Były też drzwi hall położonych ku południowi - drzwi na początku drogi, mianowicie drogi przed murem odpowiednim w kierunku ku wschodowi, gdy przybywano do nich. "
Ezekiel 42:13,"I rzekł do mnie: Halle ku północy i halle ku południowi, położone po przedniej stronie dziedzińca odgrodzonego, są to halle święte, gdzie spożywać mają kapłani przystępujący do Wiekuistego przenajświętsze, tam téż składać im przenajświętsze, i ofiary śniedne i zagrzeszne i pokutne, gdyż miejsce to święte. "
Ezekiel 42:14,"Gdy wnijdą, kapłani, nie wolno im wychodzić z świątyni do dworca zewnętrznego, lecz tam składać mają szaty swoje, w których służbę pełnią, gdyż święte są, a niechaj włożą szaty inne, aby zbliżyć się do miejsca dla ludu przeznaczonego. "
Ezekiel 42:15,"A gdy ukończył pomiary przybytku wewnętrznego, wywiódł mnie drogą bramy, zwróconej ku wschodowi, i rozmierzył obszar zewsząd wokoło. "
Ezekiel 42:16,"Rozmierzył stronę wschodnią prętem mierniczym: pięćset (łokci) - prętami, prętem mierniczym wokoło. "
Ezekiel 42:17,"Rozmierzył stronę północną: pięćset, - prętami, prętem mierniczym wokoło. "
Ezekiel 42:18,"Stronę południową rozmierzył: pięćset, - prętami, prętem mierniczym. "
Ezekiel 42:19,"Zwrócił się ku stronie zachodniej i rozmierzył pięćset - prętami, prętem mierniczym. "
Ezekiel 42:20,"Z czterech stron rozmierzył go, a otaczał go mur zewsząd wokoło na pięćset łokci długi i na pięćset łokci szeroki, aby oddzielić święte od powszedniego. "
Ezekiel 43:1,"Poczem powiódł mnie do bramy, do bramy zwróconej ku wschodowi. "
Ezekiel 43:2,"A oto chwała Boga Israela nadciągnęła drogą od wschodu: Odgłos zaś jej był jako szum wód wielkich, a ziemia jaśniała od chwały Jego. "
Ezekiel 43:3,"A było widmo zjawiska, którem ujrzał, jako ono zjawisko, które ujrzałem gdym przyszedł, aby miasto zburzyć, a były to też same widzenia co widzenia, które ujrzałem nad rzeką Kebar. I padłem na oblicze swoje. "
Ezekiel 43:4,A chwała Wiekuistego wstąpiła do przybytku drogą bramy zwróconej ku wschodowi. 
Ezekiel 43:5,"I uniósł mnie duch i powiódł mnie do dworca wewnętrznego, a oto chwała Wiekuistego napełniła przybytek. "
Ezekiel 43:6,I usłyszałem przemawiającego do mnie z przybytku podczas gdy on mąż jeszcze stał przy mnie. 
Ezekiel 43:7,"I rzekł do mnie: Synu człowieczy! To miejsce stolicy Mojej, i to miejsce podnóża stóp Moich, gdzie zamieszkać chcę wpośród synów Israela na wieki - niechaj nie skażą nadal ci z domu Israela imienia świątobliwości Mojej, oni i królowie ich wszeteczeństwem swojem, i trupami królów swoich, ich grobowcami. "
Ezekiel 43:8,"Gdy stawiali przededrzwie tychże przy przededrzwiu Mojém, a podwoje ich obok podwojów Moich, tak że tylko mur był między Mną a między nimi; a kazili imię Moje święte obmierzłościami swemi, których się dopuszczali, tak że zgładziłem ich w gniewie Moim. "
Ezekiel 43:9,"Wszakże teraz niech oddalą wszeteczeństwo swoje i trupy królów swych odemnie, a zamieszkam wpośród nich na wieki. "
Ezekiel 43:10,"Ty zaś, synu człowieczy! opiszesz domowi Israela przybytek ten, aby się powstydzili przewinień swoich, a niechaj sobie rozmierzą zarys budowy. "
Ezekiel 43:11,"A jeżeli się powstydzą tego wszystkiego co uczynili, wtedy nakreślisz im wizerunek przybytku tego, i urządzenie jego, i wyjścia i wejścia jego, i cały kształt jego wraz z wszystkimi zarysami i konturami i planami jego, i napiszesz przed oczyma ich, aby przestrzegali całego wizerunku i wszystkich wskazówek jego, a wykonali je. "
Ezekiel 43:12,"Oto przepis dla przybytku tego na wierzchu góry: Cała dziedzina jego jest wszędzie wokoło, świętem świętości; oto taki jest przepis dla domu tego. "
Ezekiel 43:13,"A oto pomiary ofiarnicy w łokciach - każdy łokieć o dłoń dłuższy. - Podstawa jego łokieć, i łokieć szerokość, galeryjka zaś u krawędzi wokoło piędź jedna. Taką jest zewnętrzna objętość ofiarnicy. "
Ezekiel 43:14,"Od podstawy zaś dolnej aż do wyskoku dolnego - dwa łokcie, szerokość zaś łokieć jeden; a od wyskoku mniejszego do wyskoku większego cztery łokcie, szerokość zaś również łokieć. "
Ezekiel 43:15,"A samo ognisko cztery łokcie, a nad ogniskiem sterczą cztery narożniki. "
Ezekiel 43:16,"A całe ognisko dwanaście łokci długości i dwanaście szerokości, czworograniaste po czterech bokach swoich. "
Ezekiel 43:17,"A wyskok (górny) czternaście łokci długości i czternaście szerokości po czterech bokach swoich; a galeryjka wokoło niego - pół łokcia, podstawa zaś w nim łokieć wokoło, a wejście ku niemu po stronie wschodniej. "
Ezekiel 43:18,"I rzekł do mnie: Synu człowieczy! tak rzecze Pan, Wiekuisty: Te są ustawy ofiarnicy w dzień, w który zbudowaną będzie; aby składano na niej całopalenia, a kropiono na niej krwią. "
Ezekiel 43:19,"Dasz kapłanom, lewitom, którzy są z rodu Cadoka, a przystępują do Mnie - rzecze Pan, Wiekuisty - aby Mi służyli, cielca młodego na ofiarę zagrzeszną; "
Ezekiel 43:20,"I weźmiesz nieco krwi jego i nadasz na cztery narożniki jej i na cztery węgły wyskoku i na galeryjkę wokoło, i tak oczyścisz ją i rozgrzeszysz. "
Ezekiel 43:21,Poczem weźmiesz cielca zagrzesznego i spalisz na miejscu oględzin przybytku po za świątynią. 
Ezekiel 43:22,"Dnia zaś wtórego przywiedziesz kozła zdrowego na ofiarę zagrzeszną; i niech oczyszczą ofiarnicę, tak jak oczyścili ją cielcem. "
Ezekiel 43:23,"A gdy dokonasz oczyszczenia, przywiedziesz cielca młodego, zdrowego i barana ze stada, zdrowego. "
Ezekiel 43:24,A gdy przywiedziesz je przed oblicze Wiekuistego rzucą kapłani na nie soli i złożą je jako całopalenie Wiekuistemu. 
Ezekiel 43:25,"Przez siedm dni będziesz sprawiał kozła zagrzesznego, codziennie; cielca téż młodego, i barana ze stada, zdrowego niechaj sprawiają. "
Ezekiel 43:26,"Przez siedm dni będą rozgrzeszali ofiarnicę, i oczyszczą ją, i upełnomocnią każdy ręce swoje. "
Ezekiel 43:27,"A gdy zakończą dni te, tedy od dnia ósmego i nadal sprawować będą kapłani na ofiarnicy całopalenia wasze i ofiary opłatne wasze, a przyjmę was przychylnie, rzecze Pan, Wiekuisty. "
Ezekiel 44:1,"Tedy powiódł mnie z powrotem w kierunku bramy zewnętrznej świątyni, zwróconej ku wschodowi; ale ta była zamknięta. "
Ezekiel 44:2,"I rzekł do mnie Wiekuisty: Brama ta zamknięta zostanie, nie będzie otwierana, a nikt nie wnijdzie przez nią, albowiem Wiekuisty, Bóg Israela wszedł przez nią, i tak zamknięta zostanie. "
Ezekiel 44:3,"Wszakże książę, jako książę może on przebywać w niej, aby jadał chleb przed obliczem Wiekuistego. Drogą przysionka bramy może wchodzić, a tą samą drogą wychodzić. "
Ezekiel 44:4,"Poczem powiódł mnie drogą bramy północnej przed front przybytku, i spojrzałem, a oto napełniła chwała Wiekuistego przybytek Wiekuistego; i upadłem na oblicze swoje. "
Ezekiel 44:5,"I rzekł do mnie Wiekuisty: Synu człowieczy! zwróć uwagę swoję i zobacz oczyma twemi, a uszyma twemi słuchaj wszystkiego co powiadam tobie odnośnie do wszystkich ustaw przybytku Wiekuistego, i do wszystkich prawideł jego; a zwróć uwagę swą na wejście do przybytku i zarazem na wszystkie wyjścia z świątyni. "
Ezekiel 44:6,"I oświadcz owym przekornym, domowi Israela: Tak rzecze Pan, Wiekuisty: Dosyć wam na wszystkich obmierzłościach waszych, domu Israela! "
Ezekiel 44:7,"Żeście przywodzili cudzoziemców, nieobrzezanych na sercu i nieobrzezanych na ciele, aby przebywali w świątyni Mojej, aby go znieważyli, ten przybytek Mój, żeście pozwalali im składać chleb Mój, tłuszcz i krew, gdy łamali przymierze Moje, mimo wszystkie obmierzłości wasze. "
Ezekiel 44:8,"A nie przestrzegali obrzędów przy świętościach Moich, aleście ustanowili ich na piastujących urzędy w świątyni Mojej miasto siebie. "
Ezekiel 44:9,"Tak rzecze Pan, Wiekuisty: Żaden cudzoziemiec nieobrzezany na sercu i nieobrzezany na ciele nie wnijdzie do świątyni Mojej ze wszystkich cudzoziemców, przebywających wpośród synów Israela. "
Ezekiel 44:10,"Lecz owi lewici, którzy odstąpili odemnie podczas odstępstwa Israela, którzy odwrócili się odemnie, idąc za bałwanami swojemi, ci niechaj poniosą winę swoję. "
Ezekiel 44:11,"A niechaj zostaną w świątyni Mojej posługaczami i stróżami przy bramach przybytku i posługującymi przy przybytku; oni niechaj zarzynają całopalenia i ofiary rzeźne dla ludu, i oni niechaj staną przed nimi, aby im posługiwać. "
Ezekiel 44:12,"Ponieważ posługiwali im wobec bałwanów ich, a stali się dla domu Israela podnietą grzechu, przeto podniosłem rękę Moję przeciw nim, rzecze Pan, Wiekuisty, aby ponieśli winę swoję. "
Ezekiel 44:13,"A nie przystąpią do Mnie, aby Mi urząd kapłański sprawowali, ani zbliżą się do jakichkolwiek świętości Moich, lub świętości najwyższych i niechaj poniosą hańbę swą i obmierzłości, których się dopuszczali. "
Ezekiel 44:14,"I ustanowię ich na pełniących straż przy przybytku, przy całej służbie jego i przy wszystkiem co się sprawować będzie w nim. "
Ezekiel 44:15,"Ale kapłani z pokolenia Lewi, synowie Cadoka, którzy przestrzegali obrzędów świątyni Mojej, gdy odwrócili się synowie Israela odemnie, oni niechaj przystąpią do Mnie, aby Mi służyli, i niechaj staną przedemną, aby Mi składali tłuszcz i krew, rzecze Pan, Wiekuisty. "
Ezekiel 44:16,"Oni niechaj wchodzą do świątyni Mojej, i oni niechaj przystępują do stołu Mojego, aby Mi służyli, i niechaj, przestrzegają obrzędów Moich. "
Ezekiel 44:17,"A gdy wchodzić będą do bram dworca wewnętrznego, lniane szaty niechaj włożą, a niechaj nie ukaże się na nich wełna, gdy pełnić będą służbę w bramach dworca wewnętrznego i w świątyni. "
Ezekiel 44:18,"Zawoje lniane będą na głowie ich, a spodnie szaty lniane będą na biodrach ich, niechaj się nie opasują niczem, coby pot pomnażało. "
Ezekiel 44:19,"A gdy wychodzić będą do dworca zewnętrznego, do dworca mianowicie zewnętrznego do ludu, niechaj zdejmą szaty swoje, w których służbę pełnią i złożą je w hallach poświęconych, a włożą szaty inne, aby nie obcowali z ludem w szatach swych poświęconych. "
Ezekiel 44:20,"Głowy téż swojej im nie golić, ani kędziorów zapuszczać, lecz przystrzygać je będą na głowach swoich. "
Ezekiel 44:21,"Wina również nie będzie pił żaden kapłan, gdy wchodzić ma do dworca wewnętrznego. "
Ezekiel 44:22,"Wdowy téż ani rozwódki nie będą sobie brali za żony, lecz tylko dziewice z domu Israela albo wdowę, któraby była wdową po kapłanie brać mogą. "
Ezekiel 44:23,"A ludu Mego uczyć będą rozróżniać między świętém a powszedniém, a różnicę między czystém a nieczystém niechaj im objaśniają. "
Ezekiel 44:24,"A gdy zajdzie spór, oni niechaj staną do rozsądzania, wedle praw Moich niechaj rozsądzą go; nauk téż i ustaw Moich na wszystkie uroczystości Moje przestrzegać będą, a sabbaty Moje święcić. "
Ezekiel 44:25,"A do zwłok ludzkich nie przystąpi nikt, aby się zanieczyścił; jedynie przy ojcu i przy matce, przy synu i przy córce, przy bracie i przy siostrze, która zamężną nie była zanieczyścić się mogą. "
Ezekiel 44:26,"A po oczyszczeniu jego, siedm dni niechaj mu policzą. "
