Index Title,Joshua
Joshua 19:38,Oto posiadłość dziedziczna różnych rodów pokolenia Naftali: miasta z siołami przyległemi. 
Joshua 19:39,"Dla różnych rodów synów Dana wyszedł los siódmy, "
Joshua 19:40,"I obejmowała posiadłość ich dziedziczna Coreę, Esztaol, Ir Szemesz, "
Joshua 19:41,"Szaalabbin, Ajalon, Ithlę; "
Joshua 19:42,"Elon, Thymnath, Ekron, "
Joshua 19:43,"Eltheke, Gibbethon, Baalath; "
Joshua 19:44,"Jehud, Bene Barak, Gath Rimmon, "
Joshua 19:45,"Me Jarkon i Rakkon, oraz dziedzinę ku Jafo. "
Joshua 19:46,"I uszczuploną została dla synów Dana ich dziedzina. Wyruszyli przeto synowie Dana i walczyli z Leszem i zdobyli je i porazili je ostrzem miecza, poczem wzięli je w posiadanie i osiedli w niem i nazwali Leszem Dan, wedle imienia praojca ich Dana. "
Joshua 19:47,Oto posiadłość dziedziczna różnych rodów pokolenia synów Dana: wymienione miasta z siołami przyległemi. 
Joshua 19:48,"Gdy tedy ukończyli podział ziemi wedle całej jej rozsciągłości wyznaczyli synowie Israela Jozuemu, synowi Nuna posiadłość dziedziczną wpośród siebie. "
Joshua 19:49,"Stosownie do polecenia Wiekuistego wyznaczyli mu miasto o które prosił, Thimnath Serach na górze Efraima. I obwarował on miasto i osiadł w niem. "
Joshua 19:50,"Oto posiadłości dziedziczne, które wydzielili Elazar, kapłan, i Jozue, syn Nuna, i naczelnicy rodów pokoleń israelskich wedle losu, w Szylo przed Wiekuistym, u wejścia do przybytku zboru. I tak ukończyli podział ziemi. "
Joshua 20:1,"Poczem oświadczył Wiekuisty Jozuemu, i rzekł: "
Joshua 20:2,"Powiesz synom Israela tak: oznaczcie sobie miasta schronienia, o których mówiłem wam przez Mojżesza. "
Joshua 20:3,"Kędy uciekać by mógł zabójca, któryby zabił człowieka niebacznie, nierozmyślnie, aby były wam schronieniem przed mścicielem krwi. "
Joshua 20:4,"Ma on mianowicie do jednego z tych miast się schronić, u wejścia do bramy miasta stanąć, a rzecz swą wyłożyć w uszy starszych tego miasta, a wtedy zabiorą go do siebie, do miasta, i wyznaczą mu miejsce, aby osiadł z nimi. "
Joshua 20:5,"A jeśliby mściciel krwi go ścigał, nie wolno im wydać zabójcę w moc jego, albowiem nierozmyślnie zabił bliźniego swego nie będąc mu wrogiem przedtem. "
Joshua 20:6,"I osiądzie w mieście tem, póki nie stanie przed zborem do sądu - aż do śmierci arcykapłana, który będzie w czasach onych. Wtedy może wrócić zabójca do miasta i do domu swojego - do miasta z którego uciekł. "
Joshua 20:7,"I tak poświęcili Kedesz w Galii na górach Naftali, i Szechem na górach Efraima, i Kirjath Arba czyli Hebron na górach Judy. "
Joshua 20:8,"A po drugiej stronie Jordanu naprzeciw Jerycho na wschodzie oddali Becer na stepie, na równinie, z posiadłości pokolenia Reubena, a Ramoth w Gilead z pokolenia Gada, i Golan w Baszanie z pokolenia Manaszy. "
Joshua 20:9,"Oto miasta, które wyznaczone były dla wszystkich synów Israela i dla cudzoziemców, zamieszkałych wpośród nich, aby wszyscy, którzyby się tam schronili, którzyby człowieka niebacznie zabili, nie ginęli z ręki mściciela krwi, zanim staną przed zborem. "
Joshua 21:1,"I przystąpili naczelnicy rodów lewickich do Elazara, kapłana, i do Jozuego, syna Nuna, i do naczelników rodów pokoleń synów Israela, "
Joshua 21:2,"I rzekli do nich w Szylo, na ziemi Kanaan, tak: Wiekuisty polecił był przez Mojżesza, aby oddano nam miasta na zamieszkanie wraz z przyległemi wygonami dla bydła naszego. "
Joshua 21:3,I oddali synowie Israela z posiadłości swej lewitom wedle polecenia Wiekuistego następujące miasta z przyległemi ich wygonami. 
Joshua 21:4,"I wyszedł los dla rodów kehatydzkich, a mianowicie przypadły między lewitami synom Arona, kapłana, od pokolenia Judy i pokolenia Benjamina losem - miast trzynaście. "
Joshua 21:5,Pozostali potomkowie Kehata zaś otrzymali od rodów pokolenia Efraim i od pokolenia Dan i od połowy pokolenia Manaszy losem miast dziesięć. 
Joshua 21:6,Potomkowie Gerszona otrzymali od rodów pokolenia Isachar i od pokolenia Aszer i od pokolenia Naftali i od połowy pokolenia Manaszy w Baszanie losem miast trzynaście. 
Joshua 21:7,Różne rody potomków Merarego otrzymali od pokolenia Reuben i od pokolenia Gad i od pokolenia Zebulon miast dwanaście. 
Joshua 21:8,"Oddali zaś synowie Israela lewitom wymienione miasta wraz z wygonami przyległymi wedle losu, jako rozkazał był Wiekuisty przez Mojżesza. "
Joshua 21:9,"Odstąpili mianowicie od pokolenia Judejczyków i od pokolenia Szymeonidów miasta następujące, imiennie wyłuszczone, "
Joshua 21:10,"Z rodów Kehatydów między potomkami Lewiego otrzymali potomkowie Arona - na nich bowiem pierwszy padł los, "
Joshua 21:11,"Odstąpiono im tedy miasto Arby, ojca Enaka, czyli Hebron w górach judzkich, wraz z wygonami przyległymi dokoła niego. "
Joshua 21:12,"Do miasta należące pola jednak i przyległe doń sioła oddali Kalebowi, synowi Jefunny, jako przypadającą mu posiadłość dziedziczną. "
Joshua 21:13,"Potomkom zaś Arona, kapłana, oddali miasto schronienia dla zabójców, Hebron wraz z wygonami przyległymi, Libna wraz z wygonami przyległymi. "
Joshua 21:14,"Jattyr wraz z wygonami przyległymi, Esztemona wraz z wygonami przyległymi. "
Joshua 21:15,"Cholon wraz z wygonami przyległymi, Debir wraz z wygonami przyległymi. "
Joshua 21:16,"Ain wraz z wygonami przyległymi, Juttę wraz z wygonami przyległymi i Beth-Szemesz wraz z wygonami przyległymi - miast dziewięć od dwóch pokoleń wymienionych. "
Joshua 21:17,"A od pokolenia Binjamin: Gibon wraz z wygonami przyległymi, Geba wraz z wygonami przyległymi. "
Joshua 21:18,"Anathoth wraz z wygonami przyległymi, i Almon wraz z wygonami przyległymi - miast cztery. "
Joshua 21:19,"W ogóle otrzymali tedy potomkowie Arona, kapłana, miast trzynaście wraz z wygonami przyległymi. "
Joshua 21:20,"A co się tyczy rodów przynależnych do Lewitów, potomków Kehata, pozostałych potomków Kehata, to odstąpiono im miasta przypadłe im losem od pokolenia Efraima. "
Joshua 21:21,"Oddano im mianowicie miasto schronienia dla zabójców, Szechem, wraz z wygonami przyległymi w górach Efraim, Gezer wraz z wygonami przyległymi. "
Joshua 21:22,"Kibcaim wraz z wygonami przyległymi, i Beth-Horon wraz z wygonami przyległymi - miast cztery. "
Joshua 21:23,"A od pokolenia Dan: Eltheke wraz z wygonami przyległymi, Gibbethon wraz z wygonami przyległymi. "
Joshua 21:24,Ajalon wraz z wygonami przyległymi i Gath Rimmon wraz z wygonami przyległymi - miast cztery. 
Joshua 21:25,A od połowy pokolenia Manaszy: Thaanach wraz z wygonami przyległymi i Gath Rimon wraz z wygonami przyległymi - miast dwa. 
Joshua 21:26,Otrzymały tedy inne rody synów Kehata w ogóle miast dziesięć. 
Joshua 21:27,"Dalej otrzymali z rodów lewickich potomkowie Gerszona, od połowy pokolenia Manaszy: miasto schronienia dla zabójców, Golan w Baszanie wraz z wygonami przyległymi i Beesztera wraz z wygonami przyległymi - miast dwa. "
Joshua 21:28,"A od pokolenia Isachara: Kiszjon wraz z wygonami przyległymi, Daberath wraz z wygonami przyległymi. "
Joshua 21:29,Jarmuth wraz z wygonami przyległymi i En Gannim wraz z wygonami przyległemi - miast cztery. 
Joshua 21:30,"A od pokolenia Aszer: Miszeal wraz z wygonami przyległymi, Abdon wraz z wygonami przyległymi. "
Joshua 21:31,Chelkath wraz z wygonami przyległymi i Rehob wraz z wygonami przyległymi - miast cztery. 
Joshua 21:32,"A od pokolenia Naftali: miasto schronienia dla zabójców, Kedesz w Galil wraz z wygonami przyległymi, Hammoth Dor wraz z wygonami przyległymi i Karthan wraz z wygonami przyległymi - miast trzy. "
Joshua 21:33,Otrzymały tedy różne rody Gerszonidów w ogóle miast trzynaście wraz z wygonami przyległymi. 
Joshua 21:34,"Rody potomków Merarego zaś, lewitów jeszcze pozostałych, otrzymały od pokolenia Zebulon: Jokneam wraz z wygonami przyległymi, Kartha wraz z wygonami przyległymi. "
Joshua 21:35,Dymna wraz z wygonami przyległymi i Nahalal wraz z wygonami przyległymi - miast cztery. 
Joshua 21:36,"A od pokolenia Gad: miasto schronienia dla zabójców, Ramoth w Gilead wraz z wygonami przyległymi, Machnaim wraz z wygonami przyległymi. "
Joshua 21:37,Heszbon wraz z wygonami przyległymi i Jaezer wraz z wygonami przyległymi - w ogóle miast cztery. 
Joshua 21:38,Tak tedy otrzymały różne rody potomków Merarego pozostałe jeszcze z rodów lewickich jako przypadający im losem udział w ogóle miast dwanaście. 
Joshua 21:39,Było tedy miast lewickich pośród posiadłości dziedzicznej synów Israela czterdzieści ośm wraz z wygonami przyległymi. 
Joshua 21:40,"Składały się zaś wymienione miasta, każde z jednego miasta, wraz z wygonami przyległymi dokoła niego; stosuje się to do wszystkich wymienionych miast. "
Joshua 21:41,"I tak oddał Wiekuisty Israelitom całą ziemię, której oddanie zaprzysiągł był ojcom ich, i wzięli ją w posiadanie i osiedlili się w niej. "
Joshua 21:42,"I użyczył im Wiekuisty pokoju dokoła, zupełnie jako zaprzysiągł był ojcom ich. Nie ostał się żaden z wszystkich wrogów ich przed nimi; podał Wiekuisty wszystkich ich wrogów w moc ich. "
Joshua 21:43,"Nie chybiło żadne z wszystkich przyrzeczeń, które dał Wiekuisty domowi Israela: wszystko się spełniło. "
Joshua 22:1,Wtedy zawezwał Jozue Reubenidów i Gadidów i połowę pokolenia Manaszy. 
Joshua 22:2,"I rzekł do nich: Spełniliście ściśle wszystko co polecił wam był Mojżesz, sługa Wiekuistego, a słuchaliście też głosu mojego we wszystkiem com wam rozkazał. "
Joshua 22:3,"Nie opuściliście braci waszych przez tak długi czas aż po dzień dzisiejszy, przestrzegając pilnie rozkazu Wiekuistego, Boga waszego. "
Joshua 22:4,"A teraz użyczył Wiekuisty, Bóg wasz, pokoju braciom waszym jako im był przyrzekł; tak tedy wyruszcie a wróćcie do namiotów waszych, do ziemi dziedzicznej posiadłości waszej, którą wyznaczył wam Mojżesz, sługa Wiekuistego, po drugiej stronie Jordanu. "
Joshua 22:5,"Tylko zważcie pilnie, abyście spełniali przykazanie i naukę którą poruczył wam Mojżesz, sługa Wiekuistego, abyście miłowali Wiekuistego, Boga waszego, a postępowali na wszystkich drogach Jego, a przestrzegali przykazań Jego, a lgnęli doń a służyli Mu całem sercem i całą duszą waszą! "
Joshua 22:6,"I pobłogosławił ich Jozue i puścił ich, i wyruszyli do namiotów swoich. "
Joshua 22:7,"Jednej połowie pokolenia Manaszy wyznaczył był Mojżesz posiadłość w Baszanie; drugiej zaś połowie wyznaczył Jozue posiadłość przy innych współplemieńcach jej po zachodniej stronie Jordanu. Gdy ich tedy puścił Jozue do namiotów ich, błogosławił im. "
Joshua 22:8,"I rzekł do nich tak: Z mnóstwem dóbr wróćcie do namiotów waszych i z niezmierną mocą bydła, z srebrem i złotem, miedzią i żelazem i z nader licznemi szatami; dzielcie się tedy łupem wrogów waszych z braćmi waszymi. "
Joshua 22:9,"I tak zwrócili się i wyruszyli synowie Reubena i synowie Gada i połowa pokolenia Manaszy od synów Israela z Szylo, położonego w ziemi Kanaan, aby się udać do ziemi Gilead, do ziemi dziedzicznej posiadłości swej, gdzie stosownie do rozkazu Wiekuistego przez Mojżesza się byli osiedlili. "
Joshua 22:10,"Gdy tedy przybyli do Geliloth nad Jordanem, położonem jeszcze w ziemi Kanaan, zbudowali synowie Reubena i synowie Gada i połowa pokolenia Manaszy tam nad Jordanem ołtarz, ołtarz wielki na wejrzenie. "
Joshua 22:11,"I usłyszeli synowie Israela wieść: Oto zbudowali synowie Reubena i synowie Gada i połowa pokolenia Manaszy ołtarz naprzeciw ziemi Kanaan, w Geliloth Jordanu, na ziemi po drugiej stronie siedzib synów Israela, "
Joshua 22:12,"Gdy tedy usłyszeli to synowie Israela, zebrał się cały zbór synów Israela w Szylo, aby wyruszyć przeciw nim na wojnę. "
Joshua 22:13,"Poczem wysłali synowie Israela do synów Reubena, do synów Gada i do połowy pokolenia Manaszy do ziemi Gilead Pinchasa syna Elazara, Kapłana. "
Joshua 22:14,"A dziesięciu książąt z nim, mianowicie po książęciu z każdego domu rodzinnego ze wszystkich pokoleń israelskich, a każdy z nich był naczelnikiem należących do domu jego rodów wpośród plemion Israela. "
Joshua 22:15,"Gdy tedy przybyli do synów Reubena i do synów Gada i do połowy pokolenia Manaszy do ziemi Gilead, przemówili do nich w tych słowach: "
Joshua 22:16,"Tak rzecze do was cały zbór Wiekuistego: Cóż znaczy to przeniewierstwo, któregoście się dopuścili przeciw Bogu Israela, że się odwracacie dzisiaj od Wiekuistego, budując sobie ołtarz, aby się zbuntować dzisiaj przeciw Wiekuistemu? "
Joshua 22:17,"Czyż nie dosyć nam na winie dotycznie Peora, z którejśmy po dziś dzień jeszcze się nie oczyścili, a dla której spadła klęska na zbór Wiekuistego? "
Joshua 22:18,"A wy chcecie dziś jednak od Wiekuistego się odwrócić? To też będzie tak: wy zbuntujecie się dzisiaj przeciw Wiekuistemu, jutro zaś rozgniewa się On na cały zbór Israela! "
Joshua 22:19,"Jeżeli zresztą ziemia dziedzicznej posiadłości waszej nieczystą wam się wydaje, przejdźcie do ziemi należącej do dziedziny Wiekuistego, gdzie przybytek Wiekuistego stanął, a osiądźcie wpośród nas. Przeciw Wiekuistemu jednak nie buntujcie się i przeciw nam nie buntujcie się, budując sobie ołtarz odrębny, okrom ołtarza Wiekuistego, Boga naszego. "
Joshua 22:20,"Wszak gdy dopuścił się Achan, syn Zeracha, przeniewierstwa przeciw dobru zaklętemu, czyż nie przypadł gniew Boży na cały zbór israelski, tak że nie sam jeden za winę swą zginąć musiał! "
Joshua 22:21,Odpowiedzieli tedy synowie Reubena i synowie Gada i połowa pokolenia Manaszy i rzekli do naczelników plemion israelskich: 
Joshua 22:22,"Potężny, Bóg, Wiekuisty - Potężny, Bóg, Wiekuisty, Jemu to wiadomo a i Israelitom to wiedzieć: jeśli w buncie albo w przeniewierstwie przeciw Wiekuistemu się to stało - niechajbyś powściągnął nam dziś jeszcze pomoc swoję! "
Joshua 22:23,"Jeśliśmy zbudowali sobie ołtarz, abyśmy się odwrócili od Wiekuistego, albo żeby składać na nim całopalenia i ofiary śniedne, albo żeby sprawiać na nim rzeźne ofiary opłatne, Wiekuisty sam niechajby tego poszukiwał! "
Joshua 22:24,"Raczej z troski jedynie przed możliwym wypadkiem uczyniliśmy to, myśląc, że mogliby w przyszłości potomkowie wasi rzec do potomków naszych: Cóż macie wspólnego z Wiekuistym, Bogiem Israela? "
Joshua 22:25,"Ustanowił wszak granicę Wiekuisty między nami a wami, synowie Reubena i Gada; nie macie udziału w Wiekuistym! I tak mogliby potomkowie wasi odwieść potomków naszych od tego, aby czcili Wiekuistego. "
Joshua 22:26,"Przetośmy postanowili: uczyńmy to sobie, abyśmy ołtarz zbudowali, nie na całopalenia ani na ofiary rzeźne, "
Joshua 22:27,"Lecz aby świadkiem był zarówno dla nas jak dla was i dla potomków naszych po nas, że chcemy pełnić służbę Wiekuistego przed obliczem Jego, całopaleniami i ofiarami naszemi rzeźnemi i opłatnemi, aby nie mogli potomkowie wasi rzec w przyszłości do potomków naszych: Nie macie udziału w Wiekuistym! "
Joshua 22:28,"Myśleliśmy: gdyby w przyszłości tak mówili do nas albo do potomków naszych, wtedy odpowiemy: Spójrzcie na budowę ołtarza Wiekuistego, który wznieśli ojcowie nasi, nie na całopalenia albo na ofiary rzeźne, lecz aby był świadkiem zarówno dla nas jak i dla was. "
Joshua 22:29,"Dalekiem to od nas, abyśmy się buntowali przeciw Wiekuistemu i abyśmy się odwracali dzisiaj od Wiekuistego, abyśmy oddzielny zbudowali ołtarz na całopalenia, ofiary śniedne i rzeźne, okrom ołtarza Wiekuistego, Boga naszego, który przed przybytkiem Jego! "
Joshua 22:30,"Gdy tedy usłyszał Pinhas, kapłan, i książęta zboru, naczelnicy plemion israelskich, którzy mu towarzyszyli, słowa które wyrzekli synowie Reubena i synowie Gada i synowie Manaszy, zadowoliło ich to. "
Joshua 22:31,"I rzekł Pinhas, syn Elazara, kapłana, do synów Reubena i do synów Gada i do synów Manaszy: Dzisiaj przekonywamy się, że jest Wiekuisty wpośród nas, ponieważ nie dopuściliście się takiego przeniewierstwa przeciw Wiekuistemu: Przez to uchroniliście synów Israela od karzącej ręki Wiekuistego! "
Joshua 22:32,"Poczem wrócił Pinhas, syn Elazara, kapłana wraz z książętami, od synów Reubena i od synów Gada z ziemi Gilead do ziemi Kanaan, do synów Israela i zdali im sprawę. "
Joshua 22:33,"I okazało się to dobrem w oczach synów Israela i wysławiali synowie Israela Boga, i nie myśleli już wyruszyć przeciw nim do walki, aby spustoszyć ziemię, na której synowie Reubena i synowie Gada osiedli. "
Joshua 22:34,"I nadali synowie Reubena i synowie Gada miano ołtarzowi, albowiem jest on świadkiem wpośród nas, że Wiekuisty prawdziwym Bogiem. "
Joshua 23:1,"I stało się po upływie długiego czasu, gdy użyczył Wiekuisty Israelitom pokoju od wszystkich wrogów ich dokoła, a Jozue się był zestarzał a zaszedł w lata. "
Joshua 23:2,"Że wezwał Jozue wszystkiego Israela, starszych i naczelników i sędziów i zawiadowców jego, i rzekł do nich: Otom już się zestarzał i zaszedł w lata. "
Joshua 23:3,"Widzieliście sami to wszystko, co uczynił Wiekuisty, Bóg wasz, wszystkim tym ludom niwecząc je przed wami; albowiem Wiekuisty, Bóg wasz, walczył sam za was. "
Joshua 23:4,"Otóż teraz wyznaczyłem te ludy jeszcze pozostałe losem różnym pokoleniom waszym, mianowicie wszystkie one ludy, które wytępiłem od Jordanu aż do morza Wielkiego, ku zachodowi słońca. "
Joshua 23:5,"A Wiekuisty, Bóg wasz, On sam rozproszy je przed wami i wypędzi je przed obliczem waszem, abyście posiedli ziemię ich, jako był przyrzekł wam Wiekuisty, Bóg wasz. "
Joshua 23:6,"Baczcie więc usilnie, abyście przestrzegali i spełniali to wszystko, co napisano w księdze nauki Mojżesza, nie odstępując od tego ani w prawo ani w lewo. "
Joshua 23:7,"Abyście nie pomieszali się z ludami tymi, które jeszcze pozostały przy was, abyście imion bóstw ich nie wspominali ani przysięgali na nie, ani służyli im, ani korzyli się przed niemi. "
Joshua 23:8,"Lecz abyście lgnęli do Wiekuistego, Boga waszego, jakoście czynili aż po dziś dzień. "
Joshua 23:9,Dla tego wypędził Wiekuisty przed wami ludy wielkie i potężne: nikt nie zdołał ostać się przed wami aż po dziś dzień. 
Joshua 23:10,"Jeden z was gnał tysiąc przed sobą, albowiem Wiekuisty, Bóg wasz, walczył sam za was, jako był przyrzekł wam. "
Joshua 23:11,"Baczcie więc usilnie - idzie o życie wasze! - abyście miłowali Wiekuistego, Boga waszego. "
Joshua 23:12,"Bo gdybyście się sprzeniewierzyli a przyłączyli do ostatka tych ludów, które pozostały przy was a spowinowacili się z niemi a wzajemnie z niemi się pomieszali. "
Joshua 23:13,"Uświadomcie sobie dobrze, że wtedy Wiekuisty, Bóg wasz, ludów tych nadal przed wami wypędzać nie będzie; raczej staną się dla was siecią i zagubą i biczem u boków waszych i kolcami w oczach waszych, aż wyginiecie z ziemi tej pięknej, którą oddał wam Wiekuisty, Bóg wasz. "
Joshua 23:14,"Gdy tedy pójdę teraz drogą, którą świat cały pójść musi, uświadomcie to sobie całem sercem i całą duszą waszą, że nie chybiło ani jedno ze wszystkich przyrzeczeń pocieszających, które był wyrzekł Wiekuisty, Bóg wasz, o was: wszystkie wam się spełniły, nie chybiło ani jedno z nich. "
Joshua 23:15,"Ale jak spełniło się nad wami wszystko dobre, które wam przyrzekł Wiekuisty, Bóg wasz, tak sprowadzi na was Wiekuisty i wszystko złe, aż zgładzi was z ziemi tej pięknej, którą oddał wam Wiekuisty, Bóg wasz. "
Joshua 23:16,"Jeżelibyście odstąpili od przymierza Wiekuistego, Boga waszego, które wam poruczył, a poszli i służyli bóstwom cudzym, a korzyli się im, wtedy wspłonie gniew Wiekuistego przeciw wam, a zginiecie rychło z tej ziemi pięknej, którą oddał wam. "
Joshua 24:1,"Poczem zgromadził Jozue wszystkie pokolenia do Szechem, i zwołał starszych Israela, i naczelników, i sędziów, i zawiadowców jego, a stawili się przed Bogiem. "
Joshua 24:2,"I rzekł Jozue do całego ludu: Tak rzecze Wiekuisty, Bóg Israela: Po drugiej stronie rzeki mieszkali ojcowie wasi od wieków, Tarach, ojciec Abrahama i Nahora, a czcili bóstwa cudze. "
Joshua 24:3,"Wziąłem tedy praojca waszego Abrahama z drugiej strony rzeki, i poprowadziłem go po całej ziemi Kanaan, i rozmnożyłem ród jego, i dałem mu Izaaka. "
Joshua 24:4,"Izaakowi zaś dałem Jakóba i Ezawa, a Ezawowi wyznaczyłem górę Seir, aby ją w dziedzictwo objął, podczas gdy Jakób i synowie jego wyruszyli do Egiptu. "
Joshua 24:5,"Poczem posłałem Mojżesza i Ahrona i poraziłem Egipt plagami, jakom to spełnił wpośród niego, a następnie wywiodłem was. "
Joshua 24:6,"I wywiodłem ojców waszych z Egiptu, a dotarliście do morza. Pognali tedy Egipcjanie za ojcami waszymi wozami wojennymi i konnicą aż do morza Sitowego. "
Joshua 24:7,"A gdy wołali do Wiekuistego, położył gęsty mrok między wami a Egipcjanami, poczem sprowadził na nich morze, tak że ich pokryło. I widzieliście własnemi oczyma com spełnił nad Egiptem; następnie przebywaliście przez długi czas na puszczy. "
Joshua 24:8,"Poczem sprowadziłem was do ziemi Emorejczyków, osiadłych po drugiej stronie Jordanu, a walczyli z wami; ale podałem ich w moc waszę i wzięliście ziemię ich w posiadanie i wytępiłem ich przed obliczem waszem. "
Joshua 24:9,"Następnie powstał Balak, syn Cypora, król Moabu i walczył z Israelem; posłał też i wezwał Bileama, syna Beora, aby was przeklął. "
Joshua 24:10,"Nie chciałem jednak usłuchać Bileama; musiał on raczej błogosławić wam, i tak ocaliłem was z mocy jego. "
Joshua 24:11,"Przeprawiliście się tedy za Jordan i przybyliście do Jerycha; i walczyli przeciw wam obywatele Jerycha, Emorejczycy, Peryzejczycy, Kanaanici, Chitejczycy, Girgaszyci, Chywici i Jebusyci, i podałem ich w moc waszę. "
Joshua 24:12,"I posłałem przed wami szerszenie i wypędziły ich przed obliczem waszem, dwóch królów emorejskich; nie przez miecz ani przez łuk twój to się stało! "
Joshua 24:13,"I dałem wam ziemię, około którejś się nie trudził, i miasta, którychście nie zbudowali, a jednak osiedliście w nich; winnice i sady oliwne, którychście nie zasadzili dostały się wam na używanie. "
Joshua 24:14,"Teraz przeto obawiajcie się Wiekuistego, a służcie Mu w szczerości i prawdzie, a usuńcie bóstwa, którym służyli ojcowie wasi po drugiej stronie rzeki i w Egipcie, a służcie Wiekuistemu. "
Joshua 24:15,"Gdyby zaś nie podobało się wam służyć Wiekuistemu, postanówcie dzisiaj komu innemu służyć chcecie, bóstwom, którym służyli ojcowie wasi po drugiej stronie rzeki zamieszkali, czy też bóstwom Emorejczyków, w których kraju osiedliście; ja zaś i dom mój służyć będziemy Wiekuistemu! "
Joshua 24:16,"I odezwał się lud, i rzekł: Dalekiem to od nas, abyśmy porzucili Wiekuistego, aby służyć bóstwom cudzym! "
Joshua 24:17,"Raczej jest Wiekuisty Bogiem naszym; On to był, który wywiódł nas i ojców naszych z ziemi egipskiej, z domu niewoli, a który w oczach naszych spełnił te znamiona wielkie, a strzegł nas po całej drodze, którąśmy przebyli i między wszystkimi ludami, wpośród których przebywaliśmy. "
Joshua 24:18,"I wypędził Wiekuisty przed nami wszystkie te ludy, i Emorejczyków, mieszkańców tej ziemi. I my chcemy służyć Wiekuistemu, gdyż on Bogiem naszym! "
Joshua 24:19,"Wtedy rzekł Jozue do ludu: Nie możecie służyć Wiekuistemu, albowiem Bóg to święty; Bogiem żarliwym On: nie przepuści występkom i grzechom waszym! "
Joshua 24:20,"Jeżeli opuścicie Wiekuistego, a służyć będziecie bóstwom cudzym, wtedy odwróci się od was, a nawiedzi was niedolą i wytępi was, zamiast co wam przedtem dobrze świadczył. "
Joshua 24:21,"I rzekł lud do Jozuego: Nie, lecz Wiekuistemu służyć będziemy! "
Joshua 24:22,"Poczem rzekł Jozue do ludu: Świadkami jesteście przeciw samym sobie, żeście postanowili Wiekuistemu służyć. I rzekli: Świadkami jesteśmy! "
Joshua 24:23,"Usuńcie tedy bóstwa cudze, które wpośród was, a skłońcie serca wasze ku Wiekuistemu, Bogu Israela! "
Joshua 24:24,"I rzekł lud do Jozuego: Wiekuistemu Bogu naszemu służyć, a głosu Jego słuchać będziemy! "
Joshua 24:25,I ustanowił Jozue dnia onego obowiązujące przymierze dla ludu i nadał mu tam w Szechem ustawę i prawo. 
Joshua 24:26,"Poczem spisał Jozue te wypadki w księdze zakonu Bożego a wziąwszy kamień wielki ustawił go tam pod dębem, który w świątyni Wiekuistego. "
Joshua 24:27,"I rzekł Jozue do całego ludu: Oto kamień ten będzie świadkiem przeciw nam, albowiem słyszał on wszystkie te słowa Wiekuistego, które mówił z nami; przeto będzie on świadkiem przeciw wam, abyście Boga waszego się nie wyparli. "
Joshua 24:28,"Poczem odprawił Jozue lud, każdego do posiadłości swojej. "
Joshua 24:29,"I stało się po tych wypadkach, że umarł Jozue, syn Nuna, sługa Wiekuistego, mając lat sto dziesięć. "
Joshua 24:30,"I pochowano go w dziedzinie posiadłości jego w Thymnath Serach, na wzgórzu Efraima, po północnej stronie góry Gaasz. "
Joshua 24:31,"I służył Israel Wiekuistemu po wszystkie dni Jozuego i po wszystkie dni starszych, którzy przeżyli Jozuego, a którzy znali wszystkie czyny Wiekuistego, jakie spełnił dla Israela. "
Joshua 24:32,"Kości Józefa zaś, które sprowadzili byli synowie Israela z Egiptu pochowali w Szechem na ucząstku pola, które nabył Jakób od synów Chamora, ojca Szechema, za cenę stu kesytów, a które przeszło w dziedziczną własność synów Józefa. "
Joshua 24:33,"A gdy umarł i Elazar, syn Ahrona, pochowano go w Gibei, mieście należącem do Pinhasa, syna jego, które mu oddane było na górze Efraima. "
