Menahem ben Saruq	Menahem ben Saruq				920	Tortosa, Spain	980		Rishonim	10th century Hebrew grammarian and poet, author of "Machberet", an early dictionary of the Hebrew language. He served as assistant to the statesman Hasdai ibn Shaprut of Cordoba, at whose request he compiled the dictionary. However, not everyone agreed with his linguistics. Chief among his opponents was the philologist Dunash ben Labrat, who wrote an extensive criticism of Menahem's work. However, Machberet did not lose it's authoritativeness, and is quoted frequently some 200 years later by such luminaries as Rashi and Rabbeinu Tam.	מדקדק ופילולוג במאה ה-10, מחבר של ה"מחברת", המילון הראשון ללשון המקרא.  הוא שימש כעוזרו של חסדאי אבן שפרוט, מי שעל פי בקשתו הוא ערך את המילון. על אף שהיו כמה מדקדקים אחרים שחלקו על שיטתו, (הידוע מביניהם הוא דונש בן לברט, שכתב ספר ביקורת על שיטותיו של מנחם), לא אבד ה"מחברת" את סמכיותו, והוא מצוטט הרבה בפי גדולי הראשונים, כגון רש"י ורבינו תם. 	https://en.wikipedia.org/wiki/Menahem_ben_Saruq	http://www.jewishencyclopedia.com/articles/10643-menahem-ben-saruk-menahem-b-jacob-ibn-saruk											M	
Israel Lifschitz	Israel Lifschitz	Tiferet Yisrael	ישראל ליפשיץ‎‎	תפארת ישראל	1782		1860		Achronim	Author of the classic commentary "Tiferet Yisrael" on the Mishna. He served as Rabbi, first at Dessau and then at Danzig, and led the life of an ascetic, frequently fasting three days in succession. He also wrote "Shevilei de'Rakiya", an introduction to the principles of Rabbinical astronomy, and "Drush Ohr HaChayim", a treatise discussing the eternity of the soul and the age of the universe, in addition to other lengthy essays, many of which are appended to his Mishnah commentary. His ethical will contains twenty-eight paragraphs, consisting primarily of moral and ascetic precepts.	מחבר של הפירוש הנודע "תפארת ישראל" על משניות. הוא שימש כרב, תחילה בדעסוי ואחר כך בדנציג. נהג חיי פרישות, והיה רגיל לצום במשך שלשה ימים רצופים. הוא גם חיבר "שבילי דרקיע" על סוד העיבור, ו"דרוש אור החיים" על השארת הנפש וגיל העולם, ועוד מאמרים הנדפסים כתוספת לפירושו למשנה. השאיר אחריו צוואה של עשרים ושמונה סימנים שכולל בתוכה הרבה עניני מוסר ופרישות.	https://en.wikipedia.org/wiki/Israel_Lipschitz	https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%9C%D7%99%D7%A4%D7%A9%D7%99%D7%A5	http://www.jewishencyclopedia.com/articles/10019-lipschutz-lupschutz-lipschitz-libschitz#1290										M	
Elimelech of Lizhensk	Elimelech of Lizhensk	Noam Elimelech	אלימלך וייסבלום מלִיזֶ'נְסְק	נועם אלימלך	1717	Tykocin, Poland	1787	Leżajsk	Achronim	One of the prime students of the Maggid of Mezeritch and founder of Chasidism in Poland. He was drawn to Chassidut by his brother, the famed Rebbe Zusha of Hanipol, who traveled with him to the Maggid. They both accepted upon themselves three years of exile, wandering from place to place while spreading the teachings of their master wherever they passed. After the Maggid's death, Elimelech settled in Lizhensk, which became a focal point of the movement's spread into Galicia and Poland. He did not write his own material, but his Sabbath lectures were recorded by his disciples and collected by his son Elazar and published a year after his death under the title "Noam Elimelekh". He also wrote "Tzetl Katan", a  small handbook containing a seventeen-point program of spiritual improvement, as well as "Hanhagot HaAdam", a list of customs for all pious Jews to follow. His grave in Leżajsk, Poland, is a popular pilgrimage site visited by thousands, particularly on the anniversary of his death on the 21st of the Hebrew month of Adar	מתלמידיו המובהקים של המגיד ממעזריטש ומייסד תנועת החסידות בפולין. הוא נמשך לחסידות בהשפעת אחיו, רבי זושא, שהביא אותו להמגיד. שניהם קבלו על עצמם מעין "גלות" שבמהלכו הם נדדו מכפר לכפר, תוך כדי שהם מפיצים את אור החסידות. לאחר פטירת המגיד התיישב ר' אלימלך בעיר ליזענסק שבפולין, ומשם החלה התנועה החסידית להתפשט ברחבי פולין וגליציה. הוא לא כתב התורות שלו, אולם התלמידים רשמו דרשותיו, ונלקטו על ידי בנו אלעזר, שהדפיסם אחר פטירת אביו תחת השם "נועם אלימלך". הספר הנו אחד מספרי היסוד של תורת החסידות. עוד חיבר "צעטל קטן" ו"הנהגת האדם" המכיל הנהגות ישרות לכל אדם. קברו בעיר ליזענסק מהוה מקום עליה לרגל לאלפים, בפרט ביום פטירתו בכ"א אדר.	https://en.wikipedia.org/wiki/Elimelech_of_Lizhensk	https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%99%D7%9E%D7%9C%D7%9A_%D7%9E%D7%9C%D7%99%D7%96%27%D7%A0%D7%A1%D7%A7						Dov Ber of Mezeritch					M	
Tzvi Elimelech Spira of Dinov	Tzvi Elimelech Spira of Dinov	Bnei Yissaschar	צבי אלימלך שפירא מדינוב	בני יששכר	1783	Jawornik Polski	1841	Dynow	Achronim	Rabbi Tzvi Elimelech, founder of the Dinov Chassidic dynasty and prolific writer, is known by the title of his primary work "Bnei Yissaschar", a classic Chasidic text containing discourses on the Torah and Festivals. He also authored numerous other works on various subjects. His father, R' Pesach, was a brother-in-law of R' Elimelech of Lizhensk, after whom he was named, and his mother was a descendant of R' Shimshon Ostropolier. He was a disciple of the Chozeh of Lublin, the Maggid of Kozhnitz, and Rabbi Mendel of Rimanov. He occupied rabbinical posts in Dinov, Struzov, Ribitsch, Lantzut, and Munkacsz.	מייסד שושלת החסידי דינוב, נודע בשם ספרו המפורסם "בני יששכר" על התורה ומועדים. הוא היה בנו של רבי פסח שפירא, שהיה גיסו של רבי אלימלך מליז'נסק (שעל שמו הוא נקרא), ואמו היתה מצאצאי רבי שמשון מאוסטרופולי. כתב הרבה ספרים על ענינים שונים בתורה, ושימש ברבנות בקהילות: רוביטש, סטריז'וב, האליטש, דינוב ומונקאטש. 		https://he.wikipedia.org/wiki/%D7%A6%D7%91%D7%99_%D7%90%D7%9C%D7%99%D7%9E%D7%9C%D7%9A_%D7%A9%D7%A4%D7%99%D7%A8%D7%90											M	
Tzadok HaKohen of Lublin	Tzadok HaKohen Rabinowitz		צדוק הכהן רבינוביץ	רב צדוק מלובלין	1823	Kreisburg	1900	Lublin	Achronim	Famed master of Chassidic thought and prolific author in all areas of Judaism: Halakhah, Hasidut, Kabbalah, and ethics. He also wrote scholarly essays on astronomy, geometry, and algebra. R' Tzadok, born into a rabbinic family affiliated with the Mitnagdim, was introduced to Chassidut when he met with R' Mordechai Leiner of Izhbitz and became his disciple. After the Izhbitzer's death he became a follower of  R' Yehuda Leib Eiger of Lublin, and eventually his successor as Rebbe of Lublin. He authored "Pri Tzadik" on the Torah, "Tzidkat HaTzadik", "Resisei Layla", and many other works on various topics.	מגדולי המחשבה בעולם החסידות, נולד למשפחה מתנגדית ונתקרב לחסידות כשנפגש עם האדמו"ר ר' מרדכי יוסף ליינר מאיזביצא ונהיה תלמיד וחסיד נלהב שלו. לאחר פטירת רבו הלך אחר תלמידו ר' לייבל איגר, על אף שהיה חבר שלו, ולאחר פטירת ר' לייבל מילא את מקומו כאדמו"ר מלובלין. חיבר הרבה ספרים בחסידות ובנגלה, ביניהם "פרי צדיק" על התורה, ו"צדקת הצדיק" על ענינים שונים.	https://en.wikipedia.org/wiki/Zadok_HaKohen	https://he.wikipedia.org/wiki/%D7%A6%D7%93%D7%95%D7%A7_%D7%94%D7%9B%D7%94%D7%9F_%D7%9E%D7%9C%D7%95%D7%91%D7%9C%D7%99%D7%9F						Mordechai Leiner					M	
Samson ben Abraham of Sens	Samson ben Abraham of Sens	Rash MiShantz	שמשון בן אברהם משאנץ	ר"ש	c. 1150	Middle-Age France	c. 1230	Akko	Rishonim	12-13th century French Tosafist, also known by the acronym "Rash" or "Rashba" (not to be confused with R' Shlomo ben Aderet). Born in France, he first studied under Rabbeinu Tam, and later under Rabbeinu Yitzchak (Ri HaZaken) who was his primary teacher. Rosh considers him to be the preeminent Baal Tosafot after Rabbeinu Tam and Ri. Many of the Tosafot which are printed in our Talmud are either taken from Rash's work, "Tosafot Shantz", or based on them. Rash's commentary on Mishnayot Zeraim and Taharot, on which there is no Talmud, is printed along with Rambam's commentary in the Vilna Shas. In 1211, Rash joined a group of 300 French and English scholars who emigrated to Israel in order to escape the persecution of Jews taking place in their countries. He lived in Jerusalem, earning him the title "Ish Yerushalayim", and is buried in Akko (Acre).	מגדולי בעלי התוספות בצרפת, נודע בכינויו "ר"ש" או "רשב"א". למד תורה מפי רבינו תם, ואחר כך מפי רבו המובהק רבינו יצחק (ר"י הזקן). הרא"ש כותב בתשובה "רבינו תם ור"י ור' שמשון אשר רוב תורתנו על פיהם פרשו" (שו"ת הרא"ש כלל פ"ד). התוספות שלנו נלקחים ברובם מ"תוספות שאנץ" שלו, או מבוססים עליהם. פירושו על המשניות בסדרי זרעים וטהרות, שאין עליהם גמרא, נדפס בש"ס ווילנא במקביל לפירוש הרמב"ם. הוא עלה לארץ ישראל בשנת 1211 יחד עם 300 תלמידים מצרפת ומאנגליה שנמלטו מרדיפות שסבלו במדינותיהם. הוא כנראה ישב קצת זמן בירושלים, ולכן מכונה "איש ירושלים". הוא נקבר בעכו, לרגלי הר הכרמל. 	https://en.wikipedia.org/wiki/Samson_ben_Abraham_of_Sens	https://he.wikipedia.org/wiki/%D7%A9%D7%9E%D7%A9%D7%95%D7%9F_%D7%9E%D7%A9%D7%90%D7%A0%D7%A5	http://www.jewishencyclopedia.com/articles/13073-samson-ben-abraham-of-sens					Rabbenu Tam					M	
Nathan Sternhartz	Nathan Sternhartz	Natan of Nemirov, Natan of Breslov	נתן שטרנהרץ	נתן מנמירוב / נתן מברסלב	1780	Nemyriv	1844		Achronim	Main disciple of R' Nachman of Breslov and leader of the movement after his death. However, he did not actually assume his teacher's position as Rebbe of Breslov, being that R' Nachman had not named a successor. R' Nathan is the one responsible for preserving R' Nachman's teachings by recording, publishing and disseminating them. He also authored many of his own works, including the multi-volume "Likutei Halachot", an esoteric work which follows the order of the Shulchan Arukh.	תלמיד מובהק של ר' נחמן מברסלב ומפיץ תורתו.  על אף שהנהיג החסידות אחר מות רבו, הוא לא מילא את מקומו כאדמו"ר רשמי של ברסלב, מאחר שר' נחמן לא השאיר צוואה על כך. הוא היה האחראי לכתיבת התורות של רבו, הדפסתם, והפצתם. הוא גם חיבר הרבה ספרים משלו, מביניהם נודע ה"ליקוטי הלכות" שמבאר ענינים בשולחן ערוך על פי תורת הנסתר. 	https://en.wikipedia.org/wiki/Nathan_of_Breslov							Nachman of Breslov					M	
Avraham Yehoshua Heshel of Apt	Avraham Yehoshua Heshel	Apter Rav	אברהם יהושע השיל	אפטער רב	1748	Nowy Żmigród	1825	Medzhybizh	Achronim	Chassidic leader, founder of the Apt-Zinkov-Kopishnitz dynasty, disciple of R' Elimelech of Lizhensk and R' Yechiel Michel of Zlotchov. He served as rabbi in Kolbuszowa and later in Apt (Opatów), as a result of which he is always referred to as the Apter Rav, although he held many other rabbinic positions. As a result of communal strife he was forced to leave his rabbinic post, and subsequently settled in Mezhbizh, the home of the Baal Shem Tov and the center of Chasidism, where he devoted himself completely to the study and dissemination of Chasidut. His legendary love for the Jewish people earned him the title "Ohev Yisrael", which is the name of his Torah commentary.	ממנהיגי החסידות, מייסד של שושלת אפט-זינקוב-קופישניץ, תלמידם של ר' אלימלק מליז'ענסק ור' מיכל מזלוטשוב. שימש כרב בקולבסוב ומאוחר יותר באפטא. על אף ששימש ברבנות בעוד ערים, הוא נקרא בעולם החסידי "הרב מאפטא". כשפרצה מחלוקת בקהילתו בעיר יאסי, עזב את הרבנות והתיישב במעז'בוז', עירו של הבעש"ט ומרכז החסידות, שם התמסר ללימוד החסידות והפצתו. הוא גם כונה על שם ספרו "אוהב ישראל", שהוא פירוש חסידי על התורה. 	https://en.wikipedia.org/wiki/Avraham_Yehoshua_Heshel	https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%A8%D7%94%D7%9D_%D7%99%D7%94%D7%95%D7%A9%D7%A2_%D7%94%D7%A9%D7%99%D7%9C_%D7%9E%D7%90%D7%A4%D7%98%D7%90											M	
Moses Isserles	Moses Isserles	Rama	משה בן ישראל איסרלישׂ	רמ״א	1520	Krakow, Poland	1572	Krakow, Poland	Achronim	Renowned 16th century Polish scholar and primary Halakhic authority for European Jewry, author of Sefer HaMappah (also known as Hagahot HaRama) on Shulchan Arukh, and Darkei Moshe on Tur. He was born in Crakow to Yisrael, (also known as "Isserl", from which was fashioned the surname "Isserles"), and studied under Shalom Shachna of Lublin, who later became his father-in-law. He became Rabbi in Crakow and established a yeshiva there, which he funded from his own resources. He also served on the Council of the Four Lands. His other works are: Torat Chatat on kosher dietary laws; Torat HaOlah, a philosophical explanation of the Holy Temple and it's sacrifices; Teshuvot Rama (responsa); and Mechir Yayin, an allegorical commentary on the Book of Esther, which was written in his youth one Purim under difficult circumstances and given to his family in lieu of mishloach manot.	גדול פוסקי אשכנז במאה ה-16, מחבר של "ספר המפה" (נקרא גם "הגהות הרמ"א") על שולחן ערוך, ו"דרכי משה" על טור. נולד בקראקא לאביו הנדיב ישראל (שכונה "איסר'ל", מה שזיכה לבנו הכינוי "איסרל'ש" - דהיינו הבנו של איסר'ל). למד אצל הרב שלום שכנא מלובלין, ונשא לאשה את בתו. התמנה לרב בקראקא וייסד שם ישיבה שהחזיק מרכושו הפרטי. מלבד חיבוריו על טור ושולחן ערוך, חיבר גם: "תורת חטאת" על דיני איסור והיתר, "תורת העולה" - ביאור פילוסופי לעניני בית המקדש וקרבנות, "שו"ת הרמ"א", ו"מחיר יין" - ביאור על מגילת אסתר בדרך רמז, שנכתב בצעירותו בתור משלוח מנות לאביו, בימי גלותו בשידלוב כשהוצרך לברוח מעירו מחמת מגיפה ששלט אז. 	https://en.wikipedia.org/wiki/Moses_Isserles	https://he.wikipedia.org/wiki/%D7%A8%D7%9E%22%D7%90											M	
Yedidiah Norzi	Yedidiah Norzi		ידידיה שלמה רפאל נורצי		1560	Mantua	1626		Achronim	16th century Italian scholar, author of a Masoretic commentary on the Bible. It was originally titled "Goder Paretz" by the author, but was published posthumously under the name "Minchat Shai" to commemorate the author's name. (The Hebrew letters שי are the initials of שלמה ידידיה)	מחכמי מנטובה באיטליה במאה ה- 16. נודע בחיבורו על תנ"ך העוסק בעיקר במסורת המקרא ובקביעת הנוסח המדויק. המחבר קרא שם הספר "גודר פרץ", אבל הוא נדפס לאחר מותו בשם "מנחת שי" (שי = שלמה ידידיה).	https://en.wikipedia.org/wiki/Jedidiah_Norzi	https://he.wikipedia.org/wiki/%D7%99%D7%93%D7%99%D7%93%D7%99%D7%94_%D7%A9%D7%9C%D7%9E%D7%94_%D7%A8%D7%A4%D7%90%D7%9C_%D7%A0%D7%95%D7%A8%D7%A6%D7%99	http://www.jewishencyclopedia.com/articles/11597-norzi#1073										M	
Dov Ber of Mezeritch	Dov Ber of Mezeritch	Maggid of Mezeritch	דב בער ממזריטש	המגיד ממזריטש	1710	Ludmir, Volhynia	1772	Annopol	Achronim	Chief disciple of the Baal Shem Tov and his successor as leader of the Chassidic movement, known for his scholarship, piety, and asceticism. After the passing of the Baal Shem Tov, his son Tzvi briefly replaced his father, but relinqished it to Dov Ber after one year. The center of the movement then moved from Medzhibuzh to Mezeritch. He was the last universal leader of the movement, and upon his death it split into different factions, each ruled by a different one of his disciples, each of whom became pillars of the movement in their own right, and were the cause of the widespread influence of Chasidism throughout Eastern Europe. His primary disciples were: his son Avraham HaMalach (The Angel), Nachum of Chernobyl, Elimelech of Lizhensk, Zusha of Hanipol, Levi Yitzchak of Berditchev, Baruch of Medzhybuzh, Aharon of Karlin, Menachem Mendel of Vitebsk, Shmuel Shmelke of Nikolsburg and Shneur Zalman of Liadi. He left no writings of his own, but his many teachings were recorded and published by his students. These works include: Maggid Devarav L'Yaakov, Likkutei Yekarim, Ohr Torah, Ohr Ha'Emet, Kitvei Kodesh, and Shemu'ah Tovah.	תלמיד מובהק של הבעל שם טוב וממלא מקומו כמנהיג תנועת החסידות, ידוע בשם "המגיד". לאחר פטירת הבעל שם טוב עבר ההנהגה לבנו ר' צבי, אך אחרי שנה הוא העביר אותו להמגיד על פי בקשת אביו בחלום. מאז עבר מרכז החסידות ממעזיבוז למעזריטש. הוא העמיד תלמידים רבים שהפיצו רעיון החסידות וגרמו להתפשטות התנועה במדינות רבות. לאחר פטירתו נחלק התנועה לכיתות שונות, כל אחד תחת הנהגת תלמיד אחר. בין תלמידיו המפורסמים נמנים: בנו אברהם "המלאך", מנחם מנדל מוויטבסק, מנחם נחום מצ'רנוביל, אלימלך מליז'נסק ואחיו זושא מאניפולי, שניאור זלמן מליאדי, לוי יצחק מברדיצ'ב, זאב וולף מז'יטומיר,אהרון הגדול מקרלין, פנחס הלוי הורוביץ ואחיו שמואל שמלקא מניקלשבורג, ישראל הופשטיין מקוז'ניץ, ועוד הרבה. הוא לא העלה רעיונותיו על הכתב, אך תלמידיו כתבו תורותיו והדפיסם. הספרים העקריים הם: "מגיד דבריו ליעקב" שנסדר על ידי תלמידו שלמה מלוצק על פי בקשת המגיד, "ליקוטי יקרים", "אור תורה", "אור האמת", "כתבי קדש", ו"שמועה טובה".	https://en.wikipedia.org/wiki/Dov_Ber_of_Mezeritch	https://he.wikipedia.org/wiki/%D7%93%D7%91_%D7%91%D7%A2%D7%A8_%D7%9E%D7%9E%D7%96%D7%A8%D7%99%D7%98%D7%A9	http://jewishencyclopedia.com/articles/2337-baer-dob-of-meseritz					Baal Shem Tov	Baal Shem Tov				M	
Kollel Eretz Chemda	Kollel Eretz Chemda		כולל ארץ חמדה של הרב שאול ישראלי		1987	Jerusalem			Contemporary	Founded in 1987, Kolel Eretz Hemdah was established in order to train Rabbis and religious leaders for the national-religious community in Israel and abroad. The Kolel responds to Halakhic inquiries received from rabbis in Jewish communities around the world. These fascinating responsa, many of which deal with our developing modern world, have been collected in a series of books entitled "B'Mareh HaBazak".	שו"ת שעל ידי "כולל ארץ חמדה" מיסודו של הרב שאול ישראלי . אברכי הכולל קיבלו שאלות מקהילות ישראל בכל רחבי העולם והשיבו עליהן - באמצעות הפקס. לימים קובצו שאלות ותשובות רבות מאלו ויצאו לאור בסדרת ספרים, המכילה נכון להיום שמונה כרכים (כל תשובה שנשלחת מאברכי הכולל עוברת בדיקה של ראשי הכולל וכן של הרב זלמן נחמיה גולדברג והרב נחום אליעזר רבינוביץ').		https://he.wikipedia.org/wiki/%D7%90%D7%A8%D7%A5_%D7%97%D7%9E%D7%93%D7%94_(%D7%9B%D7%95%D7%9C%D7%9C)											M	
Yosef Bekhor Shor	Yosef Bekhor Shor	Joseph ben Isaac of Orleans	יוסף בכור שור	ריב"ש, ר"י מאורליאנס	c. 1140	Orleans			Rishonim	12th century French Tosafist and author of a commentary on the Torah and Psalms, as well as a number of liturgical poems. Joseph, a student of Rabbeinu Tam, was also called "Bekhor Shor" — an allusion to Moses' blessing to Joseph in Deut. (33,17).	מבעלי התוספות הצרפתיים במאה ה-12, תלמידו של רבינו תם. מלבד חידושיו לתלמוד, חיבר גם פירוש על התורה ועל תהלים וכמה פיוטים. הכינוי "בכור שור" הוא על שם הברכה שנתברך יוסף הצדיק "בְּכוֹר שׁוֹרוֹ הָדָר לוֹ" (דברים, ל"ג, י"ז).	https://en.wikipedia.org/wiki/Joseph_ben_Isaac_Bekhor_Shor	https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%A1%D7%A3_%D7%91%D7%9B%D7%95%D7%A8_%D7%A9%D7%95%D7%A8	http://www.jewishencyclopedia.com/articles/8821-joseph-bekor-shor					Rabbenu Tam					M	
Aaron Ben Asher Perlow of Karlin	Aaron Ben Asher Perlow of Karlin	Beit Aaron	אהרן פרלוב מקרלין	בית אהרן	1802		1872		Achronim	Fourth leader of the Karlin - Stolin dynasty, known as the "Beit Aharon", the title of his book. At age 25, he succeeded his father, Asher I, as Rebbe of Karlin. However, as a result of a dispute with a wealthy family in Karlin, he was compelled to relocate to nearby Stolin. He died in 1872, while en route to his granddaughter's wedding, and was buried in Mohilev.	האדמו"ר הרביעי בשושלת קרלין - סטולין , נקרא גם ה"בית אהרן" על שם ספרו. נולד לאביו ר' אשר מסטולין (הראשון), בנו של רבי אהרן הגדול מקרלין, מייסד החסידות. בהיותו בן 25 שנה, התמנה לאדמו"ר בקרלין במקום אביו. בשנת תרכ"ד עבר להתגורר בעיירה סטולין הסמוכה עקב סכסוך עם משפחה עשירה בעיר קרלין. הוא נפטר ב-1872 בדרכו לחתונת נכדתו, ונקבר בעיירה מאלינוב שבוואהלין.	https://en.wikipedia.org/wiki/Aharon_of_Karlin_(II)	https://he.wikipedia.org/wiki/%D7%90%D7%94%D7%A8%D7%9F_%D7%9E%D7%A7%D7%A8%D7%9C%D7%99%D7%9F_(%D7%94%D7%A9%D7%A0%D7%99)	http://jewishencyclopedia.com/articles/15-aaron-ben-asher-of-karlin-rabbi-aaron-ii-of-karlin										M	
Abraham Azulai	Abraham Azulai	Chessed L'Avraham	אברהם אזולאי	חסד לאברהם	1570	Fes, Morocco	1643	Hebron, Israel	Achronim	Author of several Kabbalistic works, most notably "Chesed L'Avraham". Born in Morocco, Abraham actualized his dream of emigrating to the Holy Land in 1610.  Upon arrival in Egypt, the ship he had traveled with sank after all the passengers had disembarked. In commemoration of this miracle, his signature from that point on is in the shape of a ship. He had many prominent descendants, the most famous being Chida — his great- great- grandson.	מחבר של כמה ספרים, בעיקר בעניני קבלה. המפורסם שבהם הוא הספר "חסד לאברהם". הוא נולד במורוקו ועלה לארץ ישראל כשהוא בן 45. כשהגיע לחוף הים במצרים, טבעה האונייה לאחר שירדו הנוסעים ממנה. לזכר הנס, מאותו יום והלאה הוא נהג לצייר את חתימת ידו בצורת אונייה. היה לו כמה צאצאים חשובים, המפורסם מביניהם הוא החיד"א. 	https://en.wikipedia.org/wiki/Abraham_Azulai	https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%A8%D7%94%D7%9D_%D7%90%D7%96%D7%95%D7%9C%D7%90%D7%99											M	Great - Great- Grandfather of Chida
Yerucham Fishel Perla	Yerucham Fishel Perla		ירוחם פישל פרלא	הגרי"פ	1846	Warsaw	1934	Jerusalem, Israel	Achronim	Polish author, famed for his exhaustive 3 volume commentary on the Sefer HaMitzvot of R' Saadia Gaon. He was born in Warsaw and studied under R' Yehoshua Leib Diskin in Lomza, The Netziv in Volozhin, and R' Chaim Soloveitchik in Brisk. Upon the loss of his wife in 1926, he moved to the Holy land and settled in Jerusalem. He also wrote "Chibat Tziyon", a commentary on Kaftor V'Ferach, as well as annotations to many other works. 	גאון פולני, מחבר של כמה ספרים חשובים. נולד בוורשא לאביו ר' אריה צבי, ולמד מפי ר' יהושע לייב דיסקין והנצי"ב. לאחר פטירת אשתו ב-1926 עלה לארץ ישראל והתיישב בירושלים. חיבורו העיקרי הוא ביאור רחב על ספר המצוות של רב סעדיה גאון, שלפי השמועה כתב במשך ארבעים שנה. מלבד זה כתב "חיבת ציון", ביאור לספר כפתור ופרח לר' אשתורי הפרחי, וכן הגהות על כמה ספרים אחרים.		https://he.wikipedia.org/wiki/%D7%99%D7%A8%D7%95%D7%97%D7%9D_%D7%A4%D7%99%D7%A9%D7%9C_%D7%A4%D7%A8%D7%9C%D7%90											M	
Menachem Mendel of Premishlan	Menachem Mendel of Premishlan	R' Mendel Premishlaner	מנחם מנדל מפרמישלן		1727		1770	Tiberias	Achronim	One of the prime disciples of the Baal Shem Tov and colleague of the Maggid of Mezeritch. Emigrated to the Holy land together with Nachman of Horodenka and other students in 1764 and settled in Tiberias.	מתלמידיו המובהקים של הבעל שם טוב וידידו של המגיד ממעזריטש. עלה לארץ ישראל בשנת 1764 יחד עם נחמן מהורודנקא ועוד תלמידים, והתיישב בטבריא.		https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%97%D7%9D_%D7%9E%D7%A0%D7%93%D7%9C_%D7%9E%D7%A4%D7%A8%D7%9E%D7%99%D7%A9%D7%9C%D7%9F						Baal Shem Tov					M	
J. David Bleich	J. David Bleich	Judah David Bleich	יהודה דוד בלייך		1936	Tarrytown, NY			Contemporary	Rabbi Judah David Bleich is the rabbi of B'nei Yehuda Synagogue in Yorkville, NY. He is a renowned authority on Jewish law and ethics, especially Jewish medical ethics. 	הרב יהודה דוד בלייך הוא רב קהילת "בני יהודה" ביורקוויל, ניו יורק. הוא גם אחד מראשי הישיבה בישיבת רבינו יצחק אלחנן בניו יורק, וחיבר כמה ספרי הלכה, במיוחד בענייני רפואה.	https://en.wikipedia.org/wiki/J._David_Bleich	https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%93%D7%95%D7%93_%D7%91%D7%9C%D7%99%D7%99%D7%9A											M	
Isaac Canpanton	Isaac Canpanton	Isaac ben Jacob Canpanton	יצחק קנפנטון		1360	Castille	1463	Peñafiel	Rishonim	Spanish scholar in the pre-Expulsion period, head of a Talmudic academy which produced many great scholars. Author of "Darchei HaGemara" on methodology of the Talmud and it's commentaries. Isaac was blessed with a long lifespan of 103 years.	מגדולי חכמי התורה בספרד בדור שלפני הגירוש. מכונה "הגאון מקסטיליא". חיבר ספר "דרכי הגמרא" המכיל כללים בדברי התלמוד ומפרשיו. זכה לאריכות ימים ונפטר בגיל 103.	https://en.wikipedia.org/wiki/Isaac_Canpanton	https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%A7%D7%A0%D7%A4%D7%A0%D7%98%D7%95%D7%9F	http://www.jewishencyclopedia.com/articles/3952-campanton-isaac-b-jacob										M	
Philo of Alexandria	Philo of Alexandria		פילון האלכסנדרוני						Tannaim			https://en.wikipedia.org/wiki/Philo	https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%9C%D7%95%D7%9F_%D7%94%D7%90%D7%9C%D7%9B%D7%A1%D7%A0%D7%93%D7%A8%D7%95%D7%A0%D7%99											M	
