Index Title,Bader-Jewishspritualheroes-Vol3.
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.191","As we have said Rav traveled a great deal in Palestine as well as in Babylonia, and even though he considered his voyages burdensome and would say that ""A man's traveling is more difficult than a woman's traveling,"" <sup>172)</sup><i class=""footnote""><span dir=""rtl"">172) כתובות כ""ה א׳, סנהדרין כ""ו א׳.</span></i> he loved the work of spreading the Torah with which he occupied himself on his travels. It seemed to him that ""the Almighty has made everyone's trade delightful in his own eyes."" <sup>173)</sup><i class=""footnote""><span dir=""rtl"">173) ברכות מ""ג ב׳.</span></i> Still it seems that he grew tired of the traveling and consequently he said: ""Any town where the roads go up and down hills makes man and beast old too soon."" <sup>174)</sup><i class=""footnote""><span dir=""rtl"">174) ערובין נ""ו א׳.</span></i> Rav learned the value of hospitality on the road, he would often speak about the Patriarchs and their behavior towards strangers and wanderers. He praised Barzilai the Gileadite who brought king David various utensils and foodstuffs when he was in flight before his son Absalom (Samuel II, 17:28). Since the v e r s e mentions the word <span dir=""rtl"">„ ק ל י ""</span> twice, Rav concluded that Barzilai brought two kinds of cooked food and stewed fruits. <sup>175)</sup><i class=""footnote""><span dir=""rtl"">175) עבודה זרה ל""ה ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.192","He interpreted the fact that David sent ten of his men to Nabal the Carmelite (Samuel I, 25) saying that because Nabal gave the ten to eat, although the Bible does not mention the fact, God granted him ten more days to live in return for the meal. <sup>176)</sup><i class=""footnote""><span dir=""rtl"">176) ראש השנה י""ח א׳.</span></i> Rav said also that if Jonathan, son of Saul, had given David two loaves of bread when he told him to flee from his father's wrath, David would not have had to take any bread from Ahimelech and the priests of Nob would not have been slain. <sup>177)</sup><i class=""footnote""><span dir=""rtl"">177) סנהדרין ק""ד א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.193","As we have said Rav was friendly with hunters and shepherds, from whom he learned a great deal about wild and domestic animals. <sup>178)</sup><i class=""footnote""><span dir=""rtl"">178) מועד קטן י""א א׳, סנהדרין ה׳ ב׳.</span></i> Rav allowed his own son Chiya to shoot with a bow. <sup>179)</sup><i class=""footnote""><span dir=""rtl"">179) נדרים ע""ו ב׳.</span></i> In general hunting was not uncommon among the Jews of Babylonia. The story goes that a certain ""Tabi Rishba"" would set out nets and snares to trap birds and animals, <sup>180)</sup><i class=""footnote""><span dir=""rtl"">180) שבת י""ז ב׳.</span></i> and another named ""Joseph Rishba"" engaged in the same trade. <sup>181)</sup><i class=""footnote""><span dir=""rtl"">181) שבת ק""ל א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.194",Rav's aphorisms are very instructive:
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.195","""The curse of a scholar,"" he said, ""even if spoken conditionally will always be realized."" <sup>182)</sup><i class=""footnote""><span dir=""rtl"">182) מכות י""א א׳.</span></i> When a person gives a present to his friend, he should tell him about it. <sup>183)</sup><i class=""footnote""><span dir=""rtl"">183) שבת י׳ ב׳.</span></i> Even the casual conversation of a scholar demands careful analysis. <sup>184)</sup><i class=""footnote""><span dir=""rtl"">184) סוכה כ""א ב׳, עבודה זרה י""ט א׳.</span></i> The camel wanted to have horns so the ears he had previously were cut off. <sup>185)</sup><i class=""footnote""><span dir=""rtl"">185) סנהדרין ק""ו א׳.</span></i> A prisoner cannot break jail by himself. <sup>186)</sup><i class=""footnote""><span dir=""rtl"">186) ברכות ה׳ א׳, סנהדרין צ""ה א׳.</span></i> You need not be surprised that your offspring can sometimes teach you wisdom. <sup>187)</sup><i class=""footnote""><span dir=""rtl"">187) יבמות ס""ג א׳.</span></i> One should not speak insultingly of a Gentile in a Proselyte's presence. <sup>188)</sup><i class=""footnote""><span dir=""rtl"">188) סנהדרין צ""ד א׳.</span></i> ""If a hound barks at you, you may enter the house, but if a bitch barks at you, do not enter the house."" <sup>189)</sup><i class=""footnote""><span dir=""rtl"">189) ערובין פּ""ז א׳.</span></i> This quotation is ordinarily explained as meaning that a person may enter his son-in-law's house even if he growls like a dog, but should not enter his son's house if his wife howls like a bitch."
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.196","A Jew, even though he has sinned, is still a Jew. <sup>190)</sup><i class=""footnote""><span dir=""rtl"">190) סנהדרין מ""ד ב׳.</span></i> On another occasion Rav advised one of his students to take to skinning carcasses in the streets rather than be dependent on charity. <sup>191)</sup><i class=""footnote""><span dir=""rtl"">191) בבא קמא ק""י א׳.</span></i> Whose hope lies on another person's table lives in a world of gloom. <sup>192)</sup><i class=""footnote""><span dir=""rtl"">192) ביצה ל""ב ב׳.</span></i> Pious people regard their money more highly than their lives, for they come by their money with difficulty since they do not practice robbery. <sup>193)</sup><i class=""footnote""><span dir=""rtl"">193) סוטה י""ב א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.197","Rav's aphorisms which speak of things which are found in threes, are particularly interesting:"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.198","Three sorts of people should be guarded: sick men, brides and grooms. <sup>194)</sup><i class=""footnote""><span dir=""rtl"">194) ברכות נ""ד ב׳.</span></i> There are three sins from which one cannot guard oneself: thinking of sin, inattention during prayer, hearing or repeating gossip. <sup>195)</sup><i class=""footnote""><span dir=""rtl"">195) בבא בתרא קס""ד ב׳.</span></i> Three on whom God should have mercy, so that they may be not spoiled: a good king, a good year and a good dream. <sup>196)</sup><i class=""footnote""><span dir=""rtl"">196) ברכות נ""ה ב׳.</span></i> Three things shorten men's lives when a person is offered the privilege of reading from the Bible in the Synagogue and refuses, when he is offered the privilege of blessing the wine and he refuses, and when he lives in grand style. <sup>197)</sup><i class=""footnote""><span dir=""rtl"">197) ברכות נ""ה ב׳.</span></i> Three things which lengthen men's lives if much time is spent on them: prayer, eating at the table, and cleaning the body. <sup>198)</sup><i class=""footnote""><span dir=""rtl"">198) ברכות נ""ד ב׳.</span></i> Three sorts of persons whom God loves: one who never gets angry, one who never gets drunk, and one who is not stubborn. <sup>199)</sup><i class=""footnote""><span dir=""rtl"">199) פּסחים קי""ג א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.199","Rav dealt with hundreds of religious problems, as well as with problems of ordinary human conduct; in addition he had to settle hundreds of disputes concerning property, or the sale or purchase of various objects. He even had to judge a case once in which a thief sold his loot to the original owner. <sup>200)</sup><i class=""footnote""><span dir=""rtl"">200) בבא מציעא ט""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.200",We can see that Rav had a sharp eye for people and events. He was incomparably sympathetic and interested in all phases of life. He always kept the limits of propriety in mind. His dearest wish was to see the Jewish people secure in their national existence. He overestimated people in his kindness and yet he was very concerned for the truth. He took a deep interest in the differences in human character and tried to learn the true worth of all human occupations. When teaching his students he was very watchful of their behavior and immediately detected any inattention. He was very strict in demanding religious regularity and did not recognize any obstacles in the way of observance.
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.201","It is related that when Rav came to Babylonia, he saw how lightly the Jews treated certain commandments, for instance, how they would mix meat and dairy dishes as though there were no law on the subject which forbade one to leave meat without special care. Consequently he was ""severe"" on all these questions even though in other cases he tried to make the legal prescriptions easier when he saw that times required it. In these matters he was very meticulous in discovering exactly the proper change required by the times or the case. For instance, when a case arose concerning oaths, he ruled differently concerning the oath a person took to guard anything that was given or lent to him, and which he later loaned to another or refused to return, and concerning the oath a person took to do or not to do something. <sup>201)</sup><i class=""footnote""><span dir=""rtl"">201) ירושלמי שבועות פּרק ח׳ הלכה ב׳.</span></i> Rav also ruled differently concerning ""sacred property"" when it was something which a person had voluntarily decided to give to God, that is to the priests, and when it was the gifts which a person was obliged to give to the priests. <sup>202)</sup><i class=""footnote""><span dir=""rtl"">202) ירושלמי דמאי פּרק ז׳ הלכה ו׳.</span></i> Rav made the same distinction in dealing with the difference between selling and giving away an object. <sup>203)</sup><i class=""footnote""><span dir=""rtl"">203) בבא בתרא נ""ג א׳.</span></i> He said also that if a man transfers his property to his wife he may no longer have its profits. But if he sells his field to his wife and she pays him with her own money, he may have the use of its fruits. <sup>204)</sup><i class=""footnote""><span dir=""rtl"">204) ירושלמי כתובות פּרק ט׳ הלכה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.202","Rav's ruling was also quite different in the case of an ""original marriage contract,"" which he considered as the price which a man had to pay for his wife, and an ""addition to the contract,"" which he considered a gift. In questions concerning the transfer of property he considered it to be of the highest importance by whom and under what circumstances the property was being transferred. <sup>205)</sup><i class=""footnote""><span dir=""rtl"">205) כתובות פ""ו א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.203","These laws seemed particularly important in Rav's eyes because of the difference in the rights of a priest and an ordinary Jew, as well as between a Jew and a Gentile, or when an ordinary Jew owned something which he had inherited from his mother, which his mother had from her father, who was a priest. <sup>206)</sup><i class=""footnote""><span dir=""rtl"">206) ערכין ל""ג א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.204","Rav held likewise that a man might change his mind in the middle of a transaction. He therefore established a rule that ""if a man begins something conditionally and then stops it unconditionally, we may assume that he has changed his mind."" <sup>207)</sup><i class=""footnote""><span dir=""rtl"">207) כתובות ע""ב ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.205","Since Rav felt the responsibility of a leader of his people he worried about the regulations governing all the Jewish cities and all the academies, the field work and the draining of swamps. At the same time he enacted laws concerning Jewish life and settled disputes."
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.206","The rules which tradition has handed down as those which guided Rav in his decisions are very interesting. Rav said that no man would lie about an event that had occurred in public. <sup>208)</sup><i class=""footnote""><span dir=""rtl"">208) בכורות ל""ו א׳.</span></i> A man does not leave an oath as an inheritance to his children, since children cannot perform an act for their father which their father had sworn to do. <sup>209)</sup><i class=""footnote""><span dir=""rtl"">209) שבועות מ""ח א׳, ירושלמי שבועות פּרק ז׳ הלכה ז׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.207","He felt also that a dying man would not lie. <sup>210)</sup><i class=""footnote""><span dir=""rtl"">210) ירושלמי בבא קמא פּרק ט׳ הלכה ז׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.208","If a person changes the conditions of a thing or sets it down in a place which is unsuited for it and it is later damaged by a second person, the latter is not required to pay the damages. <sup>211)</sup><i class=""footnote""><span dir=""rtl"">211) בבא קמא כ׳ א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.209","Although a Jew is forbidden to receive interest on money loaned, he may lend his own children money at interest so that they may know the feelings of one who has to pay it. <sup>212)</sup><i class=""footnote""><span dir=""rtl"">212) בבא מציעא ע""ה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rav; Abba Arecha.210","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.1","T<small>HE NEAREST FRIEND</small> of Abayei bar Chyailil was Rava, the son of Rav Joseph bar Chama, who is always called simply ""Rava."" Even though the two were always sharply divided in opinion and lived far apart also, they are nevertheless always mentioned together. They were brought together from the days of their youth, though the details of this are not known. In spite of their conflicts of opinion there are rare instances in which they said the same thing."
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.2","It is interesting that when their differences are mentioned, Abayei is usually mentioned first and then Rava. We cannot deduce from this, however, that Abayei was the greater of the two. It is simply because Abayei became famous first by winning a contest for the position of the head of the academy of Pumbeditha. In addition it should be mentioned that even though Rava headed his own academy in Mechoza, he would often go to Pumbeditha to hear Abayei's opinion in matters which he found somewhat difficult to decide by himself."
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.3","Rava learned most of what he knew from Rav Nachman bar Jacob, who laid the foundation of all his learning. Every one of Rav Nachman's words was carved deep in his memory and anyone who found some difficulty in Rav Nachman's words would come to Rava for an explanation. Before he studied with Rav Nachman bar Jacob, Rava was a student of Rabah bar Avuha. Later he studied a great deal under Rav Huna and Rav Chisda, whose daughter he married after she was widowed of her husband, Rami bar Chama."
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.4","Concerning this marriage it is related that when Rav Chisda's daughter was a child and sat upon her father's knee while he was teaching, the two students who sat in the first row were Rami bar Chama and Rava, trying to hear exactly what their teacher said. Rav Chisda asked the child which of the two students she wished to have for her husband, and the child answered, ""I want both."" To this Rava answered: ""First Rami will be her husband and then I."" And so it happened in fact. First Rav Chisda's daughter married Rami bar Chama and after she was widowed she married Rava. <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) בבא בתרא י""ב ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Rava Bar Joseph Bar Chama.5","For a while after Rav Nachman's death, Rava studied under Rav Joseph bar Chiya and also under Rav Sheshet."
