Chapter,Segment #,English,Hebrew
98,3,"Thus, sometimes, as a result of a great deal of speaking, even when it is without any feeling, one’s heart and soul are afterwards greatly inspired. The principle is that the act of speaking in itself has great power.","וְלִפְעָמִים עַל־יְדֵי שֶׁיְּדַבֵּר הַרְבֵּה, אַף־עַל־פִּי שֶׁיִּהְיֶה בְּלֹא לֵב כְּלָל, אַף־עַל־פִּי־כֵן יָבוֹא אַחַר־כָּךְ עַל־יְדֵי־זֶה לְהִתְעוֹרְרוּת גָּדוֹל בְּלֵב וָנֶפֶשׁ. וְהַכְּלָל – כִּי הַדִּבּוּר בְּעַצְמוֹ יֵשׁ לוֹ כֹּחַ גָּדוֹל:"
99,1,"Rebbe Nachman said: The essence of perfected <i>hitbodedut</i> -conversation with one’s Maker is when a person speaks to God so extensively that his soul is close to departing, God forbid; until he just about expires, God forbid; until, because of the intensity of his genuine pain and longing and yearning for God, his soul is tied to his body by no more than a thread.","אָמַר, שֶׁעִקָּר הַהִתְבּוֹדְדוּת וְהַשִּׂיחָה בֵּינוֹ לְבֵין קוֹנוֹ בִּשְׁלֵמוּת הוּא, כְּשֶׁיְּפָרֵשׁ שִׂיחָתוֹ כָּל־כָּךְ לִפְנֵי הַשֵּׁם יִתְבָּרַךְ, עַד שֶׁיִּהְיֶה סָמוּךְ מְאֹד שֶׁתֵּצֵא נִשְׁמָתוֹ, חַס וְשָׁלוֹם, עַד שֶׁכִּמְעַט יִגְוַע, חַס וְשָׁלוֹם, עַד שֶׁלֹּא תִּהְיֶה נִשְׁמָתוֹ קְשׁוּרָה בְּגוּפוֹ כִּי־אִם כְּחוּט הַשֲּׁעַרָה מֵעֹצֶם צַעֲרוֹ וְגַעְגּוּעוֹ וְכִסּוּפָיו לְהַשֵּׁם יִתְבָּרַךְ בֶּאֱמֶת."
99,2,"This is clarified in the teachings of our Sages, of blessed memory, who said: A person’s prayer is not accepted unless he puts his life in his hands (Taanit 8a), as mentioned above.","וְכֵן מְבֹאָר בְּדִבְרֵי רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (תענית ח), שֶׁאָמְרוּ: אֵין תְּפִלָּתוֹ שֶׁל אָדָם נִשְׁמַעַת, אֶלָּא־אִם־כֵּן מֵשִׂים נַפְשׁוֹ בְּכַפּוֹ וְכוּ' , הַיְנוּ כַּנַּ""ל:"
99,3,"And the Rebbe said: Indeed, when God assists one’s <i>hitbodedut, hitbodedut</i> is like a conversation between friends.","וְאָמַר: הֲלוֹא כְּשֶׁהַשֵּׁם יִתְבָּרַךְ עוֹזֵר בְּהִתְבּוֹדְדוּת, אֲזַי הַהִתְבּוֹדְדוּת הוּא כַּאֲשֶׁר יְדַבֵּר אִישׁ אֶל רֵעֵהוּ:"
100,1,"They told me Rebbe Nachman said that, from great to small, it is impossible to be a sincerely religious Jew except through <i>hitbodedut</i>. He mentioned many famous tzaddikim, and said that all of them attained what they did only through <i>hitbodedut</i> .","סִפְּרוּ לִי שֶׁאָמַר, שֶׁמִּקָּטֹן וְעַד גָּדוֹל אִי אֶפְשָׁר לִהְיוֹת אִישׁ כָּשֵׁר בֶּאֱמֶת, כִּי־אִם עַל־יְדֵי הִתְבּוֹדְדוּת. וְהָיָה מַזְכִּיר כַּמָּה וְכַמָּה צַדִּיקִים מְפֻרְסָמִים אֲמִתִּיִּים, וְאָמַר, שֶׁכֻּלָּם לֹא בָּאוּ לְמַדְרֵגָתָם כִּי־אִם עַל־יְדֵי הִתְבּוֹדְדוּת."
100,2,"The Rebbe also chose a simple individual from the grandchildren of the Baal Shem Tov, of blessed memory, and said: He, too, speaks and cries a lot to God all the time.","וְגַם תָּפַס אִישׁ אֶחָד פָּשׁוּט מִנֶּכְדֵי הַבַּעַל־שֵׁם־טוֹב זִכְרוֹנוֹ לִבְרָכָה, וְאָמַר: גַּם זֶה מְפָרֵשׁ שִׂיחָתוֹ בְּכָל פַּעַם לִפְנֵי הַשֵּׁם יִתְבָּרַךְ בִּבְכִיָּה גְּדוֹלָה."
100,3,"And the Rebbe said: The Baal Shem Tov’s offspring are especially accustomed to this practice. The reason is that they are descended from King David, of blessed memory. He was always doing this, always being very brokenhearted before God. This is the essence of the Book of Psalms which he compiled, as explained elsewhere.","וְאָמַר: שֶׁזֶּרַע הַבַּעַל־שֵׁם־טוֹב רְגִילִים בָּזֶה בְּיוֹתֵר, כִּי הֵם מִזֶּרַע דָּוִד הַמֶּלֶךְ, עָלָיו הַשָּׁלוֹם, וְכָל עִסְקוֹ שֶׁל דָּוִד הָיָה עִנְיָן זֶה, שֶׁהָיָה מְשַׁבֵּר לִבּוֹ מְאֹד לִפְנֵי הַשֵּׁם יִתְבָּרַךְ תָּמִיד, שֶׁזֶּהוּ עִקָּר סֵפֶר תְּהִלִּים שֶׁיָּסַד, כַּמְבֹאָר בְּמָקוֹם אַחֵר:"
101,1,"Rebbe Nachman said: By reciting <i>Tikkun Chatzot,</i> the Midnight Lament, a person can speak his heart out to God just as through <i>hitbodedut</i>. This is because in all likelihood we do not recite <i>Chatzot</i> over the past. The primary focus while reciting <i>Chatzot</i> is that which is presently happening to a person. When a person recites <i>Chatzot</i> in this manner, he can find everything assailing his heart within the words of the Midnight Lament.","אָמַר, שֶׁעַל־יְדֵי אֲמִירַת תִּקּוּן חֲצוֹת יְכוֹלִין לְפָרֵשׁ שִׂיחָתוֹ אֶת כָּל אֲשֶׁר עִם לְבָבוֹ כְּמוֹ עַל־יְדֵי הִתְבּוֹדְדוּת. כִּי מִסְּתָמָא אֵין אוֹמְרִים חֲצוֹת עַל הֶעָבָר, וְעִקָּר אֲמִירַת חֲצוֹת הוּא עַל מַה שֶּׁנַּעֲשֶׂה עַכְשָׁו עִם הָאָדָם, וּכְשֶׁיֹּאמַר חֲצוֹת בִּבְחִינָה זוֹ, יְכוֹלִין לִמְצֹא כָּל אֲשֶׁר עִם לְבָבוֹ בְּתוֹךְ אֲמִירַת חֲצוֹת:"
101,2,"The same is true of reciting Tehillim (the Book of Psalms) and the like. A person should endeavor to find himself within all the psalms, and within all the supplications, entreaties, penitential prayers and the like. And easily, simply, without any sophistication, he can find himself within all the supplications and entreaties, and especially in Tehillim, which was composed on behalf of the Jewish people—on behalf of each and every one personally.","וְכֵן אֲמִירַת תְּהִלִּים וְכַיּוֹצֵא צָרִיךְ לִרְאוֹת, שֶׁיִּמְצָא אֶת עַצְמוֹ בְּתוֹךְ כָּל מִזְמוֹרֵי תְּהִלִּים וּבְתוֹךְ כָּל הַתְּחִנּוֹת וּבַקָּשׁוֹת וּסְלִיחוֹת וְכַיּוֹצֵא. וּבְקַל בִּפְשִׁיטוּת בְּלִי חָכְמוֹת יְכוֹלִין לִמְצֹא אֶת עַצְמוֹ בְּתוֹךְ כָּל הַתְּחִנּוֹת וּבַקָּשׁוֹת, וּבִפְרָט בִּתְהִלִּים, שֶׁנֶּאֱמַר בִּשְׁבִיל כְּלַל יִשְׂרָאֵל, בִּשְׁבִיל כָּל אֶחָד וְאֶחָד בִּפְרָט."
101,3,"Each person—every battle he has against the evil inclination and whatever happens to him—it is all clarified and explained in Tehillim. This is because it primarily applies to the battle against the evil inclination and its troops, which are a person’s main enemies and foes. They would keep him from the path of life and force him down into the netherworld, God forbid, if he fails to protect himself from them.","וְכָל אָדָם, כָּל מִלְחֲמוֹת הַיֵּצֶר שֶׁיֵּשׁ עָלָיו וְכָל מַה שֶּׁנַּעֲשֶׂה עִמּוֹ, הַכֹּל מְבֹאָר וּמְפֹרָשׁ בִּתְהִלִּים, כִּי עִקָּרוֹ נֶאֱמַר עַל מִלְחֲמוֹת הַיֵּצֶר הָרָע וְחֵילוֹתָיו, שֶׁהֵם עִקָּר הָאוֹיְבִים וְהַשּׂוֹנְאִים שֶׁל הָאָדָם, שֶׁרוֹצִים לְמָנְעוֹ מִדֶּרֶךְ הַחַיִּים וּלְהוֹרִידוֹ לִשְׁאוֹל תַּחְתִּיּוֹת, חַס וְשָׁלוֹם, אִם לֹא יִשְׁמֹר עַצְמוֹ מֵהֶם."
101,4,"It was solely about this battle that the Book of Psalms was compiled. For the chief principle, root and foundation of all advice for getting close to God is nothing other than reciting psalms, and other supplications and entreaties, and <i>hitbodedut</i>—speaking to God, pleading with Him to draw one closer to His service. Only through this is it possible to win the battle. If he is very strong and courageous in always beseeching, praying and pleading with God, come what may, then he will certainly triumph. Fortunate is he.","וְרַק עַל עִנְיַן מִלְחָמָה זֹאת נִתְיַסֵּד כָּל סֵפֶר תְּהִלִּים. כִּי עִקָּר כְּלָל וְשֹׁרֶשׁ וִיסוֹד שֶׁל כָּל הָעֵצוֹת לְהִתְקָרֵב לְהַשֵּׁם יִתְבָּרַךְ, הוּא רַק אֲמִירַת תְּהִלִּים וּשְׁאָרֵי תְּחִנּוֹת וּבַקָּשׁוֹת וְהִתְבּוֹדְדוּת לְפָרֵשׁ שִׂיחָתוֹ בֵּינוֹ לְבֵין קוֹנוֹ, לְבַקֵּשׁ מִלְּפָנָיו שֶׁיְּקָרְבֵהוּ לַעֲבוֹדָתוֹ יִתְבָּרַךְ, וְרַק עַל־יְדֵי־זֶה זוֹכִין לְנַצֵּחַ הַמִּלְחָמָה; אִם יִהְיֶה חָזָק וְאַמִּיץ מְאֹד תָּמִיד לְהַעְתִּיר וּלְהִתְפַּלֵּל וּלְהִתְחַנֵּן לִפְנֵי הַשֵּׁם יִתְבָּרַךְ תָּמִיד, יִהְיֶה אֵיךְ שֶׁיִּהְיֶה, אָז בְּוַדַּאי יְנַצֵּח הַמִּלְחָמָה. אַשְׁרֵי לוֹ."
101,5,"This is what we understood from the talks of the Rebbe, of blessed memory.",כָּךְ הֵבַנּוּ מִדִּבְרֵי רַבֵּנוּ זִכְרוֹנוֹ לִבְרָכָה:
101,6,"For although there is much good counsel in Rebbe Nachman’s works, which are full of guidance for getting closer to God, more often than not it is difficult for a person to fulfill the advice itself. Therefore, the main thing is prayer, supplication and entreaty. Come what may, he should say something, and constantly plead with God to transport him from darkness into the light, and to genuinely bring him back in perfect repentance. “Nor should he allow Him any silence,” until He answers him.","כִּי אַף־עַל־פִּי שֶׁנִּמְצָאִים כַּמָּה עֵצוֹת טוֹבוֹת בְּסִפְרֵי רַבֵּנוּ זִכְרוֹנוֹ לִבְרָכָה, שֶׁהֵם מְלֵאִים עֵצוֹת לְהִתְקָרֵב לְהַשֵּׁם יִתְבָּרַךְ, אַף־עַל־פִּי־כֵן עַל־פִּי־רֹב קָשֶׁה לְהָאָדָם לְקַיֵּם הָעֵצָה בְּעַצְמָהּ. עַל־כֵּן הָעִקָּר הוּא תְּפִלּוֹת וּתְחִנּוֹת וּבַקָּשׁוֹת, יִהְיֶה אֵיךְ שֶׁיִּהְיֶה, עַל־כָּל־פָּנִים יְדַבֵּר בְּפִיו בְּאֵיזֶה בְּחִינָה שֶׁהוּא, וִיבַקֵּשׁ מֵהַשֵּׁם יִתְבָּרַךְ תָּמִיד, שֶׁיּוֹצִיא אוֹתוֹ מֵחֹשֶׁךְ לְאוֹר וְיַחֲזִירֵהוּ בִּתְשׁוּבָה שְׁלֵמָה בֶּאֱמֶת, וְאַל יִתֵּן דֳּמִי לּוֹ עַד שֶׁיַּעֲנֵהוּ."
101,7,"And even if a person has been calling and shouting out to God for an extremely long time and is still very, very distant, if he persists and perseveres in the prayers and supplications, ultimately God will certainly answer him. And He will certainly and without any doubt genuinely bring him closer to His service, as long as he remains strong and courageous. This is as our Sages, of blessed memory, taught (Berakhot 32b) : Prayer requires encouragement, as it is written, “Hope to God! Be strong, and He will give you courage. And hope to God!” (Psalms 27:14). Rashi explains: And if your prayer is not accepted, go back and hope. And keep on doing this forever, “until God looks down from heaven and sees” (Lamentations 3:50).","וְאַף־עַל־פִּי שֶׁהוּא קוֹרֵא וְצוֹעֵק לְהַשֵּׁם יִתְבָּרַךְ זֶה זְמַן רַב מְאֹד, וַעֲדַיִן הוּא רָחוֹק מְאֹד מְאֹד, אַף־עַל־פִּי־כֵן אִם יִהְיֶה חָזָק וְאַמִּיץ בִּתְפִלּוֹת וּבַקָּשׁוֹת, בְּוַדַּאי סוֹף כָּל סוֹף יַעֲנֵהוּ הַשֵּׁם יִתְבָּרַךְ וִיקָרְבוֹ לַעֲבוֹדָתוֹ בֶּאֱמֶת, בְּוַדַּאי בְּלִי סָפֵק, רַק חֲזַק וֶאֱמָץ. וּכְמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (ברכות לב), שֶׁתְּפִלָּה צָרִיךְ חִזּוּק, כְּמוֹ שֶׁכָּתוּב (תהלים כז): קַוֵּה אֶל ה' חֲזַק וְיַאֲמֵץ לִבֶּךָ וְקַוֵּה אֶל ה', וּפֵרֵשׁ רַשִׁ""י: וְאִם לֹא תִּתְקַבֵּל תְּפִלָּתְךָ, חֲזֹר וְקַוֵּה. וְכֵן לְעוֹלָם, עַד יַשְׁקִיף וְיֵרֶא ה' מִשָּׁמָיִם:"
101,8,"Now, this has already been explained many times in our teachings. Yet it is necessary to repeat this again and again and to recall it daily, because there are countless things which dampen and confound it, more than the mouth can express or the heart estimate. A person therefore has to repeat this thousands of times, so that he will be strong and courageous; so that, come what may, he will remain steadfast, to constantly pray and plead to God to bring him closer to His service.","וּכְבָר מְבֹאָר זֹאת בִּדְבָרֵינוּ כַּמָּה פְּעָמִים. אַךְ צְרִיכִין לִכְפֹּל וְלִשְׁנוֹת זֹאת וְלִזְכֹּר זֹאת בְּכָל יוֹם וָיוֹם, כִּי יֵשׁ כַּמָּה וְכַמָּה מִינֵי חֲלִישׁוּת וּבִלְבּוּלִים עַל זֶה בְּלִי שִׁעוּר, מַה שֶּׁאֵין הַפֶּה יָכוֹל לְדַבֵּר וְהַלֵּב לַחֲשֹׁב. עַל־כֵּן צְרִיכִין לַחֲזֹר זֹאת אֲלָפִים פְּעָמִים, כְּדֵי שֶׁיִּתְחַזֵּק וְיִתְאַמֵּץ לַעֲמֹד עַל עָמְדוֹ, לְהִתְפַּלֵּל וּלְהִתְחַנֵּן לִפְנֵי הַשֵּׁם יִתְבָּרַךְ תָּמִיד, שֶׁיְּקָרְבֵהוּ לַעֲבוֹדָתוֹ, יִהְיֶה אֵיךְ שֶׁיִּהְיֶה."
101,9,“Let us lift up our hearts with our hands to God in heaven” (Lamentations 3:41).,נִשָּׂא לְבָבֵנוּ אֶל כַּפָּיִם אֶל אֵל בַּשָּׁמָיִם.
101,10,“For God will not forsake His people or abandon His inheritance” (Psalms 94:14).,כִּי לֹא יִטֹּשׁ ה' אֶת עַמּוֹ וְנַחֲלָתוֹ לֹא יַעֲזֹב.
101,11,"“God’s acts of kindness have not ceased, His mercies have not been exhausted” (Lamentations 3:22).","חַסְדֵּי ה' כִּי לֹא תָמְנוּ, כִּי לֹא כָלוּ רַחֲמָיו:"
102,1,"Once, I came to Rebbe Nachman, of blessed memory, and he told me of a recent visit he had had from a certain rabbi. The Rebbe had spoken with him and taught him a Torah lesson. But I was not worthy of having him repeat that teaching to me. The only thing I heard from his holy mouth was that he told me he spoke on the topic of Boaz and Ruth.","פַּעַם אֶחָד בָּאתִי אֵלָיו זַ""ל, וְסִפֵּר לִי, שֶׁזֶּה בְּסָמוּךְ הָיָה אֶצְלוֹ רַב אֶחָד, וְדִבֵּר עִמּוֹ, וְאָמַר לְפָנָיו תּוֹרָה, (הַיְנוּ שֶׁרַבֵּנוּ זַ""ל אָמַר לִפְנֵי הָרַב הַנַּ""ל תּוֹרָה). וְלֹא זָכִיתִי, שֶׁיַּחֲזֹר וְיֹאמַר אוֹתָהּ הַתּוֹרָה לְפָנַי, רַק אֵלּוּ הַדִּבּוּרִים שָׁמַעְתִּי מִפִּיו הַקָּדוֹשׁ, שֶׁסִּפֵּר לִי, שֶׁאָמַר אָז מֵעִנְיַן בֹּעַז וְרוּת,"
102,2,"Esoterically, Boaz and Ruth are the juxtaposition of “redemption” with “prayer.” Boaz represents the concept of redemption, as it is written, “For I am the redeemer…” (Ruth 3:12). Ruth represents the concept of prayer. As our Sages, of blessed memory, taught: Why was she named RUth? It was on account of her descendant, David, who <i>ReVah</i> (saturated) the Blessed Holy One with songs and praises (Berakhot 7b). It was clear from the Rebbe’s words that he had revealed a very lofty teaching on this topic, but I wasn’t privileged to hear it.","שֶׁבֹּעַז וְרוּת הֵם סוֹד סְמִיכַת גְּאֻלָּה לִתְפִלָּה, כִּי בֹּעַז הוּא בְּחִינַת גּוֹאֵל, כְּמוֹ שֶׁכָּתוּב (רות ג): כִּי גוֹאֵל אָנֹכִי וְכוּ', וְרוּת הִיא בְּחִינַת תְּפִלָּה, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (ברכות ז:): לָמָּה נִקְרָא שְׁמָהּ רוּת, שֶׁיָּצָא מִמֶּנָּה דָּוִד, שֶׁרִוָּה לְהַקָּדוֹשׁ־בָּרוּךְ־הוּא בְּשִׁירוֹת וְתִשְׁבָּחוֹת. וְהָיָה מוּבָן מִדְּבָרָיו זַ""ל, שֶׁגִּלָּה בָּזֶה תּוֹרָה גָּבוֹהַּ, אַךְ לֹא זָכִיתִי לְשָׁמְעָהּ:"
102,3,"I also heard the Rebbe said then that he considers all the very lofty insights he attains inconsequential in comparison with any teaching he reveals to the world. This is because all the worlds, the higher and the lower, are dependent upon each and every word he reveals in public.","גַּם שָׁמַעְתִּי בִּשְׁמוֹ, שֶׁאָמַר אָז, שֶׁכָּל הַהַשָּׂגוֹת הַגְּבוֹהוֹת מְאֹד שֶׁהוּא מַשִּׂיג, אֵינוֹ עוֹלֶה אֶצְלוֹ כְּנֶגֶד אֵיזֶה דִּבּוּר שֶׁהוּא מְגַלֶּה בִּפְנֵי הָעוֹלָם. כִּי בְכָל דִּבּוּר וְדִּבּוּר שֶׁהוּא מְגַלֶּה בִּפְנֵי הָעוֹלָם, תְּלוּיִים בּוֹ כָּל הָעוֹלָמוֹת, עֶלְיוֹנִים וְתַחְתּוֹנִים:"
102,4,"{To explain: The insights he does not reveal are certainly countless thousands of times loftier than what he does reveal in public, as has been explained elsewhere many times. Yet, even so, in his eyes such an insight is not all that significant and consequential since he makes the Jewish people only barely more meritorious through it. The most important thing for him is when people merit hearing some teaching from him, because through each and every word…, as mentioned above.}","(פֵּרוּשׁ, כִּי אַף־עַל־פִּי שֶׁבְּוַדַּאי הַהַשָּׂגוֹת שֶׁלּוֹ שֶׁאֵינוֹ מְגַלֶּה הֵם גְּבוֹהִים אֲלָפִים וְרִבְבוֹת פְּעָמִים בְּלִי שִׁעוּר, כְּנֶגֶד מַה שֶּׁהוּא מְגַלֶּה בִּפְנֵי הָעוֹלָם, כַּמְבֹאָר מִזֶּה בְּמָקוֹם אַחֵר כַּמָּה פְּעָמִים, אֲבָל אַף־עַל־פִּי־כֵן זֶה אֵינוֹ חָשׁוּב וְיָקָר בְּעֵינָיו כָּל־כָּךְ, מֵאַחַר שֶׁאֵינוֹ מְזַכֶּה אֶת יִשְׂרָאֵל כָּל־כָּךְ בָּזֶה. וְהָעִקָּר הוּא אֶצְלוֹ, כְּשֶׁהָעוֹלָם זוֹכִין לִשְׁמֹעַ מִמֶּנּוּ אֵיזֶה דִּבּוּר, כִּי בְּכָל דִּבּוּר וְכוּ' כַּנַּ""ל)."
103,1,"When a person prays, as long as he still hears someone else then—i.e., he hears and senses that another person is standing there during his prayer—it is not good. This is because while praying every person must picture in his mind that there is no one there—“it is just me and God.”","בִּשְׁעַת הַתְּפִלָּה, כָּל זְמַן שֶׁהָאָדָם שׁוֹמֵעַ עוֹד אָז אֵיזֶה אָדָם, דְּהַיְנוּ שֶׁשּׁוֹמֵעַ וּמַרְגִּישׁ שֶׁעוֹמֵד עוֹד אָדָם אֶחָד בִּשְׁעַת תְּפִלָּתוֹ, הוּא לֹא טוֹב. כִּי צָרִיךְ כָּל אָדָם בִּשְׁעַת תְּפִלָּתוֹ, שֶׁיְּצַיֵּר בְּדַעְתּוֹ, שֶׁאֵין שָׁם אֶלָּא אֲנִי וְהַשֵּׁם יִתְבָּרַךְ לְבַד."
103,2,"The lesson “Abba Shaul…Once, while chasing after a deer…” (Likutey Moharan I, 55) explains an even greater nullification during prayer. During prayer a person is obligated to nullify himself to such a degree that he does not even notice himself then; just God alone. For then, at the time of prayer, a person is standing in the King’s Chamber, etc. See what is written there (in section 7) : “Who is he? Why, his corporeality has been nullified, so that there is nothing here but the King Himself….” See there.","וּבַמַּאֲמָר ""אַבָּא שָׁאוּל וְכוּ' פַּעַם אַחַת רַצְתִּי אַחַר צְבִי וְכוּ'"" (בסי' נ""ה), שָׁם מְבֹאָר בִּטּוּל גָּדוֹל יוֹתֵר בִּשְׁעַת הַתְּפִלָּה, שֶׁמְּחֻיָּב הָאָדָם לְבַטֵּל עַצְמוֹ כָּל־כָּךְ בִּשְׁעַת הַתְּפִלָּה, עַד שֶׁלֹּא יַרְגִּישׁ אֲפִלּוּ אֶת עַצְמוֹ כְּלָל בִּשְׁעַת תְּפִלָּתוֹ, רַק אֶת הַשֵּׁם יִתְבָּרַךְ לְבַדּוֹ, כִּי אָז, בִּשְׁעַת הַתְּפִלָּה, הָאָדָם עוֹמֵד בְּהֵיכַל הַמֶּלֶךְ וְכוּ', עַיֵּן שָׁם מַה שֶּׁכָּתוּב שָׁם (באות ו): מִי הוּא, הֲלֹא יֵשׁוּתוֹ נִתְבַּטֵּל, וְאֵין כָּאן אֶלָּא הַמֶּלֶךְ בְּעַצְמוֹ וְכוּ', עַיֵּן שָׁם:"
104,1,"Rebbe Nachman greatly loved the simple devotions of ordinary people, the uncomplicated, religious folk. He particularly loved anyone who could recite the many supplications and entreaties found in the thick prayer books, as is the way of the religious masses.","הָיָה אוֹהֵב מְאֹד אֶת הָעֲבוֹדוֹת הַפְּשׁוּטוֹת שֶׁל סְתָם בְּנֵי־אָדָם, הָאֲנָשִׁים הַפְּשׁוּטִים הַכְּשֵׁרִים, וְהָיָה אוֹהֵב מְאֹד מִי שֶׁיָּכוֹל לוֹמַר הַרְבֵּה תְּחִנּוֹת וּבַקָּשׁוֹת בְּתוֹךְ הַסִּדּוּרִים הַגְּדוֹלִים, כְּדֶרֶךְ הַהֲמוֹן־עַם הַכְּשֵׁרִים."
104,2,"The Rebbe would also repeatedly urge and exhort us to sing the Shabbat songs. And he would be stern and annoyed with anyone who considered himself wise and so would not make the effort to sing the Shabbat and <i>motza’ei</i> Shabbat songs, or perform other simple devotions. For the essence of Jewishness is conducting oneself with complete straightforwardness and simplicity, without any sophistication, as has been explained in our teachings many times.","וְהָיָה מַזְהִיר וּמוֹכִיחַ אוֹתָנוּ כַּמָּה פְּעָמִים לְזַמֵּר זְמִירוֹת בְּשַׁבָּת, וְהָיָה מַקְפִּיד וְכוֹעֵס מְאֹד עַל מִי שֶׁהוּא חָכָם בְּעֵינָיו וְאֵינוֹ מִתְאַמֵּץ לְזַמֵּר זְמִירוֹת בְּשַׁבָּת וּבְמוֹצָאֵי־שַׁבָּת אוֹ שְׁאָר עֲבוֹדוֹת פְּשׁוּטוֹת, כִּי עִקָּר הַיַּהֲדוּת הוּא בִּפְשִׁיטוּת וּבִתְמִימוּת גָּמוּר, בְּלִי שׁוּם חָכְמוֹת, כַּמְבֹאָר אֶצְלֵנוּ כְּבָר כַּמָּה פְּעָמִים:"
104,3,"In fact, before contracting the severe illness from which he passed away, the Rebbe himself, of blessed memory, always sang a great many songs each Shabbat and <i>motza’ei</i> Shabbat.","וְגַם הוּא בְּעַצְמוֹ, זִכְרוֹנוֹ לִבְרָכָה, קֹדֶם שֶׁהִגִּיעַ לוֹ הַחוֹלַאַת הַכָּבֵד שֶׁנִּסְתַּלֵּק עַל־יָדוֹ, קֹדֶם לָזֶה, כָּל יָמָיו הָיָה מְזַמֵּר זְמִירוֹת הַרְבֵּה בְּכָל שַׁבָּת וְשַׁבָּת וּבְמוֹצָאֵי־שַׁבָּת:"
105,1,I heard from one of Rebbe Nachman’s followers that the Rebbe exhorted him to study his Torah lessons deeply and endeavor to produce some original idea {just as he exhorted many of his followers}.,"שָׁמַעְתִּי מֵאֶחָד, שֶׁהִזְהִיר אוֹתוֹ, שֶׁיִּשְׁתַּדֵּל לְעַיֵּן בְּתוֹרָתוֹ, וְיִרְאֶה לְחַדֵּשׁ בְּתוֹרָתוֹ אֵיזֶה דָּבָר, (כַּאֲשֶׁר הִזְהִיר עַל זֶה לְכַמָּה וְכַמָּה מֵאֲנָשָׁיו)."
105,2,"And the Rebbe said to him: If you merit ascertaining the substance of what I intended with my lesson, good. But even if you cannot ascertain my intention, it is still very good when you merit originating something in Torah, because it is a great remedy for immoral thoughts. This is because all immoral thoughts are the product of the <i>medameh</i> (imagination). Thus, by originating something in Torah—which is the concept of <i>medameh</i> (likening) one thing to another—one rectifies the blemish caused by the immoral thoughts which stem from the imagination.","וְאָמַר לוֹ: אִם תִּזְכֶּה לְכַוֵּן אֶל תֹּכֶן כַּוָּנָתִי בְּתוֹרָתִי – מַה טּוֹב, וַאֲפִלּוּ אִם לֹא תּוּכַל לְכַוֵּן כַּוָּנָתִי, אַף־עַל־פִּי־כֵן טוֹב מְאֹד כְּשֶׁזּוֹכִין לְחַדֵּשׁ אֵיזֶה דָּבָר בַּתּוֹרָה, כִּי הוּא תִּקּוּן גָּדוֹל לְהִרְהוּרִים. כִּי כָל הַהִרְהוּרִים בָּאִים עַל־יְדֵי כֹּחַ הַמְדַמֶּה, וְעַל־יְדֵי שֶׁמְּחַדְּשִׁין אֵיזֶה דָּבָר בַּתּוֹרָה, שֶׁזֶּהוּ בְּחִינַת מְדַמֶּה מִלְּתָא לְמִלְּתָא, עַל־יְדֵי־זֶה מְתַקְּנִין פְּגַם הַהִרְהוּרִים שֶׁבָּאִין עַל־יְדֵי הַמְדַמֶּה:"
105,3,"I, myself, heard this from the Rebbe’s holy mouth many, many times. He greatly stressed originating [insights] in Torah, saying that it was a very, very great rectification for the past. He said, too, that articulating even just a single original idea is also very good, because it is a very great remedy.","גַּם אָנֹכִי בְּעַצְמִי שָׁמַעְתִּי מִפִּיו הַקָּדוֹשׁ כַּמָּה וְכַמָּה פְּעָמִים, שֶׁהִזְהִיר מְאֹד לְחַדֵּשׁ בַּתּוֹרָה, וְאָמַר שֶׁהוּא תִּקּוּן גָּדוֹל מְאֹד מְאֹד עַל הֶעָבָר. וְאָמַר שֶׁאֲפִלּוּ דִּבּוּר אֶחָד לְבַד כְּשֶׁזּוֹכִין לְחַדֵּשׁ, הוּא גַּם־כֵּן טוֹב מְאֹד, כִּי הוּא תִּקּוּן גָּדוֹל מְאֹד."
105,4,He also said that it is a favor for the souls of one’s forebears who have already passed on.,גַּם אָמַר שֶׁהוּא טוֹבָה לְנִשְׁמַת אֲבוֹתָיו שֶׁכְּבָר נִסְתַּלְּקוּ:
106,1,It is proper to meditate on words of Torah during marital relations. One can conceive a child even with one’s mind bound to thoughts of Torah. It is very good for a person to train himself in this.,"רָאוּי לְהַרְהֵר בְּדִבְרֵי־תוֹרָה בִּשְׁעַת זִוּוּג, וְאַף־עַל־פִּי־כֵן יוּכַל לְהוֹלִיד בָּנִים, אַף־עַל־פִּי שֶׁמַּחֲשַׁבְתּוֹ תִּהְיֶה דְּבוּקָה אָז בְּהִרְהוּרֵי תּוֹרָה. וְטוֹב מְאֹד לְהַרְגִּיל עַצְמוֹ בְּכָךְ:"
107,1,"Once, Rebbe Nachman spoke about detesting and distancing oneself from the universal desire—i.e., sexual desire.","פַּעַם אֶחָד דִּבֵּר מֵעִנְיַן מִאוּס וְהַרְחָקַת הַתַּאֲוָה הַכְּלָלִית, שֶׁהִיא תַּאֲוַת נִאוּף."
