Chapter,Segment,English,Hebrew
72,17,"In truth, for someone with spiritual awareness, this is immense foolishness. He in no way considers his not having undesirable thoughts from this as an accomplishment, nor has he any need whatsoever to throw and shake his head. Just as for the majority of people these thoughts of idolatry are foolishness and madness, promiscuous thoughts are foolishness for him. Thus we find in the <i>Zohar</i> (III, 84a) that when Rabbi Shimon bar Yochai happened to see some beautiful women, he said, “Turn not to false gods” (Leviticus 19:4)—for they are the aspect of false gods; just as idolatrous thoughts are universally recognized as foolishness, these promiscuous thoughts are likewise foolishness and madness.","וּבֶאֱמֶת מִי שֶׁיֵּשׁ לוֹ דֵּעָה, הוּא אֶצְלוֹ שְׁטוּת גָּדוֹל, וְאֵינוֹ נֶחֱשָׁב אֶצְלוֹ אֲפִלּוּ לְשׁוּם מַעֲלָה, מַה שֶּׁאֵינוֹ נוֹפֵל עָלָיו הִרְהוּר מִזֶּה, וְאֵינוֹ צָרִיךְ כְּלָל לִזְרֹק וּלְנַעְנֵעַ ראֹשׁוֹ כְּלָל. וּכְמוֹ שֶׁאֵצֶל רֹב בְּנֵי אָדָם הוּא שְׁטוּת וְשִׁגָּעוֹן אֵלּוּ הַהִרְהוּרֵי עֲבוֹדָה זָרָה, כֵּן אֶצְלוֹ שְׁטוּת הַהִרְהוּרֵי זְנוּת. וְעַל כֵּן אִיתָא בַּזֹּהַר (קדושים פד): שֶׁרַבִּי שִׁמְעוֹן בַּר יוֹחַאי כַּד חֲזָא נָשִׁין שַׁפִּירִין, אָמַר: אַל תִּפְנוּ אֶל הָאֱלִילִים. כִּי הֵם בְּחִינַת אֱלִילִים, וּכְמוֹ שֶׁהִרְהוּרֵי עֲבוֹדָה זָרָה הֵם שְׁטוּת נִגְלֶה לְכָל הָעוֹלָם, כֵּן אֵלּוּ הַהִרְהוּרֵי זְנוּת הֵם שְׁטוּת וְשִׁגָּעוֹן."
72,18,"Therefore, the main way to remedy this for someone who has become trapped and experiences these thoughts—whether thoughts of sex or idolatry, God forbid—is only by his sanctifying and purifying his body, so as to spiritually refine and purify his blood. And he should go to a true sage who will guide him on the path of repentance, the path of wisdom, [with] proper counsel for every matter. This will subdue his [spiritually] uncircumcised heart “and he will be healed” (Isaiah 6:10). However, as long as he has yet to sanctify and purify his body, increasing his resolve and exertion affords him no remedy. Attempting to remove the thoughts causes him much suffering, since they become stronger and stronger.","עַל כֵּן עִקַּר הַתַּקָּנָה – מִי שֶׁכְּבָר נִלְכַּד בָּזֶה, וְיֵשׁ לוֹ אֵלּוּ הַמַּחֲשָׁבוֹת, הֵן הִרְהוּרֵי זְנוּת, הֵן הִרְהוּרֵי עֲבוֹדָה זָרָה, חַס וְשָׁלוֹם, אֵין לוֹ תַּקָּנָה, רַק שֶׁיְּקַדֵּשׁ וִיטַהֵר גּוּפוֹ, כְּדֵי שֶׁיִּזְדַּכֵּךְ וִיטַהֵר דָּמָיו. וְיֵלֵךְ אֵצֶל חֲכַם הָאֱמֶת, וְיוֹרֶה לוֹ דַּרְכֵי הַתְּשׁוּבָה, דַּרְכֵי הַחָכְמָה, עֵצוֹת נְכוֹנוֹת עַל כָּל דָּבָר, אָז יִכָּנַע לְבָבוֹ הֶעָרֵל, וְשָׁב וְרָפָא לוֹ. אֲבָל כָּל זְמַן שֶׁעֲדַיִן לֹא נִתְקַדֵּשׁ וְנִטְהַר גּוּפוֹ, אֵין שׁוּם תַּקָּנָה מַה שֶּׁמִּתְגַּבֵּר וּמִתְאַמֵּץ, וְיֵשׁ לוֹ יִסּוּרִים גְּדוֹלִים לְסַלֵּק הַמַּחֲשָׁבָה, כִּי יוֹתֵר וְיוֹתֵר הֵם מִתְגַּבְּרִים כַּנַּ""ל:"
72,19,"<b>5.</b> Depression, too, is very harmful and strengthens the coarse and vulgar evil inclination. Thus, on the contrary, if a person wants to be God-fearing and to pray, and does not want these bad thoughts, he should ignore them entirely. Their presence should not matter to him. Rather, he should attend to what he is involved in—be it Torah or prayer or business—and pay no attention at all to [these thoughts].","גַּם עַצְבוּת הוּא מַזִּיק מְאֹד, וְנוֹתֵן כֹּחַ לְזֶה הַיֵּצֶר הָרָע הָעָב הַגַּשְׁמִי. עַל כֵּן אַדְּרַבָּא, אִם רוֹצֶה לִהְיוֹת יְרֵא ה', וְרוֹצֶה לְהִתְפַּלֵּל, וְאֵינוֹ רוֹצֶה בְּאֵלּוּ הַמַּחֲשָׁבוֹת רָעוֹת, צָרִיךְ שֶׁלֹּא לְהַשְׁגִּיחַ עֲלֵיהֶם כְּלָל, וְשֶׁלֹּא יִכְפַּת לֵהּ מַה שֶּׁעוֹמְדִים לְפָנָיו, וְרַק יַעֲשֶׂה אֶת שֶׁלּוֹ בַּמֶּה שֶּׁהוּא עוֹסֵק – בַּתּוֹרָה אוֹ תְּפִלָּה אוֹ מַשָּׂא וּמַתָּן – וְלֹא יַשְׁגִּיחַ עֲלֵיהֶם כְּלָל."
72,20,"This is like the story I heard about a certain person who, when he got up to pray, would imagine a non-Jewish idolater appearing and standing in front of him. He suffered terribly from this. The more he tried to overcome and remove this thought, the more it gained the upper hand. A sage advised him to not be concerned about it; to let the idolater stand there, and even so to go about his business and pray. By doing so, it would leave him. This, however, is only a temporary solution; for as long as he still has not sanctified his body. For the main thing is to sanctify and purify himself. And he should go to a sage, who will provide him with proper counsel for every matter, as explained above.","וּכְמוֹ שֶׁשָּׁמַעְתִּי מַעֲשֶׂה בְּאֶחָד שֶׁבְּשָׁעָה שֶׁעָמַד לְהִתְפַּלֵּל, הָיָה מִזְדַּמֵּן וְעוֹמֵד לְפָנָיו בְּדִמְיוֹנוֹ עַכּוּ""ם עָרֵל, וְהָיָה לוֹ יִסּוּרִים גְּדוֹלִים מִזֶּה, וְכָל מַה שֶּׁרָצָה לְהִתְגַּבֵּר וּלְסַלֵּק הַמַּחֲשָׁבָה, הִתְגַּבְּרָה עָלָיו יוֹתֵר. וְיָעַץ לוֹ חָכָם, שֶׁלֹּא יִכְפַּת לֵהּ, וְיַעֲמֹד הָעַכּוּ""ם, וְאַף־עַל־פִּי־כֵן יַעֲשֶׂה אֶת שֶׁלּוֹ וְיִתְפַּלֵּל, וּבָזֶה יִסְתַּלֵּק מִמֶּנּוּ. אַךְ זֶה עֵצָה לְפִי שָׁעָה, כָּל זְמַן שֶׁלֹּא נִתְקַדֵּשׁ גּוּפוֹ עֲדַיִן. וְהָעִקָּר לְקַדֵּשׁ וּלְטַהֵר עַצְמוֹ כַּנַּ""ל, וְיֵלֵךְ לְחָכָם, וְיִתֵּן לוֹ עֵצָה נְכוֹנָה עַל כָּל דָּבָר כַּנַּ""ל:"
73,1,"“<i>Ki Taavor Ba’Mayim</i> (When You Pass through Water), I am with you.” (Isaiah 43:2)",לְשׁוֹן הַחֲבֵרִים כִּי תַעֲבֹר בַּמַּיִם אִתְּךָ אָנִי (ישעיה מג):
73,2,"Behold, the Torah is hidden and revealed. The Holy One, blessed be He, is likewise hidden and revealed. In other words, that which is revealed to us is the garment and outer element, while that which is concealed from us is the inner element. Every person should stir himself to perceive the inner element, that which is concealed from him.","דְּהִנֵּה הַתּוֹרָה סְתִים וְגַלְיָא, וְהַקָּדוֹשׁ־בָּרוּךְ־הוּא גַּם כֵּן סְתִים וְגַלְיָא. דְּהַיְנוּ מַה שֶּׁנִּגְלֶה לָנוּ הוּא הַלְּבוּשׁ וְחִיצוֹנִיּוּת, וּמַה שֶּׁנִּסְתָּר מִמֶּנּוּ הוּא הַפְּנִימִיּוּת. וְהִנֵּה, כָּל אָדָם צָרִיךְ לְזָרֵז אֶת עַצְמוֹ לְהַשִּׂיג הַפְּנִימִיּוּת, מַה שֶּׁנִּסְתָּר מִמֶּנּוּ."
73,3,"However, how can he attain that which is hidden from him? Through sincere prayer: by powerfully and firmly fixing his thoughts on the words of prayer. For the Holy One desires the prayers of the tzaddikim (Chullin 60b). Why? Because God “loves kindness,” and He wants to constantly provide an influx of bounty and blessings. Yet bounty cannot descend except by means of the vessel known as <i>ANiY,</i> as is said (Numbers 6:27), “and <i>ANiY</i> (I) will bless them.”","אַךְ אֵיךְ יוּכַל לְהַגִּיעַ אֶל הַנִּסְתָּר מִמֶּנּוּ – בִּתְפִלָּה לִשְׁמָהּ, שֶׁיְּקַשֵּׁר הַמַּחֲשָׁבָה אֶל הַדִּבּוּר שֶׁל הַתְּפִלָּה, בְּקֶשֶׁר אַמִּיץ וְחָזָק. כִּי הַקָּדוֹשׁ־בָּרוּךְ־הוּא מִתְאַוֶּה לִתְפִלָּתָן שֶׁל צַדִּיקִים (חולין ס:), וְלָמָּה, כִּי הַקָּדוֹשׁ־בָּרוּךְ־ הוּא חָפֵץ חֶסֶד הוּא, וְרוֹצֶה תָּמִיד לְהַשְׁפִּיעַ הַשְׁפָּעוֹת וּבְרָכוֹת. וְאֵין הַשְׁפָּעָה יְכוֹלָה לֵירֵד, רַק עַל־יְדֵי כְּלִי הַנִּקְרָא אֲנִי, שֶׁנֶּאֱמַר (במדבר ו): וַאֲנִי אֲבָרֲכֵם."
73,4,"Every Jew fashions the aforementioned vessel when he prays in the manner that binds thought to speech. For each member of the Jewish people is called a tzaddik, as is said (Isaiah 60:21), “Your people are all tzaddikim.” And the tzaddik is referred to as <i>ALePh,</i> as connoted by “<i>ALuPheinu</i> (Our great ones) are acceptable” (Psalms 14:14) .","וְהַכְּלִי הַנַּ""ל נַעֲשֶׂה עַל־יְדֵי כָּל אֶחָד מִיִּשְׂרָאֵל, כְּשֶׁמִּתְפַּלֵּל בְּאֹפֶן שֶׁמְּקַשֵּׁר הַמַּחֲשָׁבָה לְהַדִּבּוּר. כִּי כָּל אֶחָד מִיִּשְׂרָאֵל נִקְרָא צַדִּיק, שֶׁנֶּאֱמַר (ישעיה ס): וְעַמֵּךְ כֻּלָּם צַדִּיקִים. וְהַצַּדִּיק נִקְרָא אָלֶף, מִלָּשׁוֹן: אַלּוּפֵינוּ מְסֻבָּלִים (תהלים קמד)."
73,5,"The <i>Nun</i> refers to speech. This is because speech is <i>Malkhut</i> (Kingship), as in “<i>Malkhut</i> is the mouth” (Tikkuney Zohar, Introduction, p.17a). Thus <i>Malkhut</i> is called <i>NuN,</i> as it is written (Psalms 72:17), “may his name <i>yeNoN,</i>” and Rashi explains: [<i>yenon</i>] connotes kingship.","וְהַנּוּן נִקְרָא דִּבּוּר, כִּי הַדִּבּוּר הוּא מַלְכוּת, עַל דֶּרֶךְ: מַלְכוּת – פֶּה, וּמַלְכוּת נִקְרָא נוּן, כְּמוֹ שֶׁכָּתוּב (תהלים עב): יִנּוֹן שְׁמוֹ, וּפֵרֵשׁ רַשִׁ""י: לְשׁוֹן מַלְכוּת."
73,6,"And the <i>Yod</i> is formed by the thought that one attaches to speech, as explained above. This is because thought is referred to as <i>Yod,</i> as it is written (Exodus 15:1): “Then Moshe <i>Yashir</i> (will sing),” and Rashi comments: “<i>Yod</i> connotes thought.”","וְהַיוּד נַעֲשֶׂה, עַל־יְדֵי הַמַּחֲשָׁבָה שֶׁמְּקַשֵּׁר לְהַדִּבּוּר כַּנַּ""ל, כִּי הַמַּחֲשָׁבָה נִקְרָא יוּ""ד, כְּמוֹ שֶׁכָּתוּב (שמות טו): אָז יָשִׁיר מֹשֶׁה, וּפֵרֵשׁ רַשִׁ""י: יוּ""ד עַל שֵׁם הַמַּחֲשָׁבָה נֶאֶמְרָה."
73,7,"The vessel known as <i>ANiY</i> is thus completed. The bounty then descends, and God’s desire is fulfilled, since “He loves kindness.” This is the reason that the Blessed One desires their prayers.","וְנִגְמָר הַכְּלִי הַנִּקְרָא ""אֲנִי"", וְהַשֶּׁפַע יוֹרֵד, וְנִשְׁלָם חֵפֶץ הַשֵּׁם יִתְבָּרַךְ, כִּי חָפֵץ חֶסֶד הוּא, וּלְפִיכָךְ הַשֵּׁם יִתְבָּרַךְ מִתְאַוֶּה לִתְפִלָּתָן:"
73,8,"<b>2.</b> And it is known that whoever receives pleasure from someone else is referred to as “feminine” vis-à-vis that other person. We see from this that when God receives pleasure from the prayers of the Jewish people, He becomes, as it were, feminine vis-à-vis them. This is as it is written (Numbers 28:8), “it is <i>ISheH</i> (a fire-offering), a pleasing aroma to God.” Through the pleasing aroma that God receives from the Jewish people’s prayers He becomes the aspect of <i>IShaH</i> (a woman). Thus “the woman shall court the man” (Jeremiah 31:21), and as a result the inner element becomes the outer element.{See above, Lesson #15, <i>Or HaGanuz</i> (Hidden Light), which likewise explains this matter.}","וְיָדוּעַ הוּא, כִּי מִי שֶׁמְּקַבֵּל תַּעֲנוּג מֵאַחֵר, נִקְרָא נוּקְבָא, רוֹצֶה לוֹמַר לְגַבֵּהּ. וְנִמְצָא כְּשֶׁהַשֵּׁם יִתְבָּרַךְ מְקַבֵּל תַּעֲנוּג מִיִּשְׂרָאֵל מִתְּפִלָּתָן, כִּבְיָכוֹל נַעֲשֶׂה נוּקְבָא לְגַבֵּי יִשְׂרָאֵל, וְזֶהוּ שֶׁכָּתוּב (במדבר כח): אִשֵּׁה רֵיחַ נִיחוֹחַ לַה'; כִּי עַל יְדֵי רֵיחַ הַנִּיחוֹחַ שֶׁמְּקַבֵּל הַשֵּׁם יִתְבָּרַךְ מִתְּפִלּוֹת שֶׁל יִשְׂרָאֵל, נַעֲשֶׂה בְּסוֹד אִשָּׁה. וּנְקֵבָה תְּסוֹבֵב גָּבֶר (ירמיה לא), אִם כֵּן מֵהַפְּנִימִיּוּת נַעֲשֶׂה חִיצוֹנִיּוֹת. (וְעַיֵּן לְעֵיל בְּהַתּוֹרָה ""אוֹר הַגָּנוּז"" (סִימָן טו), שָׁם מְבֹאָר גַּם כֵּן עִנְיָן זֶה)."
73,9,"This is also the explanation of the [opening] verse: <b>{“When You <i>taavor</i> (pass through) water, <i>Aniy</i> (I) am with you.”}</b>",וְזֶהוּ פֵּרוּשׁ הַפָּסוּק:
73,10,"<b>When You <i>taavor</i> water—</b>The word <i>taAVoR</i> connotes revelation, as it is written (Exodus 12:23), “Then God will <i>AVaR</i> (pass through) to strike Egypt,” which Onkelos renders as: “God will reveal Himself….” And water [in this verse] refers to nothing other than Torah (Bava Kama 82a). Thus, the explanation is: When you want the concealed elements of the Torah to be revealed to you.","כִּי תַעֲבֹר בְּמַיִם – וְתַעֲבֹר מִלְּשׁוֹן הִתְגַּלּוּת, כְּמָה שֶׁכָּתוּב (שמות יב): וְעָבַר ה' לִנְגֹּף אֶת מִצְרַיִם, וְתִרְגֵּם אוּנְקְלוֹס: וְיִתְגַּלֵּי ה' וְכוּ'. וְאֵין מַיִם אֶלָּא תּוֹרָה (בבא קמא יז). וְהַפֵּרוּשׁ הוּא, כְּשֶׁתִּרְצֶה שֶׁיִּתְגַּלֶּה לְךָ הַנִּסְתָּר מֵהַתּוֹרָה –"
73,11,"<b><i>Aniy</i> am with you—</b>That is, make sure that you fashion the vessel known as <i>ANiY,</i> as explained above.","אִתְּךָ אָנִי, כְּלוֹמַר, תִּרְאֶה שֶׁתַּעֲשֶׂה הַכְּלִי שֶׁנִּקְרֵאת אֲנִי כַּנַּ""ל:"
74,1,"“<i>Rumah Al Hashamayim Elohim</i> (You are Exalted, O Lord, above the heavens); Your glory is over all the earth.”",רוּמָה עַל הַשָּׁמַיִם אֱלֹהִים עַל כָּל הָאָרֶץ כְּבוֹדֶךָ: (תהלים נז)
74,2,"Behold, each person has to heal his soul; in other words, he must elevate it to its root.","הִנֵּה כָּל אָדָם צָרִיךְ לְרַפְּאוֹת נַפְשׁוֹ, דְּהַיְנוּ לְהַעֲלוֹתָהּ לִמְקוֹם שָׁרְשָׁהּ."
74,3,How &lt;can he elevate it&gt;?,"וּבַמֶּה,"
74,4,"<b>2.</b> Now, there are two types of judgment. The first is impure judgment, the aspect of the Serpent polluting Chavah. The other is holy judgment, as it is written, “those whom God loves, He rebukes.”","דְּהִנֵּה יֵשׁ שְׁנֵי מִינֵי דִינִים. א' דִּינָא דִּמְסָאֳבָא, בְּחִינַת נָחָשׁ הִטִּיל זֻהֲמָא בְּחַוָּה (שבת קמו). וְיֵשׁ דִּינָא קַדִּישָׁא, כְּמוֹ שֶׁכָּתוּב (משלי ג): אֲשֶׁר יֶאֱהַב ה' יוֹכִיחַ."
74,5,"Coming closer to God begins with rejection. As our Sages, of blessed memory, taught: Whoever betters himself in this world, is judged more strictly on high. This is constricted consciousness, as in “Avraham begot Yitzchak.” Avraham is lovingkindness. Yitzchak is strength, “the Dread of Yitzchak.” This lovingkindness is clothed in strength, as it is written, “with the saving strengths of His right arm.” It is likewise said, “For his lovingkindness toward us has grown strong.”","וְהַתְחָלַת הִתְקָרְבוּת הוּא הִתְרַחֲקוּת, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (תענית ח): כָּל הַמַּצְדִּיק אֶת עַצְמוֹ מִלְּמַטָּה, מַצְדִּיקִים עָלָיו אֶת הַדִּין מִלְּמַעְלָה. וְהוּא בְּחִינַת מֹחִין דְּקַטְנוּת, וְהוּא בְּחִינַת (בראשית כה): אַבְרָהָם הוֹלִיד אֶת יִצְחָק. כִּי אַבְרָהָם הוּא חֶסֶד, וְיִצְחָק הוּא גְּבוּרָה, פַּחַד יִצְחָק (שם לא). וְחֶסֶד זֶה מְלֻבָּשׁ בִּגְבוּרָה, הַדָּא הוּא דִּכְתִיב (תהלים כ): בִּגְבוּרוֹת יֵשַׁע יְמִינוֹ, וְזֶה שֶׁנֶּאֱמַר (שם קיז): כִּי גָּבַר עָלֵינוּ חַסְדּוֹ."
74,6,"This is also the meaning of YiTZChaK being the aspect of <i>Elohim</i>, as it is written, “<i>Elohim</i> has brought me <i>TZChoK</i> (laughter).” He stems from the aspect of <i>SaRah</i>, the trait of <i>malkhut</i> (kingship), as Rashi explains: <i>sheh’SaRah</i> (since she ruled) over the entire world. And the judgment of the <i>malkhut</i> (government) is judgment. <i>Malkhut</i> is called <i>tzedek</i> (justice), as it is written: <i>TZeDeK</i> is <i>MaLKhut</i> of Holiness—”MaLKi-TZeDeK, <i>MeLeKh</i> (King) of Shalem.”","וְזֶהוּ, כִּי יִצְחָק הוּא בְּחִינַת אֱלֹקִים, כְּמוֹ שֶׁכָּתוּב (בראשית כא): צְחוֹק עָשָׂה לִי אֱלֹקִים. וְהוּא בָּא מִבְּחִינַת שָׂרָה, מִדַּת מַלְכוּת, כְּמוֹ שֶׁפֵּרֵשׁ רַשִׁ""י (שם יז, והוא מגמרא ברכות יג): שֶׁשָּׂרָה עַל כָּל הָעוֹלָם, וְדִינָא דְּמַלְכוּתָא דִּינָא (גיטין י:). וְהַמַּלְכוּת נִקְרָא צֶדֶק, כְּמוֹ שֶׁכָּתוּב (תיקוני זוהר דף י""ז): צֶדֶק מַלְכוּתָא קַדִּישָׁא, וּמַלְכִּי צֶדֶק מֶלֶךְ שָׁלֵם (בראשית יד)."
74,7,"This is constricted consciousness. It is the aspect of “[Yitzchak’s] eyes grew dim and he could not see,” which corresponds to darkness, &lt;to night, as in&gt; “and the darkness He called night.” Thus it also corresponds to the soul, as is written, “My soul longs for You in the night.”","וְזֶהוּ בְּחִינַת קַטְנוּת. וְהוּא בְּחִינַת: וַתִּכְהֶיןָ עֵינָיו מֵרְאוֹת (שם כז), וְהוּא בְּחִינַת חֹשֶׁךְ – וְלַחֹשֶׁךְ קָרָא לָיְלָה (שם א); וְהוּא בְּחִינַת נֶפֶשׁ, כְּמוֹ שֶׁכָּתוּב (ישעיה כו): נַפְשִׁי אִוִּיתִךָ בַּלַּיְלָה."
74,8,"<b>3.</b> Each person must proceed from constricted to expanded consciousness. When one attains expanded consciousness, it is the aspect of “Then the eyes of both of them were opened”—and Rashi comments: This refers to wisdom. This is as Scripture states, “Then God saw that the light was good”—and “good” [in this verse] refers to nothing other than the Torah.","וְצָרִיךְ כָּל אָדָם, לֵילֵךְ מִקַּטְנוּת לְגַדְלוּת. וּכְשֶׁבָּא לְגַדְלוּת, הוּא בְּחִינַת (בראשית ג): וַתִּפָּקַחְנָה עֵינֵי שְׁנֵיהֶם, וּפֵרֵשׁ רַשִׁ""י: עַל שֵׁם הַחָכְמָה נֶאֱמַר. וְזֶה מַה שֶּׁאָמַר הַכָּתוּב (שם א): וַיַּרְא אֱלֹקִים אֶת הָאוֹר כִּי טוֹב, וְאֵין טוֹב אֶלָּא תּוֹרָה (ברכות ח)."
74,9,"Now, these two aspects correspond to Hoshana Rabba and Simchat Torah, which are Yitzchak and Yaakov.","וּשְׁנֵי בְּחִינוֹת אֵלּוּ, הֵן בְּחִינוֹת הוֹשַׁעְנָא רַבָּא וְשִׂמְחַת־תּוֹרָה, שֶׁהֵן בְּחִינוֹת יִצְחָק וְיַעֲקֹב."
74,10,"Hoshana Rabba is the aspect of speech-without-wisdom. It corresponds to the willow, because the willow resembles the lips. As we find in the holy <i>Zohar</i>: There are individuals who study Torah, who lack knowledge and so stammer the words. Yet each word ascends on high and the Holy One, blessed be He, delights in it. He takes it and plants it on the banks of that brook, so that huge trees, known as “willows of the brook,” are created from these words.","כִּי הוֹשַׁעְנָא רַבָּא, הוּא בְּחִינַת דִּבּוּר בְּלֹא דֵּעָה. וְהוּא בְּחִינַת עֲרָבָה, כִּי עֲרָבָה דּוֹמָה לִשְׂפָתַיִם (תנחומא פ' אמור, זוהר צו דף לב, פנחס רנו), כִּדְאִיתָא בַּזֹּהַר הַקָּדוֹשׁ (קדושים דף פה:): אִית מָאן דְּלָעֵי בְּאוֹרַיְתָא וּמְגַמְגֵּם בָּהּ בְּגִמְגּוּמָא דְּלָא יָדַע, כָּל מִלָּה וּמִלָּה סָלְקָא לְעֵילָא, וְקֻדְשָׁא בְּרִיךְ הוּא חָדֵי בְּהַאי מִלָּה, וְקַבִּיל לַהּ וְנָטַע לַהּ סָחֳרָנִין דְּהַאי נַחֲלָא, וְאִתְעֲבִדוּ מֵאִנּוּן מִלִּין אִילָנִין רַבְרְבִין, וְאִקְרוּן עַרְבֵי נַחַל."
74,11,"And Simchat Torah is the aspect of speech-with-wisdom. It is the soul’s life-force, as it is written in the <i>Zohar</i>: Worthy are those who know the paths of the Torah, who endeavor [to fulfill] it in an upright manner. They plant a tree of life on high, which has the power to heal….","וְשִׂמְחַת תּוֹרָה, הוּא בְּחִינַת דִּבּוּר בְּדֵעָה, וְהוּא הַחִיּוּת שֶׁל הַנֶּפֶשׁ, כְּמוֹ שֶׁכָּתוּב בַּזֹּהַר (שם): זַכָּאִין אִנּוּן דְּיָדְעִי אוֹרְחוֹי דְּאוֹרַיְתָא וּמִשְׁתַּדְּלִי בָּהּ בְּאֹרַח מִישׁוֹר, דְּאִנּוּן נָטְעִין אִילָנָא דְּחַיִּין לְעֵלָּא, דְּכֹלָּא אַסְוָתָא וְכוּ'."
74,12,"This is as it is written, “a benevolent sun with healing in its wings.” “A sun” alludes to Yaakov, who is the aspect of both speech-with-wisdom and a tree with the power to heal. This is as the verse states: “God, the Lord, is sun and shield.” For Yitzchak and Yaakov are the aspects of judgment and compassion.","וְזֶה שֶׁכָּתוּב (מלאכי ג): שֶׁמֶשׁ צְדָקָה וּמַרְפֵּא בִּכְנָפֶיהָ; כִּי שֶׁמֶשׁ הוּא בְּחִינַת יַעֲקֹב, שֶׁהוּא בְּחִינַת דִּבּוּר בְּדֵעָה, וְהוּא בְּחִינַת אִילָנָא דְּאַסְוָתָא. וְזֶה מַאֲמַר הַכָּתוּב (תהלים פד): שֶׁמֶשׁ וּמָגֵן ה' אֱלֹקִים. כִּי בְּחִינוֹת יִצְחָק וְיַעֲקֹב, הֵם בְּחִינוֹת דִּין וְרַחֲמִים."
74,13,"This is the meaning of “The light of the moon will be like the light of the sun.” The moon corresponds to Yitzchak, while the sun corresponds to Yaakov.",וְזֶה פֵּרוּשׁ (ישעיה ל): וְהָיָה אוֹר הַלְּבָנָה כְּאוֹר הַחַמָּה; כִּי הַלְּבָנָה הוּא בְּחִינַת יִצְחָק. וְהַחַמָּה הוּא בְּחִינַת יַעֲקֹב.
74,14,"<b>4.</b> The indicator by which a person knows whether his aspect of judgment is impure or holy &lt;is&gt; prayer. [Judgment is holy] when it does not involve cessation of prayer. As our Sages, of blessed memory, taught: Which are the afflictions of love? Those [afflictions] that do not involve cessation of prayer; as it is said, “Blessed is the Lord Who has not turned away my prayer or His lovingkindness from me.” Prayer corresponds to the face, as it is written, “Chizkiyahu turned his face &lt;to the wall&gt; and prayed.” This is as it is written, “You concealed Your face; I was terrified.”","וְסִימָן שֶׁיֵּדַע אָדָם אִם הוּא בִּבְחִינַת דִּינָא דִּמְסָאֳבָא, וְאִם הוּא בִּבְחִינַת דִּינָא קַדִּישָׁא, סִימָן לַדָּבָר – תְּפִלָּה, כְּשֶׁאֵין בּוֹ בִּטּוּל תְּפִלָּה, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (ברכות ה): אֵיזֶהוּ יִסּוּרִין שֶׁל אַהֲבָה, כֹּל שֶׁאֵין בּוֹ בִּטּוּל תְּפִלָּה, שֶׁנֶּאֱמַר: בָּרוּךְ ה' אֲשֶׁר לֹא הֵסִיר תְּפִלָּתִי וְחַסְדּוֹ מֵאִתִּי. וּתְפִלָּה הוּא בְּחִינַת פָּנִים, כְּמוֹ שֶׁכָּתוּב (ישעיה לח): וַיַּסֵּב חִזְקִיָּה פָּנָיו וַיִּתְפַּלֵּל; וְזֶה שֶׁכָּתוּב (תהלים ל): הִסְתַּרְתָּ פָנֶיךָ הָיִיתִי נִבְהָל."
74,15,"<b>5.</b> And this is the meaning of Rashi’s comment: Because the scoffers of the generation were saying, “Sarah is pregnant by Avimelekh,” who is the element of impurity. The Holy One thus formed the features of Yitzchak’s face similar to [Avraham’s], so that everyone admitted that “Avraham begot Yitzchak.” The explanation is: The judgment is holy judgment; it was from the element of Avraham that Yitzchak &lt;was born&gt;.","וְזֶה מַה שֶּׁפֵּרֵשׁ רַשִׁ""י: לְפִי שֶׁהָיוּ לֵיצָנֵי הַדּוֹר אוֹמְרִים: מֵאֲבִימֶלֶךְ נִתְעַבְּרָה שָׂרָה, בְּחִינַת סִטְרָא דִּמְסָאֳבָא, וְהַקָּדוֹשׁ־ בָּרוּךְ־הוּא צָר קְלַסְתֵּר פָּנִים שֶׁל יִצְחָק דּוֹמֶה לוֹ, וְהָיוּ הַכֹּל מוֹדִים שֶׁאַבְרָהָם הוֹלִיד אֶת יִצְחָק. פֵּרוּשׁ, שֶׁהַדִּין הוּא בְּחִינַת דִּינָא קַדִּישָׁא, וּמִסִּטְרָא דְּאַבְרָהָם, הוֹלִיד יִצְחָק."
