Chapter,Segment,English,Hebrew
34,29,"And this is: When Yosef the tzaddik was born, Rachel said, “The Lord has gathered away my disgrace” (Genesis 30:23). For when the <i>nekudah</i> in which holy love &lt;resides&gt; is revealed, then the disgrace/foreskin of the heart/evil loves is eliminated.","וְזֶהוּ כְּשֶׁנּוֹלַד יוֹסֵף הַצַּדִּיק, אָמְרָה רָחֵל: אָסַף אֱלֹקִים אֶת חֶרְפָּתִי (בראשית ל'); כִּי כְּשֶׁנִּתְגַּלָּה הַנְּקֻדָּה שֶׁשָּׁם אַהֲבָה הַקְּדוֹשָׁה, אֲזַי נִתְבַּטֵּל הַחֲרָפוֹת, הַיְנוּ עָרְלַת לֵב, הַיְנוּ אַהֲבוֹת רָעוֹת."
34,30,"This is also what is written in connection to Yosef: “that my own mouth is speaking to you” (Genesis 45:12). Rashi explains: “As my mouth is, so is my heart.” In other words, he shone his <i>nekudah</i> into his <i>vav;</i> he shone “My mouth utters wisdom” into “and the meditations of my heart are understanding.” And it is written of him (Genesis 50:21), “and he spoke to their hearts,” which Rashi explains: words that calm the heart. That is, he shone his encompassing <i>nekudah</i> into all &lt;their&gt; hearts.","וְזֶה שֶׁכָּתוּב אֵצֶל יוֹסֵף (שם מה): כִּי פִּי הַמְדַבֵּר אֲלֵיכֶם; וּפֵרֵשׁ רַשִׁ""י: כְּפִי כֵּן לִבִּי. הַיְנוּ שֶׁהֵאִיר הַנְּקֻדָּה שֶׁלּוֹ בַּוָּאו שֶׁלּוֹ, שֶׁהֵאִיר 'פִּי יְדַבֵּר חָכְמוֹת', בְּ'הָגוּת לִבִּי תְבוּנוֹת'. וּכְתִיב בּוֹ (שם נ): וַיְדַבֵּר עַל לִבָּם; פֵּרֵשׁ רַשִׁ""י: דְּבָרִים הַמִּתְיַשְּׁבִין עַל הַלֵּב. הַיְנוּ שֶׁהֵאִיר הַנְּקֻדָּה כְּלָלִיּוּת שֶׁלּוֹ, בְּלֵב כָּל יִשְׂרָאֵל:"
34,31,"Thus it is that as a result of these three <i>nekudot</i> [the heart is inspired]. That is, [through] the binding to the tzaddikim and their shining into him, because they are the encompassing <i>nekudah,</i> they inspire his heart; and through speaking with his friend, each person is also able to shine into and inspire his friend’s heart; and through himself, by engaging in private conversation with His Maker &lt;in <i>hitbodedut</i>&gt;, he can also inspire his own heart by means of “My mouth utters wisdom” and so remove the foreskin of the heart, &lt;the evil loves,&gt; from himself.","נִמְצָא, שֶׁעַל־יְדֵי שָׁלֹשׁ בְּחִינוֹת אֵלּוּ, הַיְנוּ הִתְקַשְּׁרוּת הַצַּדִּיקִים, וְהֵם יָאִירוּ בּוֹ, כִּי הֵם הַנְּקֻדָּה כְּלָלִיּוּת יִשְׂרָאֵל, וִיעוֹרְרוּ אֶת לִבּוֹ. וְגַם עַל־יְדֵי שֶׁיְּדַבֵּר עִם חֲבֵרוֹ, יָכוֹל גַּם־כֵּן כָּל אֶחָד וְאֶחָד לְהָאִיר וּלְעוֹרֵר לֵב חֲבֵרוֹ. וְגַם עַל־יְדֵי עַצְמוֹ, שֶׁמְּדַבֵּר בֵּינוֹ לְבֵין קוֹנוֹ, יָכוֹל גַּם כֵּן לְעוֹרֵר אֶת לְבָבוֹ, עַל־יְדֵי 'פִּי יְדַבֵּר חָכְמוֹת', וְיָסִיר מִמֶּנּוּ עָרְלַת לֵב:"
34,32,<b>9.</b> And this is the explanation [of the opening verse]: <b>{“You will be to Me a kingdom of priests and a <i>kadosh</i> (holy) nation. These are the words that you should speak to the Children of Israel.”}</b>,וְזֶהוּ פֵּרוּשׁ:
34,33,"<b>You will be to Me a kingdom of priests —</b> This is an aspect of holy love, as explained.","וְאַתֶּם תִּהְיוּ לִי מַמְלֶכֶת כֹּהֲנִים – הַיְנוּ בְּחִינַת אַהֲבָה הַקְּדוֹשָׁה כַּנַּ""ל."
34,34,"<b>and a <i>KaDOSh</i> nation —</b> That is, <i>KoDeSh,</i> which is an aspect of a <i>nekudah,</i> and <i>vav</i> (<i>O</i>), which is an aspect of heart, as explained.","וְגוֹי קָדוֹשׁ – הַיְנוּ קֹדֶשׁ, שֶׁהוּא בְּחִינַת נְקֻדָּה, וּוָאו הוּא בְּחִינַת לֵב כַּנַּ""ל."
34,35,How does one come to the aspect of love and the aspect of <i>kodesh vav?</i> By means of:,"עַל־יְדֵי מַה תָּבוֹא לִבְחִינַת אַהֲבָה, וְלִבְחִינַת קֹדֶשׁ וָאו, עַל־יְדֵי:"
34,36,<b>These are the words that you should speak to the Children of Israel —</b> For Moshe is the encompassing <i>nekudah</i> of the souls of Israel.,"אֵלֶּה הַדְּבָרִים אֲשֶׁר תְּדַבֵּר אֶל בְּנֵי יִשְׂרָאֵל – כִּי מֹשֶׁה הוּא נְקֻדָּה כְּלָלִיּוּת נִשְׁמוֹת יִשְׂרָאֵל,"
34,37,"Everyone first has to receive from the encompassing <i>nekudah.</i> Afterwards, each and every person has to shine the <i>nekudah</i> he has within him &lt;more than his friend&gt;, into his friend. &lt;Then, after that,&gt; he can shine the <i>nekudah</i> he has within him, into himself—i.e., “My mouth utters wisdom”—to the <i>vav,</i> which is, “and the meditations of my heart are understanding.”","שֶׁבַּתְּחִלָּה צְרִיכִין הַכֹּל לְקַבֵּל מֵהַנְּקֻדָּה כְּלָלִיּוּת, וְאַחַר־כָּךְ [צָרִיךְ] כָּל אֶחָד וְאֶחָד לְהָאִיר בַּחֲבֵרוֹ מֵהַנְּקֻדָּה שֶׁיֵּשׁ בּוֹ, וְגַם יוּכַל לְהָאִיר מִנֵּהּ וּבֵהּ מֵהַנְּקֻדָּה שֶׁבּוֹ, שֶׁהוּא: פִּי יְדַבֵּר חָכְמוֹת, לְהַוָּאו, שֶׁהוּא: וְהָגוּת לִבִּי תְבוּנוֹת."
34,38,"Then, he is called <b>a “</b> holy nation”—i.e., <i>kodesh vav,</i> with the <i>nekudah</i> illuminating the <i>vav.</i> And as a result, “You will be to Me a kingdom of priests”—i.e., holy love. For when &lt;you&gt; receive from all these <i>nekudot</i>: from within oneself, from the <i>nekudah</i> that each Jew has, and from the encompassing <i>nekudah</i> ….","וְאָז נִקְרָא גּוֹי קָדוֹשׁ, הַיְנוּ קֹדֶשׁ וָאו, שֶׁהַנְּקֻדָּה מֵאִיר לְהַוָּאו. וְעַל־יְדֵי־זֶה: וְאַתֶּם תִּהְיוּ לִי מַמְלֶכֶת כֹּהֲנִים; הַיְנוּ אַהֲבָה הַקְּדוֹשָׁה, כִּי כְּשֶׁתְּקַבֵּל מִן כָּל הַנְּקֻדּוֹת הַלָּלוּ, הֵן מִנֵּהּ וּבֵהּ, וְהֵן מֵהַנְּקֻדּוֹת שֶׁבְּכָל אֶחָד מִיִּשְׂרָאֵל, הֵן מִנְּקֻדָּה כְּלָלִיּוּת,"
34,39,"For there, together with each of the <i>nekudot,</i> resides holy love, which is called “priest,” as in, “Behold, I am giving him My covenant of peace.” [This is] what is written in <i>Etz Chaim</i>: The light of <i>Chesed</i> remained in <i>Yesod</i> of the World of <i>Atzilut.</i>","שֶׁשָּׁם אֵצֶל כָּל הַנְּקֻדּוֹת שׁוֹרָה אַהֲבָה קְדוֹשָׁה, הַנִּקְרָא כֹּהֵן, כְּמוֹ שֶׁכָּתוּב: הִנְנִי נוֹתֵן לוֹ אֶת בְּרִיתִי שָׁלוֹם. וְהַנְּקֻדָּה הוּא בְּרִית שָׁלוֹם, כְּמוֹ שֶׁכָּתוּב בְּ""עֵץ־חַיִּים"", שֶׁהָאוֹר הַחֶסֶד נִשְׁאָר בִּיסוֹד דַּאֲצִילוּת."
34,40,"…&lt;as a result, “You will be to Me a kingdom of priests”—i.e., holy love—and the external loves/foreskin of the heart will be eliminated. Rather, there will be <i>kodesh vav,</i> as explained.&gt;{When a person talks to his friend about fear of God, he receives the <i>nekudah</i> in his friend’s heart without a covering. But there are times he receives the <i>nekudah</i> from his friend by means of other things they discuss. For it is occasionally possible to receive light and inspiration to serve God from his friend’s <i>nekudah</i> by means of the everyday conversation one has with him. Then one receives the light of the <i>nekudah</i> by virtue of its being covered. For sometimes the <i>nekudah</i> has to be within a cover, and so it covers itself within these words and he receives from it.}","[וּכְשֶׁמְּדַבֵּר עִם חֲבֵרוֹ בְּיִרְאַת שָׁמַיִם, מְקַבֵּל הַנְּקֻדָּה שֶׁבְּלֵב חֲבֵרוֹ בְּלִי לְבוּשׁ, וְלִפְעָמִים מְקַבֵּל הַנְּקֻדָּה מֵחֲבֵרוֹ עַל־יְדֵי דְּבָרִים אֲחֵרִים שֶׁמְּסַפֵּר עִמּוֹ, כִּי יֵשׁ לִפְעָמִים שֶׁיְּכוֹלִין לְקַבֵּל אוֹר וְהִתְעוֹרְרוּת לַעֲבוֹדַת הַשֵּׁם יִתְבָּרַךְ. מֵהַנְּקֻדָּה שֶׁל חֲבֵרוֹ עַל־יְדֵי שִׂיחַת חֻלִּין שֶׁמְּדַבְּרִין עִמּוֹ, וְאָז מְקַבְּלִין אוֹר הַנְּקֻדָּה עַל־יְדֵי הִתְלַבְּשׁוּת, כִּי לִפְעָמִים צְרִיכָה הַנְּקֻדָּה לְהִתְלַבֵּשׁ, וְהִיא מִתְלַבֶּשֶׁת בְּדִבּוּרִים אֵלּוּ, וְהוּא מְקַבֵּל מִמֶּנָּה]:"
35,1,"“<i>Ashrei HaAm</i> (Happy Is the People) that knows the shofar’s blast; God, in the light of Your countenance they shall go.” (Psalms 89:16)",לְשׁוֹן רַבֵּנוּ זִכְרוֹנוֹ לִבְרָכָה אַשְׁרֵי הָעָם יֹדְעֵי תְרוּעָה יְיָ בְּאוֹר פָּנֶיךָ יְהַלֵּכוּן: (תהלים פט)
35,2,"Know! Repentance entails returning the thing to where it was taken from. This is the aspect of <i>zarka,</i> about which the holy <i>Zohar</i> brings: It was <i>zarak</i> (thrown back) to the place from which it was taken. What place is that? It is <i>Chokhmah</i> (Wisdom). For <i>Chokhmah</i> is the root of all things, as it is written (Psalms 104:24), “You created everything with wisdom.”","א דַע כִּי תְּשׁוּבָה הִיא לָשׁוּב אֶת הַדָּבָר לַמָּקוֹם שֶׁנִּטַּל מִשָּׁם, וְהוּא בְּחִינַת זַרְקָא, הַמּוּבָא בַּזֹּהַר הַקָּדוֹשׁ (תיקונים תיקון כא דף מג: ובדף ס. ותיקון סד דף פו: ובתיקונים שבסוף הזוהר חדש דף קט:): דְּאִזְדְרִיקַת לַאֲתָר דְּאִתְנְטִילַת מִתַּמָּן; וּמָאן הַהוּא אֲתָר, הוּא חָכְמָה. כִּי חָכְמָה הִיא שֹׁרֶשׁ כָּל הַדְּבָרִים, כְּמוֹ שֶׁכָּתוּב (שם קד): כֻּלָּם בְּחָכְמָה עָשִׂיתָ."
35,3,"As a result, every person has to guard his intellect from extraneous concepts, which are known as “Pharaoh’s daughter.” For the main wisdom by means of which one acquires wholeness is only the wisdom of Godliness. The other wisdoms are negations of wisdom. They are not wisdom at all. <b>{“Bring My sons from afar, and My daughters from the ends of the earth”</b> (Isaiah 43:6)<b>.}</b>","לָכֵן צָרִיךְ כָּל אֶחָד לִשְׁמֹר אֶת שִׂכְלוֹ מִשִּׂכְלִיּוֹת חִיצוֹנִיּוֹת, הַמְכֻנָּה בְּשֵׁם בַּת פַּרְעֹה. כִּי עִקַּר הַחָכְמָה לִקְנוֹת שְׁלֵמוּת, אֵינָם רַק חָכְמוֹת אֱלֹקוּת, וּשְׁאָר הַחָכְמוֹת הֵם רַק חָכְמוֹת בְּטֵלוֹת, וְאֵינָם חָכְמוֹת כְּלָל."
35,4,"The word “daughter” alludes to the wisdom that is not wisdom, as our Sages taught: “Bring My sons from afar, and My daughters”—the latter are the exiles in other lands, whose minds are unsettled, like daughters (Menachot 110a). “PhaRaOh” connotes negation, as is written (Exodus 5:4), “Why <i>taPhRiOo</i> (are you distracting) the people [from their tasks].”","וּבַת, הִיא מְרַמֶּזֶת עַל הַחָכְמָה שֶׁאֵינָהּ חָכְמָה, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (מנחות קי): הָבִיאִי בָנַי מֵרָחוֹק וְכוּ', וּבְנוֹתַי – אֵלּוּ גָּלֻיּוֹת שֶׁבִּשְׁאָר אֲרָצוֹת, שֶׁדַּעְתָּן אֵינָם מְיֻּשֶּׁבֶת עֲלֵיהֶם כְּבָנוֹת. פַּרְעֹה – לְשׁוֹן בִּטּוּל, כְּמוֹ שֶׁכָּתוּב (שמות ה'): אַל תַּפְרִיעוּ אֶת הָעָם:"
35,5,"Now, extraneous wisdoms are an aspect of a reed. For there is a <i>KaNeH</i> (reed) in holiness. This is hallowed wisdom, as is written (Proverbs 4:5), “<i>K ’NeH</i> (acquire) wisdom.” But “God made one to contrast the other” (Ecclesiastes 7:14) —i.e., a reed in impurity, as is written (Psalms 68:31), “Rebuke the beast of the <i>KaNeH.</i>” This is extraneous wisdoms.","וְחָכְמוֹת חִיצוֹנִיּוֹת הֵם בְּחִינַת קָנֶה, כִּי יֵשׁ קָנֶה בִּקְדֻשָּׁה, הֵם חָכְמוֹת קְדוֹשׁוֹת, כְּמוֹ שֶׁכָּתוּב (משלי ד): קְנֵה חָכְמָה. וְזֶה לְעֻמַּת זֶה עָשָׂה אֱלֹקִים, הַיְנוּ קָנֶה שֶׁבַּקְּלִפּוֹת, כְּמוֹ שֶׁכָּתוּב (תהלים סח): גְּעַר חַיַּת קָנֶה, וְהֵם חָכְמוֹת חִיצוֹנִיּוֹת."
35,6,"&lt;Yet,&gt; Israel is a holy nation. Each and every Jew possesses “a portion of God from Above” (Job 31:2), which is an aspect of wisdom. It is by virtue of this that they are called <i>reishit</i> (first), as is written (Jeremiah 2:3), “Israel is holy to God, the first of His yield”—&lt;on account of the <i>reishit</i> (beginning) of wisdom (cf. Psalms 111:10)&gt;.","יִשְׂרָאֵל הֵם עַם קָדוֹשׁ, וְכָל אֶחָד וְאֶחָד מִיִּשְׂרָאֵל, יֵשׁ לוֹ חֵלֶק אֱלוֹהַּ מִמַּעַל, שֶׁהוּא בְּחִינַת חָכְמָה, כְּמוֹ שֶׁכָּתוּב (תהלים קד): כֻּלָּם בְּחָכְמָה עָשִׂיתָ. וְעַל שֵׁם זֶה נִקְרָאִים רֵאשִׁית, כְּמוֹ שֶׁכָּתוּב (ירמיה ב): קֹדֶשׁ יִשְׂרָאֵל לַה' רֵאשִׁית וְכוּ'."
35,7,"However, at the time of birth, each and every person’s intellect is contracted. Yet when one starts using it in contemplating the Divine service of the Holy One, then one’s intellect begins to expand, as is written (1 Kings 5:10), “Shlomo’s wisdom was greater.”","אֲבָל בִּשְׁעַת הוֹלָדָה, הַשֵּׂכֶל מְצֻמְצָם אֵצֶל כָּל אֶחָד וְאֶחָד, וּכְשֶׁמַּתְחִילִין לְהִשְׁתַּמֵּשׁ בּוֹ בְּהִתְבּוֹנְנוּת עֲבוֹדַת הַשֵּׁם יִתְבָּרַךְ, אֲזַי שִׂכְלוֹ הוֹלֵךְ וְגָדוֹל, כְּמוֹ שֶׁכָּתוּב (מלכים־א ה): וַתֵּרֶב חָכְמַת שְׁלֹמֹה."
35,8,"But when a person takes into his holy intellect extraneous thoughts, which are extraneous wisdoms, the holiness of his intellect then decreases commensurate with the space occupied by the extraneous wisdom, the extraneous intellect, within the holy intellect. This extraneous wisdom is plunged into the holy intellect like a reed, diminishing the space of holiness. And around this reed—i.e., this intellect—collect and come together all the evil and odious traits. <b>{When Shlomo married Pharaoh’s daughter, Gavriel descended and plunged a reed into the sea. A sandbank formed around it, on which was built the great <i>krakh</i> (city) of Rome</b> (Sanhedrin 21b)<b>.}</b>","וּכְשֶׁאָדָם מַכְנִיס בְּתוֹךְ שִׂכְלוֹ הַקֹּדֶשׁ מַחֲשָׁבוֹת חִיצוֹנִיּוֹת, הֵם חָכְמוֹת חִיצוֹנִיּוֹת, אֲזַי נִתְמַעֵט קְדֻשַּׁת שִׂכְלוֹ, כְּפִי תְּפִיסַת הַמָּקוֹם שֶׁל חָכְמָה חִיצוֹנִיּוֹת, שֵׂכֶל חִיצוֹנִי, בְּתוֹךְ שֵׂכֶל הַקֹּדֶשׁ. וְהַחָכְמָה חִיצוֹנִי הִיא נָעוּץ בְּתוֹךְ הַשֵּׂכֶל הַקֹּדֶשׁ כְּקָנֶה, וּמְחַסֵּר מְקוֹם הַקְּדֻשָּׁה, וְעַל זֶה הַקָּנֶה, הַיְנוּ זֶה הַשֵּׂכֶל, מִתְלַקְּטִים וּמִתְחַבְּרִים כָּל הַמִּדּוֹת רָעוֹת וּמְגֻנּוֹת."
35,9,"This is the meaning of: When Shlomo married Pharaoh’s daughter, Gavriel descended and plunged a reed into the sea. In other words, Above as well, from the devolution of the <i>GeVuRot</i> (severities)—this being the aspect of the angel “GaVRiel descended”—gold dross is created. This [gold dross] is an aspect of the evil forces, the extraneous wisdoms, which are also called “a reed.” “And he plunged” it into the sea of wisdom, thereby diminishing the space of holiness. “A sandbank formed around it”—i.e., the aspect of the odious traits. “And on it was built the great <i>KRaKh</i> of Rome”—i.e., the primordial snake, which <i>KaRuKh</i> (latches on) to holiness.","וְזֶהוּ (סנהדרין כא:): כְּשֶׁנָּשָׂא שְׁלֹמֹה אֶת בַּת פַּרְעֹה, יָרַד גַּבְרִיאֵל וְנָעַץ קָנֶה בַּיָּם. הַיְנוּ, שֶׁגַּם לְמַעְלָה, מֵהִשְׁתַּלְשְׁלוּת הַגְּבוּרוֹת, שֶׁזֶּהוּ בְּחִינַת: יָרַד גַּבְרִיאֵל. נַעֲשָׂה סוּסְפִיתָא דְּדַהֲבָא, הַיְנוּ בְּחִינַת קְלִפּוֹת, שֶׁהֵם חָכְמוֹת חִיצוֹנִיּוֹת, הַנִּקְרָא גַּם כֵּן קָנֶה, וְנָעַץ בְּיַם הַחָכְמָה, שֶׁמְּחַסֵּר מְקוֹם הַקְּדֻשָּׁה. וְהֶעֱלָה עָלָיו שִׂרְטוֹן, הַיְנוּ בְּחִינַת מִדּוֹת מְגֻנּוֹת. וְעָלָיו נִבְנָה כְּרָךְ גָּדוֹל שֶׁל רוֹמִי, הַיְנוּ נָחָשׁ הַקַּדְמוֹנִי, הַכָּרוּךְ אַחַר קְדֻשָּׁה."
35,10,"This is why it is called “the <i>great krakh,</i>” as our Sages taught (Sukkah 52a): “because of the great [destruction] it wrought” (Joel 2:20). They expound there that the Evil Inclination has its eye out for Israel and especially her great leaders. As they taught there: “and the Torah scholars more than all the others.” It is because of this that the Serpent and the Evil inclination are called “the great <i>krakh.</i>”} For [the Serpent] latches on to the great leaders of the generation more than other people, &lt;and it builds&gt; its building on this extraneous intellect.","וְעַל שֵׁם זֶה נִקְרָא כְּרָךְ גָּדוֹל, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (סוכה נב): כִּי הִגְדִּיל לַעֲשׂוֹת – שֶׁהוּא כָּרוּךְ תָּמִיד אַחַר גְּדוֹלֵי הַדּוֹר בְּיוֹתֵר מִשְּׁאָר אֲנָשִׁים, שֶׁהוּא בּוֹנֵה בִּנְיָנוֹ עַל זֶה הַשֵּׂכֶל הַחִיצוֹנִי:"
35,11,"<b>2.</b> &lt;And when a person&gt; guards himself from extraneous intellect, that is not all. He &lt;also&gt; has to renew the intellect at all times. This is the aspect of “In His goodness He renews daily, always, the work of Creation” (Morning Liturgy). For the renewal of Creation is the renewal of wisdom, as in, “You created everything with wisdom.”","ב וְאַחַר־כָּךְ, כְּשֶׁאָדָם שׁוֹמֵר אֶת עַצְמוֹ מִשִּׂכְלִיּוֹת חִיצוֹנִים, לֹא זוֹ אַף זוֹ, שֶׁצָּרִיךְ לְחַדֵּשׁ הַשֵּׂכֶל בְּכָל עֵת. וְזֶה בְּחִינַת: וּבְטוּבוֹ מְחַדֵּשׁ בְּכָל יוֹם תָּמִיד מַעֲשֵׂה בְרֵאשִׁית, כִּי חִדּוּשׁ בְּרֵאשִׁית הוּא חִדּוּשׁ הַחָכְמָה, כְּמוֹ שֶׁכָּתוּב: כֻּלָּם בְּחָכְמָה עָשִׂיתָ."
35,12,"This is because the renewal of the intellect is the renewal of the soul. For the intellect is the <i>neshamah,</i> as is written (Job 32:8), “the <i>neshamah</i> from the Almighty gives them understanding.” As our Sages taught (Berakhot 10a): Just as the Holy One nourishes the world, so too, the soul nourishes its body. Thus it is the soul that gives vitality to the body, while it itself is the intellect, as is written (Ecclesiastes 7:12), “Wisdom gives life to those who possess it.”","כִּי חִדּוּשׁ הַשֵּׂכֶל הִיא חִדּוּשׁ הַנְּשָׁמָה, כִּי הַשֵּׂכֶל הוּא הַנְּשָׁמָה, כְּמוֹ שֶׁכָּתוּב (איוב לב): נִשְׁמַת שַׁדַּי תְּבִינֵם. כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (ברכות י): מַה הַקָּדוֹשׁ־בָּרוּךְ־הוּא זָן אֶת הָעוֹלָם, אַף הַנְּשָׁמָה זָנָה אֶת גּוּפָהּ, נִמְצָא שֶׁהַנְּשָׁמָה הִיא מְחַיָּה אֶת הַגּוּף, וְהִיא בְּעַצְמָהּ הַשֵּׂכֶל, כְּמוֹ שֶׁכָּתוּב (קהלת ז): הַחָכְמָה תְּחַיֶּה וְכוּ':"
35,13,"<b>3.</b> Now, renewal of the intellect—i.e., renewal of the soul—is by means of sleep, as is brought in the holy <i>Zohar</i> (I, 213b) &lt;based on&gt; “They are renewed every morning; abundant is Your faithfulness” (Lamentations 3:23). For when the <i>mochin</i> (mentalities, intellect) are overtaxed, then, as we see empirically, they are renewed by means of sleep.","ג וְחִדּוּשׁ הַשֵּׂכֶל, הַיְנוּ חִדּוּשׁ הַנְּשָׁמָה, הוּא עַל־יְדֵי שֵׁנָה, כַּמּוּבָא בַּזֹּהַר הַקָּדוֹשׁ (בראשית דף יט. ויקהל דף ריג:): חֲדָשִׁים לַבְּקָרִים רַבָּה אֱמוּנָתֶךָ. כִּי כְּשֶׁהַמֹּחִין מִתְיַגְּעִים, אָז עַל־יְדֵי הַשֵּׁנָה הֵם מִתְחַדְּשִׁים, כַּנִּרְאֶה בְּחוּשׁ."
35,14,"This is why we recite the blessing “Who gives strength to the weary.” Earlier they were exhausted, but now they are revitalized.","וְזֶהוּ שֶׁאָנוּ מְבָרְכִין: הַנּוֹתֵן לַיָּעֵף כֹּחַ, כִּי הָיוּ מִתְּחִלָּה עֲיֵפִים וְעַכְשָׁו נִתְחַזְּקוּ."
35,15,"And while sleeping, the mentalities—i.e., the soul—enter into faith; this being the aspect of “They are renewed every morning; &lt;abundant is Your faithfulness&gt;,” as is brought in the holy <i>Zohar.</i>","וּבִשְׁעַת הַשֵּׁנָה, הַמֹּחִין, הַיְנוּ הַנְּשָׁמָה, בָּאָה בְּתוֹךְ אֱמוּנָה, בְּחִינַת: חֲדָשִׁים לַבְּקָרִים וְכוּ', כַּמּוּבָא בַּזֹּהַר הַקָּדוֹשׁ (שם):"
35,16,"<b>4.</b> Now, there are a number of aspects to sleep. There is physical sleep, which is a rest for the mentalities. And there is also an aspect of study which is likewise called sleep with regard to the cleaving &lt;of the mentalities to&gt; the Creator.","ד וְיֵשׁ כַּמָּה בְּחִינוֹת שֵׁנָה, כִּי יֵשׁ שֵׁנָה בְּגַשְׁמִיּוּת, שֶׁהִיא נַיְחָא לַמֹּחִין. גַּם יֵשׁ בְּחִינַת לִמּוּד, שֶׁהוּא נִקְרָא גַּם כֵּן שֵׁנָה לְגַבֵּי דְּבֵקוּת הַבּוֹרֵא,"
35,17,"This is the study of the Torah in its plain meaning. It is an aspect of sleep, as our Sages taught (Sanhedrin 24a): “He has made me dwell in darkness” (Lamentations 3:6) —this is the Babylonian Talmud. This is also the aspect of faith, as is written, “Your faithfulness in the nights” (Psalms 92:3) ; “and the darkness He called Night” (Genesis 1:5).","וְהוּא לִמּוּד פְּשָׁטָא אוֹרַיְתָא, שֶׁהוּא בְּחִינַת שֵׁנָה (זוהר פנחס רמד: עיין בראשית רבה ויצא פ' סט). כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (סנהדרין כד): בְּמַּחֲשַׁכִּים הוֹשִׁיבַנִי – זֶה תַּלְמוּד בַּבְלִי. וְזֶה בְּחִינַת אֱמוּנָה, כְּמוֹ שֶׁכָּתוּב (תהלים צב): וֶאֱמוּנָתְךָ בַּלֵּילוֹת, וְלַחֹשֶׁךְ קָרָא לָיְלָה (בראשית א)."
35,18,"Thus, when a person perpetually cleaves to the service of the Creator, so that as a result of this great cleaving his mentalities become overtaxed, he should then study the Torah in its plain meaning. For when he studies the Torah in its plain meaning, his mentalities/soul then enter into faith, in the aspect of “They are renewed every morning,” and they renew themselves and revitalize themselves from their exhaustion.","וְאָדָם הַדָּבוּק תָּמִיד בַּעֲבוֹדַת הַבּוֹרֵא, וְנִתְיַגְּעִים הַמֹּחִין שֶׁלּוֹ מֵחֲמַת גֹּדֶל הַדְּבֵקוּת, אֲזַי יִלְמוֹד פְּשָׁטָא אוֹרַיְתָא. וּכְשֶׁלּוֹמֵד פְּשָׁטָא אוֹרַיְתָא, אֲזַי הַמֹּחִין שֶׁלּוֹ, הַיְנוּ נִשְׁמָתוֹ, בָּאָה בְּתוֹךְ אֱמוּנָה, בִּבְחִינַת: חֲדָשִׁים לַבְּקָרִים, וּמִתְחַדְּשִׁים, וּמִתְחַזְּקִים מֵעֲיֵפוּתָם."
35,19,"This is the aspect of <i>PaShTA, muNaCh, ZaRKa.</i> The <i>PShaTA</i> (plain meaning) of the Torah, which is the aspect of “Your faithfulness in the nights,” is a <i>NayCha</i> (rest) for the mentalities, so that the mentalities are renewed as initially. This is <i>ZaRKa</i> —it was <i>ZaRaK</i> (thrown) to the place from which it was taken, &lt;i.e., to <i>Chokhmah</i>&gt;.","וְזֶה בְּחִינַת: פַּשְׁטָא, מֻנָּח, זַרְקָא – שֶׁפְּשָׁטָא אוֹרַיְתָא, שֶׁהֵם בְּחִינַת וֶאֱמוּנָתְךָ בַּלֵּילוֹת, הֵם נַיְחָא לַמֹּחִין, וְהַמֹּחִין נִתְחַדְּשׁוּ כְּבָרִאשׁוֹנָה. וְזֶהוּ זַרְקָא, דְּאִזְדְרִיקַת לַאֲתַר דְּאִתְנְטִילַת מִתַּמָּן:"
35,20,"<b>5.</b> Now, the main mentalities, which we receive by means of faith, are received only from the Light of the Face, as is written (Proverbs 16:15), “In the light of the King’s countenance there is life.” “Life” is the mentalities, as in, “Wisdom gives life.” They receive from the Light of the Face by way of faith, which is called <i>Malkhut.</i> This is the aspect of Yerushalayim, as is written (Genesis 14:18), “And Malkitzedek, king of Shalem”—which Onkelos renders: king of Yerushalem.","ה וְעִקַּר הַמֹּחִין שֶׁמְּקַבְּלִין עַל־יְדֵי הָאֱמוּנָה, אֵין מְקַבְּלִין אֶלָּא מֵאוֹר הַפָּנִים, כְּמוֹ שֶׁכָּתוּב (משלי טז): בְּאוֹר פְּנֵי מֶלֶךְ חַיִּים. חַיִּים, הֵם הַמֹּחִין, כְּמוֹ שֶׁכָּתוּב: הַחָכְמָה תְּחַיֶּה; מְקַבְּלִין מֵאוֹר הַפָּנִים, דֶּרֶךְ הָאֱמוּנָה, הַנִּקְרֵאת מַלְכוּת, שֶׁהוּא בְּחִינַת יְרוּשָׁלַיִם, כְּמוֹ שֶׁכָּתוּב (בראשית יד): וּמַלְכִּי צֶדֶק מֶלֶךְ שָׁלֵם, וְתַרְגּוּמוֹ: מַלְכָּא דִּירוּשְׁלֵם."
