Chapter,Segment #,English,Hebrew 
234,11,"For thought is very exalted, and someone who wants to enter the World of Thought must remain silent. Even if he speaks proper words at that moment, he loses the thought. This is because thought is a very exalted thing, which even proper words can nullify. This is the aspect of “Be silent! This is the way it has arisen in thought” (Menachot 29b)—to ascend to thought one must be silent. Even with being silent, not speaking at all, there are nonetheless disturbances that confuse thought and distract it. This is why purifying the mind is necessary, and this is achieved through storytelling, as explained above.","כִּי הַמַּחֲשָׁבָה גָּבוֹהַּ מְאֹד, וּמִי שֶׁרוֹצֶה לִכָּנֵס אֶל עוֹלַם הַמַּחֲשָׁבָה, צָרִיךְ לִשְׁתֹּק, וַאֲפִלּוּ אִם יְדַבֵּר אָז דִּבּוּר הָגוּן הוּא מַפְסִיד הַמַּחֲשָׁבָה, כִּי הַמַּחֲשָׁבָה הוּא דָּבָר גָּבוֹהַּ מְאֹד, שֶׁאֲפִלּוּ דִּבּוּר הָגוּן מַפְסִידָהּ, וְזֶה בְּחִינַת (מנחות כט): שְׁתֹק, כָּךְ עָלָה בְּמַחֲשָׁבָה – שֶׁלַּעֲלוֹת אֶל הַמַּחֲשָׁבָה צָרִיךְ לִשְׁתֹּק, וַאֲפִלּוּ אִם יִשְׁתֹּק וְלֹא יְדַבֵּר כְּלָל, עִם כָּל זֶה יֵשׁ בִּלְבּוּלִים שֶׁמְּבַלְבְּלִין הַמַּחֲשָׁבָה וּמוֹנְעִין אוֹתָהּ, וְעַל זֶה צָרִיךְ טָהֳרַת הַמַּחֲשָׁבָה, וְזֶה עַל־יְדֵי סִפּוּרֵי מַעֲשִׂיּוֹת כַּנַּ""ל: "
234,12,"<b>3.</b> Now the way to merit this, to be able to imitate God and separate light from darkness, as explained above, is by means of Providence—i.e., one must transcend the natural order, this being the aspect of holiness generally. One merits this through the Land of Israel, for the Land of Israel is the most inclusive of all types of holiness, because all the ten types of holiness are there.","וְלִזְכּוֹת לָזֶה, שֶׁיּוּכַל לְהִדַּמּוֹת אֵלָיו יִתְבָּרַךְ לְהַבְדִּיל בֵּין אוֹר וְחֹשֶׁךְ כַּנַּ""ל, הוּא עַל־יְדֵי הַשְׁגָּחָה, הַיְנוּ שֶׁיֵּצֵא מִטִּבְעִיּוּת, שֶׁזֶּה בְּחִינַת כְּלָלִיּוּת הַקְּדֻשָּׁה, וְזֶה זוֹכִין עַל־יְדֵי אֶרֶץ־יִשְׂרָאֵל, כִּי אֶרֶץ־יִשְׂרָאֵל הוּא כְּלָלִיּוּת הַקְּדֻשָּׁה שֶׁבְּכָל הַקְּדֻשּׁוֹת, כִּי שָׁם כָּל הָעֶשֶׂר קְדֻשּׁוֹת, "
234,13,"Therefore, it is said of the Land of Israel, “God your Lord <i>tamid</i> (always) keeps His eyes on it” (Deuteronomy 11:12). There is only Providence there, the aspect of “Look down from Your holy abode” (ibid. 26:15).","וְעַל־כֵּן נֶאֱמַר בְּאֶרֶץ־יִשְׂרָאֵל, (דברים יא): תָּמִיד עֵינֵי ה' אֱלֹקֶיךָ בָּהּ, כִּי שָׁם הוּא רַק הַשְׁגָּחָה, בְּחִינַת (דברים כו): הַשְׁקִיפָה מִמְּעוֹן קָדְשְׁךָ, "
234,14,"And this is: “<i>ShiViti</i> (I place) God before me <i>tamid</i> (always)” (Psalms 16:8). That is, when I want to <i>lehaShVot</i> (liken) myself to and imitate God, as explained above, then “before me <i>tamid</i>”—i.e., the aspect of the Land of Israel. As it is written in the Midrash: “<i>tamid</i>” is nothing other than the Land of Israel, as it is said, “God your Lord <i>tamid</i> keeps His eyes on it.”","וְזֶה (תהלים טז): שִׁוִּיתִי ה' לְנֶגְדִּי תָמִיד, הַיְנוּ כְּשֶׁאֲנִי רוֹצֶה לְהַשְׁווֹת וּלְדַמּוֹת עַצְמִי לְהַשֵּׁם יִתְבָּרַךְ כַּנַּ""ל, אֲזַי:: לְנֶגְדִּי תָמִיד; הַיְנוּ בְּחִינַת אֶרֶץ־יִשְׂרָאֵל, כְּמוֹ שֶׁכָּתוּב בַּמִּדְרָשׁ (תהלים קה): אֵין תָּמִיד אֶלָּא אֶרֶץ־יִשְׂרָאֵל, שֶׁנֶּאֱמַר: תָּמִיד עֵינֵי ה' אֱלֹקֶיךָ בָּהּ: "
234,15,"<b>4.</b> Know, too, there is a Holy Name used when we want to appoint a king. This Holy Name is <i>KMH,</i> an acronym of “<i>Hashkifah Mimaon Kadshekha</i> (Look down from Your holy abode).” And this is the aspect of “He deposes kings <i>u ’meHaKeiM</i> (and establishes) kings” (Daniel 2:21). This is also what was said in connection with Yosef: “when suddenly my sheaf <i>KaMaH</i> (stood up)” (Genesis 37:7).","וְדַע, שֶׁיֵּשׁ שֵׁם, שֶׁכְּשֶׁרוֹצִין לַעֲשׂוֹת מֶלֶךְ מִשְׁתַּמְּשִׁין בְּזֶה הַשֵּׁם, וְהַשֵּׁם הוּא קמה – רָאשֵׁי־תֵּבוֹת: הַשְׁקִיפָה מִמְעוֹן קָדְשֶׁךָ. וְזֶה בְּחִינַת (דניאל ב): מְהַעְדֵּה מַלְכִין וּמְהָקֵם מַלְכִין. וְזֶה שֶׁנֶּאֱמַר בְּיוֹסֵף (בראשית לז): וְהִנֵּה קָמָה אֲלֻמָּתִי: "
235,1,"Know! someone who slips and falls while walking, and as a result people laugh at him and he is embarrassed because of this, this came about because he degraded the joy of <i>yom tov</i> (the festivals). For a festival is called both <i>regel</i> and <i>moed</i>. As a result of his having degraded the joy of <i>yom tov</i> it becomes <i>regel moad</i> (a shaky leg). Therefore, his leg gave way and he fell.","דַּע, שֶׁמִּי שֶׁהוֹלֵךְ וְנֶחֱלָק וְנוֹפֵל, וַאֲזַי הָעוֹלָם שׂוֹחֲקִין מִמֶּנּוּ, וְהוּא מִתְבַּיֵּשׁ מִזֶּה, זֶה בָּא עַל יְדֵי שֶׁפָּגַם בְּשִׂמְחַת יוֹם־טוֹב. כִּי יוֹם־טוֹב נִקְרָא רֶגֶל, וְגַם נִקְרָא מוֹעֵד, וְעַל־יְדֵי שֶׁפָּגַם בְּשִׂמְחַת יוֹם־טוֹב, נַעֲשֶׂה מִזֶּה רֶגֶל מוֹעֵד, עַל־כֵּן רַגְלוֹ מוֹעֲדָה וְנָפַל, "
235,2,"The laugh that people have [at his expense] is the aspect of the fallen joy that comes from degrading the joy of the festivals. Therefore, he is embarrassed. For idol worship is called shame, and someone who degrades the holidays is considered to have worshipped idols (Makkot 23a). He therefore suffers shame.","וְזֶה הַשְּׂחוֹק שֶׁשּׂוֹחֲקִין, הוּא בְּחִינַת הַשְּׂמָחוֹת נְפוּלוֹת מִפְּגַם שִׂמְחַת יוֹם־טוֹב, וְעַל כֵּן מִתְבַּיֵּשׁ, כִּי עֲבוֹדַת אֶלִילִים נִקְרָא בֹּשֶׁת (הושע ט), וְהַמְבַזֶּה אֶת הַמּוֹעֲדוֹת כְּאִלּוּ עוֹבֵד עַכּוּ""ם (פסחים קיח), עַל־כֵּן בָּאָה עָלָיו בּוּשָׁה. "
235,3,"Sometimes, [the fall] serves as his atonement. At other times, he is not atoned thereby; rather, it serves him as a reminder to repent.","וְלִפְעָמִים הוּא לוֹ לְכַפָּרָה, וְלִפְעָמִים אֵין נִתְכַּפֵּר לוֹ בָּזֶה, רַק כְּדֵי לְהַזְכִּירוֹ שֶׁיָּשׁוּב: "
236,1,"Someone who serves as a rabbi properly and sincerely, thereby merits attaining prominence towards the end of his life. Whatever is considered greatness in that generation is the greatness to which he rises. For example, in this generation, in which the main prominence and honor are to be considered a famous tzaddik, he merits at the end of his life being accepted as a well-known personage. Even though this is really not the case—he is in fact just an ordinary, kosher Jew—they give him his reward before he leaves the world. And afterwards….","מִי שֶׁנּוֹהֵג רַבָּנוּת בְּכַשְׁרוּת וּבִתְמִימוּת כָּרָאוּי, עַל־יְדֵי־זֶה זוֹכֶה שֶׁיַּעֲלֶה לִגְדֻלָּה לְסוֹף יָמָיו, וְכָל מַה שֶּׁנֶּחֱשָׁב לִגְדֻלָּה בְּאוֹתוֹ הַדּוֹר, הוּא עוֹלֶה לִגְדֻלָּה זוֹ. כְּגוֹן בַּדּוֹר הַזֶּה, שֶׁעִקַּר הַגְּדֻלָּה וְהַכָּבוֹד הוּא כְּשֶׁמַּחֲזִיקִין אוֹתוֹ לְצַדִּיק מְפֻרְסָם, אֲזַי זוֹכֶה שֶׁיִּתְקַבֵּל בְּסוֹף יָמָיו לִמְפֻרְסָם גָּדוֹל, אַף שֶׁבֶּאֱמֶת אֵינוֹ כֵּן, רַק שֶׁהוּא אִישׁ כָּשֵׁר פָּשׁוּט, וְנוֹתְנִין לוֹ שְׂכָרוֹ קֹדֶם שֶׁיּוֹצֵא מִן הָעוֹלָם, וְאַחַר־כָּךְ וְכוּ': "
237,1,"The essence of melody and musical instruments was brought into the world by Levi, as is brought in the <i>Zohar</i> (II, 19a), that the essence of melody is from the side of the Levites. This is what Leah said, “This time my husband <i>YeLaVeh</i> (will become attached) to me” (Genesis 29:34). At that time, LeVY was born; through him the aspect of melody and musical instruments came into the world. Certainly “this time my husband will become attached to me,” for the joining of two things is by means of melody and musical instruments. Understand this.","עִקַּר הַנִּגּוּן וְהַכְּלֵי שִׁיר הֵבִיא לֵוִי לָעוֹלָם, כַּמּוּבָא בַּזֹּהַר (שמות דף יט.), שֶׁעִקַּר הַנִּגּוּן מִסִּטְרָא דְּלֵוָאי, וְזֶה שֶׁאָמְרָה לֵאָה: הַפַּעַם יִלָּוֶה אִישִׁי אֵלַי (בראשית כט) – שֶׁעַתָּה הַפַּעַם שֶׁנּוֹלַד לֵוִי, שֶׁעַל יָדוֹ בָּא בְּחִינַת הַנִּגּוּן וּכְלֵי שִׁיר לָעוֹלָם, הַפַּעַם יִלָּוֶה אִישִׁי אֵלַי בְּוַדַּאי, כִּי הִתְחַבְּרוּת שְׁנֵי דְּבָרִים הוּא עַל־יְדֵי נִגּוּן וּכְלֵי שִׁיר, וְהָבֵן. "
237,2,And this is the aspect of the musical instruments that they play at a wedding.,וְזֶה בְּחִינַת כְּלֵי זֶמֶר שֶׁמְּנַגְּנִין עַל חֲתֻנָּה: 
237,3,"“<i>Sarim Redafuni Chinam</i> (princes have persecuted me for no reason)” (Psalms 119:161). The initial letters spell <i>RaChaSh</i> (fee). {This is a quip that [Rebbe Nachman] made about himself. They used to give him the <i>rachash</i> that was due the official rabbi. Once, we were with him at a wedding in the town, and he discussed the aforementioned matter of the musical instruments that they play at a wedding. (For this was [the Rebbe’s] way in holiness: a majority of the time he would teach Torah relating to that which was being done or said at the time, as is explained elsewhere.) When people mentioned to him the <i>rachash</i> that was due him, he responded by saying, “I certainly deserve <i>RaChaSh—Sarim Redafuni Chinam</i> .”}","שָׂרִים רְדָפוּנִי חִנָּם (תהלים קיט) – רָאשֵׁי־תֵּבוֹת רַחַשׁ. (זֶה הָעִנְיָן הֵם דִּבְרֵי צַחוּת שֶׁאָמַר עַל עַצְמוֹ, שֶׁהָיוּ נוֹהֲגִין לִתֵּן לוֹ ""רַחַשׁ"" הַמַּגִּיעַ לְהָרַב, וּפַעַם אַחַת עָמַדְנוּ לְפָנָיו בְּעֵת שֶׁהָיָה חֲתֻנָּה בָּעִיר, וְאָמַר אָז עִנְיָן הַנַּ""ל מֵעִנְיַן כְּלֵי זֶמֶר שֶׁמְּנַגְּנִין עַל הַחֲתֻנָּה כַּנַּ""ל, (כִּי כֵן הָיָה דַּרְכּוֹ בַּקֹּדֶשׁ, שֶׁעַל־פִּי רֹב הָיָה אוֹמֵר תּוֹרָה מֵעֵין מַה שֶּׁהָיָה נַעֲשֶׂה וְנִדְבָּר אָז בְּאוֹתָהּ הָעֵת, כַּאֲשֶׁר יִתְבָּאֵר מִזֶּה בְּמָקוֹם אַחֵר). וְאָז הָיוּ מְשִׂיחִים לְפָנָיו מֵעִנְיַן ""רַחַשׁ"" הַמַּגִּיעַ לוֹ. עָנָה וְאָמַר: בְּוַדַּאי מַגִּיעַ לִי רַחַשׁ, שָׂ'רִים רְ'דָפוּנִי חִ'נָּם) "
238,1,"When two people disagree about some issue, and a third person comes along, even if he has no idea what the issue is, he will be inclined to side with one more than with the other. This is because the one [with whom he sides] is closer to his root than the other one. For it is certainly impossible that they should be identical in their relation to him, since no two people are identical. This being the case, one is certainly closer, and this is what causes him to side with that one. Understand this.","כְּשֶׁשְּׁנֵי אֲנָשִׁים מְחֻלָּקִים בֵּינֵיהֶם עַל אֵיזֶה עִנְיָן, וּכְשֶׁיָּבוֹא הַשְּׁלִישִׁי, אַף שֶׁאֵינוֹ יוֹדֵעַ כְּלָל מֵעִנְיָנָם, אֲזַי יַסְכִּים עִם אֶחָד יוֹתֵר מֵעִם חֲבֵרוֹ – זֶה מֵחֲמַת שֶׁהָאֶחָד סָמוּךְ לְשָׁרְשׁוֹ יוֹתֵר מֵחֲבֵרוֹ, כִּי בְּוַדַּאי אִי אֶפְשָׁר שֶׁיִּהְיוּ שָׁוִים לוֹ כְּאֶחָד, כִּי אֵין שְׁנֵי אֲנָשִׁים שָׁוִין, וְאִם־כֵּן בְּוַדַּאי אֶחָד סָמוּךְ יוֹתֵר, וּמִזֶּה בָּא שֶׁהוּא מַסְכִּים עִם זֶה, וְהָבֵן: "
239,1,"Contention makes it is impossible to speak. For in the main speech stems from peace, as it is written, “I will now speak peace” (Psalms 122:8). It is therefore necessary for each person, prior to praying, to accept upon himself the positive commandment to “Love your neighbor as [you love] yourself” (Leviticus 19:18), so that as a result of there being love and peace, he is then able to speak in prayer.","עַל יְדֵי מַחֲלֹקֶת אִי אֶפְשָׁר לְדַבֵּר. כִּי עִקַּר הַדִּבּוּר הוּא מִשָּׁלוֹם, כְּמוֹ שֶׁכָּתוּב (תהלים קכב): אֲדַבְּרָה נָּא שָׁלוֹם. וְעַל כֵּן צָרִיךְ כָּל אֶחָד קֹדֶם הַתְּפִלָּה לְקַבֵּל עַל עַצְמוֹ מִצְוַת עֲשֵׂה: וְאָהַבְתָּ לְרֵעֲךָ כָּמוֹךָ, כְּדֵי שֶׁעַל־יְדֵי־זֶה שֶׁיֵּשׁ אַהֲבָה וְשָׁלוֹם, עַל־יְדֵי־זֶה יוּכַל לְדַבֵּר בַּתְּפִלָּה; "
239,2,"However, when there is no peace and there is contention, it is impossible to speak. Therefore, even if one person wants peace, but there are those who oppose him, then despite [his desire for peace], the peace is not perfect. Consequently, it is impossible to speak and pray, even though he is a man of peace, since there are those who oppose him. <b>{“I am peace. Yet, how can I speak? They are for war”</b> (Psalms 120:7) <b>.}</b>","אֲבָל כְּשֶׁאֵין שָׁלוֹם וְיֵשׁ מַחֲלֹקֶת, אִי אֶפְשָׁר לְדַבֵּר, וְעַל כֵּן אֲפִלּוּ אִם אֶחָד רוֹצֶה שָׁלוֹם, רַק שֶׁהֵם חוֹלְקִין עָלָיו, עִם כָּל זֶה אֵין הַשָּׁלוֹם בִּשְׁלֵמוּת עַל כֵּן אִי אֶפְשָׁר לְדַבֵּר וּלְהִתְפַּלֵּל, אַף שֶׁהוּא אִישׁ שָׁלוֹם, מֵאַחַר שֶׁהֵם חוֹלְקִין עָלָיו. "
239,3,"This is what King David, may he rest in peace, said, “I am peace.” I am a man of peace, and were it up to me, I would be at peace with everyone. Nevertheless, “How can I speak? They are for war.” That is, even though “I am peace,” it is nevertheless impossible to speak because of the war and the dispute they wage against me, as explained above.","וְזֶה שֶׁאָמַר דָּוִד הַמֶּלֶךְ עָלָיו הַשָּׁלוֹם (שם קכ): אֲנִי שָׁלוֹם, כִּי אֲנִי אִישׁ שָׁלוֹם וּמִצִּדִּי הָיָה שָׁלוֹם עִם כֻּלָּם, וְעִם כָּל זֶה: וְכִי אֲדַבֵּר, הֵמָּה לַמִּלְחָמָה, הַיְנוּ שֶׁאַף שֶׁאֲנִי שָׁלוֹם, עִם כָּל זֶה אִי אֶפְשָׁר לְדַבֵּר מֵחֲמַת הַמִּלְחָמָה וְהַמַּחֲלֹקֶת שֶׁהֵם חוֹלְקִין עָלַי כַּנַּ""ל: "
239,4,"<b>2.</b> And note: all words stem from peace, as explained above. This being the case, one who is in the aspect of peace is capable of knowing the speech of all people, just like the Holy One, Who is called “Peace.” For He knows the speech of the entire world, as it is written, “and He tells man what he has spoken” (Amos 4:13). For all words come from peace, as explained above.","וְהִנֵּה כָּל הַדִּבּוּרִים הֵם מִשָּׁלוֹם כַּנַּ""ל, וְעַל־כֵּן מִי שֶׁהוּא בִּבְחִינַת שָׁלוֹם, יָכוֹל לֵידַע כָּל הַדִּבּוּרִים שֶׁל כָּל הָעוֹלָם, כְּמוֹ הַקָּדוֹשׁ־בָּרוּךְ־הוּא שֶׁנִּקְרָא שָׁלוֹם, שֶׁהוּא יוֹדֵעַ כָּל הַדִּבּוּרִים שֶׁל כָּל הָעוֹלָם כְּמוֹ שֶׁכָּתוּב (עמוס ד): וּמַגִּיד לְאָדָם מַה שֵּׂחוֹ; כִּי כָּל הַדִּבּוּרִים בָּאִים מִשָּׁלוֹם כַּנַּ""ל, "
239,5,"Hence, the letters <i>ShaLOM</i> (peace) are an acronym of “<i>U’magid L’adam Mah Seichoh</i> (and He tells man what he has spoken).”",וְזֶה אוֹתִיּוֹת שָׁלוֹם – רָאשֵׁי־תֵּבוֹת: וּמַגִּיד לְאָדָם מַה שֵׂחוֹ: 
239,6,"<b>3.</b> All speech comes from heat. Someone who has a lot of warmth speaks a great deal. Conversely, someone who has become cold and has no warmth, is unable to speak. This is because speech stems from heat, as it is written, “My heart is hot within me. A fire rages in my utterances, [when] I speak with my tongue” (Psalms 39:4). This is the flame of fire….","כָּל הַדִּבּוּרִים בָּאִים מֵחֲמִימוּת, וּמִי שֶׁיֵּשׁ בּוֹ חֲמִימוּת הַרְבֵּה מְדַבֵּר הַרְבֵּה, וְכֵן מִי שֶׁנִּתְקָרֵר וְאֵין בּוֹ חֲמִימוּת, אֵין יָכוֹל לְדַבֵּר, כִּי הַדִּבּוּר הוּא מֵחֲמִימוּת, כְּמוֹ שֶׁכָּתוּב (תהלים לט): חַם לִבִּי בְּקִרְבִּי בַּהֲגִיגִי תִבְעַר אֵשׁ דִּבַּרְתִּי בִּלְשׁוֹנִי; וְהוּא שַׁלְהוֹבָא דְּנוּרָא וְכוּ': "
240,1,"All bounty and all things come only from the true tzaddik. Therefore, when someone is close to the true tzaddik, he can easily receive that which he needs, whether it be wealth or children. However, if someone is far from the tzaddik, then it comes to him with great difficulty. For every person receives wealth or children according to his <i>mazal,</i> and the <i>mazal</i> receives the bounty from the tzaddik because it is from there that all bounty comes.","כָּל הַהַשְׁפָּעוֹת וְכָל הַדְּבָרִים הֵם בָּאִים רַק מֵהַצַּדִּיק הָאֱמֶת. וְעַל־כֵּן כְּשֶׁמְּקֹרָב לְהַצַּדִּיק הָאֱמֶת, יוּכַל לְקַבֵּל בְּקַל אֶת מַה שֶּׁצָּרִיךְ לוֹ, הֵן עֲשִׁירוּת אוֹ בָּנִים, אֲבָל כְּשֶׁהוּא רָחוֹק מֵהַצַּדִּיק אֲזַי בָּא לוֹ בְּקֹשִׁי גָּדוֹל. כִּי כָּל אֶחָד מְקַבֵּל עֲשִׁירוּת אוֹ בָּנִים לְפִי הַמַּזָּל שֶׁלּוֹ, וְהַמַּזָּל מְקַבֵּל הַהַשְׁפָּעָה מֵהַצַּדִּיק, כִּי מִשָּׁם בָּאִים כָּל הַהַשְׁפָּעוֹת, "
240,2,"Therefore, when someone is distant from the tzaddik, the <i>mazal</i> has to exert great effort in order to receive the bounty from the tzaddik, on account of his being distant from [the tzaddik]. We consequently find many variations in this. Sometimes wealth comes to a person and he dies as a result, the wealth remaining for the heirs. And sometimes, he dies as a result of receiving the wealth, and also loses it. There are many such variations.","וְעַל כֵּן כְּשֶׁהוּא רָחוֹק מֵהַצַּדִּיק, אֲזַי הַמַּזָּל צָרִיךְ לַעֲשׂוֹת לוֹ כֹּחַ גָּדוֹל, כְּדֵי לְקַבֵּל הַהַשְׁפָּעָה מֵהַצַּדִּיק, מֵחֲמַת שֶׁהוּא רָחוֹק מִמֶּנּוּ. וְעַל־כֵּן נִמְצָא בָּזֶה חִלּוּקִים רַבִּים, לִפְעָמִים מַגִּיעַ לְאָדָם עֲשִׁירוּת וְהוּא מֵת מִזֶּה וְנִשְׁאָר הָעֲשִׁירוּת לַיּוֹרְשִׁין, וְלִפְעָמִים הוּא מֵת עַל־יְדֵי־זֶה שֶׁמְּקַבֵּל עֲשִׁירוּת וְגַם אוֹבֵד אֶת הָעֲשִׁירוּת, וְכֵן חִלּוּקִים רַבִּים, "
240,3,"It is analogous to the following: A person wants to lift a heavy load. He exerts all his strength in order to lift the load because it is very heavy. Sometimes he lifts the load, but as a result of the effort that he exerted his innards are wrenched out of place such that he dies. Even so, it is still possible that the load remains in his grasp. Yet sometimes, because of the dislocation inside of him, the load, too, falls from his grasp. Thus it is that he died as a result of lifting the load, and the load as well did not remain with him, even for his children. So, too, in the aforementioned case: since the <i>mazal</i> has to exert itself in order to receive the bounty from the tzaddik—on account of his being distant from him—many variations can result, as explained above.","וְהוּא כְּמוֹ לְמָשָׁל כְּשֶׁאֶחָד רוֹצֶה לְהַגְבִּיהַּ מַשָּׂא כָּבֵד, וְהוּא מַכְנִיס כָּל כֹּחוֹ לְהַגְבִּיהַּ הַמַּשָּׂא מֵחֲמַת שֶׁכְּבֵדָה מְאֹד, וְלִפְעָמִים מַגְבִּיהַּ הַמַּשָּׂא, אֲבָל מֵחֲמַת גֹּדֶל הַכֹּחַ שֶׁהִכְנִיס בָּזֶה נֶעֶקְרוּ וְנִתְלְשׁוּ מֵעָיו בְּקִרְבּוֹ עַד שֶׁמֵּת מֵחֲמַת זֶה, אֲבָל יָכוֹל לִהְיוֹת שֶׁאַף־עַל־פִּי־כֵן נִשְׁאָר הַמַּשָּׂא בְּיָדוֹ, וְלִפְעָמִים מֵחֲמַת שֶׁנִּתְלָשׁ בְּקִרְבּוֹ נָפַל גַּם הַמַּשָּׂא מִיָּדוֹ, נִמְצָא שֶׁזֶּה מֵת מֵחֲמַת שֶׁהִגְבִּיהַּ הַמַּשָּׂא וְגַם הַמַּשָּׂא לֹא נִשְׁאֲרָה אֶצְלוֹ אֲפִלּוּ לְבָנָיו. כְּמוֹ כֵן בְּהַנַּ""ל, מֵחֲמַת שֶׁהַמַּזָּל צָרִיךְ לַעֲשׂוֹת לוֹ כֹּחַ גָּדוֹל כְּדֵי לְקַבֵּל מֵהַצַּדִּיק הַהַשְׁפָּעָה, מֵחֲמַת שֶׁהוּא רָחוֹק מִמֶּנּוּ, מֵחֲמַת זֶה יָכוֹל לִהְיוֹת כַּמָּה חִלּוּקִים כַּנַּ""ל. "
240,4,"However, when someone is close to the tzaddik, then the <i>mazal</i> does not have to exert itself, because the person is close to him.","אֲבָל הַמְקֹרָב לְהַצַּדִּיק, אֲזַי אֵין הַמַּזָּל צָרִיךְ לַעֲשׂוֹת לוֹ כֹּחַ, מֵחֲמַת שֶׁהוּא קָרוֹב אֶצְלוֹ. "
240,5,"Despite this, it may occasionally happen that a person draws close to the true tzaddik and because of this loses the wealth. Know! this is a result of his having seen something precious [and] very lofty; “and although he might not see, his <i>mazal</i> sees” (Megillah 3a). As a result of the <i>mazal</i> having seen something precious and very lofty, it throws away his wealth. This is similar to someone carrying a load of copper who sees gold and precious jewels. He throws away everything and runs to grab the precious goods. So, too, as a result of his having drawn close and seen [something] more precious than fine gold and pearls, the <i>mazal</i> unceremoniously discards the wealth.","אֲבָל עִם כָּל זֶה, לִפְעָמִים יָכוֹל לִהְיוֹת שֶׁאָדָם יִתְקָרֵב לְהַצַּדִּיק הָאֱמֶת, וְעַל־יְדֵי־זֶה אוֹבֵד הָעֲשִׁירוּת. דַּע, כִּי זֶה מֵחֲמַת שֶׁהוּא רוֹאֶה דָּבָר יָקָר גָּבוֹהַּ מְאֹד, וְאַף־עַל־פִּי דְּאִיהוּ לָא חָזֵי מַזְלֵהּ חָזֵי (מגילה ג), וּמֵחֲמַת שֶׁהַמַּזָּל רוֹאֶה דָּבָר יָקָר וְנַעֲלֶה מְאֹד, עַל־יְדֵי־זֶה מַשְׁלִיךְ הָעֲשִׁירוּת מֵאֶצְלוֹ, כְּמוֹ מִי שֶׁנּוֹשֵׂא מַשָּׂא שֶׁל נְחֹשֶׁת, וְרוֹאֶה זָהָב וַאֲבָנִים טוֹבוֹת וִיקָרִים, אֲזַי מַשְׁלִיךְ הַכֹּל וְרָץ וְחוֹטֵף אֶת הַדְּבָרִים הַיְקָרִים, כְּמוֹ כֵן מֵחֲמַת שֶׁנִּתְקָרֵב וְרוֹאֶה יָקָר מִפָּז וּמִפְּנִינִים, אֲזַי מַשְׁלִיךְ הַמַּזָּל הָעֲשִׁירוּת כִּלְאַחַר יָד, "
240,6,"How much more so, when a person is himself worthy of feeling that closeness to the tzaddik is more precious than all the riches of the world. In that case he pays no attention to money and has no desire whatsoever for wealth.","מִכָּל שֶׁכֵּן כְּשֶׁזּוֹכֶה שֶׁיַּרְגִּישׁ גַּם בְּעַצְמוֹ שֶׁהַהִתְקָרְבוּת לְהַצַּדִּיק הוּא יָקָר מִכָּל הָעֲשִׁירוּת שֶׁבָּעוֹלָם, אֲזַי בְּוַדַּאי אֵינוֹ מַשְׁגִּיחַ עַל מָמוֹן וְאֵינוֹ רוֹצֶה כְּלָל עֲשִׁירוּת: "
241,1,"When there are judgments, God forbid, then the Attribute of Judgment would destroy a person, God forbid. However, the Attribute of Judgment is incapable of destroying totally, as our Sages, of blessed memory, said: [God’s] arrows are consumed, but [the Jewish people] are not consumed (Sotah 9a).","כְּשֶׁיֵּשׁ דִּינִים, חַס וְשָׁלוֹם, אֲזַי הַמִּדַּת הַדִּין הָיָה מְכַלֶּה אֶת הָאָדָם, חַס וְשָׁלוֹם. אֲבָל הַמִּדַּת הַדִּין אֵין לָהּ כֹּחַ לְכַלּוֹת לְגַמְרֵי, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (סוטה ט): חִצַּי כָּלִים וְהֵם אֵינָם כָּלִים. "
241,2,"Humans, however, are capable of destroying each other totally, God forbid. Therefore, when there are judgments against a particular person, God forbid, and some other person comes forward to oppose him, the Attribute of Judgment departs from him. This is because they prefer that revenge be taken from him by a human being, for [humans] have [greater] capability, as explained above.&lt;This is what King David, of blessed memory, prayed: “Let us fall into God’s hand”—because the Attribute of Judgment cannot destroy totally—“but let me not fall into the hands of man” (2 Samuel 24:14), as explained above.&gt;","אֲבָל הָאָדָם יֵשׁ לוֹ כֹּחַ לְכַלּוֹת לְגַמְרֵי אֶת חֲבֵרוֹ, חַס וְשָׁלוֹם, וְעַל כֵּן כְּשֶׁיֵּשׁ דִּינִים עַל אָדָם אֶחָד, חַס וְשָׁלוֹם, וּבָא אָדָם אַחֵר וְעוֹמֵד וְחוֹלֵק עָלָיו, אֲזַי מִדַּת הַדִּין מִסְתַּלֵּק מִמֶּנּוּ, כִּי הֵם רוֹצִים יוֹתֵר שֶׁיִּנְקֹם בּוֹ הָאָדָם, כִּי יֵשׁ לוֹ כֹּחַ כַּנַּ""ל. "
