txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
536,מ,א,77a,6,"[u'Mishneh Torah, Sacrificial Procedure 14:8']",,,"מ א מיי' פי""ד מהל' מעשה הקרבנות הלכה ח",FALSE
537,מא,ב,77a,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:20']",,,"מא ב מיי' פ""ו מהל' פסולי המוקדשין הלכה כ",FALSE
538,מב,ג,77a,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:18', u'Mishneh Torah, Things Forbidden on the Altar 5:4']",,,"מב ג מיי' שם פ""ג הל' יח ופ""ה מהל' איסורי מזבח הלכה ד",FALSE
539,מג,ד,77a,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:21']",,,"מג ד מיי' פ""ו מהל' פסולי המוקדשין הלכה כא",FALSE
540,מד,א,77b,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 6:21']",,,"מד א מיי' פ""ו מהל' פסולי המוקדשין הלכה כא",FALSE
541,מה,ב,77b,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:22']",,,"מה ב מיי' פ""ב שם הלכה כב",FALSE
542,מו,א,78a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"מו א ב ג מיי' פ""ב מהל' פסה""מ הל' כג",
542,מו,ב,78a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"מו א ב ג מיי' פ""ב מהל' פסה""מ הל' כג",
542,מו,ג,78a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"מו א ב ג מיי' פ""ב מהל' פסה""מ הל' כג",FALSE
543,מז,ד,78a,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:22']",,,מז ד מיי' שם הל' כב,FALSE
544,מח,ה,78a,4,"[u'Mishneh Torah, Ritual Slaughter 14:6']","[u'Sefer Mitzvot Gadol, Positive Commandments 64']","[u'Tur, Yoreh Deah 28', u""Shulchan Arukh, Yoreh De'ah 28:12""]","מח ה מיי' פי""ד מהל' שחיטה הל' ו סמג עשין סד טוש""ע יו""ד סימן כח סעיף יב",FALSE
545,מט,ו,78a,7,"[u'Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 6:11']",,"[u'Tur, Yoreh Deah 324', u""Shulchan Arukh, Yoreh De'ah 324:9""]","מט ו מיי' פ""ו מהל' בכורים הל' יא טוש""ע י""ד סימן שכד סעי' ט",FALSE
546,נ,ז,78a,8,"[u'Mishneh Torah, Leavened and Unleavened Bread 6:5']",,"[u'Tur, Orach Chaim 453', u'Shulchan Arukh, Orach Chayim 453:2']","נ ז מיי' פ""ו מהל' מצה הל' ה טוש""ע א""ח סי' תנג סעיף ב",FALSE
547,נא,א,78b,6,"[u'Mishneh Torah, Immersion Pools 3:19']",,,"נא א מיי' פ""ג מהל' מקוואות הל' יט",FALSE
548,נב,ב,78b,7,"[u'Mishneh Torah, Immersion Pools 3:18']",,,נב ב ג ד מיי' שם הל' יח,
548,נב,ג,78b,8,"[u'Mishneh Torah, Immersion Pools 3:18']",,,נב ב ג ד מיי' שם הל' יח,
548,נב,ד,78b,9,"[u'Mishneh Torah, Immersion Pools 3:18']",,,נב ב ג ד מיי' שם הל' יח,FALSE
549,נג,א,79a,2,"[u'Mishneh Torah, Immersion Pools 3:19']",,,"נג א מיי' פ""ג מהל' מקוואות הלי""ט",FALSE
550,נד,ב,79a,4,"[u'Mishneh Torah, Forbidden Foods 15:1']","[u'Sefer Mitzvot Gadol, Negative Commandments 138']","[u'Tur, Yoreh Deah 98', u""Shulchan Arukh, Yoreh De'ah 98:1""]","נד ב ג מיי' פט""ו מהל' מאכלות אסורות הלכה א סמג לאוין קלח טוש""ע יו""ד סי' צח סעי' א",
550,נד,ג,79a,4,"[u'Mishneh Torah, Forbidden Foods 15:1']","[u'Sefer Mitzvot Gadol, Negative Commandments 138']","[u'Tur, Yoreh Deah 98', u""Shulchan Arukh, Yoreh De'ah 98:1""]","נד ב ג מיי' פט""ו מהל' מאכלות אסורות הלכה א סמג לאוין קלח טוש""ע יו""ד סי' צח סעי' א",FALSE
551,נה,ד,79a,4,"[u'Mishneh Torah, Immersion Pools 7:1']",,,"נה ד מיי' פ""ז מהל' מקוואות הל""א",FALSE
552,נו,ה,79a,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 18:20']",,,"נו ה מיי' פי""ח מהל' פסה""מ הל""כ",FALSE
553,נז,ו,79a,6,"[u'Mishneh Torah, Leavened and Unleavened Bread 8:8']",,"[u'Tur, Orach Chaim 475', u'Shulchan Arukh, Orach Chayim 475:1']","נז ו מיי' פ""ח מהל' מצה הלכה ח טוש""ע או""ח סי' תעה סעי' א",FALSE
554,נח,א,79b,1,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:8']",,,"נח א ב מיי' פ""ב מהל' מטמאי משכב ומושב הלכה ח",
554,נח,ב,79b,2,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:8']",,,"נח א ב מיי' פ""ב מהל' מטמאי משכב ומושב הלכה ח",FALSE
555,נט,ג,79b,3,"[u'Mishneh Torah, Those Who Defile Bed or Seat 2:2']",,,"נט ג מיי' שם הל""ב",FALSE
556,ס,ד,79b,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"ס ד ה מיי' פ""ב מהל' פסה""מ הל' כג",
556,ס,ה,79b,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:23']",,,"ס ד ה מיי' פ""ב מהל' פסה""מ הל' כג",FALSE
557,סא,ו,79b,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:11']",,,"סא ו מיי' שם הלי""א",FALSE
558,סב,ז,79b,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:12']",,,"סב ז מיי' שם הלי""ב",FALSE
559,סג,א,80a,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:11']",,,"סג א ב מיי' פ""ב מהל' פסה""מ הלי""א",
559,סג,ב,80a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:11']",,,"סג א ב מיי' פ""ב מהל' פסה""מ הלי""א",FALSE
560,סד,ג,80a,9,"[u'Mishneh Torah, Red Heifer 9:8']",,,"סד ג מיי' פ""ט מהל' פרה אדומה הל""ח",FALSE
561,סה,ד,80a,15,"[u'Mishneh Torah, Red Heifer 10:8']",,,"סה ד מיי' פ""י מהל' פרה הלכה ח",FALSE
562,סו,א,80b,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:12']",,,"סו א מיי' פ""ב מהל' פסה""מ הלי""ב",FALSE
563,סז,א,81a,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:11']",,,"סז א מיי' פ""ב מהל' פסה""מ הלכה יא",FALSE
564,סח,א,81b,7,"[u'Mishneh Torah, Substitution 3:1']",,,"סח א מיי' פ""ג מהלכות תמורה הלכה א",FALSE
565,סט,ב,81b,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:13']",,,"סט ב ג ד מיי' פ""ב מהלכות פסה""מ הלכה יג",
565,סט,ג,81b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:13']",,,"סט ב ג ד מיי' פ""ב מהלכות פסה""מ הלכה יג",
565,סט,ד,81b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:13']",,,"סט ב ג ד מיי' פ""ב מהלכות פסה""מ הלכה יג",FALSE
566,ע,ה,81b,17,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:5']",,,"ע ה מיי' פ""ט מהל' תמידין ומוספין הלכה ה",FALSE
567,עא,א,82a,4,"[u'Mishneh Torah, Sacrificial Procedure 8:14']",,,"עא א מיי' פ""ח מהלכות מעשה הקרבנות הלכה יד",FALSE
568,עב,ב,82a,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:15']",,,"עב ב ג מיי' פ""ב מהלכות פסה""מ הלכה טו",
568,עב,ג,82a,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:15']",,,"עב ב ג מיי' פ""ב מהלכות פסה""מ הלכה טו",FALSE
569,עג,ד,82a,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:16']",,,עג ד מיי' שם הלכה טז,FALSE
570,עד,ה,82a,16,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:34', u'Mishneh Torah, Admission into the Sanctuary 4:7']",,,"עד ה מיי' פ""א מהלכות פסה""מ הלכה לד ופ""ד מהלכות ביאת מקדש הלכה ז",FALSE
571,עה,ו,82a,16,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:35']",,,"עה ו מיי' פ""א מהלכות פסה""מ הלכה לה",FALSE
572,עו,א,82b,4,"[u'Mishneh Torah, Sacrificial Procedure 11:7']",,,"עו א מיי' פי""א מהל' מעשה הקרבנות הלכה ז",FALSE
573,עז,ב,82b,8,"[u'Mishneh Torah, Sacrificial Procedure 11:6']",,,עז ב מיי' שם הלכה ו,FALSE
574,עח,ג,82b,11,"[u'Mishneh Torah, Heave Offerings 6:5']",,,"עח ג ד מיי' פ""ו מהלכות תרומות הלכה ה",
574,עח,ד,82b,13,"[u'Mishneh Torah, Heave Offerings 6:5']",,,"עח ג ד מיי' פ""ו מהלכות תרומות הלכה ה",FALSE
575,עט,ה,82b,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:14']",,,"עט ה ו מיי' פ""ב מהל' פסה""מ הלכה יד",
575,עט,ו,82b,20,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:14']",,,"עט ה ו מיי' פ""ב מהל' פסה""מ הלכה יד",FALSE
576,פ,א,83a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:14']",,,"פ א מיי' פ""ב מהל' פסה""מ הל' יד",FALSE
577,פא,ב,83a,15,"[u'Mishneh Torah, Red Heifer 5:4']",,,"פא ב מיי' פ""ה מהל' פרה הלכה ד",FALSE
578,א,ג,83a,16,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:3']",,,"א ג מיי' פ""ג מהל' פסה""מ הל""ג",FALSE
579,ב,ד,83a,19,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:14']",,,"ב ד מיי' שם הלי""ד",FALSE
580,ג,א,83b,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:5']",,,"ג א מיי' פ""ג מהל' פסה""מ הל""ה",FALSE
581,ד,ב,83b,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:12']",,,"ד ב מיי' שם הלי""ב",FALSE
582,ה,ג,83b,4,"[u'Mishneh Torah, Sacrificial Procedure 6:3']",,,"ה ג מיי' פ""ו מהל' מעשה הקרבנות הל""ג",FALSE
583,ו,ד,83b,6,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 3:2']",,,"ו ד מיי' פ""ג מהל' תמידין ומוספין הל""ב",FALSE
584,ז,ה,83b,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:3']",,,"ז ה מיי' פ""ג מהל' פסה""מ הלכה ג",FALSE
585,ח,ו,83b,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:15']",,,ח ו מיי' שם הל' טו,FALSE
586,ט,ז,83b,16,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:5']",,,"ט ז מיי' שם הל""ה",FALSE
587,י,א,84a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:14']",,,"י א ב מיי' פ""ג מהלכות פסה""מ הלכה יד",
587,י,ב,84a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:14']",,,"י א ב מיי' פ""ג מהלכות פסה""מ הלכה יד",FALSE
588,יא,ג,84a,3,"[u'Mishneh Torah, Sacrificial Procedure 14:1']",,,"יא ג מיי' פי""ד מהל' מעשה הקרבנות הלכה א",FALSE
589,יב,ד,84a,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:7']",,,"יב ד מיי' פ""ג מהלכות פסה""מ הלכה ז",FALSE
590,יג,ה,84a,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:6']",,,יג ה מיי' שם הלכה ו,FALSE
591,יד,ו,84a,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:8']",,,יד ו מיי' שם הל' ח,FALSE
592,טו,ז,84a,8,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:5']",,,טו ז מיי' שם הל' ה,FALSE
593,טז,ח,84a,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:8']",,,טז ח מיי' שם הל' ח,FALSE
594,יז,ט,84a,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:4']",,,יז ט מיי' שם הלכה ד,FALSE
595,יח,י,84a,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:2']",,,יח י מיי' שם הל' ב,FALSE
596,יט,א,84b,11,"[u'Mishneh Torah, Sacrificial Procedure 18:17']",,,"יט א מיי' פי""ח מהל' מעשה הקרבנות הלכה יז",FALSE
597,כ,א,85b,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:12']",,,"כ א מיי' פ""ג מהלכות פסה""מ הלכה יב",FALSE
598,כא,ב,85b,4,"[u'Mishneh Torah, Trespass 2:1']",,,"כא ב מיי' פ""ב מהלכות מעילה הלכה א",FALSE
599,כב,ג,85b,9,"[u'Mishneh Torah, Things Forbidden on the Altar 4:1']",,,"כב ג מיי' פ""ד מהלכות איסורי מזבח הל' א",FALSE
600,כג,ד,85b,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:9']",,,"כג ד מיי' פ""ג מהלכות פסה""מ הלכה ט",FALSE
601,כד,ה,85b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:16']",,,כד ה מיי' שם הל' טז,FALSE
602,כה,ו,85b,16,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:16', u'Mishneh Torah, Sacrificial Procedure 6:2']",,,"כה ו מיי' שם ופ""ו מהל' מעשה הקרבנות הל' ב",FALSE
603,כו,א,86a,3,"[u'Mishneh Torah, Sacrificial Procedure 6:3']",,,"כו א מיי' פ""ו מהלכות מעשה הקרבנות הלכה ג",FALSE
604,כז,ב,86a,6,"[u'Mishneh Torah, Trespass 2:12']",,,"כז ב ג מיי' פ""ב מהל' מעילה הלכה יב",
604,כז,ג,86a,11,"[u'Mishneh Torah, Trespass 2:12']",,,"כז ב ג מיי' פ""ב מהל' מעילה הלכה יב",FALSE
605,כח,ד,86a,13,"[u'Mishneh Torah, Sacrificial Procedure 6:2']",,,"כח ד ה מיי' פ""ו מהל' מעשה הקרבנות הלכה ב",
605,כח,ה,86a,13,"[u'Mishneh Torah, Sacrificial Procedure 6:2']",,,"כח ד ה מיי' פ""ו מהל' מעשה הקרבנות הלכה ב",FALSE
606,כט,ו,86a,13,"[u'Mishneh Torah, Trespass 2:12']",,,"כט ו מיי' פ""ב מהלכות מעילה הלכה יב",FALSE
607,ל,ז,86a,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:18']",,,"ל ז ח מיי' פ""ג מהל' פסה""מ הלכה יח",
607,ל,ח,86a,14,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:18']",,,"ל ז ח מיי' פ""ג מהל' פסה""מ הלכה יח",FALSE
608,לא,ט,86a,15,"[u'Mishneh Torah, Sacrificial Procedure 6:3']",,,"לא ט מיי' פ""ו מהל' מעשה הקרבנות הלכה ג",FALSE
609,לב,א,86b,4,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:11']",,,"לב א מיי' פ""ב מהל' תמידין ומוספין הלכה יא",FALSE
610,לג,א,87a,5,"[u'Mishneh Torah, Trespass 2:12']",,,"לג א מיי' פ""ב מהלכות מעילה הלכה יב",FALSE
611,לד,ב,87a,8,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 5:13']",,,"לד ב מיי' פ""ה מהלכות תמידין ומוספין הלכה יג",FALSE
612,לה,ג,87a,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:11']",,,"לה ג ד מיי' פ""ג מהל' פסולי המוקדשין הלכה יא",
612,לה,ד,87a,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:11']",,,"לה ג ד מיי' פ""ג מהל' פסולי המוקדשין הלכה יא",FALSE
613,לו,ה,87a,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:18', u'Mishneh Torah, Sacrifices Rendered Unfit 3:19']",,,לו ה מיי' שם הל' יח יט,FALSE
614,לז,א,87b,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:12']",,,"לז א מיי' פ""ג מהלכות פסה""מ הלכה יב",FALSE
615,לח,א,88a,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:19']",,,"לח א מיי' פ""ג מהל' פסה""מ הלי""ט",FALSE
616,לט,ב,88a,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:20']",,,"לט ב ג מיי' שם הל""כ",
616,לט,ג,88a,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:20']",,,"לט ב ג מיי' שם הל""כ",FALSE
617,מ,ד,88a,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:19']",,,"מ ד מיי' שם הלי""ט",FALSE
618,מא,ה,88a,8,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:20']",,,"מא ה מיי' שם הל""כ",FALSE
619,מב,ו,88a,9,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 1:19']",,,"מב ו מיי' פ""א מהל' כלי המקדש הלי""ט",FALSE
620,מג,ז,88a,10,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:20']",,,"מג ז ח מיי' פ""ג מהל' פסה""מ הל""כ",
620,מג,ח,88a,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:20']",,,"מג ז ח מיי' פ""ג מהל' פסה""מ הל""כ",FALSE
621,מד,ט,88a,13,"[u'Mishneh Torah, Things Forbidden on the Altar 5:9']",,,"מד ט י מיי' פ""ה מהל' איסורי מזבח הל""ט",
621,מד,י,88a,13,"[u'Mishneh Torah, Things Forbidden on the Altar 5:9']",,,"מד ט י מיי' פ""ה מהל' איסורי מזבח הל""ט",FALSE
622,מה,כ,88a,14,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 1:14']",,,"מה כ מיי' פ""א מהל' כלי המקדש הלי""ד",FALSE
623,מו,ל,88a,14,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 1:15']",,,"מו ל מיי' שם הלט""ו",FALSE
624,מז,א,88b,1,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 8:5']",,,"מז א מיי' פ""ח מהל' כלי המקדש הל""ה",FALSE
625,מח,ב,88b,2,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 9:3']",,,"מח ב מיי' שם פ""ט הלכה ג",FALSE
626,מט,ג,88b,2,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 9:4']",,,"מט ג ד מיי' שם הל""ד",
626,מט,ד,88b,2,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 9:4']",,,"מט ג ד מיי' שם הל""ד",FALSE
627,א,א,89a,1,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:2']",,,"א א ב מיי' פ""ט מהל' תמידין ומוספין הל""ב",
627,א,ב,89a,8,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:2']",,,"א א ב מיי' פ""ט מהל' תמידין ומוספין הל""ב",FALSE
628,ב,ג,89a,8,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:5']",,,"ב ג מיי' שם הל""ה",FALSE
629,ג,ד,89a,9,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:8']",,,"ג ד מיי' שם הל""ח",FALSE
630,ד,ה,89a,11,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:10']",,,"ד ה מיי' שם הל""י",FALSE
631,ה,ו,89a,11,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:6']",,,"ה ו מיי' שם הל""ו",FALSE
632,ו,א,89b,6,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:5']",,,"ו א ב ג מיי' פ""ט מהל' תמידין ומוספין הל""ה",
632,ו,ב,89b,9,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:5']",,,"ו א ב ג מיי' פ""ט מהל' תמידין ומוספין הל""ה",
632,ו,ג,89b,12,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:5']",,,"ו א ב ג מיי' פ""ט מהל' תמידין ומוספין הל""ה",FALSE
633,ז,ד,89b,21,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:8']",,,"ז ד מיי' שם הל""ח",FALSE
634,ח,ה,89b,28,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:32']",,,"ח ה מיי' פ""א מהל' פסה""מ הל' לב",FALSE
635,ט,ו,89b,30,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:33']",,,ט ו מיי' שם הל' לג,FALSE
636,י,ז,89b,31,"[u'Mishneh Torah, Trespass 2:1']",,,"י ז מיי' פ""ב מהל' מעילה הלכה א",FALSE
637,יא,א,90a,1,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:33']",,,"יא א ב מיי' פ""א מהל' פסה""מ הלכה לג",
637,יא,ב,90a,3,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:33']",,,"יא א ב מיי' פ""א מהל' פסה""מ הלכה לג",FALSE
638,יב,ג,90a,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 17:19']",,,"יב ג מיי' שם פי""ז הל' יט",FALSE
639,יג,ד,90a,8,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:10']",,,"יג ד מיי' פ""ט מהל' תמידין ומוספין הל' י",FALSE
640,יד,ה,90a,12,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:10']",,,יד ה מיי' שם הלכה י,FALSE
641,טו,ו,90a,19,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:7']",,,טו ו מיי' שם הל' ז,FALSE
642,טז,א,90b,2,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:7']",,,"טז א ב מיי' פ""ט מהל' תמידין ומוספין הלכה ז",
642,טז,ב,90b,6,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:7']",,,"טז א ב מיי' פ""ט מהל' תמידין ומוספין הלכה ז",FALSE
643,יז,ג,90b,9,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:8']",,,יז ג ד מיי' שם הל' ח,
643,יז,ד,90b,10,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:8']",,,יז ג ד מיי' שם הל' ח,FALSE
644,יח,ה,90b,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 4:22']",,,"יח ה מיי' פ""ד מהל' פסה""מ הל' כב",FALSE
645,יט,ו,90b,12,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:12']",,,"יט ו מיי' פ""ט מהל' תמידין ומוספין הלכה יב",FALSE
646,כ,ז,90b,12,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:12']",,,כ ז מיי' שם הלכה יב,FALSE
647,כא,ח,90b,13,"[u'Mishneh Torah, Sacrificial Procedure 10:10']",,,"כא ח ט מיי' פ""י מהל' מעשה הקרבנות הלכה י",
647,כא,ט,90b,13,"[u'Mishneh Torah, Sacrificial Procedure 10:10']",,,"כא ח ט מיי' פ""י מהל' מעשה הקרבנות הלכה י",FALSE
648,כב,י,90b,14,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:2']",,,"כב י מיי' פ""ט מהל' תמידין ומוספין הל' ב",FALSE
649,כג,א,91a,4,"[u'Mishneh Torah, Sabbath 29:7']",,"[u'Tur, Orach Chaim 271', u'Shulchan Arukh, Orach Chayim 271:10']","כג א מיי' פכ""ט מהל' שבת הל' ז טוש""ע א""ח סימן רעא סעיף י",FALSE
650,כד,ב,91a,5,"[u'Mishneh Torah, Prayer and the Priestly Blessing 3:11']",,"[u'Tur, Orach Chaim 286', u'Shulchan Arukh, Orach Chayim 286:4']","כד ב מיי' פ""ג מהל' תפלה הלי""א טוש""ע א""ח סימן רפו סעיף ד",FALSE
651,כה,ג,91a,10,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 9:3']",,,"כה ג מיי' פ""ט מהל' תמידין ומוספין הלכה ג",FALSE
652,כו,ד,91a,17,"[u'Mishneh Torah, Paschal Offering 1:4']",,,"כו ד ה מיי' פ""א מהל' קרבן פסח הלכה ד",
652,כו,ה,91a,17,"[u'Mishneh Torah, Paschal Offering 1:4']",,,"כו ד ה מיי' פ""א מהל' קרבן פסח הלכה ד",FALSE
653,כז,ו,91a,20,"[u'Mishneh Torah, Sacrificial Procedure 16:14']",,,"כז ו מיי' פט""ז מהל' מעשה הקרבנות הלכה יד",FALSE
654,כח,ז,91a,20,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 4:2']",,,"כח ז מיי' פ""ד מהל' מחוסרי כפרה הלכה ב",FALSE
655,כט,ח,91a,21,"[u'Mishneh Torah, Sacrificial Procedure 12:9']",,,"כט ח מיי' פי""ב מהל' מעשה הקרבנות הלכה ט",FALSE
656,ל,ט,91a,21,"[u'Mishneh Torah, Sacrificial Procedure 16:14']",,,"ל ט מיי' שם פט""ז הלכה יד",FALSE
657,לא,א,91b,1,"[u'Mishneh Torah, Sacrificial Procedure 16:14']",,,"לא א ב מיי' פט""ז מהלכות מעשה הקרבנות הלכה יד",
657,לא,ב,91b,6,"[u'Mishneh Torah, Sacrificial Procedure 16:14']",,,"לא א ב מיי' פט""ז מהלכות מעשה הקרבנות הלכה יד",FALSE
658,לב,ג,91b,7,"[u'Mishneh Torah, Sacrificial Procedure 17:14']",,,"לב ג מיי' פי""ז מהל' מעשה הקרבנות הלכה יד",FALSE
659,לג,ד,91b,13,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:6']",,,"לג ד מיי' פ""ב מהל' תמידין הלכה ו",FALSE
660,לד,ה,91b,16,"[u'Mishneh Torah, Sabbath 12:2']",,"[u'Tur, Orach Chaim 334', u'Shulchan Arukh, Orach Chayim 334:27']","לד ה מיי' פי""ב מהל' שבת הל' ב טוש""ע א""ח סימן שלד סעיף כז",FALSE
661,לה,א,92a,3,"[u'Mishneh Torah, Things Forbidden on the Altar 6:5']",,,"לה א מיי' פ""ו מהלכות איסורי מזבח הלכה ה",FALSE
662,א,ב,92a,6,"[u'Mishneh Torah, Sacrificial Procedure 8:1']",,,"א ב מיי' פ""ח מהלכות מעשה הקרבנות הלכה א",FALSE
663,ב,ג,92a,6,"[u'Mishneh Torah, Sacrificial Procedure 8:2']",,,ב ג מיי' שם הלכה ב,FALSE
664,ג,ד,92a,6,"[u'Mishneh Torah, Sacrificial Procedure 8:3']",,,ג ד מיי' שם הלכה ג,FALSE
665,ד,ה,92a,7,"[u'Mishneh Torah, Sacrificial Procedure 8:2']",,,ד ה ו מיי' שם הלכה ב,
665,ד,ו,92a,8,"[u'Mishneh Torah, Sacrificial Procedure 8:2']",,,ד ה ו מיי' שם הלכה ב,FALSE
666,ה,א,92b,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:19']",,,"ה א מיי' פ""ב מהלכות פסה""מ הלכה יט",FALSE
667,ו,ב,92b,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:18']",,,ו ב מיי' שם הלכה יח,FALSE
668,ז,ג,92b,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:11']",,,"ז ג מיי' פ""א מהלכות פסה""מ הלכה יא",FALSE
669,ח,ד,92b,15,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:20']",,,"ח ד מיי' שם פ""ב הלכה כ",FALSE
