id,section_id,num,title,subtitle,summary,halacha_count
940,89,14,פֶּרֶק אַרְבָּעָה עָשָׂר,הליך הסילוק; קדימות במכירת קרקעות,א-ד: הליך סילוק הלוקח או ביטול זכות בן המצר • ה: קדימות במכירה בין אנשים שאינם מצרנים ,5
941,90,0,NULL,NULL,NULL,NULL
942,90,1,﻿פֶּרֶק רִאשׁוֹן,מינוי שליח ומילוי השליחות,א: מינוי שליח • ב-ה: שליח שעבר על דברי משלחו או שטעה • ו-ט: פריעת חוב על ידי שליח ,9
943,90,2,פֶּרֶק שֵׁנִי,הראוי לשליחות; סרסור; שליח שנאנס,א-ג: הראוי להיעשות שליח • ד-ה: קונה או מוכר שהודיע שהוא שליח • ו-ח: המקבל שכר על שליחותו (סרסור) • ט: שליח שטוען שנאנס ,9
944,90,3,פֶּרֶק שְׁלִישִׁי,הרשאה,א-ב: מינוי מורשה • ג-ה: תביעה ללא הרשאה • ו-ז: דברים שאי אפשר לעשות עליהם הרשאה •  ח-יא: סמכויות המורשה ,11
945,90,4,פֶּרֶק רְבִיעִי,יצירת השותפות ופירוקה,א-ב: יצירת השותפות • ג: חלוקת הרווח או ההפסד של השותפות • ד-ה: מועד פירוק השותפות ,5
946,90,5,פֶּרֶק חֲמִישִׁי,התנהלות השותפים,א-ה: התנהלות השותפים בממון המשותף • ו-ט: בירור חלק השותפות של כל אחד מהצדדים • י: שותפות אסורה • יא: ביטול השותפות כשאחד השותפים מת ,11
947,90,6,פֶּרֶק שִׁשִּׁי,עסק במעות וחלוקת הרווח וההפסד בו,א: הגדרת עסק לעומת שותפות • ב-ד: חלוקת הרווח וההפסד בעסק שמוגדר כחצי מלווה חצי פיקדון •  ה: חלוקת הרווח וההפסד בעסק שמחולק באופן אחר ,5
948,90,7,פֶּרֶק שְׁבִיעִי,ממון העסק,א: ממון העסק שאבד כולו או רובו • ב-ג: הגדרת עסק כמאוחד או מפוצל לעניין קיזוז רווח והפסד • ד-ז: הגבלות על השימוש בממון העסק ,7
949,90,8,פֶּרֶק שְׁמִינִי,עסק בגידול בעלי חיים ובעבודת השדה,א-ד: עסק בגידול בעלי חיים • ה-ו: דין אריס • ז: שותפות היורשים ,7
950,90,9,פֶּרֶק תְּשִׁיעִי,שבועת השותפים,א-ו: שבועת העוסק בממון חברו • ז-ט: חוסר האפשרות להשביע לאחר סיום השותפות ,9
951,90,10,פֶּרֶק עֲשִׂירִי,טענות בין השותפים,א: טענות לגבי פרטי השותפות • ב-ד: השבעת שותף שטוען שכבר אינם שותפים • ה-ו: טענות לגבי אופן  חלוקת הכסף ,6
952,91,0,NULL,NULL,NULL,NULL
953,91,1,פֶּרֶק רִאשׁוֹן,הגדרת עבד עברי והיחס כלפיו,א-ד: הגדרת עבד עברי • ה: איסור למכרו כעבד • ו-ח: איסור לעבוד בו בפרך או בעבודת עבד • ט: סיפוק צרכיו והיחס אליו • י: מתי נוהג דין עבד עברי ,10
954,91,2,פֶּרֶק שֵׁנִי,קניית עבד עברי ויציאתו לחירות,א: דרכי קניין של עבד עברי • ב-ו: משך זמן העבדות • ז-י: יציאה בגירעון כסף • יא-יב: יציאה בשטר או במיתת האדון ,12
955,91,3,פֶּרֶק שְׁלִישִׁי,אשת העבד וילדיו; רציעה; הענקה,א-ב: חובת האדון במזונות אשת העבד וילדיו • ג-ה: מסירת שפחה כנענית לעבד • ו-יא: רציעת עבד שאינו רוצה לצאת לחירות • יב: השוואה בין המוכר עצמו למכרוהו בית דין • יג-טו: מצוות הענקה ,15
956,91,4,פֶּרֶק רְבִיעִי,אמה עברייה,א-ב: תנאי מכירת אמה עברייה • ג: דרכי קניין של אמה עברייה • ד-ו: דרכי יציאתה לחירות • ז-ט: ייעוד אמה עברייה • י: איסור מכירתה על ידי האדון • יא-יד: הגבלות במכירתה • טו-טז: תוקף הייעוד ,16
957,91,5,פֶּרֶק חֲמִישִׁי,קניית עבד כנעני ויציאתו לחירות,א: דרכי קניין של עבד כנעני • ב: יציאה בכסף • ג: יציאה בשטר • ד-יז: יציאה בראשי איברים ,17
958,91,6,פֶּרֶק שִׁשִּׁי,גט השחרור,א-ד: זיכוי הגט על ידי אחר ושחרור עתידי • ה-ח: דינים משותפים לשטר שחרור עבד וגט אישה ,8
959,91,7,פֶּרֶק שְׁבִיעִי,שחרור שאינו גמור,א-ב: שיור לאדון בנכסים שנתן לעבד בגט השחרור • ג-ה: שחרור חלקי של עבד • ו-ח: עבד שחציו בן חורין •  ט: שכיב מרע שציווה כל נכסיו לעבדו ועמד מחוליו ,9
960,91,8,פֶּרֶק שְׁמִינִי,מעשים שגורמים לשחרור העבד,א-ה: המוכר עבדו לגוי • ו-ח: המוכר עבדו לחוץ לארץ • ט-יא: עבד שרוצה לעלות לארץ ישראל או שברח לשם • יב: אופני היתר למכירת עבד לגוי או לחוץ לארץ • יג-יח: אופנים שבהם עבד יוצא משעבודו לאדון וצריך גט שחרור • יט-כא: שחרור על ידי טבילה לשם בן חורין ,21
961,91,9,פֶּרֶק תְּשִׁיעִי,הגדרת עבד כנעני והיחס כלפיו,א-ד: הגדרת עבד כנעני • ה-ו: קניית עבד על ידי גוי או אישה • ו: האיסור לשחרר עבד אם אין בכך צורך •  ז: פרנסת העבד • ח: העבודה בו בפרך והיחס אליו ,8
962,92,1,NULL,NULL,NULL,NULL
963,93,0,NULL,NULL,NULL,NULL
964,93,1,פֶּרֶק רִאשׁוֹן,ארבעת השומרים,א-ב: ארבעת השומרים ודינם • ג: שמירה בבעלים • ד-ו: שומר שפשע או מסר את הפיקדון לאחר ,6
965,93,2,פֶּרֶק שֵׁנִי,ההתחייבות בדיני השומרים,א-ה: דברים שאינם בכלל דין השומרים • ו-ז: האנשים שבכלל דין השומרים • ח-ט: גדרי ההתחייבות בשמירה • י-יב: טענות ביחס להתחייבות בשמירה ,12
966,93,3,פֶּרֶק שְׁלִישִׁי,פטור מחמת אונס,א: טענת אונס במקום שעדים מצויים • ב-ג: המעביר חבית ונשברה • ד-ח: רועה שנטרפה ממנו בהמה •  ט-י: תחילתו בפשיעה וסופו באונס ,10
967,93,4,פֶּרֶק רְבִיעִי,שינוי בשכירות ממה שסוכם,א-ג: שינוי בשימוש בבהמה שנשכרה • ד-ז: שינוי במטען שעליו הוסכם • ח: מטען אישי שהשוכר והמשכיר רשאים להניח על הבהמה ,8
968,93,5,פֶּרֶק חֲמִישִׁי,אחריות השוכר והמשכיר בשכירות שהופסקה,א-ב: שכירות בהמה שהופסקה • ג-ד: שכירות ספינה שהופסקה • ה: רשות השוכר להשכיר לאחרים •  ו-ח: שכירות בית ועלייה שהופסקה ,8
969,93,6,פֶּרֶק שִׁשִּׁי,זכויות וחובות בשכירות נכס; סיום השכירות,א-ה: זכויות וחובות של המשכיר והשוכר • ו: סיום שכירות שזמנה קצוב • ז-יא: חובת ההודעה מראש על סיום שכירות שאין זמנה קצוב ,11
970,93,7,פֶּרֶק שְׁבִיעִי,טענות בין המשכיר לשוכר,א: תנאי בשכירות והרשאים להשכיר • ב-ו: טענות בנוגע לזמן השכירות והתשלום • ז: המשתמש כשוכר בבית חברו שלא ברשות • ח: שינוי צורת תשלום השכירות ,8
971,93,8,פֶּרֶק שְׁמִינִי,שכירות חכירה וקבלנות בשדה,"א-ב: שוכר חוכר ומקבל, והחובות ההדדיות בינם לבין בעל השדה • ג-ט: הגבלות ודרישות לגבי אופן העיבוד, והתשלום במקרה של פגיעה ביבול • י-יא: חלוקת הרווחים הנלווים ליבול • יב-יג: חובת המקבל לעבד את השדה • יד: התשלום במקרה של שינוי מהמין שסוכם ",14
972,93,9,פֶּרֶק תְּשִׁיעִי,שכירות פועלים,א-ג: תנאי ההעסקה וגובה השכר • ד-ה: ביטול השכירות או הפסקתה באמצע על ידי השוכר או הפועלים •  ו-ח: מלאכה שהסתיימה לפני הזמן או שבטלה תכליתה • ט: חובת התשלום לפועל שהשוכר הטעהו לעבוד אצל אחר • י: חובת תשלום ממון עבור המלאכה • יא: מציאת הפועל ,11
973,93,10,פֶּרֶק עֲשִׂירִי,אומנים ושומרי שכר שונים,א: שמירת משכון • ב: שמירה הדדית • ג: מעמד האומן כשומר • ד-ז: אחריות אומן שקלקל ,7
974,93,11,פֶּרֶק אַחַד עָשָׂר,שכר שכיר,א-ה: מצוות נתינת שכר שכיר בזמנו ואיסור הלנת שכר • ו-ח: טענות בנוגע לנתינת התשלום ולגובה השכר •  ט: שבועת השכיר ,9
975,93,12,פֶּרֶק שְׁנֵים עָשָׂר,אכילת פועל בשעת המלאכה,א-ג: אכילת הפועל בשעת עבודתו בתלוש ובמחובר • ד-יב: מקרים שונים בהיתר אכילת הפועל ואופני האכילה המותרים  • יג-יד: אכילת בני ביתו של הפועל ,14
976,93,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,איסור חסימת בהמה בשעת מלאכה,א-ב: אכילת בהמה בשעת עבודתה ואיסור חסימתה • ג-ה: מקרים שונים של חסימה אסורה ומותרת •  ו-ז: היתרים לשוכר ולמשכיר באכילת פועל ובהמה; ההנהגה הראויה של הפועל בעבודתו ,7
977,94,0,NULL,NULL,NULL,NULL
978,94,1,פֶּרֶק רִאשׁוֹן,אחריות השואל ומשך זמן השאלה,א-ב: חיוב השואל באונס ופטורו כשמתה בשעת מלאכה • ג-ד: תשלום על נזק לכלי או לבהמה •  ה-י: משך זמן השאלה ,10
979,94,2,פֶּרֶק שֵׁנִי,שאלה בבעלים,א: פטור שאלה בבעלים • ב-ד: מקרים הנחשבים כשאלה בבעלים • ה-יא: מקרים שאינם נחשבים כשאלה בבעלים או שמוגדרים כספק ,11
980,94,3,פֶּרֶק שְׁלִישִׁי,תחילת השאלה וסיומה; טענות בין השואל למשאיל,א-ב: תחילת קבלת האחריות על השאלה וסיומה • ג-ד: ספקות וטענות בין השואל למשאיל ,4
981,94,4,פֶּרֶק רְבִיעִי,אחריות שומר חינם,א-ב: פטור שומר חינם בגנבה ואבדה וחיובו בפשיעה או בשליחות יד • ב-ז: השמירה הראויה •  ח-ט: שמירה על ידי בני ביתו של השומר ,9
982,94,5,פֶּרֶק חֲמִישִׁי,מקרי פשיעה או חסרון ידיעה מצד השומר,א-ג: פיקדון שאין לו תובעים; המציל עצמו בממון הפיקדון או לא מזעיק עזרה כשבאו גנבים • ד: שניים שהפקידו אצל אחד והשומר אינו יודע מי הפקיד מה • ה: חישוב החיסרון בפירות פיקדון שהתערבו עם פירות השומר • ו-ז: שומר שאינו יודע מה הופקד אצלו ,7
983,94,6,פֶּרֶק שִׁשִּׁי,שבועת השומרים; ראיות וטענות,א: שבועת השומרים • ב-ה: ראיות וטענות בין המפקיד לשומר ,5
984,94,7,פֶּרֶק שְׁבִיעִי,הטיפול בפיקדון והחזרתו,א-ה: הטיפול בפיקדון שלא ייפסד • ו-ח: שימוש במעות שהופקדו • ט: פיקדון שהוזז ממקומו • י: קבלת פיקדון  והחזרתו כשיש חשש שאינו שייך למפקיד • יא-יב: השבת פיקדון שלא במקום ההפקדה או שלא לידי הבעלים ,12
985,94,8,פֶּרֶק שְׁמִינִי,פיקדון שנמצא לאחר שנגנב או אבד,א-ה: זכיית שומר ברווח של פיקדון שנגנב או אבד • ו: אחריות השומר על פיקדון שנגנב ונמצא הגנב או הוחזרה הגנבה ,6
986,95,0,NULL,NULL,NULL,NULL
987,95,1,פֶּרֶק רִאשׁוֹן,מצוות ההלוואה וחובת פריעתה,א: מצוות הלוואה • ב-ג: איסורי המלווה והלווה ביחס לפריעת החוב • ד-ח: הרכוש שממנו גובים את החוב ,8
988,95,2,פֶּרֶק שֵׁנִי,הלוואה שיש בעיה בפריעתה,א-ד: השבעת לווה שטוען שאין לו מה לפרוע • ה-ו: חשש לקנוניה של הלווה כדי להימנע מלפרוע •  ז: איסור להלוות ללא עדים או שטר • ח: הלווה מאשתו או מעבדו ,8
989,95,3,פֶּרֶק שְׁלִישִׁי,נטילת משכון,א-ג: איסור ליטול משכון אלמנה או כלי אוכל נפש • ד: אופן נטילת המשכון • ה-ו: מצוות השבת המשכון כשהלווה זקוק לו • ז: משכון בחובות שאינם הלוואה • ח: השכרת משכון לצורך פריעת החוב ,8
990,95,4,פֶּרֶק רְבִיעִי,איסור ריבית,א-ב: איסורי ריבית מהתורה  • ג-ו: השבת הריבית ללווה • ז: חומרת האיסור • ח-י: מתנה שאינה ריבית •  יא-יב: הלוואה במטבע שהשתנה ערכו • יג: מחילה על ריבית • יד: היתר אבק ריבית בנכסי יתומים ,14
991,95,5,פֶּרֶק חֲמִישִׁי,ריבית בגוי; אבק ריבית,א-ז: ריבית בגוי • ח-י: אבק ריבית בשותפות ועסק • יא-יג: ריבית מוקדמת ומאוחרת וריבית בדברים שאינם ממון • יד-יז: דברים הדומים לריבית ,17
992,95,6,פֶּרֶק שִׁשִּׁי,ריבית קצוצה ואבק ריבית ברווחי נכסים,א-ג: הגדרת ריבית קצוצה ואבק ריבית • ד-ו: הנאה מרווחים של נכסים שלא נמכרו באופן גמור •  ז-ח: הנאה מרווחים של נכסים שניתנו במשכונה בתנאי ניכוי שונים ,8
993,95,7,פֶּרֶק שְׁבִיעִי,נכס ממושכן; שכירות קרקע ואדם,א-ה: סילוק המלווה משימוש בנכס הממושכן • ו: ריבית בנכס ממושכן של גוי שנמכר לישראל אחר •  ז: תנאי מכירה שיש בהם משום ריבית • ח-יב: ריבית בשכירות קרקע או אדם ,12
994,95,8,פֶּרֶק שְׁמִינִי,מכר בתשלום מוקדם או מאוחר; שכירות באחריות מלאה,א-י: הוזלה או ייקור במכר בתשלום מוקדם או מאוחר • יא-יד: שכירות חפץ או בעל חיים באחריות מלאה •  טו: החזרת ריבית קצוצה שלא ניתנה בכסף ,15
995,95,9,פֶּרֶק תְּשִׁיעִי,תשלום מראש עבור סחורה,א-ה: קביעת מחיר מראש לאספקה במועד מאוחר • ו-י: מכירה מוזלת בתשלום מראש ,10
996,95,10,פֶּרֶק עֲשִׂירִי,הלוואת פירות,א-ד: הלוואת פירות תמורת פירות • ה: הלוואת זרע לאריס • ו: המרת חוב כספי בהתחייבות לספק פירות ,6
997,95,11,פֶּרֶק אַחַד עָשָׂר,מלווה בשטר ובעל פה; גבייה מיורשים,א-ה: הגדרת מלווה בשטר ובעל פה ודיניהם • ו-יא: גביית חוב מן היורשים ,11
998,95,12,פֶּרֶק שְׁנֵים עָשָׂר,גביית חוב מיורשים קטנים,א-ז: המצבים שבהם גובים חוב או מוציאים רכוש מיתומים קטנים • ח-יא: הליך מכירת קרקע של יתומים ,11
999,95,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,דרכי גביית חוב,א-ב: גביית חוב בשטר שלא בפני הלווה • ג-ד: גביית חוב ממשכון • ה-ז: זמן הפירעון • ח: מקום הפירעון ,8
1000,95,14,פֶּרֶק אַרְבָּעָה עָשָׂר,טענות כנגד שטר החוב,א-ב: מקרים שבהם נצרך המלווה להישבע כדי לגבות חובו • ג-יב: טענת הלווה שפרע את החוב או שהשטר אינו תקין • יג-טו: שטר שאבד או שאינו ביד המלווה ,15
1001,95,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,תנאים בנוגע לפריעת החוב,א-ב: תנאים שהפריעה תיעשה בפני עדים • ג-ז: תנאים על נאמנות המלווה והלווה ,7
1002,95,16,פֶּרֶק שִׁשָּׁה עָשָׂר,בעיות וספקות בפריעת החוב,א: אחריות הלווה לפריעת החוב • ב-ו: פריעת חוב על ידי אדם אחר • ז: שטר שנמצא בידי אדם שטוען שקנאו מהמלווה • ח-יב: שטר שייתכן שהוא פרוע ,12
1003,95,17,פֶּרֶק שִׁבְעָה עָשָׂר,גביית חוב על ידי יורשים,א-ח: גביית חוב על ידי יורשי המלווה • ט: סוג המטבע שבו פורעים ,9
1004,95,18,פֶּרֶק שְׁמוֹנָה עָשָׂר,שעבוד נכסי הלווה לחוב,א-ב: אחריות נכסי הלווה לחוב • ג-ה: שעבוד אפותיקי • ו-ז: הפקעת נכסים משעבוד •  ח-י: סילוק המלווה מנכסים משועבדים ,10
1005,95,19,פֶּרֶק תִּשְׁעָה עָשָׂר,הקרקע הנגבית,א-ב:  הקרקע הנגבית כשיש קרקעות ללווה • ג-ח:  הקרקע הנגבית מהקונים את קרקעות הלווה ,8
1006,95,20,פֶּרֶק עֶשְׂרִים,גבייה כשיש כמה נושים,א-ב: קדימות בגבייה בין הנושים  ג-ד: גבייה כשאין קדימות לאחד מהנושים  ה: שני נושים שלאחד מהם שטר שאין בו זמן מדויק ,5
1007,95,21,פֶּרֶק אֶחָד וְעֶשְׂרִים,גביית שבח ופירות מקרקע משועבדת,א-ב: גביית שבח ופירות מקונה • ג-ד: גביית שבח ממתנה ויתומים • ה: הקרקע שנשארת מהגבייה •  ו-ז: גביית שבח מאפותיקי ,7
1008,95,22,פֶּרֶק שְׁנַיִם וְעֶשְׂרִים,סדר גביית החוב,א-ה: נתינת זמן לבעל החוב לשלם • ו-יג: הליך הגבייה על ידי בית הדין • יד-טו: שומת הקרקע   טז-יז: סילוק הנושה מהקרקע שגבה ,17
1009,95,23,פֶּרֶק שְׁלֹשָׁה וְעֶשְׂרִים,שטרות פסולים והחלפת שטרות באחרים,א-ז: שטר מוקדם ומאוחר • ח: גבייה על פי שטר מכר שנעשה באונס • ט-יא: כתיבת שטר שני על מכר או במקרה שהשטר אבד • יב-יח: החלפת שטר קיים בשטר חדש ,18
1010,95,24,פֶּרֶק אַרְבָּעָה וְעֶשְׂרִים,כתיבת השטר וחתימה עליו,א-ב: נוכחות הצדדים בכתיבת השטר ותשלום שכר הסופר  • ג-ז: הכרת העדים את הצדדים ואת תוכן השטר שעליו חותמים • ח-ט: שטר שהשם המצוין בו אינו מסוים או שאין בו שם • י-יא: שניים שהוציאו שטר זה כנגד זה ,11
1011,95,25,פֶּרֶק חֲמִשָּׁה וְעֶשְׂרִים,ערב לפירעון החוב,א-ב: השתעבדות הערב למלווה • ג-ה: מתי המלווה פורע את החוב מהערב • ו-ח: ערבות שנעשתה בלא גמירות דעת • ט-יב: ריבוי ערבים או ערבויות • יג: ערבות שאינה מוגבלת • יד: ערבות לגופו של הלווה ,14
1012,95,26,פֶּרֶק שִׁשָּׁה וְעֶשְׂרִים,תשלום החוב על ידי הערב,א-ה: גביית החוב מהערב • ו-ח: גביית הערב מהלווה לאחר שפרע את חובו • ט-יב: עבד אישה וקטן שלוו או ערבו ,12
1013,95,27,פֶּרֶק שִׁבְעָה וְעֶשְׂרִים,תיקון שטרות,א-ב: שטר שחתומים בו גויים • ג-יג: כתיבת שטר כתיקונו • יד-יז: בעיות בלשון השטר ,17
1014,96,0,NULL,NULL,NULL,NULL
1015,96,1,פֶּרֶק רִאשׁוֹן,סוגי השבועות וההתחייבות בהן,א-ג: שבועות מן התורה ומתקנת חכמים • ד-ה: מחויב שבועה שאינו רוצה להישבע • ו-י: היפוך שבועה וטענות שאין נשבעים עליהן היסת • יא: הטלת חרם קודם השבועה • יב-יד: גלגול שבועה • טו-יז: פטור משבועה בטענה שאינה מחייבת ממון ,17
1016,96,2,פֶּרֶק שֵׁנִי,החשוד על השבועה,א-ג: הגדרת החשוד על השבועה • ד-ח: דין החשוד שאינו יכול להישבע • ט-יב: הנשבע ולאחר מכן התברר שהוא חשוד או שקרן או שחייב לשלם; חזרת חשוד לכשרותו  ,12
1017,96,3,פֶּרֶק שְׁלִישִׁי,שבועת מודה במקצת,א-ה: שיעור הממון שחייבים עליו שבועת מודה במקצת • ו-ז: שיעור הממון שחייבים עליו שבועות נוספות •  ח-יד: הודאה ממין הטענה • טו: דין 'הילך' ,15
1018,96,4,פֶּרֶק רְבִיעִי,גדרים נוספים בשבועת מודה במקצת; שבועת עד אחד,א-ג: טענה והודאה במידה משקל ומניין • ד-ה: מודה במקצת בדבר שאינו יכול לכפור בו או בדבר שהוא כמשיב אבדה • ו: כפירה והודאה במשכון • ז-ח: מחויב שבועה שאינו יכול להישבע • ט: חיוב שבועה מחמת עד אחד • י: שבועת מודה במקצת מכוח עדות ,10
1019,96,5,פֶּרֶק חֲמִישִׁי,דברים שאין נשבעים עליהם,א: הדברים שאין נשבעים עליהם מן התורה • ב-ה: שבועה על קרקעות • ו-ח: שבועה על שטרות •  ט-יב: שבועה על טענת חרש שוטה וקטן ,12
1020,96,6,פֶּרֶק שִׁשִּׁי,בירור הטענות בבית הדין,א: חובת בעלי הדין לפרש את טענותיהם • א-ה: ערעור טענת הנתבע ונאמנותו על ידי עדים •  ו-ח: תגובת הנתבע לעדות שהודה בחוב ,8
1021,96,7,פֶּרֶק שְׁבִיעִי,טענות של הנתבע לאחר שהתחייב,א-ד: הודאה בפני עדים או בבית דין • ה-ו: המתחייב בבית דין וטען שמילא את הוראתם • ז-ח: נתבע שחזר מהודאתו או שהחליף את טענתו ,8
1022,96,8,פֶּרֶק שְׁמִינִי,חזקת מיטלטלין על ידי המחזיק בהם,א-ד: הטוען שהמיטלטלין שבידי המחזיק הם פיקדון • ה-ח: הטוען שהמיטלטלין שבידי המחזיק הגיעו לרשותו שלא כדין • ט: הגדרת דברים העשויים להשאיל ולהשכיר ,10
1023,96,9,פֶּרֶק תְּשִׁיעִי,החזקת מיטלטלין שאינה נחשבת לחזקה,א-ג: מיטלטלין שבידי אומן • ד-ו: התופס רכוש שמוחזק בידי אדם אחר • ז-יג: מיטלטלין ששניים מחזיקים בהם ,13
1024,96,10,פֶּרֶק עֲשִׂירִי,מיטלטלין שאינם בחזקת המחזיק בהם,א-ד: בעלי חיים ועבדים • ה: תגובת המחזיק לעדות נגד חזקתו • ו: מיטלטלין ששני הצדדים אינם מחזיקים בהם ,6
1025,96,11,פֶּרֶק אַחַד עָשָׂר,החזקה בקרקע ללא שטר בעלות,א: חזקת הבעלים בקרקע • ב-ד: חזקת המחזיק בקרקע אם השתמש בה שלוש שנים • ה-ח: המחאה במחזיק בקרקע • ט-י: בעלים שסייע למחזיק להשתמש בקרקע ,10
1026,96,12,פֶּרֶק שְׁנֵים עָשָׂר,אופן ההחזקה בקרקע,א-ג: שימוש מלא במשך תקופת ההחזקה • ד-ח: רציפות שנות ההחזקה • ט-יג: החזקה בקרקע ללא הנאה ממנה •  יד-כ: החזקה בחלק מהקרקע ,20
1027,96,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,האנשים שאין תוקף לחזקתם,א-ג: האנשים שאין תוקף לחזקתם • ד-ז: אנשים שמחזיקים בקרקע בשירות הבעלים • ח-ט: שותפים או בני משפחה • י-יא: אנשים שידם תקיפה ,11
1028,96,14,פֶּרֶק אַרְבָּעָה עָשָׂר,החזקה שאין לה תוקף,א-ב: האנשים שאין תוקף לחזקתם שהביאו ראיה לבעלותם • ג-ד: החזקה על ידי בניהם של אלו שאין תוקף לחזקתם • ה-ו: גוי המחזיק בקרקע • ז-ט: החזקה בנכסי קטן • י: החזקה בנכסי הבורח מסכנה • יא: החזקה בנכסי אשת איש • יב-יד: חזקה ללא טענה ,14
1029,96,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,דיני ראיות בחזקת קרקעות,א-ג: ערעורים שונים כנגד המחזיק • ד-ח: שניים שטוענים על שדה אחת • ט-י: ערעור על שטר המכר או על המכירה • יא: בעל שדה שהדרך לשדהו אבדה ,11
1030,96,16,פֶּרֶק שִׁשָּׁה עָשָׂר,איבוד זכות הטענה; החזרת פירות שנאכלו שלא כדין; איסור טענת שקר,א-ד: איבוד הזכות לערער על הקרקע או לטעון לבעלות עליה • ה-ח: החזרת הפירות שנאכלו כשהחזקה בטלה •  ט-י: האיסור לטעון טענת שקר,10
1031,97,0,NULL,NULL,NULL,NULL
1032,97,1,פֶּרֶק רִאשׁוֹן,סדר הקדימות בירושה והראויים לרשת,א-ה: קדימות בירושה לפי קרבה • ו: קרבה דרך האם  • ז: קרבה דרך עברה • ח-י: ירושת הבעל את אשתו •  יא-יג: העברת ירושה לקרובי היורש לאחר מותו ,13
1033,97,2,פֶּרֶק שֵׁנִי,ירושת הבכור,א-ז: ירושת הבכור פי שניים וחלוקת הירושה בינו לאחיו • ח: ירושת הבכור בשווה עם אחיו בירושת האם •  ט-יג: הגדרת בכור לעניין נחלה • יד-יז: נאמנות על הבכור ,17
1034,97,3,פֶּרֶק שְׁלִישִׁי,הנכסים שבהם יורש הבכור פי שניים; ירושת יבם,א-ה: הנכסים שבהם הבכור נוטל פי שניים • ו: ויתור על חלק הבכורה • ז-ט: ירושת יבם את נכסי אחיו וירושת נכסי שומרת יבם ,9
1035,97,4,פֶּרֶק רְבִיעִי,החזקת אנשים כקרובים לעניין ירושה,א-ו: נאמנות אדם להעיד על אנשים שהם קרוביו • ז: קביעת קרבת משפחה על פי חזקה •  ח: ויכוח בין היורשים אם אדם מסוים הוא קרוב שלהם ,8
1036,97,5,פֶּרֶק חֲמִישִׁי,ספקות בנוגע לירושה,א-ב: יורש שהוא ספק בן או בת • ג-ה: ספק בזהות האב • ו-ט: קרובי משפחה שמתו ויש ספק מי מת ראשון ,9
1037,97,6,פֶּרֶק שִׁשִּׁי,שינויים בחלוקת הירושה,א-ד: העברת הירושה מן היורשים ושינויים בחלוקתה ביניהם • ה-ז: חלוקת נכסים בדרך מתנה • ח: תנאי בירושת הבעל • ט-י: ירושת גוי וגר • יא-יג: ההנהגה הראויה בחלוקת נכסי האדם ליורשיו ,13
1038,97,7,פֶּרֶק שְׁבִיעִי,נכסי מי שאין ודאות שמת,א-ג: הצורך בראיה ברורה שמת המוריש • ד-ז: טיפול בנכסי שבוי ובורח • ח-י: טיפול בנכסי מי שיצא מרצונו ,10
1039,97,8,פֶּרֶק שְׁמִינִי,הגבלות במינוי קרובים לטיפול בנכסי מי שאין ודאות שמת,א-ב:  הבעיות במינוי קטן לנכסי קרוב והבעיות במינוי קרוב לנכסי קטן ,2
1040,97,9,פֶּרֶק תְּשִׁיעִי,נכסי הירושה לפני חלוקתה,א-ו: נכסי ירושה שהשביחו לפני חלוקתם • ז-י: טענת אחד היורשים לרכוש נפרד מנכסי הירושה  •  יא-טו: הוצאות מהרכוש המשותף לצרכי חלק מהיורשים ,15
1041,97,10,פֶּרֶק עֲשִׂירִי,חלוקת הירושה; מינוי אפוטרופוס לקטנים,א-ב: חלוקת ירושה שבטלה • ג: שומת בגדי היורשים בחלוקת הירושה • ד-ח: מינוי אפוטרופוס ליורשים קטנים ,8
1042,97,11,פֶּרֶק אַחַד עָשָׂר,נכסי יתומים קטנים,א-ג: הטיפול במעות ובמיטלטלין של יתומים קטנים • ד-ה: מסירת נכסי הקטנים לאפוטרופוס והחזרתם ליתומים לאחר שגדלו • ו-יב: הגבלות על האפוטרופוס בניהול הנכסים וחובותיו כלפי היתומים ,12
1043,98,1,NULL,NULL,NULL,NULL
1044,99,0,NULL,NULL,NULL,NULL
1045,99,1,פֶּרֶק רִאשׁוֹן,מינוי בתי דין,א-ב: מצוות מינוי שופטים ושוטרים • ג-ו: סוגי בתי הדין שממנים במקומות השונים •  ז-י: בעלי תפקידים נוספים בסנהדרין ,10
1046,99,2,פֶּרֶק שֵׁנִי,הראויים לדון,א-ו: הראויים להיות דיינים בסנהדרין • ז-ט: הראויים להיות דיינים בבית דין של שלושה • י-יב: היתר לדיין לדון יחידי ולאדם לעשות דין לעצמו • יג-יד: מעלת ריבוי הדיינים והצורך שיהיו כולם הגונים וראויים ,14
1047,99,3,פֶּרֶק שְׁלִישִׁי,סדרי הישיבה בדין,א-ב: הזמנים הקבועים לישיבת הדיינים בדין • ג-ו: הזמנים ביום שמותר לדון בהם • ז: כובד הראש הנדרש בשעת הישיבה בדין • ח-י: חומרת האיסור להושיב דיין שאינו הגון ,10
1048,99,4,פֶּרֶק רְבִיעִי,סמיכה ורשות לדון,א-יב: הסמיכה • יג-טו: נתינת רשות לדון ,15
