בשלח,"א, א",ראו כי:,"נאמר בשנת תקס""ה — ראה אוה""ת משפטים ע' ג'טז: ביאור ע""פ ראו . . בשלח תקס""ה. היום יום י""ז שבט ע' כ."
,,,"ראה גם לעיל פ' נשא כט, ג."
,,,"וע""ע בע""ח ש' מיעוט הירח פ""ג [כ]."
,,"עי""ז נמשך בהם גילוי בחי' תהלה להיות התהללו כו':","בד""ה מצה זו תר""מ יש קיצור:"
,,,"קיצור שהעלי' בנש""י זהו ע""י אותיות התורה וכמ""ש התהללו בשם קדשו שהל""ל הללו אלא ע""י שנמשך גילוי אלקות בבחי' המל' להיות תהלה עי""ז נמשך גם בנשמות להיות התהללו לשון נפעל כו'."
,"ב, ד",לריח שמניך:,"באור התורה שה""ש ע' לא עם הגהות אחרות. שם ע' נד הגהות לד""ה לריח שמניך הראשון."
,,פעמים נק' התורה יין ופעמים שמן:,"שהש""ר א ע""פ כי טובים דודיך."
,,,"ההפרש בין יין לשמן נתבאר באמרי בינה שער הק""ש פרק נד ואילך."
,,כי טובים דודיך מיין:,"שה""ש א, ב."
,,דכולא קמי' כלא חשיב:,"זח""א יא, ב."
,,מי גילה לבני רז זה:,"שבת פח, א."
,,גילוי החסדים המכוסים:,"ע' ד""ה ושאבתם מים הא' פ""ג (עט, ג). וש""נ. [כ]."
,,"בזהר בא דל""ח ע""ב:","ראה לעיל פ' צו ט, ד שמציין לכאן."
,,כי בועליך עושיך:,"ישעי' נד, ה."
,,וכבוד ה' עליך זרח:,"ישעי' (רס""י ס). [כ]."
,,כי אשב בחשך:,"מיכה (ז, ח)."
,,"ע""פ עיני כל:","לעיל פ' מטות פה, ב ואילך. וראה בס' הנחות הר""פ ע' פה. ובאוה""ת שה""ש כרך א ע' לה."
,,"בד""ה יחיינו מיומיים:","לעיל ר""ה סג, ג ואילך."
,,"ע""פ וארשתיך:",לעיל פ' במדבר.
,,"וע""פ ואשה כי תדור:",לעיל פ' מטות.
,,"וע""פ כי תצא:","לעיל כי תצא לז, ד."
,,ה' בחכמה יסד ארץ:,"משלי ג, יט."
,,אבא יסד ברתא:,"זח""ג רנו, ב. [ובח""ב (קמה, ב). — כ]."
,,"כל התורה הם שמותיו של הקב""ה:","רמב""ן בהקדמתו עה""ת. יונת אלם פכ""ט. וראה זח""ב פז, א."
,,,"ע""ל פינחס (עו, ב). וש""נ. [כ]."
,,"ונק' אבנים בס""י:","פ""ד, מי""ב."
,,כחותם המתהפך:,"ל' הפרדס להרמ""ק ז""ל ג""פ. א' ש' [יא] הצחצחות (רפ""ז). הב' ש' [יג] השערים (ספ""ו). הג' ב[ש' כג] ערכי הכנויים ערך אמת יעו""ש. וע' איוב (לח, יד). ובאגה""ק (סי' כ — קלא, א). [כ]."
,,"שו""ה ע""פ — (לקמן):","בבוך 1101 תרפח, ב. בגוכתי""ק הצ""צ בלי סוגריים. וכ""ה בלקו""ת דפוס זיטאמיר תר""כ. ואולי במהדו""ק הי' הכוונה להעמיד מאמר זה בין מאמרי פסח. בבוך 753 פג, א רשום על ד""ה הנ""ל (שנדפס באוה""ת שה""ש ע' לא) — נאמר בפסח שנת תקצ""ח — ובאוה""ת שם רשום: פ' נצבים."
,,,"וראה לעיל האזינו עג, ג ובהנסמן שם."
,,פ' נשא:,"בגוכתי""ק (1101) פ' בהעלותך."
,,"בד""ה נר חנוכה:","תו""א מב, ג."
,"ג, א",תורה אור:,"משלי ו, כג."
,,ריח ניחוחי נחת רוח לפני:,"במדבר כח, ב. ספרי שם."
,,לא בגבורת הסוס . . רוצה ה' את יראיו:,"תהלים קמז, י-יא."
,,זכר חסדו ואמונתו:,"תהלים צח, ג."
,,"עפמ""ש במ""א בפי' הזהר:","ראה בארוכה בביאורי הזהר להצ""צ כרך ב ע' תריב ואילך."
,,"בד""ה כי אברהם לא ידענו:","תו""א צג, ג."
,,"באגה""ק קרוב לסופו:","בקו""א ד""ה להבין מ""ש בפע""ח (קנז, א). [כ]."
,,"ד""ה בר""מ פ' נשא:","והוא באגה""ק (סי' כו). [כ]."
,,"ע""פ ואלה שמות בנ""י:","תו""א מט, ד."
,,"בד""ה משה ידבר:","תו""א סז, ד."
,,בחכמה יסד ארץ:,"משלי ג, יט."
,,"בד""ה להבין הטעם כו' ובענין וייצר:","תו""א ד, א-ג."
,,"מלכות פה תושבע""פ קרינן לה:","ת""ז בהקדמה (פתח אלי')."
,"ג, ב","באגה""ק ד""ה איהו וחיוהי:","סי' כ דף קלא, א. וראה לעיל פ' אמור לד, ג."
,,כשמן הטוב:,"תהלים קלג, ב."
,,"וכמ""ש (לקמן) בד""ה בהעלותך:","וכ""ה בבוך 1101 תרפו, א גוכתי""ק הצ""צ. וראה לעיל ב, ד."
,,"בד""ה בהעלותך:","לעיל שם ל, ג."
,,"ומ""ש ב""פ הזקן זקן:","ראה גם יהל אור ע' תקה בשם מד""ר פ' ויקרא ספ""ג."
,,"וכמ""ש במ""א בפ' תרומה סד""ה הנה כתיב:","תו""א פא, א."
,,"בלקו""ת בתלים:","להאריז""ל. ראה לעיל א, ד."
,,על כן עלמות אהבוך:,"שה""ש א, ג."
,,"דאורייתא וקוב""ה כולא חד:","ראה הערת כ""ק אדמו""ר בס' המאמרים ה'ש""ת ע' 66."
,,המאור שבה מחזירו למוטב:,"פתיחתא לאיכה רבתי בתחילתה. וראה תו""א צא, א."
,,,"ריש פיתחא דאיכ""ר כגי' הירושלמי [פ""א, ה""ז] בחגיגה בכת""י, יעו""ש. [כ]."
,,"סד""ה בהעלותך:","לעיל בהעלותך ל, ד."
,,ושמן ימינו יקרא:,"משלי כו, טז."
,,"בפ' בחקתי (ד""ה מבואר בע""ח):","לעיל בחקותי מז, ג."
,,"בד""ה וארשתיך לי:","לעיל במדבר ח, ב."
,"ג, ג","ושמן צף ע""ג יין ובגמרא פ""ק דשבת:","נתבאר בארוכה באמרי בינה שער הק""ש פ' נד ובמ""מ לשם."
,,"כמ""ש בזהר פ' צו דל""ד ע""א:","מובא לעיל בפ' בהעלותך לב, ג ”דשמן שריא בגו חכמה עילאה דכולא""."
,,לעולם ישלש אדם תלמודו:,"קידושין ל, א. ע""ז יט, ב. הל' ת""ת לאדה""ז פ""ב, ה""א. ראה לעיל פ' ויקרא ה, ג ואילך. ביאוה""ז לאדה""א ב, ד. ביאוה""ז להצ""צ כרך ב ע' תרכ. לקו""ש ח""ל ע' 173 ואילך ובהערות לשם."
,,משיג ותופס . . חכמתו ית':,"ראה תניא פרק ה. ובליקוט פירושים ומ""מ — חיטריק שם."
,,"והנה לימוד הזהר וכהאריז""ל:","ראה לעיל ויקרא ה, ג."
,,"ואף שבהלכות ת""ת:","לאדה""ז פ""ב ה""א."
,,"וה""ז כעין לימוד המקרא . . בלימוד הזהר וע""ח:","בלקו""ש ח""ל ע' 173 בהערה 43 מבאר ”שאפשר להיות ג""כ לימוד פנימיות התורה ע""ד לימוד הלכות פסוקות שבמשנה ותלמוד — שליש במשנה""."
,"ג, ד","ומתורץ בזה מ""ש הר""ן:","ראה לעיל ויקרא ה, ג."
,,"באגה""ק קרוב לסופו:","בקו""א ד""ה להבין מ""ש בפע""ח (קנו, ב). [כ]."
,,השיג:,"בקו""א שם ”משיג""."
,,מצוה רבה:,"וכ""ה בקו""א שם, אבל לעיל ויקרא ה ”רמה"" וראה בהערות ותיקונים לכ""ק אדמו""ר לקו""א, ובליקוט פירושים ומ""מ — חיטריק לשם."
,,וידעת היום:,"דברים ד, לט."
,,דע את אלקי אביך:,"דה""א כח, ט."
,,"ע""פ כי קרוב אליך:","לעיל נצבים מו, א."
,,לריח שמניך:,"מאמר זה נאמר בשבת פ' כי תצא שנת תקס""ג — ראה רשימת המאמרים בסה""מ תקס""ג ח""ב (מס' 131)."
,,,"הנחת כ""ק אדהאמ""צ ממאמר זה נמצא בס' מאמרי אדה""ז — על נ""ך ע' יח, ובע' נ."
,,,"המאמר עם הגהות אחרות במאמרי אדה""א נ""ך ע' רב ומיוסד על מאמר זה."
,,לריח שמניך טובים:,"שה""ש א, ג."
,,אל תקרי עלמות אלא עולמות:,"ע""ז לה, ב. זח""ג עא, ב."
,,כי בועליך עושיך:,"ישעי' נד, ה."
,,מוטב דלידייני':,"חגיגה טו, ב."
,,יש עוד גיהנם מקודם הנק' נהר דינור:,"ענין זה ליתא במאמרי אדה""ז ובאוה""ת. וראה בתו""ח פ' וישלח דף קצז, ב [בהוצאה חדשה] ההפרש בין גיהנם לנהר דינור ”נהר דינור שטובלים בו הנשמות שיבוררו וילובנו מאש זרה (ולא כגיהנם שהוא אש השורף ומכלה כו')""."
,,נהר דינור דנגיד ונפיק:,"דניאל ז, י. בארוכה במאמרי אדה""א שם."
,,ירידה זו צורך עליה:,"ראה גם לעיל פ' דברים א, א."
,,יפה שעה אחת בתשובה:,"אבות ד, יז."
,,"כל חיי עוה""ב:","במאמרי אדה""א מדייק לשון ”חיי עוה""ב"" לשון רבים. וע""ז מתרץ ג""ע התחתון וימות המשיח."
,,"ג""ע התחתון וימות המשיח כו':","במאמרי אדה""ז ע' יח ובאוה""ת ע' מה: ”ג""ע התחתון ג""ע העליון וימות המשיח"". אבל באוה""ת ע' נ: ”ג""ע עליון ותחתון וימות המשיח ותחה""מ שנק' עוה""ב"" — וראה באוה""ת הגהה לכאן. וראה בד""ה אתה הראת תשמ""ו (סה""מ מלוקט ח""א ע תס) שההפרש בין ג""ע לתחה""מ, ג""ע בא ע""י אתעדל""ת ועבודת האדם, משא""כ בנוגע לתחיית המתים תנן כל ישראל יש להם חלק לעוה""ב ע""ש. וראה סה""מ תרל""ג ח""ב ע' תכא. אין כל אדם זוכה לג""ע."
,,הוא רק זיו השכינה:,"באוה""ת כתב הצ""צ: ”הדבר צריך ביאור כי מאחר שתחה""מ וגם אפילו כל הנא""י אינן אלא בחי' זיו כו' א""כ מה שע""י תומע""ט בעוה""ז נכלל בעצמותו ומהותו ית' מתי יהי' גילוי זה . . הן אמת במ""א כ' שגם בעוה""ז ממש שייך זה רק שאינו כדרך קיבול שכר . . ע""כ צ""ל דמש""כ . . אינו אלא בבחי' זיו היינו בבחי' חיות המאיר בעולמות בדרך שרש ועצם קצבת האור הנמשך להעולמות"" ע""ש בארוכה."
,,"ביו""ד נברא עוה""ב:","מנחות כט, ב."
,,במאמר אחד יכול להבראות:,"אבות ה, א."
,,בראשית נמי מאמר:,"ר""ה לב, א."
,,בכל חמשים אלף יובלות:,"וכ""ה לעיל פ' נשא כ, ד. פ' ואתחנן ז, ג."
,,,"החשבון של נ' אלפים יבולות מובא בספר ש""ך על התורה (— שפתי כהן להרה""ק מרדכי הכהן מגורי האריז""ל) בתחילת פ' בהר על הפסוק שש שנים תזרע שדך שית אלפי שנין, שש שנים תזמור כרמך רמז על שיתא אלפי שמיטין ואספת את תבואתה תבואת ה' שאחר שיתא אלפי שמיטות יהיו בני העוה""ב שתפעול הבינה שהם חמשים אלף יובלות שכולם מנוחה ע""ש."
,,,"בענין נ' אלפים יובלות ראה סה""מ תקס""ב ע' רכז עם הגהות באוה""ת פ' קרח ע' תרסח ואילך. ובמאמרי אדה""א נ""ך ע' רד. יהל אור ע' תקנה דשם כ' ”וי""ל שזהו המרומז ג""כ בפי' כל עולמים כל דהיינו חמשים אלף יובלות . . וענין חמשים אלף יובלות י""ל עפמ""ש בע""ח שער י""ד בענין נש""ב שבא""א הם בבחי' חשבון גדול ע""כ מזה נמשך חשבון אלפים"" ע""ש."
,,דע מאין באת:,"אבות ג, א. ראה גם לעיל פ' במדבר ב, א. באוה""ת שה""ש ע' נב מבאר שהוא האין שממנו תמצא החכמה עילאה שמשם שרש הנשמה."
,,והחכמה מאין תמצא:,"איוב כח, יב."
,,ברחמים גדולים אקבצך:,"ישעי' נד, ז."
,,"בד""ה להבין פי' הפסוק מי אל כמוך:","לעיל פ' נצבים סא, א."
,"ד, א","להמשיך י""ג מדות הרחמים:","באוה""ת שה""ש כרך א ע' נג מבאר הצ""צ: ”אך י""ל דכוונתו כאן שי""ג מדות הם י""ג ת""ד דז""א ורחמים גדולים הם י""ג ת""ד דא""א"" ע""ש."
,,שלא יכול להתמשך בכלי אחד:,"במאמרי אדה""ז שם מבאר: ”אשר עדיין לא ניתן להמשך ולהתחלק במדות כלל וכמאמר דלאו דאית לך צדק ידיעא כו' ולאו מכל אינון מדות כלל כי מהותו ועצמותו ית' גבוה מאד נעלה מן המדות הגדולות שלפני החכמה כו' וכמ""ש במ""א"". וכ""ה באוה""ת שה""ש ע' מו."
,,ה' ה' א-ל רחום:,"שמות לד, ו."
,,כי יבעל בחור בתולה:,"ישעי' סב, ה."
,,שלבו אטום כבתולה:,"ב""ב (יב, ב). [כ]."
,,מכון לשבתך פעלת ה':,"שמות טו, ז."
,,יאר ה' פניו אליך:,"במדבר ו, כה."
,,מי לי בשמים:,"תהלים כג, כה."
,,"ובמקום שבע""ת עומד:","ברכות לד, ב. וראה הערת כ""ק אדמו""ר בס' המאמרים ה'תש""ט, ע' 183."
,,וזהו ישקני מנשיקות פיהו:,"במאמרי אדה""א נ""ך ע' רטז מבאר כאן מהו ענין סמיכת הפסוק לריח שמניך להפסוק שלעיל מיניה ישקני מנשיקות פיהו כי טובים דודיך מיין ע""ז אמרו ערבים עלי ד""ס יותר מיינה של תורה."
,,ישקני מנשיקות פיהו:,"שה""ש א, ב."
,,"ערבים עלי ד""ס יותר מיינה של תורה:","ע""ז לה, א."
,,,"ע' מסעי (צב, ג). וש""נ. [כ]."
,,"כל התורה שמו של הקב""ה:","ראה רמב""ן בהקדמתו עה""ת. ובכ""מ."
,,ולכן נקראת כנסת ישראל בשם אגוז:,"שהש""ר ו, יא. רש""י שה""ש ו, יא."
,,אל גנת אגוז ירדתי:,"שה""ש שם."
,,כמו האגוז:,"ראה במאמרי אדה""א נ""ך ע' ריח ההפרש בין אגוז לשאר פרי. ובספר החקירה להצ""צ דף צה, ב שמבאר: ”אגוז שיש לו קליפין הרבה וקשות ובתוכו המוח שהוא נחלק לארבע חלקים כנגד ד' אותיות השם . . והיינו התלבשות הנשמה בגוף אשר הנשמה יש בה מד' עולמות אבי""ע שהם ד' אותיות השם . . ותכלית הכוונה כדי ישבור קליפי האגוז שהם תאוות הגוף ועי""ז יבא לבחי' יתרון האור בחי' תשובה"" ע""ש. וראה גם באוה""ת בראשית כרך ג דף תרס, ב. ויקרא כרך א ע' שז מה אגוז זה אם נופל לתוך הטנופת כו' כך ישראל כו'."
,"ד, ב",וזהו סוד האהבה מסותרת:,"בארוכה במאמרי אדה""א נ""ך ח""ב ע' ריט, דשם מתחיל לבאר איך יש כח החזק בכאו""א מישראל למס""נ על קדה""ש אחר שגופו הולך וקשה בגסות ובחומריות איך תבא לגילוי מיד בנסיון, ומפרש הגם שנשתקע בהבלי העולם הזה בכל עומק לבו ונפשו מתעורר באהבה אלקית שזה בא מבחי' הפרי שבתוך הקליפה ע""ש."
,,ישת חושך סתרו:,"תהלים יח, יב."
,,"כמ""ש בד""ה כי תהיין לאיש שתי נשים:","ראה לעיל דברים לז, ד [מאמר הנ""ל וד""ה דידן, לריח שמניך שניהם נאמרו בפ' כי תצא תקס""ג]."
,,נכנס יין יצא סוד:,"עירובין סה, א. סנהדרין לח, א. זח""ג לט, א."
,,מי גלה רז זה לבני:,"שבת פח, א."
,,שחורה אני:,"הנחת כ""ק אדמו""ר האמצעי ממאמר זה נמצא בס' מאמרי אדה""ז — על כתובים ח""א ע' לד."
,,,"נאמר בשנת תקס""ג — ראה רשימת המאמרים בסה""מ תקס""ג ח""ב (מס' 108)."
,,"ביאור על מאמר זה נדפס בסה""מ תקס""ג ע' תרסה (ומתחיל:",להבין שרש ענין בני אמי).
,,,"המאמר בשינויים והגהות אחרות באוה""ת שה""ש כרך א ע' צו."
,,,"במאמרי אדה""א נ""ך ע' רכג נמצא ביאור וכנראה שמיוסד על מאמר זה."
,,,"ראה הערת כ""ק אדמו""ר בהערות וציונים לעיל יט, ג."
,,שחורה אני ונאוה:,"שה""ש א, ה."
,,"בשה""ש רבה . . פז:","ועי' רש""י דברים (לג, ב) ד""ה אש דת. ושה""ש (ה, טז) שחורות כעורב, יעו""ש. [כ]."
,,,"ראה ירושלמי שקלים פ""ו ה""א. תנחומא ר""פ בראשית."
,,"ובזח""ג נשא קל""ב א':","”ומשמע בפ' נשא שם דאש לבנה הוא בחי' עת""י שנאמר בו ושער רישי' כעמר נקא, ואש שחורה הוא ז""א שנאמר בו קווצותיו תלתלים שחורות כעורב"" — אוה""ת פ' שלח ע' תקעט."
,,"ועיין עוד ברע""מ שופטים ער""ה א':","ראה בארוכה בביאוה""ז לאדה""א ובביאוה""ז להצ""צ כרך ב ע' תתרכט ואילך. אוה""ת שופטים ע' תתנב ואילך."
,,"ביו""ד נברא העוה""ב:","מנחות (כט, ב). [כ]."
,,מוטב דלידייני':,"חגיגה טו, ב."
,,"להבין מהו בחי' היו""ד:","ראה לעיל פ' בשלח א, א ובמ""מ לשם."
,,"בד""ה מי מנה בפ' בלק:","לעיל בלק סז, ג."
,,"כמ""ש באריכות ע""פ ויעש דוד שם:","באגה""ק."
,,שתי רוחות מספרות:,"ברכות יח, ב."
,,,"ראה באוה""ת שה""ש ע' צז הגהה אחרת."
,,"רוחות מספרות . . אותיות דקים ורוחניים . . וכמ""ש במ""א:","ראה סה""מ תקע""א ע' נח. והנחה אחרת במאמרי אדה""ז נביאים ע' רנט."
,,כמו אותיות המחשבה שאצלנו:,"וכ""ה בסה""מ תקע""א. אבל בהנחות המאמר הנ""ל מאדה""ז בנביאים הל' ”הוא דק יותר מדקות המחשבה שלנו""."
,,"בביאור ע""פ אם בחקתי תלכו:","לעיל שם מה, סע""ד."
,,"בביאור ע""פ ולא תשבית:","לעיל פ' ויקרא ד, ב."
,,"ובד""ה הן עם אחד:","תו""א פ' בראשית."
,,"ובד""ה פתח אליהו:","תו""א יג, ג."
,,"בד""ה כה תברכו:","לעיל נשא כו, ב."
,"ד, ג","בד""ה ועתה יגדל נא:","לעיל שלח לט, ב."
,,"בד""ה את שבתותי תשמרו:","לעיל בהר מא, ג ואילך."
,,בראתיו יצרתיו אף עשיתיו:,"ישעי' מג, ז."
,,"בד""ה מי מנה:","לעיל בלק סח, ג ואילך."
,,מאד עמקו מחשבותיך:,"תהלים צב, ו."
,,"בד""ה כי כאשר השמים החדשים:","תו""א ב, ד."
,,"ביו""ד נברא העוה""ב:","מנחות כט, ב."
,,"ע""פ לך לך:","תו""א פ' לך לך."
,,"כמ""ש בת""ז לבושין תקינת לון:",בהקדמה (פתח אליהו).
,,"אבל באוא""ס . . ביצירה:","וכ""ה לעיל פ' צו טו, ד. מובא באוה""ת בראשית כרך ב דף שט, ב. ובכרך ג דף תצב, ב."
,,כי לית מחשבה . . ואנת חכים:,"ת""ז בקדמה (פתח אלי')."
,,הוא היודע והוא המדע:,"רמב""ם הל' יסוה""ת פ""ב, ה""י. ראה תניא פרק ב."
,,"בד""ה ראשי המטות:","לעיל מטות פא, ב. וראה אוה""ת ויקרא כרך א ע' ריז."
,,"ובד""ה ויקרא אל משה:","לעיל ויקרא א, א. ובאוה""ת ויקרא כרך א ע' ריז."
,,"בד""ה באתי לגני:","לקמן לא, ד ואילך."
,,עומדים ממעל לו:,"ישעי' ו, ב. ראה אוה""ת נ""ך כרך א ע' קנט."
,,"כשאומר יוצר אור ימשמש בתש""י:","ע' פע""ח ריש ש' הק""ש. וע' לעיל ד""ה שבת שבתון (יו""כ) ספ""א [סט, א]. וכל' אדמו""ר כאן הובא במשנת חסידים מס' תפלת הבריאה פ""א מ""ז-ח. יעו""ש ועל""ק ד""ה ששים המה מלכות הב' [הנה ענין מדלג] (ספ""ב) מב, ד. ושם סוף בי' שימני כחותם (מז, א). [כ]."
,,"יוצר אור . . ימשמש בתש""י . . כמ""ש במ""א:","סידור שער התפילין ד""ה שימני כחותם. ולקמן מה, ג."
,,"שו""ה יותר — להיפך כי מה:","ראה בהערת כ""ק אדמו""ר מהורש""ב נ""ע שנדפסו לעיל (בתחלת ההוספות)."
,"ד, ד","כמ""ש בזהר דכתר עליון:","ת""ז ת""ע."
,,כולא קמי' כלא חשיב:,"זח""א יא, ב."
,,"בד""ה בשעה שהקדימו:","לעיל במדבר יב, ד."
,,"ובד""ה ביום השמיני עצרת:","לעיל שמע""צ פג, א."
,,,"ראה אוה""ת דברים כרך ה פ' עקב ע' ב'כה."
,,"בביאור ע""פ מי מנה:","לעיל בלק סט, א."
,,שרגא בטהרא למאי אהני:,"חולין ס, ב."
,,כל הנביאים בטלים לעתיד:,"ירושלמי מגילה פ""א, ה""ה. [ע""ש ר' יוחנן. ועשו""ת הרדב""ז ח""ב (סי' תרסו). — כ]."
,,"ומבואר במ""א . . שאור הנבואה:","ראה תו""א צ, ד."
,,"בד""ה אתם נצבים:","לעיל נצבים מד, ג."
,,"ד' יסודות . . שהם נגד ד' עולמות אבי""ע:","ראה גם אוה""ת יתרו ע' תתכו. ד""ה זה היום תר""ס. ובד""ה והר סיני תרס""ב. אוה""ת נ""ך כרך א ע' תרלט."
,,וירא אלקים את האור כי טוב לגנוז:,"חגיגה יב, א."
,,ונגנז בבחי' חשך ישת חשך סתרו:,"ראה אוה""ת בראשית כרך ג דף תצד, ב. באוה""ת ויקרא כרך א ע' ריז מציין לכאן שזהו כתר. וראה באוה""ת שה""ש כרך א ע' צז ”ואפי' בחי' כתר עליון אוכמא הוא בחי' חשך שבו נגנז האור""."
,,יושב בסתר עליון:,"תהלים צא, א."
,,"ע""פ וידבר . . וארא:","בתו""א."
,,"ע""פ הללו א-ל בקדשו:","בסידור עם דא""ח פסוד""ז ע, א. ראה אוה""ת בהעלותך א'תקצח. ביאוה""ז להצ""צ ע' תכב. אוה""ת נח סד, א."
,,"בד""ה קא מיפלגי במתיבתא דרקיע:","לעיל תזריע כב, ד ובמ""מ לשם."
,,ובטובו מה שראה כי טוב לגנוז:,"ראה לקו""ש ח""י ע' 11."
,,להנחיל אוהבי יש:,"משלי ח, כא."
,,"ר""פ פקודי דף ר""כ ע""ב:","נזכר לעיל ואתחנן ג, א. ברכה צד, ד. וראה אוה""ת בראשית כרך ג תצה, א. ויקרא כרך ב ע' תרעט. ואתחנן ע' שנח."
,,"בד""ה ואתחנן:","לעיל ואתחנן ב, א."
,,"ובד""ה אשירה:","תו""א סג, ב. ראה באוה""ת פ' ואתחנן סוף ע' שנח ואילך הביאור."
,,"שצורת כ""ב אותיות הוא קבוע במהות הנפש:","ראה אגה""ק סי' ה ובליקוט פירושים ומ""מ — חיטריק שם. אוה""ת שה""ש כרך ב ע' תשכט."
,"ה, א",בריש הורמנותא דמלכא גליף גליפו בטהירו עילאה:,"זח""א טו, א."
,,"ע""פ זאת חקת התורה:","לעיל פ' חקת נו, א."
,,ונהר יוצא מעדן:,"בראשית ב, י."
,,"בד""ה רני ושמחי:","תו""א פ' מקץ."
,,"ע""פ שימני כחותם:","לקמן מו, ג. ואילך. ובסידור שער התפילין."
,,"ארז""ל כל אות שאין גויל מוקף לה מארבע רוחותי' פסולה:","מנחות כט, א. רמב""ם הל' תפילין פ""א ה""ט. שו""ע יו""ד סי' רעד, ס""ק ד. או""ח סי' ל""ב ס""ד. שו""ע אדה""ז או""ח שם ס""ד."
,,,"ראה לקמן מו, ג. ביאור מארז""ל זה."
,,אנת חכים:,"ת""ז בהקדמה (פתח אלי')."
,"ה, ב","סד""ה וירא ישראל:","תו""א סא, ד ואילך."
,,"סד""ה שובה ישראל:","לעיל ש""ש סה, א."
,,"שו""ה וזהו — ממש:","ראה בהערת כ""ק אדמו""ר מהורש""ב נ""ע שנדפסו לעיל (בתחלת ההוספות)."
,,"בד""ה שרי אשתך:","תו""א יג, ב."
,,"בביאור ע""פ מים רבים:","תו""א פ' נח י, ב. וראה באוה""ת ויקרא כרך ב ע' שט."
,,צדיקים אומרים מעט:,"ב""מ (פז, א). [כ]."
,,וזהו שהשרפים אומרים:,"ראה המשך זאת חנוכת המזבח תר""מ סעיף ג."
,,ברוך כבוד ה':,"יחזקאל ג, יב."
,,הוא מקומו של עולם ואין העולם מקומו:,"ב""ר פס""ח, י."
,,"בד""ה ואתא מרבבות קדש:","לעיל ברכה צד, ב."
,"ה, ג","בד""ה אם בהרת:","לעיל פ' תזריע כב, ג."
,,"ובד""ה לבבתני:","לקמן כח, ד."
,,"וזהו שנק' כן הקב""ה:","ראה אוה""ת פנחס ע' א'רי."
,,"בד""ה והיה מדי חדש:","לעיל פ' ברכה צז, ב."
,,"בד""ה וידעת היום:","לעיל פ' ואתחנן ח, ב."
,,"שו""ה שישנה — פנים:","ראה בהערות כ""ק אדמו""ר מהורש""ב נ""ע שנדפסו לעיל (בתחלת ההוספות)."
,,"כמ""ש בס' של בינוני':",פרק יח.
,,"בד""ה ביום השמיני שלח:","לעיל שמע""צ פו, ג ואילך."
,,כי לא מחשבותי מחשבותיכם:,"ישעי' נה, ח."
,,ישת חושך סתרו:,"תהלים יח, יב."
,,"בד""ה אם בחקותי:","לעיל בחקותי מה, א."
,,בלילה בשינה אחד מששים:,"ברכות נז, ב."
,,ואחר הרעש אש:,"מ""א (יט [יב]). [כ]."
,,נר ה' נשמת אדם:,"משלי כ, כז."
,"ה, ד",אליך ה' נפשי אשא:,"תהלים כה, א."
,,כברייתו של עולם ברישא חשוכא והדר נהורא:,"שבת עז, ב."
,,ויהי ערב ויהי בוקר יום אחד:,"בראשית א, ה."
,,"בד""ה תחת אשר לא עבדת:","לעיל תבוא מב, ג ואילך."
,,"בד""ה ענין חנוכה:","תו""א לב, ב."
,,"ע""פ וישכם לבן בבוקר:","תו""א כד, ב."
,,"וסד""ה להבין ענין הברכות:","תו""א ז, ב."
,,"סד""ה וידעת היום:","לעיל ואתחנן ח, ד."
,,ואחר האש קול דממה:,"מ""א (יט [יב]). [כ]."
,,ותמן קאתי מלכא:,"זח""ג (רכג, סע""ב). [כ]."
,,אל תראוני שאני שחרחורת:,"שה""ש א, ו."
,,אתי מלבנון כלה:,"שה""ש ד, ח."
,,ונוזלים מן לבנון:,"שה""ש ד, טו."
,,"שמ""א פ""ג:","בדפוס שקלאוו תק""ס."
,,,"לפננו הוא שמ""ב דרושי אבי""ע רפ""א, וכצ""ל כאן. [כ]."
,,"סד""ה בשברי לכם:","לעיל בחקותי מח, ג."
,,"בד""ה להבין . . ע""פ כי טובים דודיך:","תו""א פ' שמות נג, א."
,,בני אמי נחרו בי:,"שה""ש א, ו."
,,וכבודי לאחר לא אתן:,"ישעי' מב, ח."
,,גיהנם כלה והם אינם כלים:,"ר""ה יז, א. ”ומ""ש הכרת תכרת הנפש מחמת שעיקר עבירות חמורות שהוא חייבי כריתות, זה נאמר על בחי' יעקב שנכרתה משרשה, אבל בחי' ישראל אינה נפרדת ממנו ית' בשום פנים"" — לעיל ר""ה סב, ג."
,"ו, א","שאע""פ שחטא ישראל הוא:","סנהדרין מד, א."
,,"שו""ה ברוחו — ההפך:","ראה בהערות כ""ק אדמו""ר מהורש""ב נ""ע שנדפסו לעיל (בתחלת ההוספות)."
,,והוי' יגיה חשכי:,"שמ""ב כב, כט."
,,"סד""ה כי אתה נרי:","תו""א מא, א."
,,"בד""ה ושבתי בשלום:","תו""א כא, ג."
,,לשון נחר גרוני:,"תהלים סט, ד."
,,ונאוה כאהלי קדר:,"שה""ש א, ה."
,,"סד""ה כנשר יעיר:","לעיל פ' האזינו עח, ג. וראה במ""מ לשם."
,,אימתי גדול כו' כשהוא בעיר אלקינו:,"ראה זח""ג ה, א."
,,,"ע""ל פ' ראה (כט, ב). וש""נ. [כ]."
,,"בד""ה וידבר . . וארא:","תו""א נו, ב."
,,"סד""ה ויקח קרח:","לעיל קרח נד, ב."
,,ושער רישיה כעמר נקא:,"דניאל (ז, ט). [כ]."
