Index Title,Moed Katan
Moed Katan 23a:5,"Die Rabbanan lehrten: Dreißig Tage hinsichtlich der Heirat; stirbt einem seine Frau, so darf er, bevor drei Feste vorüber sind, keine andere heiraten. R. Jehuda sagt, [vor dem] ersten und zweiten Feste ist es verboten, [vor dem] dritten ist es erlaubt. 
"
Moed Katan 23a:6,"Hat er keine Kinder, so darf er sofort heiraten, wegen der Unterlassung der Fortpflanzung; hinterließ sie ihm kleine Kinder, so darf er sofort heiraten, wegen ihrer Versorgung. 
"
Moed Katan 23a:7,"Als einst Joseph, dem Priester, seine Frau starb, sprach er auf dem Begräbnisplatze zu ihrer Schwester: Geh, versorge die Kinder deiner Schwester; jedoch wohnte er ihr erst nach langer Zeit bei. – Was heißt ‘nach langer Zeit’? R. Papa erwiderte: Nach dreißig Tagen.
"
Moed Katan 23a:8,"Die Rabbanan lehrten: Dreißig Tage hinsichtlich des Bleichens, sowohl bei neuen als auch bei alten Kleidern, wenn sie aus der Mangel kommen. Rabbi sagt, sie haben es nur bei neuen Kleidern verboten. R. Elea͑zar b. R. Šimo͑n sagt, sie haben es nur bei neuen weißen Kleidern verboten. 
"
Moed Katan 23a:9,"Abajje ging mit einem gebleichten Mantel aus, nach Rabbi. Raba ging mit einem neuen roten römischen Hemde aus, nach R. Elea͑zar b. R. Šimo͑n.
"
Moed Katan 23a:10,"S<small>IE SAGTEN NÄMLICH, DER</small> Š<small>ABBATH ZÄHLE MIT, OHNE DIE</small> T<small>RAUER ABZUBRECHEN</small>. Die Judäer und die Galiläer [streiten hierüber]; die einen sagen, 
"
Moed Katan 23b:1,"am Šabbath gebe es eine Trauer, und die anderen sagen, am Šabbath gebe es keine Trauer. 
"
Moed Katan 23b:2,"Die einen sagen, am Šabbath gebe es eine Trauer, denn er lehrt ja, daß er mitzähle; die anderen sagen, am Šabbath gebe es keine Trauer, denn er lehrt ja, daß er sie nicht abbreche, 
"
Moed Katan 23b:3,"und wenn man sagen wollte, am Šabbath gebe es eine Trauer, so wäre es ja, wenn die Trauer sogar am Šabbath besteht, selbstverständlich, daß er sie nicht abbricht. – 
"
Moed Katan 23b:4,"Er lehrt ja aber, daß er mitzähle!? – Da er im Schlußsätze lehren will, [die Feste] zählen nicht mit, so lehrt er im Anfangssatze, daß dieser mitzähle. – 
"
Moed Katan 23b:5,"Aber gegen diejenigen, welche sagen, am Šabbath gebe es keine Trauer, [ist ja einzuwenden,] er lehrt ja, daß er sie nicht abbreche!? – Da er im Schlußsatze lehren will, [die Feste] brechen sie ab, so lehrt er im Anfangssatze, daß dieser sie nicht abbreche.
"
Moed Katan 23b:6,"Es wäre anzunehmen, daß hierüber Tannaím streiten: Wer seinen Toten vor sich liegen hat, esse in einem anderen Raume; hat er keinen anderen Raum, so esse er im Hause seines Nächsten; hat er das Haus eines Nächsten nicht [zur Verfügung], so mache er sich eine Scheidewand von zehn Handbreiten; hat er nichts, woraus eine Scheidewand zu machen, so wende er das Gesicht um und esse. 
"
Moed Katan 23b:7,"Er darf nicht angelehnt essen. Ferner darf er kein Fleisch essen, keinen Wein trinken, nicht den Segen sprechen, nicht den gemeinsamen TischsegenCf. Ber. Fol. 45a.sprechen, auch spreche man für ihn nicht den Segen und zähle ihn beim gemeinsamen Tischsegen nicht mit. Ferner ist er vom Šema͑lesen, vom Gebete, von den Tephillin und von allen in der Tora genannten Geboten befreit. 
"
Moed Katan 23b:8,"Am Šabbath aber darf er angelehnt essen, Fleisch essen, Wein trinken, den Tischsegen sprechen und den gemeinsamen Tischsegen sprechen; auch darf man für ihn den Segen sprechen und ihn zum gemeinsamen Tischsegen mitzählen. Ferner ist er zum Šema͑lesen, zum Gebete (zu den Tephillin) und zu allen in der Tora genannten Geboten verpflichtet. R. Gamliél sagt, da er zu diesen [Geboten] verpflichtet ist, so ist er auch zu allen Geboten verpflichtet. 
"
Moed Katan 23b:9,"Hierzu sagte R. Joḥanan, sie streiten über den BeischlafNach RG. ist er am Šabbath auch zum Beischlaf verpflichtet, der am Wochentage während der Trauer verboten ist.. 
"
Moed Katan 23b:10,"Ihr Streit besteht wahrscheinlich in folgendem: einer ist der Ansicht, am Šabbath gebe es eine Trauer, und einer ist der Ansicht, am Šabbath gebe es keine Trauer. – 
"
Moed Katan 23b:11,"Wieso denn, vielleicht ist der erste Tanna dieser Ansicht nur da, wo man seinen Toten vor sich liegen hat, nicht aber hierbei, wo man seinen Toten nicht vor sich liegen hat. 
"
Moed Katan 23b:12,"Oder aber vielleicht ist R. Gamliél dieser Ansicht nur da, weil für ihn die Trauer noch gar nicht begonnenDie Trauer beginnt für ihn erst nach der Bestattung.hat, nicht aber hierbei, wo sie bereits begonnen hat. 
"
Moed Katan 24a:1,"R. Joḥanan fragte Šemuél: Gibt es am Šabbath eine Trauer oder gibt es am Šabbath keine Trauer? Dieser erwiderte: Am Šabbath gibt es keine Trauer. 
"
Moed Katan 24a:2,"Die Jünger saßen vor R. Papa und sagten im Namen Šemuéls: Ein Leidtragender, der während seiner Trauer den Beischlaf ausgeübt hat, verdient den Tod. Da sprach er zu ihnen: Es wurde nur gelehrt, es sei verboten, und zwar wurde es im Namen R. Joḥanans gelehrt; 
"
Moed Katan 24a:3,"wenn ihr aber etwas im Namen Šemuéls gehört habt, so wird es folgendes sein: R. Taḥlipha b. Abimi sagte im Namen Šemuéls: Ein Leidtragender, der das Haar nicht wachsen läßt und die Kleider nicht einreißt, verdient den Tod, denn es heißt:Lev. 10,6.<i>euer Haupthaar sollt ihr nicht wachsen lassen und eure Kleider sollt ihr nicht zerreißen, und ihr werdet nicht sterben &amp;c.</i>, demnach macht sich jeder andereDer Leidtragender u. nicht Priester ist., der das Haar nicht wachsen läßt und die Kleider nicht einreißt, des Todes schuldig. 
"
Moed Katan 24a:4,"Raphram b. Papa sagte: Im großen Traktate vonder TrauerAls Ggs. zum sog. ‘kleinen Traktate von der Trauer’, der wohl ein Auszug aus diesem ist. Wohl kaum identisch mit dem unter den apokryphen, sog. kleinen Traktaten enthaltenen euphemistisch benannten <span dir=""rtl"">מםכת שמחות</span> (Tr. von den Freuden), da in diesem die im Talmud vorkommenden Zitate nicht zu finden sind.wird gelehrt, der Leidtragende dürfe während seiner Trauer den Beischlaf nicht ausüben. Einst übte jemand während seiner Trauer den Beischlaf aus, und Schweine schleppten seinen KörperDas im Texte gebrauchte Wort heißt auch männliches Glied.umher.
"
Moed Katan 24a:5,"
"
Moed Katan 24a:6,"Šemuél sagte: Das EntblößenDas dem Leidtragenden am Wochentage verboten ist.des Hauptes, das Umdrehen des Risses nach hinten und das Aufstellen des Bettes sind [am Šabbath] Pflicht; das Anziehen der Sandalen, der Beischlaf und das Waschen von Händen und Füßen in warmem Wasser ist freigestellt. Rabh aber sagte, auch das Entblößen des Hauptes sei freigestellt. – 
"
Moed Katan 24a:7,"Das Anziehen der Sandalen ist wohl nach Šemuél deshalb freigestellt, weil nicht jeder SchuheSomit ist hieraus nicht zu ersehen, daß er Leidtragender ist.trägt, demnach sollte dies auch vom Entblößen des Hauptes gelten, da nicht jeder mit bloßem Haupte geht!? – 
"
Moed Katan 24a:8,"Šemuél vertritt hierin seine Ansicht, denn Šemuél sagte: Das Einreißen, das nicht bei der Erregung erfolgt, ist kein Einreißen; und das Einhüllen, das nicht auf arabische Weise erfolgt, ist kein Einhüllen. R. Naḥman zeigte: bis zu den KinngrübchenIm Texte: Bartgrübchen.. 
"
Moed Katan 24a:9,"R. Ja͑qob sagte im Namen R. Joḥanans: Dies nur, wenn er keine Schuhe anhat, wenn er aber Schuhe anhat, so ist esDaß er am Sabbath keine Trauer hält.schon hieraus zu ersehen. 
"
Moed Katan 24a:10,"«Das Einreißen, das nicht bei der Erregung erfolgt, ist kein Einreißen.» Aber als man Šemuél erzäh1teEr war also nicht mehr erregt., Rabh sei gestorben, zerriß er ja über ihn zwölf Gewänder und sprach: Ein Mann, den ich fürchteteWegen seiner Gelehrsamkeit., ist dahingegangen! Und als man R. Joḥanan erzählte, R. Ḥanina sei gestorben, zerriß er ja über ihn dreizehn feine wollene Gewänder und sprach: Ein Mann, den ich fürchtete, ist dahingegangen! – 
"
Moed Katan 24a:11,"Anders ist es bei Gelehrten: da jederzeit ihre Lehren genannt werden, so gleicht es stets der Stunde der Erregung.
"
Moed Katan 24a:12,"Rabin b. Ada sprach zu Raba: Dein Schüler R. A͑mram sagte eine Lehre: Der Leidtragende muß während der sieben Tage den Riß vorn haben, und wenn er [das Gewand] wechseln will, so wechsle er und reiße esObgleich dies später u. nicht bei der ersten Erregung erfolgt.ein; am Šabbath muß er den Riß hinten haben, und wenn er [das Gewand] wechseln will, so wechsle er und reiße es nicht ein. – 
"
Moed Katan 24a:13,"Diese Lehre spricht von der Ehrung von Vater und MutterDerentwegen das Einreißen jederzeit zu erfolgen hat..
"
Moed Katan 24a:14,"Dürfen die Risse zusammengenäht werden oder dürfen sie nicht zusammengenäht werden? – Hierüber streiten der Vater R. Oša͑jas und Bar Qappara; einer sagt, sie dürfen nicht zusammengenäht werden, und einer sagt, sie dürfen zusammengenäht werden. 
"
Moed Katan 24a:15,"Es ist zu beweisen, daß der Vater R. Oša͑jas es ist, welcher sagt, sie dürfen nicht zusammengenäht werden. R. Oša͑ja sagte, sie dürfen nicht zusammengenäht werden, und dies wird er wohl von seinem Vater gehört haben. – Nein, er hörte es von seinem Lehrer Bar Qappara.
"
Moed Katan 24a:16,"Raba sagte: Der Leidtragende darf zuhause in einem Ärmelkittel umhergehen. Abajje traf R. Joseph in seinem Zimmer mit einem Sudarium auf dem Haupte umhergehen; da sprach er zu ihm: Ist denn der Meister nicht der Ansicht, am Šabbath gebe es keine Trauer!? Dieser erwiderte: Folgendes sagte R. Joḥanan: heimliche Dinge halte man.
"
Moed Katan 24a:17,"R. E<small>LIÉZER SAGTE</small>: S<small>EITDEM DER</small> T<small>EMPEL ZERSTÖRT WORDEN IST, GLEICHT DAS</small> W<small>OCHENFEST DEM ŠABBATH &amp;C</small>. R. Gidel b. Menas ja sagte im Namen Šemuéls: Die Halakha ist wie R. Gamliél. 
"
Moed Katan 24a:18,"Manche beziehen die Lehre des R. Gidel b. Menas ja auf das folgende: Ein Kind bis zu dreißig Tagen ist am Busen hinauszutragen und durch eine Frau und zwei Männer zu begraben, nicht aber durch einen Mann und zwei Frauen; 
"
Moed Katan 24b:1,"Abba Saúl sagt, auch durch einen Mann und zwei Frauen. Ferner stelle man sich wegen eines solchen nicht in einer Reihe auf, spreche über es nicht den Trauersegen und richte keine Trostworte an die Leidtragenden. 
"
Moed Katan 24b:2,"Ein dreißig [Tage] altes Kind ist in einem Sarge hinauszutragen. R. Jehuda sagte: Nicht etwa in einem Sarge, den man auf der Schulter trägt, sondern den man an Trägem trägt. Ferner muß man sich seinetwegen in einer Reihe auf stellen, den Trauersegen sprechen und Trostworte an die Leidtragenden richten. 
"
Moed Katan 24b:3,"Eines von zwölf Monaten ist auf einer Bahre hinauszutragen. R. A͑qiba sagte: Wenn es ein Jahr alt und wie ein zweijähriges entwickelt ist oder zwei Jahre alt und wie ein einjähriges entwickelt ist, so ist es auf einer Bahre hinauszutragen. 
"
Moed Katan 24b:4,"R. Šimo͑n b. Elea͑zar sagte: Wird es auf eine Bahre hinausgetragen, so jammere das Publikum über es, wird es nicht auf einer Bahre hinausgetragen, so jammere das Publikum nicht über es. R. Elea͑zar b. A͑zarja sagte: Kannte esWenn er bereits das Haus zu verlassen pflegte.das Publikum, so befasse sich das Publikum mit ihm, kannte es das Publikum nicht, so befasse das Publikum sich mit ihm nicht. – 
"
Moed Katan 24b:5,"Wie verhält es sich mit solchen hinsichtlich der Totenklage? R. Meír sagte im Namen R. Jišma͑éls: [Kinder] ArmerDie auch sonst nichts haben u. den Schmerz mehr empfinden.mit drei und Reicher mit fünf Jahren. R. Jehuda sagte in dessen Namen: [Kinder] Armer mit fünf und Reicher mit sechs Jahren. Kinder alter Leute gleichen Kindern Armer. 
"
Moed Katan 24b:6,"Hierzu sagte R. Gidel b. Menasja im Namen Rabhs, die Halakha sei wie R. Jehuda im Namen R. Jišma͑éls.
"
Moed Katan 24b:7,"R. A͑nani b. Sason trug an der Pforte des Fürsten vor: Ein Tag vor dem Wochenfeste und das Wochenfest ergeben vierzehnHinsichtlich der Trauer; der Tag vor dem Feste gilt als ganze Woche (cf. supra Fol. 20a) u. das W. gilt, obgleich es nur einen Tag währt, ebenfalls als volle Woche.Tage. Als R. Ami dies hörte, ärgerte er sich darüber und sprach: Ist es denn seines: R. Elea͑zar sagte es ja im Namen R. Oša͑jas!? 
"
Moed Katan 24b:8,"R. Jiçḥaq der Schmied trug an der Pforte des Exilarchen vor: Ein Tag vor dem Wochenfeste und das Wochenfest ergeben vierzehn Tage. Als R. Šešeth dies hörte, ärgerte er sich und sprach: Ist es denn seines, R. Elea͑zar sagte es ja im Namen R. Oša͑jas!? 
"
Moed Katan 24b:9,"R. Elea͑zar sagte nämlich im Namen R. Oša͑jas: Woher, daß [das Festopfer] des Wochenfestes sieben Tage nachgeholt werden kann? Es heißt :Dt. 16,16.<i>am Pesaḥfeste und am Wochenfeste,</i> wie es am Pesaḥfeste während aller sieben Tage nachgeholt werden kann, ebenso kann es am Wochenfeste sieben Tage nachgeholt werden.
"
Moed Katan 24b:10,"R. Papa führte R. Ivja den Greis umher und trug ihm vor: Ein Tag vor dem Neujahrsfeste und das Neujahrsfest ergeben vierzehn Tage. Rabina sagte: Demnach ergeben ein Tag vor dem Hüttenfeste, das Hüttenfest und der achte desselben zusammen einundzwanzig Tage. 
"
Moed Katan 24b:11,"Rabina kam einst nach Sura am Euphrat und R. Ḥahiba aus Sura am Euphrat fragte ihn: Sagte der Meister, ein Tag vor dem Neujahrsfeste und das Neujahrsfest ergeben vierzehn Tage? Dieser erwiderte: Ich sagte nur, die Ansicht R. GamliélsDaß bezüglich der Trauer das Neujahrsfest den übrigen Festen gleiche; cf. supra Fol. 19a.sei einleuchtend.
"
Moed Katan 24b:12,"<b>N</b><small>UR DIE</small> A<small>NGEHÖRIGEN DES</small> V<small>ERSTORBENEN REISSEN</small> [<small>AM</small> H<small>ALBFESTE DIE</small> K<small>LEIDER</small>]<small> EIN, ENTBLÖSSEN</small> [<small>DIE</small> S<small>CHULTER</small>]<small> UND NEHMEN DAS</small> T<small>RAUERMAHL</small>Wörtl. Erfrischung, Kräftigung, Labung. Dem Leidtragenden wurde bei seiner Rückkehr von der Beerdigung ein Mahl bereitet, woran auch das Trauer gef olge teilnahm; unter Verwendung des gleichen Ausdruckes kommt diese Sitte schon iiSam. 3,35 vor.<small>EIN</small>. <sup>vii,1</sup> D<small>AS</small> T<small>RAUERMAHL IST NUR AUF EINEM AUFGERICHTETEN</small> R<small>UHEBETT EINZUNEHMEN.</small>
"
Moed Katan 25a:1,"GEMARA. Auch über einen Gelehrten, es wird ja aber gelehrt: Stirbt Verwandter’, 
"
Moed Katan 25a:2,"wie kommst du darauf!? Sage vielmehr: jeder gleicht seinem Verwandten; jeder muß über ihn [das Gewand] einreißen, jeder muß [die Schulter] entblößen und jeder muß mit ihm das Trauermahl auf dem Stadtplatze einnehmen!? – In dem Falle, wenn es kein Gelehrter ist. – 
"
Moed Katan 25a:3,"Wenn er aber ein frommer Mann war, ist man ja dazu verpflichtet!? Es wird nämlich gelehrt: Weshalb sterben einem Söhne und Töchter in ihrer Jugend? Damit er über den Tod eines frommen Mannes weine und trauere. – 
"
Moed Katan 25a:4,"‘Weine und trauere’, nimmt man etwa von ihm ein Pfand!? – Vielmehr, weil er über den Tod eines frommen Mannes nicht geweint und getrauert hat. Dem aber, der über den Tod eines frommen Mannes weint und trauert, vergibt man all seine Sünden, wegen der Ehrung, die er ihm erwiesen hat. – Wenn es kein frommer Mann ist. – 
"
Moed Katan 25a:5,"Wenn man aber bei der Agonie zugegen war, ist man ja dazu verpflichtet!? Es wird nämlich gelehrt: R. Šimo͑n b. Elea͑zar sagte: Wer bei der Agonie des Sterbenden zugegen war, ist zum Einreißen verpflichtet. Dies ist ebenso, als [sähe man] eine Torarolle verbrennen, worüber man zum Einreißen verpflichtet ist. – 
"
Moed Katan 25a:6,"Wenn man bei der Agonie nicht zugegen war.
"
Moed Katan 25a:7,"Als die Seele R. Saphras zur Ruhe einkehrte, rissen die Jünger über ihn das Gewand nicht ein, indem sie sagten, sie hätten von ihm nichts gelernt. Da sprach Abajje zu ihnen: Heißt es etwa: wenn ein Lehrer stirbt, es heißt ja: wenn ein Gelehrter stirbt!? Außerdem sind ja im Lehrhause seine Lehren täglich in unserem Munde. 
"
Moed Katan 25a:8,"Als sie dann glaubten, man belasse es beim Geschehenen, sprach Abajje zu ihnen: wir haben gelernt: Wenn ein Gelehrter stirbt, so ist man, solange man sich mit der Trauer befaßt, zum Einreißen verpflichtet. Darauf wollten sie sofortOhne eine Trauerfeier abzuhalten.einreißen; da sprach Abajje zu ihnen: Es wird gelehrt: Die Ehrung des Gelehrten besteht in der Trauerfeier.
"
Moed Katan 25a:9,"Als die Seele R. Honas zur Ruhe einkehrte, wollte man eine Torarolle auf sein Bett legen; da sprach R. Ḥisda zu ihnen: Sollte man jetzt mit ihm gegen seine Ansicht bei Lebzeiten verfahren!? R. Taḥlipha erzählte nämlich, er habe gesehen, wie R. Hona, als er sich auf ein Bett setzen wollte, auf dem eine Torarolle lag, einen Krug umstülpte und auf diesen die Torarolle legte. Demnach war er der Ansicht, es sei verboten, auf einem Bette zu sitzen, auf dem eine Torarolle liegt. 
"
Moed Katan 25a:10,"Als sie darauf, da das Bett durch die Tür nicht ging, es über Dächer herausholen wollten, sprach R. Ḥisda zu ihnen: Es ist mir von ihm überliefert, daß es zur Ehrung des Gelehrten gehört, durch die Tür getragen zu werden. 
"
Moed Katan 25a:11,"Hierauf wollten sie ihn aus diesem Bette in ein anderes legen; da sprach R. Ḥisda zu ihnen: Es ist mir von ihm überliefert, daß es zur Ehrung des Gelehrten gehört, im selben Bette [getragen zu werden]. R. Jehuda sagte nämlich im Namen Rabhs: Woher, daß es zur Ehrung des Gelehrten gehört, im selben Bette [getragen zu werden]? Es heißt :iiSam. 6,3.<i>und sie luden die Bundeslade Gottes auf einen neuen Wagen</i>Auf dem sie beim weiteren Transporte auch verblieb.. Darauf erweiterten sie die Türöffnung und trugen ihn hinaus. 
"
Moed Katan 25a:12,"Da begann R. Abba und sprach über ihn: Unser Meister war würdig, daß die Göttlichkeit auf ihm ruhe, nur hat Babylonien diesDaß dies unterblieben ist.verschuldet. 
"
Moed Katan 25a:13,"R. Naḥman b. Hisda, manche sagen, R. Ḥanan b. Ḥisda wandte ein:Ez. 1,3.<i>Da erging das Wort des Herrn an Jeḥezqel, den Sohn Buzis, den Priester, im Lande Kasdim</i>!? 
"
Moed Katan 25a:14,"Da klapste ihn sein Vater mit seiner Sandale und sprach: Habe ich dir etwa nicht gesagt, daß du die Welt nicht behelligen sollst: ‘erging’ heißt: es erging einmalDh. vor langer Zeit, jetzt nicht mehr. Nach anderer Erklärung: als er noch in Palästina war.. 
"
Moed Katan 25a:15,"Als man ihn [nach Palästina] hin auf brachte, berichtete man R. Ami und R. Asi, R. Hona komme. Da sprachen sie: Als wir dort waren, konnten wir vor ihm den Kopf nicht erheben, jetzt, wo wir hier sind, folgt er uns. 
"
Moed Katan 25a:16,"Man erwiderte ihnen: Sein Sarg kommt. R. Ami und R. Asi gingen ihm entgegen, R. Ila und R. Ḥanina gingen ihm nicht entgegen. Manche sagen, R. Ila ging ihm entgegen, R. Ḥanina ging ihm nicht entgegen. – 
"
Moed Katan 25a:17,"Was war der Grund desjenigen, der ihm entgegenging? – Es wird gelehrt: Wenn ein Sarg von Ort zu Ort geführt wird, so stelle man sich in einer Reihe auf, spreche über ihn den Trauersegen und Trostworte an die Leidtragenden. – Was war der Grund desjenigen, der ihm nicht entgegenging? – Es wird gelehrt: Wenn ein Sarg von Ort zu Ort geführt wird, so braucht man nicht sich in einer Reihe aufzustellen, den Trauersegen zu sprechen und Trostworte an die Leidenden zu richten. – 
"
Moed Katan 25a:18,"[Die Lehren] widersprechen ja einander!? – Das ist kein Widerspruch; das eine, wenn der Leichnam noch erhalten ist, das andere, wenn der Leichnam nicht mehr erhalten ist. – Der Leichnam R. Honas war ja noch erhalten, weswegen ist [der eine] ihm nicht entgegengegangen? – Man hatte es ihm nicht gesagt. 
"
Moed Katan 25a:19,"Hierauf berieten sie, wo man ihn lege. R. HonaHandschriften haben hier den Zusatz: da beschlossen sie, ihn neben R. Ḥija zu legen.verbreitete die Tora in Jisraél und R. Ḥija verbreitete die Tora in Jisraél. – 
"
Moed Katan 25a:20,"Wer soll ihn [in die Gruft] bringen? Da sprach R. Ḥaga: Ich bringe ihn hinein; ich habe mit achtzehn Jahren den ganzen Talmud beendet, habe nie Pollution gehabt, auch habe ich bei ihm famuliert und ich kenne seine Werke. Einst drehte sich ihm der Riemen der Tephillin um, und er verweilte dieserhalb vierzig Tage im Fasten. 
"
Moed Katan 25a:21,"Als er ihn [in die Gruft] brachte, lagen Jehuda rechts und Ḥizqija links von ihrem Vater [R. Ḥija]. Da sprach Jehuda zu Ḥizqija: Steh auf von deinem Platze, es ist nicht schicklich [zu liegen], wo R. Hona draußen ist. Als dieser aufstand, erhob sich mit ihm eine Feuersäule, und R. Ḥaga bemerkte dies und erschrak; da stellte er den Sarg vor und ging hinaus. Und weil er den Sarg R. Honas vorgestellt hatte, passierte ihm nichts.
"
Moed Katan 25a:22,"Als die Seele R. Ḥisdas zur Ruhe einkehrte, wollte man eine Torarolle auf sein Bett legen, da sprach R. Jiçḥaq zu ihnen: Sollte man mit ihm gegen die Ansicht seines Lehrers verfahren!? 
"
Moed Katan 25a:23,"Sie glaubten, den Riß nicht zusammenheften zu dürfen; da sprach R. Jiçḥaq b. Ami zu ihnen: Sobald man das Gesicht von der Bahre des Gelehrten abgewendet hat, darf man den Riß zusammenheften.
"
Moed Katan 25a:24,"Als die Seelen des Rabba b. Hona und des R. Hamnuna zur Ruhe einkehrten, führte man sie nach dortNach Palästina.
"
Moed Katan 25b:1,"und als sie an eine Brücke herankamen, blieben die Kamele stehen. Da fragte ein Araber: Was hat dies zu bedeuten? Man erwiderte ihm: Die GelehrtenDie beiden Verstorbenen.erweisen einander Ehrerbietung; einer sagt: Meister, geh du voran, und der andere sagt: Meister, gehe du voran. Jener sprach: Nach [meinem] Urteile gehe Rabba b. HonaDa auch sein Vater als Gelehrter genannt wird.voran. Hierauf schritt das Kamel des Rabba b. Hona voran, und jenem Araber fielen die Back- und Vorderzähne aus. 
"
Moed Katan 25b:2,"Alsdann sprach ein Jüngling über sie: Ein Sproß von Ehrwürdigen kam aus Babel, das Buch des KriegesWohl die Tora, worüber die Gelehrten stritten; viell. aber Anspielung auf den Streit mit R. Hamnuna.mit sich führend. Pelikan und Meerkatze haben sich verbunden, Verderben und Unglück anzusehen, das aus Šinea͑r gekommen. Er zürnte über seine Welt, raubte ihr Seelen, und wie eine junge Braut freute er sich mit ihnen. Es jubelt und freut sich, der auf den Wolken reitet, wenn die Seele eines Unschuldigen und Frommen zu ihm kommt.
"
Moed Katan 25b:3,"Als die Seele Rabinas zur Ruhe einkehrte, sprach ein Trauerredner über ihn: Das Haupt schütteln die Palmen über den einer Palme gleichenden Frommen; wollen wir Nächte wie Tage [in Trauer] verbringen [über den, der Nächte zu Tagen machte.] 
"
Moed Katan 25b:4,"R. Aši fragte Bar QipoqName eines Trauerredners.: Was wirst du an jenem TageAn dem ich sterben werde.sprechen? Dieser erwiderte: Wenn die Zedern die Flamme erfaßt, was vermag der Isop an der Wand? Ist der Levjathan von der Angel geholt, was sollen nun die Fischlein im Sumpfe? Wenn in dem reißenden Strome die Angel waltet, was vermag das Grubengewässer!? 
"
Moed Katan 25b:5,"Da sprach Bar AbinName eines Trauerredners.zu ihm: Ich würde, behüte und bewahre, den Frommen gegenüber [die Worte] ‘Feuer’ und ‘Angel’ nicht gebrauchen! – Was würdest du sprechen? – Ich würde sagen: Beweinet die Leidtragenden und nicht den Dahingeschiedenen; er zur Ruhe, wir aber in Betrübnis. 
"
Moed Katan 25b:6,"Da grämte sich [R. Aši] über sie, und die Füße wurden ihnen verdreht. An jenem Tage kamen sie ihn nicht betrauern. Das ist es, was R. Aši sagte: Weder Bar Qipoq kann die Ḥaliça vollziehen, noch kann dies Bar AbinBei diesem Akte muß die Frau dem Manne die Sandale vom Fuße abnehmen, während diese gebrochene Beine hatten..
"
Moed Katan 25b:7,"Einst sprach Raba, als er am Tigris ging, zu Bar Abin: Sage etwas. Da stellte er sich hin und sprach: Die Mehrheit des DrittenJisraéls (cf. Jes. 19,24), womit er Raba meinte, der am Wasser stand.im Wasser; denke und erbarme dich unser. Wir irrten uns ab von dir, wie eine Frau von ihrem Manne; verlaß uns nicht beim Zeichen des bittren WassersCf. Num. 5,18..
"
Moed Katan 25b:8,"
"
Moed Katan 25b:9,"R. Ḥanin war der Schwiegersohn des Fürsten und er hatte keine Kinder; da flehte er um Erbarmen und bekam einen Sohn, und an dem Tage, an dem er ihn bekam, starb er. Da sprach ein Trauerredner über ihn: Die Festlichkeit wurde in Trauer verwandelt, Jubel und Kummer traten zusammen, zur Zeit seiner Freude seufzte er, zur Zeit der Begnadigung verlor er seinen GnaderÜbersetzung des Namens Hanin.. Da benannten sie [das Kind] nach ihm Ḥanin.
"
Moed Katan 25b:10,"Als die Seele R. Joḥanans zur Ruhe einkehrte, sprach R. Jiçḥaq b. Elea͑zar über ihn: Schwer ist dieser Tag für Jisraél, wie der Tag, an dem die Sonne mittags untergeht. Es heißt nämlich :Am. 8,9.<i>an diesem Tage werde ich die Sonne mittags untergehen lassen</i>, und hierzu sagte R. Joḥanan, damit sei der Todestag Jošijahus gemeint.
"
Moed Katan 25b:11,"Als die Seele R. Joḥanans zur Ruhe einkehrte, hielt R. Ami die siebentägige und dreißigtägige Trauer. Da sprach R. Abba, Sohn des R. Ḥija b. Abba: R. Ami tat dies nur für sich, denn folgendes sagte R. Ḥija b. Abba im Namen R. Joḥanans: Selbst über einen Lehrer, der ihn Weisheit lehrte, sitzeWährend der 7 Trauertage muß der Leidtragende auf der Erde sitzen.man nur einen Tag.
"
Moed Katan 25b:12,"Als die Seele R. Zeras zur Ruhe einkehrte, sprach ein Trauerredner über ihn: Das Land Šinea͑r war schwanger und gebar, das Land der PrachtBenennung Palästinas; cf. Ez. 20,6.zog seinen Liebling groß; wehe ihm, spricht RaqqathDas spätere Tiberias; cf. Meg. Fol. 5b., daß es sein köstliches Gerät verloren hat.
"
Moed Katan 25b:13,"Als die Seele R. Abahus zur Ruhe einkehrte, vergossen die Säulen von Gäsarea TränenSo besser nach Handschriften: wie hier <span dir=""rtl"">מיא</span> dürfte ebenso in folgendem Passus <span dir=""rtl"">דמא</span> aus <span dir=""rtl"">דמצי</span> od. <span dir=""rtl"">דמצא</span> verderbt sein.. Als R. Jose [starb], floß Blut in den Rinnen von Sepphoris. Als R. Ja͑qob [starb], sah man die Sterne am Tage. Als R. Aši [starb], wurden alle Bäume entwurzelt. Als R. Ḥija [starb], fielen Feuerschollen vom Himmel. Als R. Mcnaḥem b. Jose [starb], wurden alle Figuren wie die Glättsteine plattgedrückt. 
"
Moed Katan 25b:14,"Als R. Tanḥum b. Ḥija [starb], wurden alle Statuen zerschlagen. Als R. Eljašib [starb], wurden in Nehardea͑ siebzig EinbrücheWährend er lebte, kamen solche nicht vor.verübt. Als R. Hamuna [starb], fielen Hagelschollen vom Himmel. Als Rabba und R. Joseph [starben], stießen die Ufer des Euphrat an einander. Als Abajje und Raba [starben], stießen die Ufer des Tigris an einander. Als die Seele des R. Mešaršeja zur Ruhe einkehrte, trugen die Dattelpalmen Disteln.
"
Moed Katan 25b:15,"Die Rabbanan lehrten: 
"
