mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
,,"https://www.sefaria.org/Sefer_HaChinukh.3
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.203
","https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.183
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.183",,,,"https://www.sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.100
","https://www.sefaria.org/Genesis.32:32
"
,,"שלא לאכל גיד הנשה - וישלח יעקב יש בה מצות לא תעשה אחת, והיא אזהרת גיד הנשה, שנאמר: (בראשית לב:לג) על כן לא יאכלו בני ישראל את גיד הנשה. והאי לא יאכלו לא נאמר על דרך ספור, כלומר מפני שאירע דבר זה באב, נמנעים הבנים מלאכל אותו הגיד, אלא אזהרת השם יתברך שלא יאכלוהו.
","שלא לאכול גיד הנש' כדכתיב על כן לא יאכלו וגו' (בראשית לב)
"," הזהיר מאכול גיד הנשה, והוא אמרו על כן לא יאכלו בני ישראל את גיד הנשה, ומי שאכלו כלו לוקה ואפילו היה קטן מאד או שאכל ממנו כזית. וכבר התבארו משפטי מצוה זו בפרק ז' מחולין. (וישלח יעקב, שם פ""ו): 
",,,,,"בְּרִיָּה, דְּהַיְנוּ כְּגוֹן נְמָלָה אוֹ עוֹף טָמֵא, וְגִיד הַנָּשֶׁה, וְאֵבֶר מִן הַחַי, וּבֵיצָה שֶׁיֵּשׁ בָּהּ אֶפְרוֹחַ וְכַיּוֹצֵא בָהֶם, אֲפִלּוּ בְּאֶלֶף לֹא בָּטֵל. וְאֵין לוֹ דִּין בְּרִיָּה, אֶלָּא אִם כֵּן הוּא דָּבָר שֶׁהָיָה בּוֹ חַיּוּת, לַאֲפוּקֵי חִטָּה אַחַת שֶׁל אִסוּר. וְכֵן צָרִיךְ שֶׁיְּהֵא דָּבָר שֶׁאָסוּר מִתְּחִלַּת בְּרִיָּתוֹ, לַאֲפוּקֵי עוֹף טָהוֹר שֶׁנִּתְנַבֵּל וְשׁוֹר הַנִּסְקָל. וְכֵן צָרִיךְ שֶׁיִּהְיֶה דָּבָר שָׁלֵם, שֶׁאִם יֵחָלֵק אֵין שְׁמוֹ עָלָיו, לַאֲפוּקֵי חֵלֶב. וְכֵן צָרִיךְ. שֶׁיִּהְיֶה שָׁלֵם. <small>הַגָּה: וְעִקַּר גִּיד הַנָּשֶׁה אֵינוֹ אֶלָּא עַל הַכַּף בִּלְבַד, וְהוּא כְּרֹחַב ד' אֶצְבָּעוֹת, וְאִם הוּא שָׁלֵם מִקְרֵי בְּרִיָּה. <small><small>(בְּאָרֹךְ כְּלָל כ''ח)</small>.</small> </small> 

","וַיִּֽזְרַֽח־ל֣וֹ הַשֶּׁ֔מֶשׁ כַּאֲשֶׁ֥ר עָבַ֖ר אֶת־פְּנוּאֵ֑ל וְה֥וּא צֹלֵ֖עַ עַל־יְרֵכֽוֹ׃
"
ד. מצות קידוש החודש,מצווה ד: מצוות עשה לקדש חדשים ,4, סימן קג.," מצוות עשה קנ""ג",,," עשין מ""ו","רמב""ם הלכות קדוש החדש פרק א' ופרק ד'",[],"שמות יב, ב. "
,,4,[103],"[u'Positive', 153]","[u'Positive', 153]",True,"[u'Positive Commandments', 46]","[u'Mishneh Torah, Sanctification of the New Month 1']",[],[u'Exodus 12:2']
,,"https://www.sefaria.org/Sefer_HaChinukh.4
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.103
","https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.153
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.153",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.46
","https://www.sefaria.org/Mishneh_Torah,_Sanctification_of_the_New_Month.1
",,"https://www.sefaria.org/Exodus.12:2
"
,,"מצות קדוש החדש - לקדש חדשים ולעבר שנים בבית דין גדול בחכמה סמוך בארץ, ולקבע מועדי השנה על פי אותו קדוש, שנאמר (שמות יב ב) החדש הזה לכם ראש חדשים, כלומר כשתראו חדושה של לבנה, תקבעו לכם ראש חדש, או אפילו לא תראוה, מכיון שהיא ראויה להראות על פי החשבון המקבל. וכן תכלל מצוה זו מצות עבור השנה, לפי שיסוד מצות קדוש החדש, כדי שיעשו ישראל מועדי השם במועדם. וכמו כן מצות עבור השנה מזה היסוד היא. ואולם מלבד זה המקרא באו הערות בכתובי התורה יורו על מצות העבור, והוא מה שכתוב (שם יג י) ושמרת את החקה הזאת למועדה. וכן (דברים טז יא) שמור את חדש האביב.
","לעבר שנים דכתיב שמור את חד האביב. (שם)
"," היא שצונו לקדש חדשים (ס""א ולחשוב חדשים) ושנים, וזו היא מצות קדוש החדש. והוא אמרו יתעלה החדש הזה לכם ראש חדשים. ובא הפירוש שעדות זו תהא מסורה לכם, כלומר שמצוה זו אינה מסורה לכל איש ואיש כמו שבת בראשית שכל איש ימנה ששה ימים וישבות בשביעי כשיראה כל איש ואיש גם כן הלבנה שיקבע היום ראש חדש, או ימנה ענין תוריי ויקבע ראש חדש, או יעיין איחור האביב וזולתו ממה שראוי להסתכל בו ויוסיף חדש, אבל מצוה זו לא יעשה אותה לעולם אלא בית דין הגדול לבד ובארץ ישראל לבד. ולכן בטלה הראיה אצלנו היום בהעדר בית דין הגדול כמו שבטל הקרבת הקרבנות בהעדר המקדש. ולזה כוונו וטעו המינין הנקראים קראים, וזה שורש גם כן שלא יודו גם כן זולתי מכלל הרבנים והולכים עמהם באפלה בחשכה. ודע שחשבון זה שנמנה אותו היום ונדע בו ראשי חדשים והמועדים אי אפשר לעשותו אלא בארץ ישראל לבד ובעת הצורך, ובהעדר החכמים מארץ ישראל אז אפשר לבית דין הסמוך בארץ ישראל שיעבר השנים ויקבע חדשים בחוצה לארץ כמו שעשה רבי עקיבא כמו שהתבאר בתלמוד ובזה קושי גדול וחזק. והידוע תמיד שבית דין הגדול אמנם היה בארץ ישראל והם שיקבעו חדשים ויעברו שנים בפנים המקובלים אצלם ובקבוצם גם כן, ובכאן שורש גדול משרשי האמונה לא ידעהו ולא יתבונן במקומו אלא מי שדעתו עמוקה, וזה שהיותנו היום בחוצה לארץ מונים במלאכת העבור שבידינו ואומרים שזה היום ראש חדש וזה היום יום טוב, לא מפני חשבוננו נקבענו יום טוב בשום פנים אבל מפני שבית דין הגדול שבארץ ישראל כבר קבעוהו זה היום ראש חדש או יום טוב. ומפני אמרם שזה היום ראש חדש או יום טוב יהיה ר""ח או יו""ט, בין שהיתה פעולתם זאת בחשבון או בראיה, כמו שבא בפירוש (ר""ה כ""ה) אלה מועדי ה' אשר תקראו אותם כו' אין לי מועדות אלא אלו, כלומר שיאמרו הם שהם מועדות אפילו אנוסין אפילו מוטעין אפילו שוגגין כמו שבאה הקבלה, ואנחנו אמנם נחשב היום שקבעו הם רוצה לומר בני ארץ ישראל בו ראש חדש, כי במלאכה הזאת בעצמה מונין וקובעין לא בראיה ועל קביעותם נסמוך לא על חשבוננו, אבל חשבוננו הוא לגלויי מילתא בעלמא, והבן זה. ואני אוסיף לך באור. אילו הנחנו דרך משל שבני ארץ ישראל יעדרו מארץ ישראל, חלילה לאל מעשות זאת כי הוא הבטיח שלא ימחה אותות האומה מכל וכל, ולא יהיה שם בית דין ולא יהיה בחוצה לארץ בית דין שנסמך בארץ, הנה חשבוננו זה לא יועילנו כלום בשום פנים, לפי שאין לנו לחשב חדשים ולעבר שנים בחוצה לארץ אלא בתנאים הנזכרים, כמו שביארנו כי מציון תצא תורה. וכשיתבונן מי שיש לו שכל שלם לשונות התלמוד בכונה הזאת יתבאר לו כל מה שאמרנוהו באור אין ספק בו. והנה באו רמזים בכתוב יורו על שרשי המלאכה שיסמכו בהם בידיעת ראשי חדשים ועבור שנים, מזה אמרו ושמרת את החקה הזאת למועדה מימים ימימה, אמרו מלמד שאין מעברין את השנה אלא בפרק הסמוך למועד, ואמרו מנין שאין מעברין ואין מקדשין את החדש אלא ביום תלמוד לומר מימים ימימה. ואמרו חדשים אתה מחשב לשנים ואי אתה מחשב ימים לשנים. ואמנם הורה שהתוספת בזה אמנם יהיה חדש שלם, ואמרו חדש ימים ימים אתה מונה לחדש ואי אתה מונה שעות לחדש, ואמרו שמור את חדש האביב הורה כי שנתנו ראוי שנשמור בה פרקי השנה, ולכן תהיה שמשית. וכבר התבארו משפטי מצוה זו כלם בשלמות בפרק ראשון מסנהדרין ובמסכת ראש השנה וברכות. (בא אל פרעה, זמנים הלכות קידוש החודש פ""א): 
",,,"שיקדשו בית דין את החדש שנאמר (בא) החדש הזה לכם:
","חָדְשֵׁי הַשָּׁנָה הֵם חָדְשֵׁי הַלְּבָנָה שֶׁנֶּאֱמַר <small>(במדבר כח יד)</small> ""עלַת חֹדֶשׁ בְּחָדְשׁוֹ"" וְנֶאֱמַר <small>(שמות יב ב)</small> ""הַחֹדֶשׁ הַזֶּה לָכֶם רֹאשׁ חֳדָשִׁים"". כָּךְ אָמְרוּ חֲכָמִים הֶרְאָה לוֹ הַקָּדוֹשׁ בָּרוּךְ הוּא לְמשֶׁה בְּמַרְאֵה הַנְּבוּאָה דְּמוּת לְבָנָה וְאָמַר לוֹ כָּזֶה רְאֵה וְקַדֵּשׁ. וְהַשָּׁנִים שֶׁאָנוּ מְחַשְּׁבִין הֵם שְׁנֵי הַחַמָּה שֶׁנֶּאֱמַר <small>(דברים טז א)</small> ""שָׁמוֹר אֶת חֹדֶשׁ הָאָבִיב"": 

",,"הַחֹ֧דֶשׁ הַזֶּ֛ה לָכֶ֖ם רֹ֣אשׁ חֳדָשִׁ֑ים רִאשׁ֥וֹן הוּא֙ לָכֶ֔ם לְחָדְשֵׁ֖י הַשָּׁנָֽה׃
"
ה. מצות שחיטת הפסח,מצווה ה: מצוות עשה לשחוט הפסח ביד' בניסן,5,[]," מצוות עשה נ""ה",,," עשין רכ""ג","רמב""ם הלכות קרבן פסח פרק א'",[],"שמות יב, ו."
,,5,[],"[u'Positive', 55]","[u'Positive', 55]",True,"[u'Positive Commandments', 223]","[u'Mishneh Torah, Paschal Offering 1']",[],[u'Exodus 12:6']
,,"https://www.sefaria.org/Sefer_HaChinukh.5
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.55
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.55",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.223
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.1
",,"https://www.sefaria.org/Exodus.12:6
"
,,"מצות שחיטת הפסח - לשחט ביום ארבעה עשר בניסן בין הערבים שה תמים זכר בן שנה, או גדי בבית הבחירה, וזה נקרא קרבן הפסח, שנאמר (שמות יב ו) ושחטו אתו כל קהל עדת ישראל בין הערבים. וענין המצוה הוא, שמתקבצים אנשים מישראל לחבורות ולוקחין מן השוק או מביתם גדי אחד או שה תמים זכר בן שנה, ושוחטין אותו בעזרת בית המקדש ביום י''ד בניסן בין הערבים, ואחר כך לערב אוכלין אותו בין כלם אחר מאכלם, שמצותו לאכלו על השבע. (פסחים ע, א)
",," היא שצונו לשחוט שה הפסח ביום ארבעה עשר בניסן בין הערבים. ומי שעובר על צווי זה ולא יקריבהו בזמנו חייב כרת בין איש בין אשה. וכבר התבאר בגמרא (פסחים צ""א) שפסח ראשון מצוה לנשים ודוחה את השבת, כלומר הקרבתו בארבעה עשר שחל להיות בשבת כמו כל איש מישראל, ולשון התורה בחיוב כרת הוא אמרו וחדל לעשות הפסח ונכרתה הנפש ההיא. ובתחלת כריתות (דף ב') כשמנו מצות שיתחייב העובר עליהן כרת והם כולם לא תעשה אמר והפסח והמילה במצות עשה. וכבר זכרנו זה בהקדמה. וכבר התבארה מצוה זו בפסחים (בא אל פרעה, הלכות קרבן פסח פ""א): 
",,,"שיהיו טמאים נדחין לפסח שני בחדש השני שנ' (בהעלותך) איש כי יהיה טמא לנפש וגו' בחדש השני בארבעה עשר יום בין הערבים יעשו אותו וגומר שם בארנו הדברים שהעמידו חכמים דבריהם במקום כר':
","מִצְוַת עֲשֵׂה לִשְׁחֹט אֶת הַפֶּסַח בְּאַרְבָּעָה עָשָׂר לְחֹדֶשׁ נִיסָן אַחַר חֲצוֹת. וְאֵין שׁוֹחֲטִין אֶלָּא מִן הַכְּבָשִׂים אוֹ מִן הָעִזִּים בִּלְבַד זָכָר בֶּן שָׁנָה. וְאֶחָד הָאִישׁ וְאֶחָד הָאִשָּׁה חַיָּבִין בְּמִצְוָה זוֹ:

",,"וְהָיָ֤ה לָכֶם֙ לְמִשְׁמֶ֔רֶת עַ֣ד אַרְבָּעָ֥ה עָשָׂ֛ר י֖וֹם לַחֹ֣דֶשׁ הַזֶּ֑ה וְשָׁחֲט֣וּ אֹת֗וֹ כֹּ֛ל קְהַ֥ל עֲדַֽת־יִשְׂרָאֵ֖ל בֵּ֥ין הָעַרְבָּֽיִם׃
"
ו. מצות אכילת בשר הפסח,מצווה ו: מצוות עשה לאכול בשר הפסח בליל טו' בניסן,6,[]," מצוות עשה נ""ו",,," עשין רכ""ה","רמב""ם הלכות קרבן פסח פרק ח'",[],"שמות יב, ח."
,,6,[],"[u'Positive', 56]","[u'Positive', 56]",True,"[u'Positive Commandments', 225]","[u'Mishneh Torah, Paschal Offering 8']",[],[u'Exodus 12:8']
,,"https://www.sefaria.org/Sefer_HaChinukh.6
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.56
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.56",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.225
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.8
",,"https://www.sefaria.org/Exodus.12:8
"
,,"מצות אכילת בשר הפסח - לאכל בשר הפסח בליל חמשה עשר בניסן על פי תנאים שבכתוב, שנאמר (שמות יב ח) ואכלו את הבשר בלילה הזה.
",," היא שצונו לאכול כבש הפסח בליל חמשה עשר מניסן בתנאיו הנזכרים והוא שיהיה צלי ושיאכל בבית אחד ושיאכל עם מצות ומרורים, והוא אמרו ואכלו את הבשר בלילה הזה צלי אש ומצות על מרורים יאכלוהו. ואולי יקשה עלי המקשה ויאמר למה תמנה אכילת פסח מצה ומרור מצוה אחת ולא תמנה אותם שלש מצות, אשיבנו אמנם היות אכילת מצה מצוה בפני עצמה הוא אמת כמו שאני עתיד לבאר, וכן אכילת בשר הפסח מצוה בפני עצמה כמו שזכרנו אבל המרור נגרר לאכילת פסח ואינו נמנה מצוה בפני עצמה. וראיה לדבר שבשר הפסח יאכל לקיים המצוה הן שיזדמן המרור או לא הזדמן, והמרור לא יאכל כי אם עם בשר הפסח כאמרו על מרורים יאכלוהו. אבל המרור מבלי בשר לא עשה כלום ולא נאמר כבר קיים מצוה אחת. ולשון מכילתא צלי אש ומצות על מרורים יאכלוהו מגיד שמצות הפסח צלי מצה ומרור כלומר שהמצוה היא קיבוץ אלה. ושם אמרו מנין אתה אומר שאם אין להם מצה ומרור הם יוצאין ידי חובתן בפסח תלמוד לומר יאכלוהו כלומר הבשר לבדו, יכול אין להם פסח [לא] יצאו ידי חובתם במצה ומרור הרי אתה דן הואיל והפסח מצות עשה ומצה ומרור מצות עשה הא למדת שאם אין להם מצה ומרור יוצאין בפסח כך אין להם פסח יצאו במצה ומרור (תלמוד לומר יאכלוהו). ושם אמרו יאכלוהו מכאן שהפסח נאכל על השובע ואין מצה ומרור נאכלין על השובע, לפי שעיקר המצוה אכילת הבשר כמו שאמר ואכלו את הבשר בלילה הזה והמרור נגרר אחר אכילת הבשר, וחיובן כמו שהתבאר מכתובים אלו למי שיבינם. והראיה הנגלית על זה היא השרש הנכתב בתלמוד, והוא אמרם (פסחים ק""כ) מרור בזמן הזה דרבנן כי מן התורה אין חובה לאכלו בפני עצמו ואמנם יאכל עם בשר הפסח. והיא ראיה ברורה שהוא מן הדברים הנגררין אחר המצוה לא שאכילתו מצוה בפני עצמה, ומשפטי מצוה זו גם כן מבוארים במסכת פסחים. (בא אל פרעה, קרבן פסח פ""א): 
",,,"לאכול הפסח שני כמשפטו בליל חמשה עשר לחדש השני שנ' (בהעלותך) על מצות ומרורים יאכלוהו:
","אֲכִילַת בְּשַׂר הַפֶּסַח בְּלֵיל חֲמִשָּׁה עָשָׂר מִצְוַת עֲשֵׂה שֶׁנֶּאֱמַר <small>(שמות יב ח)</small> ""וְאָכְלוּ אֶת הַבָּשָׂר בַּלַּיְלָה הַזֶּה צְלִי אֵשׁ וּמַצּוֹת עַל מְרֹרִים יֹאכְלֻהוּ"":

",,"וְאָכְל֥וּ אֶת־הַבָּשָׂ֖ר בַּלַּ֣יְלָה הַזֶּ֑ה צְלִי־אֵ֣שׁ וּמַצּ֔וֹת עַל־מְרֹרִ֖ים יֹאכְלֻֽהוּ׃
"
ז. שלא לאכול הפסח נא ומבשל,"מצווה ז: מצוות לא תעשה, שלא לאכול פסח נא ומבושל",7,[]," לא תעשה קכ""ה",,," לאוין ש""נ","רמב""ם הלכות קרבן פסח פרק ח'",[],"שמות יב, ט."
,,7,[],"[u'Negative', 125]","[u'Negative', 125]",True,"[u'Negative Commandments', 350]","[u'Mishneh Torah, Paschal Offering 8']",[],[u'Exodus 12:9']
,,"https://www.sefaria.org/Sefer_HaChinukh.7
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.125
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.125",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.350
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.8
",,"https://www.sefaria.org/Exodus.12:9
"
,,"שלא לאכל הפסח נא ומבשל - שלא לאכל מבשר הפסח נא ובשל כי אם צלי אש, שנאמר (שמות יב - ט) אל תאכלו ממנו נא ובשל מבשל במים כי אם צלי אש. הענין הזה, שלא יאכל אותו קדם גמר בשולו אפילו בצלי, וזהו פרוש נא, (פסחים מא, א) שהבשר שהתחיל בו מעשה האור ונצלה מעט ואינו ראוי לאכילת אדם, עדין נקרא נא. אבל כשהוא חי לגמרי שלא התחיל בו האור כלל, אין בכלל לאו דנא ללקות עליו משום אל תאכלו ממנו נא. אבל אסור מדאוריתא, שכל שאינו צלי אש, אסרה התורה דרך כלל. ופרוש בשל שבשלו במים או בכל משקה או במי פרות, שנאמר ובשל מבשל, רבה הכל.
",," הזהירנו מאכול קרבן פסח מבושל או נא אלא צלי אש בלבד. והוא אמרו יתעלה אל תאכלו ממנו נא ובשל מבושל במים. וכבר בארתי בשרש ט' מזה המאמר שמי שעבר על לאו זה לוקה. (בא אל פרעה, קרבן פסח פ""ח): 
",,,"שלא לאכול מבשר הפסח נא שנאמר לא תאכל ממנו נא:
","אֲכִילַת בְּשַׂר הַפֶּסַח בְּלֵיל חֲמִשָּׁה עָשָׂר מִצְוַת עֲשֵׂה שֶׁנֶּאֱמַר <small>(שמות יב ח)</small> ""וְאָכְלוּ אֶת הַבָּשָׂר בַּלַּיְלָה הַזֶּה צְלִי אֵשׁ וּמַצּוֹת עַל מְרֹרִים יֹאכְלֻהוּ"":

",,"אַל־תֹּאכְל֤וּ מִמֶּ֙נּוּ֙ נָ֔א וּבָשֵׁ֥ל מְבֻשָּׁ֖ל בַּמָּ֑יִם כִּ֣י אִם־צְלִי־אֵ֔שׁ רֹאשׁ֥וֹ עַל־כְּרָעָ֖יו וְעַל־קִרְבּֽוֹ׃
"
ח. שלא להותיר מבשר הפסח,"מצווה ח: מצוות לא תעשה, שלא להותיר מהפסח למחר",8,[]," לא תעשה קי""ז",,," לאוין שנ""ח","רמב""ם הלכות קרבן פסח פרק י' הלכה יא'",[],"שמות יב, י."
,,8,[],"[u'Negative', 117]","[u'Negative', 117]",True,"[u'Negative Commandments', 358]","[u'Mishneh Torah, Paschal Offering 10:11']",[],[u'Exodus 12:10']
,,"https://www.sefaria.org/Sefer_HaChinukh.8
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Negative_Commandments.117
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.117",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.358
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.10:11
",,"https://www.sefaria.org/Exodus.12:10
"
,,"שלא להותיר מבשר הפסח - שלא להותיר כלום מבשר הפסח למחרתו, שהוא יום חמשה עשר בניסן, שנאמר (שמות יב י) ולא תותירו ממנו עד בקר.
",," שהזהירנו מהותיר שום דבר מבשר הפסח למחרתו כלומר יום ט""ז. והוא אמרו לא תותירו ממנו. וכבר בארנו שזה הלאו הוא לאו שניתק לעשה שנאמר והנותר ממנו באש תשרופו. ובמכילתא אמרו והנותר ממנו בא הכתוב ליתן עשה על לא תעשה לומר שאין לוקין עליו. (בא אל פרעה, הלכות קרבן פסח פ""י): 
",,,"שלא להותיר מבשר הפסח שנא' לא תותירו ממנו עד בקר:
","כְּשֶׁאָדָם אוֹכֵל אֶת הַפֶּסַח חוֹתֵךְ הַבָּשָׂר וְאוֹכֵל וְחוֹתֵךְ הָעֲצָמוֹת מִן הַפֶּרֶק וּמְפָרְקָן אִם רָצָה. וּכְשֶׁיַּגִּיעַ לְגִיד הַנָּשֶׁה מוֹצִיאוֹ וּמַנִּיחוֹ עִם שְׁאָר הַגִּידִים וְהָעֲצָמוֹת וְהַקְּרוּמוֹת שֶׁיּוֹצְאִין בִּשְׁעַת אֲכִילָה. שֶׁאֵין מְנַקִּין אוֹתוֹ כִּשְׁאָר הַבָּשָׂר וְאֵין מְחַתְּכִין אוֹתוֹ אֶלָּא צוֹלִין אוֹתוֹ שָׁלֵם. וְאִם חֲתָכוֹ חֲתִיכוֹת חֲתִיכוֹת כָּשֵׁר וְהוּא שֶׁלֹּא יֶחְסַר אֵיבָר. צָרִיךְ אָדָם לְהִשְׁתַּדֵּל שֶׁלֹּא יַשְׁאִיר מִבְּשַׂר הַפֶּסַח עַד בֹּקֶר שֶׁנֶּאֱמַר <small>(שמות יב י)</small> ""לֹא תוֹתִירוּ מִמֶּנּוּ עַד בֹּקֶר"". וְכֵן בַּשֵּׁנִי שֶׁנֶּאֱמַר <small>(במדבר ט יב)</small> ""לֹא יַשְׁאִירוּ מִמֶּנּוּ עַד בֹּקֶר"". וְאִם הִשְׁאִיר מִמֶּנּוּ בֵּין בָּרִאשׁוֹן בֵּין בַּשֵּׁנִי עָבַר בְּלֹא תַּעֲשֶׂה. וְאֵינוֹ לוֹקֶה עַל לָאו זֶה שֶׁהֲרֵי נִתָּק לַעֲשֵׂה שֶׁנֶּאֱמַר <small>(שמות יב י)</small> ""וְהַנֹּתָר מִמֶּנּוּ בָּאֵשׁ תִּשְׂרֹפוּ"": 

",,"וְלֹא־תוֹתִ֥ירוּ מִמֶּ֖נּוּ עַד־בֹּ֑קֶר וְהַנֹּתָ֥ר מִמֶּ֛נּוּ עַד־בֹּ֖קֶר בָּאֵ֥שׁ תִּשְׂרֹֽפוּ׃
"
ט. מצות השבתת החמץ,מצווה ט: מצוות עשה לבער חמץ בערב פסח,9," סימן צד, וצ""ח."," מצוות עשה קנ""ו",,," עשין ל""ט","רמב""ם הלכות חמץ ומצה פרק ב'"," אורח חיים סימן תל""א עד סימן תמ""א","שמות יב, טו."
,,9,"[94, 98, [...]]","[u'Positive', 156]","[u'Positive', 156]",True,"[u'Positive Commandments', 39]","[u'Mishneh Torah, Leavened and Unleavened Bread 2']","[u'Shulchan Arukh, Orach Chayim 431']",[u'Exodus 12:15']
,,"https://www.sefaria.org/Sefer_HaChinukh.9
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.94
https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.98
https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.94
https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.98
","https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.156
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.156",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.39
","https://www.sefaria.org/Mishneh_Torah,_Leavened_and_Unleavened_Bread.2
","https://www.sefaria.org/Shulchan_Arukh,_Orach_Chayim.431
","https://www.sefaria.org/Exodus.12:15
"
,,"מצות השבתת החמץ - להסיר כל לחם חמץ ממשכנותינו ביום ארבעה עשר בניסן, שנאמר (שמות יב: טו) אך ביום הראשון תשביתו שאור מבתכם. ופרושו ''הראשון'', קדם לפסח.
","להשבית חמץ דכתיב ביום הראשון תשביתו (שמות יב)
לבדוק חמץ אור לארבעה עשר.
להשבית חמץ דכתיב ביום הראשון תשביתו (שמות יב)
לבדוק חמץ אור לארבעה עשר.
"," היא שצונו לבער חמץ מבתינו ביום ארבעה עשר מניסן וזו היא מצות השבתת שאור. והוא אמרו יתברך אך ביום הראשון תשביתו שאור מבתיכם. והנה התבארו דיני מצוה זו בפרק ראשון מפסחים. (בא אל פרעה, זמנים הלכות חמץ ומצה פ""ב): 
",,,"להשבית חמץ בי""ד שנאמר (בא) ביום הראשון תשביתו שאור מבתיכם. שם בארנו הלכות ביעור חמץ:
","מִצְוַת עֲשֵׂה מִן הַתּוֹרָה לְהַשְׁבִּית הֶחָמֵץ קֹדֶם זְמַן אִסּוּר אֲכִילָתוֹ שֶׁנֶּאֱמַר <small>(שמות יב טו)</small> ""בַּיּוֹם הָרִאשׁוֹן תַּשְׁבִּיתוּ שְּׂאֹר מִבָּתֵּיכֶם"". וּמִפִּי הַשְּׁמוּעָה לָמְדוּ שֶׁבָּרִאשׁוֹן זֶה הוּא יוֹם אַרְבָּעָה עָשָׂר. רְאָיָה לְדָבָר זֶה מַה שֶּׁכָּתוּב בַּתּוֹרָה <small>(שמות לד כה)</small> ""לֹא תִשְׁחַט עַל חָמֵץ דַּם זִבְחִי"" כְּלוֹמַר לֹא תִּשְׁחַט הַפֶּסַח וַעֲדַיִן הֶחָמֵץ קַיָּם. וּשְׁחִיטַת הַפֶּסַח הוּא יוֹם אַרְבָּעָה עָשָׂר אַחַר חֲצוֹת: 

","<b>זמן בדיקת החמץ. ובו ב' סעיפים:</b><br><i data-commentator=""Be'er HaGolah"" data-label=""א"" data-order=""1""></i><i data-commentator=""Turei Zahav"" data-order=""1""></i><i data-commentator=""Magen Avraham"" data-order=""1""></i><i data-commentator=""Chok Yaakov"" data-order=""1""></i><i data-commentator=""Ba'er Hetev"" data-order=""1""></i><i data-commentator=""Eshel Avraham"" data-label=""א"" data-order=""1""></i> בתחלת ליל י""ד בניסן <i data-commentator=""Magen Avraham"" data-order=""2""></i><i data-commentator=""Eshel Avraham"" data-label=""ב"" data-order=""2""></i>בודקין את החמץ לאור הנר בחורין ובסדקין בכל המקומות <i data-commentator=""Chok Yaakov"" data-order=""2""></i>שדרך להכניס שם חמץ:
","שִׁבְעַ֤ת יָמִים֙ מַצּ֣וֹת תֹּאכֵ֔לוּ אַ֚ךְ בַּיּ֣וֹם הָרִאשׁ֔וֹן תַּשְׁבִּ֥יתוּ שְּׂאֹ֖ר מִבָּתֵּיכֶ֑ם כִּ֣י ׀ כָּל־אֹכֵ֣ל חָמֵ֗ץ וְנִכְרְתָ֞ה הַנֶּ֤פֶשׁ הַהִוא֙ מִיִּשְׂרָאֵ֔ל מִיּ֥וֹם הָרִאשֹׁ֖ן עַד־י֥וֹם הַשְּׁבִעִֽי׃
"
