Source Text,Found Text,URL,Wrong segment (seg) / Wrong link (link)
"קלית   [איבער שענקעל ביין] (חולין קכה) קולית המת וקולית המוקדשין הנוגע בהן בין נקובין בין סתומין טמא קולית הנבלה וקולית השרץ הנוגע בהו סתומין טהור (ב""ר פ' י' וכל צבאם) ראה שם קוליא אחת הוה מצנע לה והיא מתגלגלא (ובפ' כו) הנפילים היו בארץ רפאים גבורים מוח קוליתו של אחד מהן י""ח אמה (פסחים פג) נמנין על מוח שבקולית פי' קולית העצם החלול וסתום משני צדדים הוא מלא מוח והוא עצם של ירך שיש בו מוח הרבה:",וקולית המוקדשין הנוגע בהן בין סתומים בין נקובים טמא,"https://sefaria.org/Sefer_HeArukh,_Letter_Kof.178?p2=Chullin.125a.1",
" ושפחה נתערב בהן ולית להו תקנתא. גבעונים נתינין וכנענים חד גוהר נינהו ולא מקבלין מינייהו גר דאמרינן (יבמות עט:) בימי ר' בקשו להתיר את הנתינים ואע""ג דתנן (ידים פ""ד) בו ביום עמד יהודה גר עמוני לפניהם אמר להם מה אני",בימי רבי בקשו להתיר נתינים אמר להם רבי חלקנו נתיר חלק מזבח מי יתיר,https://sefaria.org/Halakhot_Gedolot.48.8?p2=Yevamot.79b.1,
" אלדי בקרבי מצאוני הרעות האלה, וחז""ל דרשו אל תפנו אל האלילים (ויקרא יט, ד) אל תפנו [אל] מדעתיכם וכו' (שבת קמט.). וכ""כ בזוהר (שמות יז:) ברבי יוסי שהי' מחשב וכו', יעו""ש. א""כ ודאי שאינו חייב בנפשו עבור זה, אלא שאם","תנו רבנן: כתב המהלך תחת הצורה ותחת הדיוקנאות — אסור לקרותו בשבת. ודיוקנא עצמה — אף בחול אסור להסתכל בה, משום שנאמר ״אל תפנו אל האלילים״. מאי תלמודא? אמר רבי חנין: אל תפנו אל מדעתכם.","https://sefaria.org/Toldot_Yaakov_Yosef,_Vayetzei.63?p2=Shabbat.149a.13",
" ונשכח הימנו לגמרי כי האדם הוא תחת הזמן ובהזמן אין רגע דומה לחברתה ומעט מעט נשכח ממנו הכל כמאמרם ז""ל (סנהדרין לה.) לבא דאינשי אינשי וכו' וכדאי' נמי (יבמות) נער הייתי גם זקנתי שר העולם אמרו, היינו שמצד זה העולם שהו",וליגמרי' לדיניה בשבתא וליקטליה בחד בשבתא נמצא אתה מענה את דינו נידייניה במעלי שבתא ונגמריה בחד בשבתא מינשו טעמייהו אף על גב דשני סופרי הדיינין עומדים לפניהם וכותבין דברי המזכין ודברי המחייבין נהי דבפומא כתבין ליבא דאינשי אינשי הלכך לא אפשר,"https://sefaria.org/Sod_Yesharim,_Rosh_Hashanah.34.1?p2=Sanhedrin.35a.11",
"וזהו שאמרו חז״ל ״לא חרבה ירושלים אלא על וכו׳ שהעמידו דיניהם על דין תורה״ (בבא מציעא ל, ב). כלומר, ״דין תורה בלי חכמת התורה״, כי לו עברו רק על דין תורה לא היה החורבן כל כך גדול, כי הדין הוא",אשר יעשון זו לפנים משורת הדין דאמר ר' יוחנן לא חרבה ירושלים אלא על שדנו בה דין תורה אלא דיני דמגיזתא לדיינו אלא אימא שהעמידו דיניהם על דין תורה ולא עבדו לפנים משורת הדין:,"https://sefaria.org/Hegyonot_El_Ami,_Volume_II,_Noach.2.22?p2=Bava_Metzia.30b.14",
" קידושין קידש על דעתם. וביבמות ק""י נמי לא עבר על דת משה וישראל במה שחטף האשה אלא חוצפא בעלמא הוא (וצ""ל כן בב""ב מ""ח ע""ב) משו""ה אמרי' אפקעינהו רבנן לקידושין אבל זה שעבר חרם רגמ""ה הרי עובר על דת משה וישראל ה""ז מקודשת אלו ",מר בר רב אשי אמר באשה ודאי קדושין לא הוו הוא עשה שלא כהוגן לפיכך עשו עמו שלא כהוגן ואפקעינהו רבנן לקידושיה מיניה,https://sefaria.org/Chidushei_Chatam_Sofer_on_Gittin.33a.1?p2=Bava_Batra.48b.5,
" (תהלים סט) ואני תפלתי לך ד' עת רצון אלהים ברב חסדך ענני באמת ישעך וגו'. עת רצון היינו, כדאיתא בש""ס (יבמות עב.) עת רצון מלתא היא, כלומר באותו העת שמכיר האדם בתפיסתו אשר השי""ת מתחיל להשפיע חסדו ית', אז צריך האדם","ת""ר כל אותן ארבעים שנה שהיו ישראל במדבר לא היה יום שלא נשבה בו רוח צפונית בחצי הלילה שנא' (שמות יב, כט) ויהי בחצי הלילה וה' הכה כל בכור וגו' מאי תלמודא הא קמ""ל דעת רצון מילתא היא","https://sefaria.org/Tiferet_Yosef,_Talmud_Anthology,_Taanit.4?p2=Yevamot.72a.4",
" הרצון מתפלל על חיים של עוה""ז, ויותר מן זאת התפלה אינו רשאי לקבל עמו לפני ולפנים. וזה מורה מה שאיתא בש""ס (יומא ע""א:) בד דבר שעולה מן הקרקע בד בבד. והוא, שיעמוד ישר בלי שום התפשטות נגיעה מצידו, כי באם יהיה לו מעט נגי",מאי משמע דהאי ״שש״ כיתנא הוא? אמר רבי יוסי ברבי חנינא: דאמר קרא ״בד״ — דבר העולה מן הקרקע בד בד. ואימא עמרא! עמרא איפצולי מיפצלא. כיתנא נמי איפצולי מפציל! כיתנא אגב לקותיה מפציל.,"https://sefaria.org/Tiferet_Yosef,_Achrei_Mot.2?p2=Yoma.71b.7",
" לנו את תורתו"". ""אשר נתן לנו תורת אמת וחיי עולם נטע בתוכנו"".2ברכה אחרונה אחרי קריאת התורה בצבור ואמרו (ברכות מח ע""ב) ""על חיי שעה מברכין, על חיי עולם לא כל שכן?"" ומי שמשיג הסגולה הזאת באמת הוא איש אוהב החכמה בטבע והע","ואין לי אלא ברכת המזון. ברכת התורה מנין? אמר רבי ישמעאל: קל וחומר, על חיי שעה מברך, על חיי עולם הבא לא כל שכן. רבי חייא בר נחמני תלמידו של רבי ישמעאל אומר משום רבי ישמעאל: אינו צריך, הרי הוא אומר ״על הארץ הטובה אשר נתן לך״, ולהלן הוא אומר: ״ואתנה לך את לחת האבן והתורה והמצוה וגו׳״.","https://sefaria.org/Gan_Naul,_House_III.8.3.1?p2=Berakhot.48b.10",
" שהיא נדונית בה לעתיד לבוא (בראשית רבה יא, ד). שלשה פתחים יש לגהינם: אחד במדבר, ואחד בים, ואחד בירושלים (ערובין יט, א).","ואמר רבי ירמיה (בר) אלעזר: שלשה פתחים יש לגיהנם, אחד במדבר ואחד בים ואחד בירושלים. במדבר, דכתיב: ״וירדו הם וכל אשר להם חיים שאולה״.","https://sefaria.org/Hegyonei_Uziel,_Gate_II.6.13?p2=Eruvin.19a.12",
" כשיש לה מגו לא תהיה נאמנת, אלא דבשבויה הקלו משום דמנוולה נפשא גבי שבאי (כתובות כג,א ותד""ה עדי טומאה. קדושין יב,ב תד""ה אם הקלנו), ונחבשה על ידי ממון וידם תקיפה, או על ידי נפשות אפילו אית לה מגו אינה נאמנת, שדוקא ב",אביי ורבא לא סבירא להו להא דרב חסדא אם הקילו בשבויה דמנוולה נפשה גבי שבאי ניקיל באשת איש,"https://sefaria.org/Mishpetei_Uziel,_Volume_VII,_Even_HaEzer.23.28?p2=Kiddushin.12b.4",
" שסייעו את ישראל וכו', וש""ס (דעירובין) [דעירוכין] (עי' יז.) דור ודור דורשיו, דור לפי דורשיו וכו'. וש""ס (זבחים קטז.) ה' עוז לעמו יתן ה' יברך את עמו בשלום וכו' (תהלים כט, יא), יעו""ש.","ומה קול ההמון הזה ששמענו אמר להם חמדה טובה יש לו בבית גנזיו שהיתה גנוזה אצלו תתקע""ד דורות קודם שנברא העולם וביקש ליתנה לבניו שנאמר (תהלים כט, יא) ה' עוז לעמו יתן [מיד] פתחו כולם ואמרו (תהלים כט, יא) ה' יברך את עמו בשלום","https://sefaria.org/Tzofnat_Paneach,_Vayakhel.1.8?p2=Zevachim.116a.25",
 'הפך בה והפך בה דכלא בה' וכן נמי יש עניינים של דרך ארץ שהם נלמדים מפסוקי התורה כהנך הנזכרים בגמרא דקמא (בבא קמא צב:) מנא הא מילתא דאמרי אינשי ויליף לכלהו מקראי דאסור ללמד לעובדי כוכבים ומזלות איך דבר זה יוצא מזה הפס,"א""ל רבא לרבה בר מרי מנא הא מילתא דאמרי אינשי כד הוינן זוטרי לגברי השתא דקשישנא לדרדקי אמר ליה מעיקרא כתיב (שמות יג, כא) וה' הולך לפניהם יומם בעמוד ענן לנחותם הדרך ולילה בעמוד אש להאיר להם ולבסוף כתיב",https://sefaria.org/Ben_Yehoyada_on_Chagigah.13a.3?p2=Bava_Kamma.92b.17,
מעשה שאמר ר׳ יהורה לבנו בצפורי. בספרי הג׳: ר׳ יוסי והוא נכון כי ר׳ יוסי דר בצפורי (סנהדרין ל״ב:) אחר ר׳ יוסי לצפורי:,"ת""ר צדק צדק תרדף הלך אחר חכמים לישיבה אחר ר' אליעזר ללוד אחר רבן יוחנן בן זכאי לברור חיל אחר רבי יהושע לפקיעין אחר רבן גמליאל ליבנא אחר רבי עקיבא לבני ברק אחר רבי מתיא לרומי אחר רבי חנניא בן תרדיון לסיכני אחר ר' יוסי לציפורי אחר רבי יהודה בן בתירה לנציבין אחר רבי יהושע לגולה אחר רבי לבית שערים אחר חכמים ללשכת הגזית:","https://sefaria.org/Beur_HaRe'em_on_Midrash_Lekach_Tov,_Deuteronomy,_Ha'Azinu.41?p2=Sanhedrin.32b.10",
" זאת בעקרה ובפרטיה? קושטא היא דבגמרא אוקי מילתיה דרבי מאיר שאפילו גוי ועוסק בתורה הרי הוא ככהן גדול (סנהדרין נט, א), אבל זה הוא ליחיד העוסק בתורה שיודע את התורה, ואין לומר זה על מאמר סתמי של כל הגוים או של חסידי או","מיתיבי היה ר""מ אומר מניין שאפילו עובד כוכבים ועוסק בתורה שהוא ככהן גדול שנאמר (ויקרא יח, ה) אשר יעשה אותם האדם וחי בהם כהנים לוים וישראלים לא נאמר אלא האדם הא למדת שאפילו עובד כוכבים ועוסק בתורה הרי הוא ככהן גדול","https://sefaria.org/Hegyonei_Uziel,_Gate_III.42.11?p2=Sanhedrin.59a.4",
 נראה לי כונתו דקשיא ליה והלא רב חסדא היה חכם גדול ומפורסם בחכמה יותר מחכמי דורו דאמרו בגמרא דעירובין (עירובין סז.) דרב ששת הוה מרתע כולי גופיה מפלפולו של רב חסדא ובשבת (שבת פב.) אמר לו רב הונא לרבה בריה מאי טעמא ל,"רב חסדא ורב ששת כי פגעי בהדי הדדי — רב חסדא מרתען שיפוותיה ממתנייתא דרב ששת, ורב ששת מרתע כוליה גופיה מפלפוליה דרב חסדא. בעא מיניה רב חסדא מרב ששת: שני בתים משני צידי רשות הרבים ובאו גוים והקיפום מחיצה בשבת, מהו?",https://sefaria.org/Ben_Yehoyada_on_Moed_Katan.28a.3?p2=Eruvin.67a.4-5,
" להמשיך שפע עד בחי' א' שנקרא תיראו. וז""פ התפילין שמרומזים על מוחין קדישין להמשיך לזה העולם, ואיתא בגמרא (ברכות ו.) וראו כל עמי הארץ וכו' ויראו ממך (דברים כח, י) אמר רבי אליעזר אלו תפילין שבראש, וז""פ איש אמו ואביו ","ומנין שהתפילין עוז הם לישראל — דכתיב: ״וראו כל עמי הארץ כי שם ה׳ נקרא עליך ויראו ממך״. ותניא, רבי אליעזר הגדול אומר: אלו תפילין שבראש.","https://sefaria.org/Ohr_LaShamayim,_Kedoshim.2?p2=Berakhot.6a.19",
" קשה רמה למת כמחט בבשר החי שנאמר אך בשרו עליו יכאב ונפשו עליו תאבל אימא אין בשר המת שבחי מרגיש באיזמל. (ר""ה יח:) אתמר רב ורבי חנינא דאמרי תרוויהו בטלה מגלת תענית רבי יוחנן ור' יהושע בן לוי דאמרי לא בטלה מגלת תענית",איתמר רב ורבי חנינא אמרי בטלה מגילת תענית רבי יוחנן ורבי יהושע בן לוי אמרי לא בטלה מגילת תענית,https://sefaria.org/Halakhot_Gedolot.75.4?p2=Rosh_Hashanah.18b.9,
"מתני' מרובה - מי קתני אין בין כו'. משמע הכא היכא דתני אין בין לא שייך למימר תנא ושייר והקשה הר""י מאורלינ""ש מהא דתנן בפ""ק דמגילה (ד' ח. ושם ד""ה אין) אין בין נדרים לנדבות אלא שהנדרים חייב באחריותן ונדבות אינו חייב באחריותן ואכתי הא איכא שהנדבה באה מן המעשר ונדר שהוא דבר שבחובה אין באה אלא מן החולין כדתנן בהתודה (מנחות ד' פא.) וי""ל דהתם לא בא לשנות כל ענין שנדר ונדבה חלוקים זה מזה אלא בא לומר שאין חיוב הבאה בזה יותר מבזה אלא אחריות אבל לענין בל תאחר זה וזה שוין וכן אין בין שבת ליום הכפורים לא איירי לכל דברים שביניהם כגון איסור אכילה וכן אין בין י""ט לשבת אלא אוכל נפש בלבד לא איירי בחומר שבשניהם כגון לאו ומיתה אלא בדבר האסור או מותר לעשות בהן ועוד י""ל דהך משנה דמגילה שנויה במסכת קנים (פ""א מ""א) גבי עולת העוף ועולה בין נדר בין נדבה אין באה מן המעשר כיון דאין בה אכילת אדם כדדריש בסיפרי בפ' עשר תעשר ת""ל ואכלת ושמחת שמחה שיש בה אכילה יצאו עולות שאין עמהן אכילה ואין להאריך כאן יותר.:",תודה עלי מן החולין ולחמה מן המעשר יביא היא ולחמה מן החולין תודה מן המעשר ולחמה מן החולין יביא היא ולחמה מן המעשר יביא ולא יביא מחיטי מעשר שני אלא ממעות מעשר שני:,https://sefaria.org/Tosafot_on_Bava_Kamma.62b.7.1?p2=Menachot.81b.1,
" א); ""המוכר את בתו, ופסק, עמ""נ שלא ליעד"" (קדושין יט, ב); ""הריני נזיר, עמ""נ שאהא שותה יין ומטמא למתים"" (נזיר יא, א); ""האומר לחבירו, ע""מ שאין לך עלי אונאה"" (ב""מ נא, א). ""האומר לחבירו עמ""נ, שלא תשמטני שביעית"" (מכות ג",תניא כוותיה דרבינא אמר הריני נזיר על מנת שאהא שותה יין ומיטמא למתים הרי זה נזיר ואסור בכולן מפני שהוא מתנה על מה שכתוב בתורה וכל המתנה על מה שכתוב בתורה תנאו בטל:,"https://sefaria.org/Darkhei_Moshe_(Amiel),_Derekh_HaKodesh,_Shmatta_3.21.13?p2=Nazir.11a.8",
" הבריאה לסבול אכן כאשר התחיל השי""ת להאיר להם ביציאת מצרים אור הפסח אזי הבינו ישראל היטב כדאיתא בגמ' (שבת לא:) כיון שעל פי ה' יחנו ועל פי ה' יסעו כסותר על מנת לבנות במקומו דמי היינו שזה האוירא דעלמא הוא באמת ע","אמר ליה רבה: מכדי כל מלאכות ילפינן להו ממשכן, והתם סותר על מנת לבנות שלא במקומו הוא! אמר ליה: שאני התם כיון דכתיב ״על פי ה׳ יחנו״, כסותר על מנת לבנות במקומו דמי.","https://sefaria.org/Sod_Yesharim,_The_First_Day_of_Pesach.22.1?p2=Shabbat.31b.7",
"""ועל מה שלא שמע אומר לא שמעתי"". [מפרש רש""י] ""שאינו רוצה לומר משם שאינו אומרו, כדאמרינן (ברכות כז:) ""האומר דבר שלא שמע מרבו גורם לשכינה שתסתלק מישראל"" [עכ""ל] מפירוש רש""י. והיינו כשאומר דבר שהוציא מל","ותניא, רבי אליעזר אומר: המתפלל אחורי רבו, והנותן שלום לרבו, והמחזיר שלום לרבו, והחולק על ישיבתו של רבו, והאומר דבר שלא שמע מפי רבו — גורם לשכינה שתסתלק מישראל!",https://sefaria.org/Yein_Levanon_on_Avot.5.7.14?p2=Berakhot.27b.2,
" אינה מחזירתו ובאו עליה בני אדם שאינן מהוגנין לה וכשבא דבר אצל חכמים אמרו לא נתכוונה זו אלא להגון לה. (יבמות קכא:) אמר רב אשי ש""מ הא דאמור רבנן מים שאין להם סוף אשתו אסורה לא אמרן אלא לכתחלה אבל דיעבד לא מפקינן לה",ההוא דהוה קאמר ואזיל מאן איכא בי חסא טבע חסא אמר רב נחמן האלקים אכלו כוורי לחסא מדיבוריה דרב נחמן אזלא דביתהו דחסא ואינסבא ולא אמרו לה ולא מידי אמר רב אשי שמע מינה הא דאמור רבנן מים שאין להם סוף אשתו אסורה הני מילי לכתחלה אבל אי נסיב לא מפקינן לה מיניה,https://sefaria.org/Halakhot_Gedolot.52.12?p2=Yevamot.121b.16,
" הקליפה, ומכניע הקדושה שהוא שם שמים, אל הקליפה שהיא זונה וחללה, ושם שמים מתחלל. ובזה אמרו (עי' מגילה כט., כתובות יז.) מבטלין תלמוד תורה להוצאת המת תחילה וכו', בסוד חיל בל""ע ויקיאנ""ו (איוב כ, טו) שכתב בסוף פרי עץ חיים",תנו רבנן מבטלין תלמוד תורה להוצאת המת ולהכנסת כלה אמרו עליו על רבי יהודה ברבי אלעאי שהיה מבטל תלמוד תורה להוצאת המת ולהכנסת כלה במה דברים אמורים כשאין עמו כל צרכו אבל יש עמו כל צרכו אין מבטלין,"https://sefaria.org/Ketonet_Pasim,_Nasso.14?p2=Ketubot.17a.11",
" דיעדי עליה אף בשעת השינה יסכים השי""ת, ויחתום עליו שגם אז הוא דבוק בהשי""ת ועובד אותו.. וכדאיתא בגמ' (ברכות לה.) כאן קודם ברכה כאן לאחר ברכה, שאם מברך מקודם הוא אחד ואם אינו מברך עושה מד' ר'לאנתבאר במי השלוח ח""א","אמר רב יהודה אמר שמואל: כל הנהנה מן העולם הזה בלא ברכה כאילו נהנה מקדשי שמים, שנאמר: ״לה׳ הארץ ומלואה״. רבי לוי רמי: כתיב ״לה׳ הארץ ומלואה״, וכתיב ״השמים שמים לה׳ והארץ נתן לבני אדם״! לא קשיא כאן קודם ברכה, כאן לאחר ברכה.","https://sefaria.org/Beit_Yaakov_on_Torah,_Bereshit.5.9?p2=Berakhot.35a.21-35b.1",
" מהרמי""ט חקירה אחת וזה תוארה, מי התיר לאברהם למסור עצמו לכבשן האש, הלא בן נח אינו מצווה על קידוש השם (סנהדרין ע""ד ע""ב), ואסור לו למסור עצמו למיתה ודמו מידו יבוקש, כי הנה הגם שקיים אברהם כל התורה כולה מעצמו (יומא כ""ח ע""ב),",בעו מיניה מר' אמי בן נח מצווה על קדושת השם או אין מצווה על קדושת השם,"https://sefaria.org/Agra_DeKala,_Noach.223?p2=Sanhedrin.74b.8",
" שהתורה ניתנה על ידי משה אינו חייב על לא תלין, אמנם כ""ז בשאר התורה אבל אנכי ולא יהיה לך מפי הגבורה שמענו (מכות כד.) ולא על ידי שליח, אם כן יהיה חייב בלא תלין, וע""ז אמר הכתוב ראה אנכי נותן וגו', ר""ל אני נותן שכר בעב",שית מאה וחד סרי הוי אנכי ולא יהיה לך מפי הגבורה שמענום,"https://sefaria.org/Bat_Ayin,_Re'eh.9?p2=Makkot.24a.1",
" [תשנז:]: ""כי הנשמה היא קדושה וטהורה, היא משתוקקת אל השבח הזה [לומר ""ברוך שם כבוד מלכותו לעולם ועד"" (פסחים נו.)], כי מצד קדושתה ראוי לה השבח הזה... כי הנשמה היא בגוף, והוא תלוי בגוף, אשר מצד הגוף אין ראוי לה הש","דאמר רבי שמעון בן לקיש: ״ויקרא יעקב אל בניו ויאמר האספו ואגידה לכם״. ביקש יעקב לגלות לבניו קץ הימין, ונסתלקה ממנו שכינה. אמר: שמא חס ושלום יש במטתי פסול, כאברהם שיצא ממנו ישמעאל, ואבי יצחק שיצא ממנו עשו? אמרו לו בניו: ״שמע ישראל, ה׳ אלהינו ה׳ אחד״. אמרו: כשם שאין בלבך אלא אחד, כך אין בלבנו אלא אחד. באותה שעה פתח יעקב אבינו ואמר: ״ברוך שם כבוד מלכותו לעולם ועד״.","https://sefaria.org/Footnotes_and_Annotations_on_Be'er_HaGolah,_Well_6.6.27?p2=Pesachim.56a.7",
"כתב שתחת הצורה וכו' ברייתא שם (קמט.) כתב המהלך תחת הצורה ותחת הדיוקנאות אסור לקרותו בשבת ופירש""י כגון בני אדם הצרים בכותל חיות משונות או דיוקנאות של בני אדם של מעשים כגון מלחמות דוד וגלית וכותבין זה צורת פלוני וזו דיוקן פלוני ונראה דטעמא משום דהוי שטרי הדיוטות כתבו התו' בפרק כל כתבי (שבת קטו:) דאותן מלחמות הכתובות בלשון לעז נראה לרבי' יהודה דאסור לעיין בהם דלא גרע מכתב שתחת הצורה וכו' וכיוצא בזה כתב הרא""ש בפרק שואל בשם ה""ר יונה  וז""ל והלין דכתבי מליצות ומשלים של שיחת חולין ודברי חשק אסור לקרותו בשבת כתב הרמב""ם בפי' המשנה פרק שואל שאסור ללמוד בשבת וביום טוב זולת בספר הנבואות ופירושיהן ואפילו היה אותו ספר בחכמה מן החכמות וכתבו ה""ה בפכ""ג וכ""נ ממ""ש הר""ן בפרק כל כתבי בשם הרז""ה מאחר שפסק מנהג הראשונים שאנו נוהגים לדרוש בכל שבת ושבת עד זמן סעודה אין לנו למנוע עצמנו מלקרות בכל כתבי הקודש ובכל ספר שיש בו סרך קדושת כל היום כולו עד כאן משמע דדוקא בכתבי הקודש או ספר שיש בו סרך קדושה קורין אבל לא בספר שאין בו סרך קדושה אבל מדברי הרשב""א נראה שמותר ללמוד בספרי החכמות בשבת שכתב בתשובה סימן תשע""ב שמותר להביט באצטרובל""א בשבת שאינו אלא כאחד מספרי החכמה דמה הפרש בין כתוב ורשום בלוחות נחושת בעט ברזל לכתוב בספר וכן כתב האגור שהרשב""א והרמב""ן התירו לקרוא בשבת בספרי רפואות מפני שחכמה היא ולא דמי לשטרי הדיוטות. בר""פ כל כתבי (שבת קטו:) תנן דיש כתבי הקודש שאין קורין בהם בשבת מפני ביטול בית המדרש ומפרש בגמרא דהיינו כתובים ופירש רש""י טעמא משום דמשכי ליבא ובשבת היו דורשין דרשה לבעלי בתים ובתוך הדרשה היו דורשים להם איסור והיתר וטוב להם לשמוע מלקרות בכתובים ואמרינן בגמרא (קטז:) רב אמר ל""ש אלא בזמן בית המדרש אבל שלא בזמן בית המדרש קורין ושמואל אמר אפילו שלא בזמן בית המדרש אין קורין וכתבו הרי""ף והרא""ש והלכתא כרב ופירש""י בזמן בית המדרש קודם אכילה היו דורשין שלא בזמן בית המדרש לאחר אכילה לא דרשו משום שכרות וכתב הר""ן בשם הרז""ה מאחר שפסק מנהג הראשונים שהיו נוהגים בכל שבת לדרוש וכו' כמש""ל : לשאול מן השד בשבת משום רפואה כתב ר""י בח""ה שכל מה שהוא מותר בחול מותר בשבת וכן משמע בפ' חלק (סנהדרין קא.) בענין אמירה לעכו""ם כתב בהגהות פ""ו ומה שאנו אומרים לעכו""ם להוציא החמין מן התנור אין אנו אומרין לו להבעיר ועכו""ם מנפשיה קא עביד עכ""ל כלומר שיש אש בתנור ובהוצאתו הקדרה נוגע בגחלים ומבערם א""נ שאם לא היה חם כ""כ היה העכו""ם מבעיר האש ומחממו אבל האגור כ' שרא""ם אסר לומר לעכו""ם להוציא הקדרה בשבת כשנוגעת בגחלים וכן נראה לבעל שבולי הלקט כתב הרשב""א בתשובה דסחורה הנפסדת בספינה ע""י גשמים אסור לומר לעכו""ם להוציאה שלא התירו לומר כל המכבה אינו מפסיד אלא בדליקה וכ""כ האגור בשמו וכן דעת סמ""ג והתרומה שכתבו בדליקה התירו לומר כל המכבה אינו מפסיד ובפרק המדיר (כתובות ע.) קאמר למעוטי שאר איסורי שבת לאפוקי מה""ג שפירשו שאין חילוק בין דליקה לשאר איסורי שבת וכן כתב בסמ""ק אלא שמסיים בה דשמא ה""ג רצה לומר כל שיש בו הפסד ממון הכל מותר ותלמודינו ממעט דבר שאין בו הפסד ממון עכ""ל והרא""ש כתב בפרק כל כתבי דברי ה""ג לפסק הלכה וז""ל בדליקה התירו לומר כל המכבה אינו מפסיד כתב בה""ג דה""ה לבידקא דמיא וכ""נ דכל כיוצא בזה היזק הבא לאדם פתאום כגון אם נתרועעה חבית של יין והולך לאיבוד ויראה שיכול לקרות העכו""ם וכשיבא העכו""ם ממילא יכבה וכתבו רבינו בסימן של""ד וכיון דאיסורא דרבנן הוא כדאי הם ה""ג והרא""ש לסמוך עליהם. כ' רבינו ירוחם בחי""ב ישראל שאמר לעכו""ם לעשות מלאכה בשבת ועבר משום שבות אסורה לו אותה מלאכה לעולם משום קנסא כך דקדקו הפסקנים בפרק השוכר את הפועלים אבל הרמב""ם בפ""ו כתב שמותר לו ליהנות באותה מלאכה לערב אחר שימתין בכדי שיעשה וכוותיה נקטינן כתב האגור בשם מהר""י מולין שמותר לומר לעכו""ם לעשות מאכל מקמח ומים לתינוק בשבת דהוה קצת דומה לחולה שאין בו סכנה והטלטול נמי מותר לדעת הרא""ש ז""ל עכ""ל ומ""ש והטלטול נמי מותר לדעת הרא""ש הוא מ""ש רבינו בסימן שכ""ה דאפילו היה קמח או עיסה בין השמשות לא הוי מוקצה ומ""מ הא דשרי לומר לעכו""ם פשוט הוא דבאין תבשיל אחר להאכילו הוא דאל""כ יאכילנו מאותו תבשיל ואם הוא קר יחממנו כנגד האש במקום שאין היד סולדת כתוב בהגהות מרדכי פ""ה שמותר לומר לעכו""ם בשבת עשה מלאכתך והרא""ש בפרק השוכר את הפועלים כתב אסור בשבת לומר לעכו""ם שאין מזונותיו עליך הילך בשר זה ובשל אותו לצרכך בשבת: כתב רבינו בסימן שמ""ב כל שבות דרבנן מותר בין השמשות לצורך מצוה או אם היה טרוד והוצרך לעשר פירות בין השמשות וכ""כ הר""י שמותר לומר לעכו""ם בין השמשות להדליק הנר: אם מותר לומר לעכו""ם לחלוב בהמתו כתבו רבינו בסימן ש""ה: אם אמירה לעכו""ם מותרת בשביל מת כתבתי בסימן ש""ו ואכתוב עוד בסי' שי""א בס""ד: כתב ה""ה בפכ""ג בשם ספר העתים שאסורים ציבור להחרים שום דבר בשבת אא""כ הוא לצורך השבת דומיא דהיתר נדרים שיתבאר בסימן שמ""א. אם מותר להפיס מנה גדולה כנגד קטנה או אפילו מנות שוות כתבו רבינו בסימן שכ""ב: אם מותר לומר בשבת מלא לי כלי זה כתבו רבינו בסי' שכ""ג: כיצד מותר לומר לחבירו תן לי ביצים ואגוזים במנין ג""כ שם: מ""כ בשם ספר אגודה ראיתי עכו""ם בעלי חובים מביאים עגלות מליאות תבואה ביום השבת וישראל נותן לו מפתח אוצרו והעכו""ם נושאים ומודדין ומונין ולא ראיתי אחד מרבותי מוחה בדבר כי התבואה של העכו""ם עד אחר שיחשוב עמו. מצאתי בתשובת מהר""ם שמעתי ממורי הגבור שמותר לישראל לילך בעדר העכו""ם ולהיות שם חודש או חדשים ולראות אף בשבת כשהעכו""ם חולב דכיון שאין העכו""ם מוכר לו את החלב כי אם אחר עשותו את הגבינות עכו""ם כי עביד מלאכה בשבת מלאכה דידיה עביד ע""כ וכ""כ בא""ח. דין גבינות שעושות השפחות בשבת בסימן ש""ה:",והא אמר ר' אמי בדליקה התירו לומר כל המכבה אינו מפסיד בדליקה למעוטי מאי לאו למעוטי כי האי גוונא לא למעוטי שאר איסורים דשבת,"https://sefaria.org/Beit_Yosef,_Orach_Chaim.307.21.1?p2=Ketubot.70b.13",
" גרמא היא סלקא דעתך אמינא והואיל וכתב ביה בשכבך ובקומך תהוי כמצות עשה שהזמן גרמא קמ""ל. אימא הכי נמי (יומא יא:) אמר קרא למען ירבו ימיכם וימי בניכם גברי בעו חיי נשי לא בעו חיי הילכך מיחייבן. (ברכות כ:) ברכות המז","ואימא הכי נמי? אמר קרא: ״למען ירבו ימיכם וימי בניכם״, הני בעו חיי והני לא בעו חיי?!",https://sefaria.org/Halakhot_Gedolot.1.14?p2=Yoma.11b.8,
