Quoting Ref,Quoted Ref,Score,Quote Num,Snippet
"Zohar Chadash, Midrash HaNe'elam Al Eichah 99",Ecclesiastes 12:6,-0.1226538866036293,0,"(קהלת יב) עד אשר לא ירתק חבל הכסף, אתר דכהנא מקטיר קטורת על מדבחא דלגאו. "
"Zohar Chadash, Midrash Rut 113",Exodus 22:26,11.086040385948376,0," לאותן שגרמו צער זה על העניים, ונספים מן העולם קודם זמנם. כדכתיב, (שמות כב) אם צעק יצעק אלי וגו' ושמעתי כי חנון אני. ואומר, (שם) וחרה אפי ו"
"Zohar Chadash, Midrash HaNe'elam Al Eichah 95",Psalms 137:4,14.094093341430831,0," בבל, כנוריהון הוו תליין על אילנין דתמן. הוו שאלין לון לנגנא. ואמרי, (תהלים קלז) איך נשיר את שיר ה' על אדמת נכר. נשכו בשניהון בוהני ידיהון וכרתו"
Zohar 1:133a:12,Isaiah 42:24,-1.449847212706592,0,"רבי חזקיה פתח ואמר, (ישעיה מב) מי נתן למשיסה יעקב  
"
Zohar 1:133a:11,I Kings 5:10,14.422565066318327,0,"תא חזי, כתיב (מלכים א ה) ותרב חכמת שלמה מחכמת כל בני קדם. אלין אינון דהוו מבני (אינון) ב"
"Zohar Chadash, Midrash HaNe'elam Al Eichah 96",Jeremiah 13:16,13.670663327852147,0," בטליתיה, ונשיק לון, ובכי עלייהו. והוה אמר להו, בני, ולא אמרית לכו, (ירמיה יג) תנו לה' אלהיכם כבוד בטרם יחשיך וגו'. ועל דא כתיב, (שם ט) על ההר"
"Zohar Chadash, Midrash HaNe'elam Al Eichah 91",Ecclesiastes 12:3,6.234452397751341,0,"(קהלת יב) ביום שיזעו שמרי הבית, אלין תלת בתי דינין, דהוו אולפי תורה בלשכת"
"Zohar Chadash, Midrash HaNe'elam Al Eichah 90",Isaiah 1:21,-0.4984189313396348,0,") צדק ילין בה. והככבים, מלאכי השרת, שהיו באים בה וידועים אצלה, וב"
Rashi on Job 16:15:2,Judges 19:25,-4.159915988341107,0,ועוללי. ולכלכתי וגנותי כמו ויתעללו בה (שופטים יט) ל' בזיון וגנאי וכמו עוללה לנפשי (איכה ג): 
Rashi on Job 16:15:3,Habakkuk 3:4,-8.066613157522514,0,"קרני. זיוי לשון וקרנים מידו לו (חבקוק ג):
"
"Beit Yosef, Even HaEzer 4:7:1",Yevamot 76b:15,0.9176382078457204,0," היא כשרה וכולי כלומר דבגר עמוני כי שדית לבת בתריה כשרה דהא קי""ל (יבמות עו:) עמוני ולא עמונית וכן מצרי שני כי שדית נמי לבת בתריה כשרה דהא של"
Tosafot on Yevamot 90b:8:1,Gittin 33a:9,8.434965534274344,0,"כל דמקדש אדעתא דרבנן מקדש - פי' בפרק השולח (גיטין לג.) [וע""ע תוס' ב""ב מח:]: "
Rambam on Mishnah Negaim 8:1:1,Leviticus 13:13,-19.2656282255397,0," אחר הקדמת הטומאה ולשון ספרא יכול הבא כולו לבן בתחלה יהא טהור ת""ל (ויקרא יג) הוא טהור ואין הבא כולו לבן בתחלה טהור אלא טמא וזהו ענין אמרו הפ"
Rashba on Eruvin 93a:3,Eruvin 49a:4,-5.290317360903926,0," פרקין (פט, ב) גבי קטן סלוקי נפשייהו מהכא. וגם חצר שבין ב' חצרות (לעיל עירובין מט, א) (ו)פלגינן בין רגיל [ו]שאינו רגיל. ולכך כיון דאין כל מתלי דעתיה,"
"Arukh HaShulchan, Orach Chaim 602:1",Yoma 86b:2,25.20174391345725,0," ולשבי פשע ביעקב"". מה טעם ""ובא לציון גואל""? משום ""ולשבי פשע ביעקב"" (יומא פו ב).וגדולה תשובה שמגעת עד כסא הכבוד, שנאמר (הושע יד ב): ""שובה ישראל"
"Rabbeinu Bahya, Bamidbar 16:3:1",Exodus 13:2,1.7781752137199485,0,") קדש לי כל בכור. ומדוע תתנשאו. להיות המלכות למשה והכהונה לאהרן.
"
Torah Temimah on Psalms 119:160:1,Kiddushin 31a:7,31.426486292937902,0," אמת ראש דברך ולא סוף דברך אלא מסוף דברך ניכר שראש דברך אמת וכו':(קידושין לא ע""א)
"
Tosefta Sukkah 2:8,Leviticus 23:40,-16.18707910659434,0," או שנפרצו רוב עליו פסול ערבה] של בעל ושל הרים [כשרה] א""כ למה נאמר (ויקרא כג) ערבי נחל פרט [לצפצף]."
Tosefta Sukkah 2:7,Jeremiah 10:2,12.568838635048303,0,) כה אמר ה' אל דרך הגוים אל תלמדו וגו'.
Malbim Beur Hamilot on Hosea 2:8:1,Lamentations 3:9,6.684981991070757,0,") גדר דרכי בגזית, נתיבותי עוה:
"
Rambam on Mishnah Kelim 23:2:1,Leviticus 15:9,14.64568281061672,0,"לשון התורה בזב וכל המרכב אשר ירכב עליו הזב יטמא (ויקרא טו) הנה הוא ימנה הדברים אשר ירכב עליו הזב ואע""פ שיש בינו ובינם מסכי"
Rambam on Mishnah Kelim 23:2:1,Genesis 31:34,-5.126435552894139,0, תרגום ויחבש וזריז: ועביט. עגלה יעשו על גב הגמל וירכבו עליו תרגום (בראשית לא) בכר הגמל בעביטא דגמלא: וטפיטן של סוס. סרג אלפרס ואמר ר' יוסי שה
Rashi on Bava Kamma 96b:19:2,Exodus 22:10,4.693016581280428,0,) ולקח בעליו ולא ישלם מי שעליו לשלם הוא נשבע ולא נשבע התובע ויטול
"Rabbeinu Bahya, Bereshit 46:12:1",Ruth 4:15,4.835949786140452,0," ואונן בארץ כנען, וסמך אז מיד ויהיו בני יהודה, וזהו סוד הכתוב האומר (רות ד) והיה לך למשיב נפש, ומאמר השכנות (שם) יולד בן לנעמי, והיה ראוי ל"
"Shenei Luchot HaBerit, Aseret HaDibrot, Shabbat, Torah Ohr 42",Psalms 93:1,4.59398221620213,0,"והבאים מצד קין, באים במזמור (שם צג) ה' מלך גאות לבשהגה""הבמזמור (תהלים צג) ה' מלך גאות לבש הוא סוד מלבושי שבת, שהאצילות מתלבש בבריאה. וזה לשון"
"Shenei Luchot HaBerit, Aseret HaDibrot, Shabbat, Torah Ohr 41",Psalms 29:1,8.610280612452097,0,"עוד מצאתי בכתבי הקודש הנ""ל, וצריך לכוין במזמור הבו לה' בני אלים (תהלים כט) ג' פעמים הבל, בראשי תיבות הבו לה' בני אלים, השתחוו לה' בהדרת, ו"
"Pri Tzadik, Ki Tavo 16:3",Shabbat 156a:12,0.012773021954902042,0," דיחשבון דאתון זבינין הא מיירי אחר הגאולה. אך הענין עפמ""ש בפי' הגמ' (שבת קנ""ו.) אין מזל לישראל שמדת אי""ן שהוא עתיקא סתימאה דכל סתימין דאיקרי אי"
"Torah Temimah on Torah, Exodus 17:9:2",Joshua 8:3,17.161822742906228,0," מצינו בכ""מ לשון בחירה, כמו ויבחר יהושע שלשים אלף איש גבורי החיל (יהושע ח'), איש בחור (שופטים כ'), ודעת ר""א דכלפי מה דכתיב בעמלק ולא ירא אל"
"Torah Temimah on Torah, Exodus 17:9:2",Judges 20:15,-5.690596190556513,0," בחירה, כמו ויבחר יהושע שלשים אלף איש גבורי החיל (יהושע ח'), איש בחור (שופטים כ'), ודעת ר""א דכלפי מה דכתיב בעמלק ולא ירא אלהים, שמזה היתה הסבה לה"
Gevurot Hashem 66:1,Exodus 6:7,16.18568726565031,0, בכתוב שתכלית היציאה הוא שיהיה לישראל לאלקים וכדכתיב בתחלת היציאה (שמות ו') והוצאתי אתכם מתחת סבלות מצרים ולקחתי אתכם לי לעם והייתי לכם לאל
Gevurot Hashem 66:2,Bava Batra 16a:15,14.574181150460536,0,) עפרא בפומיה דאיוב שאמר ברית כרתי לעיני ומה אתבונן על בתולה באחר
Gevurot Hashem 66:2,Ezekiel 14:5,-10.369826883038598,0,") למען תפוש את ישראל בלבם וזהו בע""ז, וכדאמרינן בפרק שלוח הקן (חול"
Gevurot Hashem 66:2,Sanhedrin 7b:8,14.937405613232883,0," שהע""ז נקרא אלקים אחרים והדיין נקרא גם כן אלקים בכל מקום, ואמרו חכמים (סנהדרין ז' ע""ב) המעמיד דיין שאינו הגון כאלו נוטע אשירה וענין אחד הם בכל דבר, ול"
Gevurot Hashem 66:2,Chullin 142a:5,-2.356394515069371,0," י""ד) למען תפוש את ישראל בלבם וזהו בע""ז, וכדאמרינן בפרק שלוח הקן (חולין קמ""ב ע""א) ודלמא מהרהר בע""ז הוא דכל העבירות אין מצטרפת מחשבה למעשה חוץ מן "
Gevurot Hashem 66:2,Leviticus 18:3,2.174340724050877,0,) כמעשה ארץ מצרים וגו' ובשביל כך לא אמר פרעה הנה ארצי לפניך כמו ש
Gevurot Hashem 66:2,Beitzah 25b:4,12.293031346477633,0,) נטיעה מקטעא רגליהון דקצביא ודבועלי נדות שהתורה נתנה שיעור לנטיע
Gevurot Hashem 66:2,Sotah 14a:14,-3.1744531985260114,0," בסוטה שיהא קרבנה שעורים שהיא עשתה מעשה חמור כך קרבנה יהיה מאכל חמור (סוטה י""ד ע""א) הרי כי חטא הערוה הוא ענין חמרי גופני ובכמה מקומות נתבאר דבר זה."
"Pri Tzadik, Pesach 32:1",Taanit 25a:5,13.163269889245932,0," הזכרון יוכלו להמשיך אז שיזכו לקדושת עתיקא פל""א, וכמו שמצינו ברחב""ד (תענית כה.) שאמר מי שאמר לשמן וידליק הוא יאמר לחומץ וידליק, ולמה הזכיר מי ש"
Zohar 3:271b:10,Psalms 110:4,0.47886729721223986,0," אתה. ומאן איהו. דא רזא דימינא, ואקרי כהן לגבי ההוא אתר. ורזא דא (תהלים קי) אתה כהן לעולם, מאן כהן לההוא עולם, אתה. ודא איהו ימינא עלאה, דה"
Maharam Shif on Chullin 49b:8,Chullin 48a:8,-1.1228917933052047,0,") והוא דסביך בבישרא לא בגרמי ועיין בלשון רש""י לעיל במימרא דרבא בכ"
Torah Temimah on Psalms 139:17:1,Sanhedrin 38b:10,24.672210540433355,0," רבי עקיבא שמח בתורתו ונתעצב במיתתו אמר ולי מה יקרו רעיך אל וכו':(סנהדרין לח ע""ב)
"
Torah Temimah on Psalms 139:17:2,Avodah Zarah 5a:9,24.46054608638381,0," ר""ע שמח בתורתו ונתעצב במיתתו אמר ולי מה יקרו רעיך אל [וגו'] וכו':(עבודה זרה ה ע""א)
"
Jerusalem Talmud Ta'anit 7a:4,I Samuel 12:17,1.8373496173604478,0,) הלא קציר חטים היום:
Jerusalem Talmud Ta'anit 7a:1,Genesis 6:18,20.365383448443325,0," ר' שמואל בר רב יצחק נח בכניסתו לתיבה נאסרה לו תשמיש המיטה.  מ""ט (בראשית ו) ובאת אל התיבה אתה ובניך ואשתך ונשי בניך אתך וביציאתו הותרה לו תשמיש"
Jerusalem Talmud Ta'anit 7a:1,Genesis 8:16,19.941582243116233,0," אתה ובניך ואשתך ונשי בניך אתך וביציאתו הותרה לו תשמיש המיטה מ""ט (בראשית ח) צא מן התיבה אתה ואשתך ובניך ונשי בניך אתך.  א""ר חייה בר בא למשפחותיהם"
Jerusalem Talmud Ta'anit 7a:1,Genesis 41:49-50,10.50537849197452,0," גלמוד בשעה שאת רואה חסרון בא לעולם עשה אשתך גלמודה.  א""ר לוי כתיב (בראשית מא) וליוסף ילד שני בנים אימתי בטרם תבוא שנת הרעב.  תני בשם ר' יהודה"
Jerusalem Talmud Ta'anit 7a:1,Job 30:3,3.113085684908186,0," כלב יצא מפורצם בתשמישו עורב יצא משונה מן הבריות.  א""ר אבון כתיב (איוב ל) בחסר ובכפן גלמוד בשעה שאת רואה חסרון בא לעולם עשה אשתך גלמודה. "
Tosafot on Rosh Hashanah 15b:7:1,Nedarim 27a:1,-3.461598092332661,0, ואיכא דקרו ליה בנות שבע לפי שגרמו שבעת ימי אבילות ובפרק ארבעה נדרים (נדרים כז.) גבי נודר מן הכלכלה והיו בהן בנות (שבע) ואמר אלו הייתי יודע שבנו
Tosafot on Rosh Hashanah 15b:7:1,Berakhot 40b:22,-1.6936382964822796,0,בנות שוח. בפרק כיצד מברכין (ברכות דף מ:) אמר רבה בר בר חנה תאיני חיורתא ופרי גרוע הוא כדמשמע בריש מסכת דמאי
Tosafot on Rosh Hashanah 15b:7:1,Genesis 3:6,3.054615939692135,0,") ונחמד העץ להשכיל ואית דגרסי בפ""ק דע""ז מוכססין בנות שוח בלא וי""ו"
Metzudat Zion on Ezekiel 8:10:2,Genesis 9:3,3.0597092734712934,0, יקראו בריות קטנות קצרי רגל שאין הלוכם ניכר וכן כל רמש אשר הוא חי (בראשית ט): 
Rashba on Bava Kamma 68b:2,Yevamot 88a:7,0.7012265699327651,0," נכסי חבירו ואפילו הכי יכול לחלל הקדש חבירו כדמוכח בריש פרק האשה רבה (יבמות פח, א) דאמרינן התם היכי דמי אי קדושת דמים יכול לפדותו ואי קדושת הגוף א"
Rashba on Bava Kamma 68b:2,Nedarim 36b:5,5.4174528414279255,0," דזכות הוא לו וזכין לאדם שלא בפניו והא דמבעיא לן בפרק אין בין המודר (נדרים לו, ב) התורם משלו על של חבירו צריך דעת בעלים או לא היינו טעמא משום דדל"
Rashba on Bava Kamma 68b:2,Sukkah 39a:6,2.376656309805619,0," גזל שבבית גזלן כל שלא נתייאש ממנו. והקשו הם דהא בפרק לולב הגזול (סוכה לט, א) משמע שיכול אדם לחלל דמי פירות שביעית של חבירו שלא מדעתו דתניא ה"
Tosafot on Chagigah 10a:11:1,Sanhedrin 110b:7,0.50089447506544,0," קרא לאו בביאת ארץ משתעי אלא בחלק לעולם הבא ומצינו תנא דאמר בחלק (סנהדרין דף קי:) דור המדבר יש להם חלק לעוה""ב א""כ איכא למידרש והדרנא בי:"
Tosafot on Chagigah 10a:11:2,II Chronicles 29:31,2.591464098783712,0, (שהביאו) בעזרה הוא דכתיב האי קרא וגבי קדשים כתיב וכל נדיב לב עולות (דברי הימים ב כט) ושמואל מודה לה שפיר ומקשי מינה לשמואל מהאי קרא ומשני לה פרק ג' 
Tosafot on Yoma 76a:11:1,Bava Metzia 21a:11-12,8.832108294713635,0," אלא מילתיה דרב חסדא היא הכל וכי האי גוונא איכא בריש פרק אלו מציאות (ב""מ דף כא.) דמיבעיא ליה וכמה א""ר יצחק קב בארבע אמות ובתר הכי פריך אי דרך נפ"
Tosafot on Yoma 76a:11:2,Yoma 74b:4,15.450594703951547,0,") פירושו דעינוי כדאמר לעיל יכול ישב בחמה ובצנה ויצטער ת""ל כל מלאכ"
Zohar 2:29a:5,Ecclesiastes 9:7,31.30409002903662,0," למלעי באורייתא, והוה עמיה ר' יוסי זוטא, דהוה רביא. פתח ר' חייא ואמר, (קהלת ט') לך אכול בשמחה לחמך ושתה בלב טוב יינך כי כבר רצה האלהים את מעשיך"
Rashi on Sukkah 49b:8:1,Ecclesiastes 7:2,17.286022670562314,0, והכנסת כלה - דכתיב בהו לכת טוב ללכת אל בית אבל מלכת אל בית משתה (קהלת ז) אף שם צריך הצנע לסעוד במדה נאה ולשמוח במדה נאה ולא להנהיג קלות 
Pele Yoetz 198:58,Berakhot 27a:15,-14.852949856757922,0," ועוזבי ה' יכלו. אסור לישב או לעבר נגד המתפלל עד שירחיק ארבע אמות (ברכות כז א לא ב). אסור לעבר אחורי בית הכנסת בשעה שהצבור מתפללים, מפני החשד."
Pele Yoetz 198:58,Shabbat 113b:2,-2.3719178935700143,0," אסור לפסע פסיעה גסה כשיוצא מבית הכנסת. אסור לפסע פסיעה גסה בשבת (שבת קיג, ב), ואפלו בחל לא התרה. הקדוש ברוך הוא שונא למי שנכנס לביתו פתאום, "
Pele Yoetz 198:54,Eruvin 17b:5,2.590653189153799,0," מצות נטילת ידים לאכילה או לדבר שטבולו במשקה. מצות מים אחרונים חובה (עירובין יז, ב חולין קה ב), והמקל בה, מקלין לו ימיו ושנותיו ובזהר הקדוש (דבריד "
Pele Yoetz 198:54,Chullin 105b:4,2.590653189153799,0," לאכילה או לדבר שטבולו במשקה. מצות מים אחרונים חובה (עירובין יז, ב חולין קה ב), והמקל בה, מקלין לו ימיו ושנותיו ובזהר הקדוש (דבריד דף רעג) מחמ"
Pele Yoetz 198:53,Yevamot 21a:6,-15.114484730243255,0," במדה או במשקל אפלו לגוי, למכר בחסר או לקנות ביתר, וקשה ענשן של מדות (יבמות כא, א). אפלי לשהות בביתו מדות חסרים או יתרים לעשותם עביט של מי רגלים א"
Pele Yoetz 198:50,Ketubot 105b:8,-12.769512590743544,0," (ויקרא יט טז) לא תעמד על דם רעך. שלא לקח שחד, ואפלו שחד דברים אסור (כתובות קה, ב). וצריך למנע מלדון למי שקבל ממנו שום הנאה כל דהוא בשעת הדין. שלא"
"Commentary on Sefer Hamitzvot of Rasag, Positive Commandments 103:1",Chagigah 10a:4,17.808629580930344,0," היתר נדרים ע""פ חכם מצוה בפ""ע עיי""ש אבל זה תמוה טובא דהא תנן (בפ""ק דחגיגה י' ע""א) היתר נדרים פורחין באויר ואין להם על מה שיסמכו עיי""ש. וא""כ אין ה"
"Commentary on Sefer Hamitzvot of Rasag, Positive Commandments 103:3",Nedarim 20a:9,15.552504880055887,0," חבר בראשונים ז""ל. ולכאורה אפשר להביא ראי' לדבריו מדאמרינן (בפ""ב דנדרים כ' ע""א) אמר רב יוסף הואיל ואמרו רבנן אין נזקקין לו בי דינא דמזקקי לי' ל"
"Bekhor Shor, Genesis 20:2:1",Numbers 14:14,4.633379199892724,0,"אל שרה אשתו. כמו על שרה כמו (במדבר י""ד) ואמרו אל יושבי הארץ הזאת כמו על יושבי הארץ:
"
Bartenura on Mishnah Oholot 1:5:1,Leviticus 15:7,6.881946163850714,0,") והנוגע בבשר הזב יכבס בגדיו, אלמא שהוא מטמא בגדים בשעת מגעו בזב:"
"Aderet Eliyahu, Numbers 22:5:3",Bekhorot 55a:60,-6.960543189182204,0, שלהם פרת ועוד אמרו הנודר מפרת אסור בכל הנהרות (והוא גמרא מפורשת בבכורות דף נ״ה ע״א וב') לפי שהוא נכלל בתוך כל הנהרות וכמו שכתבתי למעלה:
Gra's Nuschah on Tractate Derekh Eretz Rabbah 4:2:3,I Kings 22:19,24.600645297909338,0,) ראיתי את ה׳ יושב על כסאו וכל צבא השמים עומד עליו מימינו ומשמאלו
Torah Temimah on Psalms 45:17:4,Bava Batra 65a:5,24.595422559360653,0," תדע דכתיב תחת אבותיך יהיו בניך אבל בהא אימא מודי ליה לשמואל וכו':(בבא בתרא סה ע""א)
"
Torah Temimah on Psalms 45:17:2,Temurah 15b:19-20,28.59798255382062,0," הלשכה ודלמא מתו מרייהו דהני זוזי אלא לאו ש""מ אין הצבור מתים וכו':(תמורה טו ע""ב)
"
Torah Temimah on Psalms 45:17:3,Horayot 6a:5,21.996557764948584,0," בצבור מנא ליה לרב פפא הא אילימא מדכתי' תחת אבותיך יהיו בניך וכו':(הוריות ו ע""א)
"
Pele Yoetz 196:2,Chullin 91a:22,3.3309959699421086,0," קטנים, לפי שהצדיקים חביב עליהם ממונם, לפי שאין פושטין ידיהם בגזל (חולין צא, א), ואף עשירי עם, שמרבים עשות טוב, לא מפני זה התר להם לפזר ולאבד ו"
Gur Aryeh on Vayikra 22:28:1,Chullin 78b:7,4.6238137675097,0,"אותו ואת בנו נוהג בנקיבה וכו'. כרבנן בפרק אותו ואת בנו (חולין עח ע""ב) , ומייתי ליה התם כך; חייב כאן וחייב בשלוח הקן (דברים כב, ו) , מה"
Gur Aryeh on Vayikra 22:28:1,Chullin 79b:6,2.46376428084635,0," ובין על הזכר, רק מה שאינו נוהג בזכר היינו משום שאין חוששין לזרע האב (חולין עט ע""ב), לכך כתיב ""שור ושה"" דהיינו הזכרים, רוצה לומר אין לזאת המצוה מני"
Tosafot on Sanhedrin 4a:2:1,Sukkah 34b:2,7.781722399006591,0," לו. ושם) נמי דריש ר""ע גבי לחם עוני מקרא ומסורת ובפרק לולב הגזול (סוכה דף לד:) תנא נמי ר""ע אומר כשם שלולב אחד כו' ומפרש בגמרא לולב אחד משום דכ"
Tosafot on Sanhedrin 4a:2:1,Pesachim 86b:1,0.0840467377183387,0," ו:) לחד לישנא דכ""ע רבי שמעון ורבנן יש אם למסורת ובפרק כיצד צולין (פסחים דף פו:) גבי בבית אחד יאכל קסבר יש אם למקרא וע""ק דפ""ק דסוכה (ד' ט:) פסלי"
Tosafot on Sanhedrin 4a:2:1,Keritot 17b:33,11.543396539598668,0, ורבי עקיבא ור' שמעון דסברי הכא יש אם למקרא מחייבין בפרק ספק אכל (כריתות דף יז:) ובפרק דם שחיטה (שם דף כב:) בחתיכה אחת ספק של חלב ספק של שומן אש
Rashi on Eruvin 104b:12:1,Leviticus 15:6,11.497428861760206,0,) והיושב על הכלי אשר ישב עליו הזב יטמא המכניסן למקדש אפילו כשהן ר
"Ein Yaakov, Menakhot 4:2",Exodus 24:10,21.4361050084399,0," וים דומה לרקיע, ורקיע דומה (לספיר, וספיר דומה) לכסא הכבוד. שנאמר: (שמות כד) ""ותחת רגליו כמעשה לבנת הספיר וכעצם השמים לטהר"". וכתיב (התם) (יח"
"Ein Yaakov, Menakhot 4:2",Numbers 15:39,3.3200609573127817,0,"ז תניא: (במדבר טו) ""וראיתם אתו וזכרתם"". ראה מצוה זו וזכר מצוה אחרת התלויה בה, ואיז"
"Ein Yaakov, Menakhot 4:2",Deuteronomy 22:11-12,20.43977729456797,0," מצוה זו וזכר מצוה אחרת הסמוכה לך, ואיזו זו? [מצות] כלאים, דכתיב: (דברים כב) ""לא תלבש שעטנז, [צמר ופשתים יחדו], גדלים תעשה לך"". תניא אידך, """
"Ein Yaakov, Menakhot 4:2",Ezekiel 1:26,10.606822491576617,0," כד) ""ותחת רגליו כמעשה לבנת הספיר וכעצם השמים לטהר"". וכתיב (התם) (יחזקאל א) ""כמראה אבן ספיר דמות כסא"". תניא, היה רבי מאיר אומר: (קשה) [גדול"
"Ein Yaakov, Menakhot 4:3",Ecclesiastes 4:12,7.998924722766546,0," ותפלין בזרועו וציצית בבגדו ומזוזה בפתחו, הכל בחזוק שלא יחטא, שנאמר: (קהלת ד) ""והחוט המשלש לא במהרה ינתק"". ואומר: (תהלים לד) ""חנה מלאך ה' סבי"
"Ein Yaakov, Menakhot 4:3",Psalms 119:164,11.029393679366121,0," תפלין בזרועותיהן, ציצית בבגדיהן, מזוזות בפתחיהן. ועליהם אמר דוד: (תהלים קיט) ""שבע ביום הללתיך על משפטי צדקך"". ובשעה שנכנס דוד למרחץ וראה (שעמד)"
"Ein Yaakov, Menakhot 4:3",Psalms 34:8,13.296202583966164,0," בחזוק שלא יחטא, שנאמר: (קהלת ד) ""והחוט המשלש לא במהרה ינתק"". ואומר: (תהלים לד) ""חנה מלאך ה' סביב ליראיו ויחלצם""."
"Arvei Nachal, Bereshit 2:14",Avodah Zarah 5a:9,13.722910849820217,0," ממנו מאומה והוא מסלק ידיעתו במה שנוגע לבחירה. והקשה השל""ה הא מצינו (עבודה זרה ה.) שהראה הקב""ה לאדם הראשון דור דור ודורשיו וחכמיו, הרי שהראה לו צד"
"Arvei Nachal, Bereshit 2:12",Yoma 72b:13,12.548874860696518,0,") א""ל רבא לרבנן במטותא מנייכו לא תירתו תרתי גיהנם, ר""ל באם ילמדו "
"Ein Yaakov, Menakhot 4:7",Numbers 15:41,0.5179584028764603,0," ראיתי אשה יפה כמותך, אלא מצוה אחת צוה אלהינו וציצית שמה. וכתיב בה: (במדבר טו) ""אני ה' אלהיכם"", שתי פעמים; אני הוא שעתיד לפרע, ואני הוא שעתיד "
"Ein Yaakov, Menakhot 4:4",Deuteronomy 10:12,13.212738862545827,0,"ט היה רבי מאיר אומר: חיב אדם לברך מאה ברכות בכל יום, שנאמר: (דברים י) ""ועתה ישראל מה ה' אלהיך שאל מעמך"". (רבי) [רב] חיא בריה דרב אויא"
"Arvei Nachal, Bereshit 2:11",Bava Metzia 71a:7,26.869173886147383,0," יג) תחריש כבלע רשע צדיק ממנו, צדיק ממנו בולע צדיק גמור אינו בולע (בבא מציעא ע""א.), וקשה לפ""ז לתירוץ ראשון משמע דאפילו לצדיק גמור בולע אם הוא בן ר"
"Arvei Nachal, Bereshit 2:11",Berakhot 7a:25,6.379604870338792,0,"וע""פ כל הנ""ל נבאר מאמר רז""ל (ברכות ז.) ששאל משה רבינו ע""ה על צדיק וטוב לו צדיק ורע לו רשע וטוב לו רשע "
"Ein Yaakov, Menakhot 4:8",Isaiah 38:16,23.578543000626123,0," 'וכתבתם', 'וכתבתם'. אמר ריש לקיש: כל המניח תפלין מאריך ימים, שנאמר: (ישעיה לח) ""אדני עליהם יחיו, ולכל בהן חיי רוחי ותחלימני והחייני""."
"Ein Yaakov, Menakhot 4:9",Ezekiel 45:18,26.905806302098338,0," ה' [אלהים]: בראשון באחד לחדש תקח פר בן בקר תמים וחטאת את המקדש"". (יחזקאל מה) 'חטאת'? עולה היא! אמר רבי יוחנן: פרשה זו, אליהו עתיד לדורשה. רב"
"Kad HaKemach, Mourning 2:3",Deuteronomy 10:6,5.940880618180092,0," צדיקים כשבירת הלוחות שלכך סמך הכתוב שבירת הלוחות למיתת אהרן שנא' (דברים י) אשר שברת ושמתם בארון וסמיך ליה ובנ""י נסעו מבארות בני יעקן מוסרה"
"Kad HaKemach, Mourning 2:3",Deuteronomy 32:50,5.4129060114505965,0," עצום עיניך ועצם קמוץ פיך וקמץ מיד חמד משה לאותה מיתה, וזהו שנאמר לו (דברים לב) כאשר מת אהרן אחיך באותה מיתה שנתאוית לה. הר ההר הר על גבי הר והיה"
"Kad HaKemach, Mourning 2:3",Psalms 50:4,18.090533269457087,0,") יקרא אל השמים מעל ואל הארץ לדין עמו, יקרא אל השמים מעל זו הנשמה"
"Kad HaKemach, Mourning 2:3",Numbers 21:1,30.017263051507737,0, שהאומות שהיו מתפחדים מישראל מתחלה בקשו להלחם בהם שכן כתיב במלך ערד (במדבר כא) וישמע הכנעני מלך ערד יושב הנגב כי בא ישראל דרך האתרים וילחם בישראל
"Kad HaKemach, Mourning 2:2",Ezekiel 27:2-3,19.586077671513383,0, הכמות נבל ימות אבנר. וכן צריך לזכור הטובה שהיתה לו ונסתלקה ממנו כגון (יחזקאל כז) ואתה בן אדם שא אל צור קינה ואמרת לצור היושבת על מבואות ים וכתיב
"Kad HaKemach, Mourning 2:2",Ezekiel 2:10,-12.18615657161995,0," שנאמר (ירמיה טז) כה אמר ה' אל תבא בית מרזח ואל תלך לספוד. קינים שנא' (יחזקאל ב) וכתוב עליו קינים והגה והי. וכן מצינו בהספדו של יעקב אבינו ע""ה ש"
"Kad HaKemach, Mourning 2:2",Amos 8:9,24.23991289128635,0,) והיה ביום ההוא נאם ה' והבאתי השמש בצהרים והחשכתי לארץ ביום אור.
"Kad HaKemach, Mourning 2:2",II Samuel 1:23,13.693524796718203,0," ויהונתן הנאהבים והנעימים בחייהם ובמותם לא נפרדו. ולפי כאב ההספד שנא' (ש""ב א) צר לי עליך אחי יהונתן ולפי המאורע שאירע לו שנא' ("
"Kad HaKemach, Mourning 2:2",II Samuel 3:33,20.071171974236325,0,") צר לי עליך אחי יהונתן ולפי המאורע שאירע לו שנא' (ש""ב ג) ויקונן המלך אל אבנר ויאמר הכמות נבל ימות אבנר. וכן צריך לזכור ה"
"Kad HaKemach, Mourning 2:2",Job 19:21,-5.378790479802095,0,") חנוני חנוני אתם רעי, ולא ליודעים חן כגון משה שלא היה חכם ויודע "
"Kad HaKemach, Mourning 2:2",Jeremiah 9:18,2.947323652107574,0, קינים הגה והי. מספד שנא' (מלכים ב יג) וספדו עליו הוי אחי. נהי שנא' (ירמיה ט) כי קול נהי נשמע. צעקה שנא' (יתזקאל כא) זעק והילל בן אדם. נודה שנא'
"Kad HaKemach, Mourning 2:2",Jeremiah 48:17,-20.88067837701561,0, קול נהי נשמע. צעקה שנא' (יתזקאל כא) זעק והילל בן אדם. נודה שנא' (ירמיה מח) נודו להם כל סביביו. מרזח שנאמר (
