Index Title,Bader-Jewishspritualheroes-Vol1.
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.1","R<small>ABBI</small> S<small>IMEON BEN</small> C<small>HALAFTA</small> was one of the outstanding colleagues of Rabbi Jehudah ha-Nasi during the latter's old age. He was a member of a family of scholars and the Talmud referred to his father as Be Rabbi (the son of a rabbi) which indicates that at least three generations had been ordained. The family of Rabbi Simeon was a loyal adherent of the dynasty of the Nasi for many generations. Rabbi Chalafta (sometimes called Chalfuta, Chulafta and Tachlifa) was a son of Rabbi Jose ben Chalafta who prided himself that he had planted five cedar trees in Israel, referring to his five sons of whom Chalafta was one. <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) שבת קי""ח ב׳, ירושלמי יבמות פּרק א׳ הלכה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.2","Rabbi Simeon ben Chalafta was one of the last disciples of Rabbi Meir. Later he attended the academy of Rabbi Jehudah and he was befriended by the Nasi because of the loyalty of his family to the holders of that office. Rabbi Simeon lived in the town of Ein T'enah which was located between Sephoris and Tiberias. Once a month he regularly visited Rabbi Jehudah when the latter lived in Sephoris and also after he moved to Tiberias. As Rabbi Simeon left the house of the Nasi, Rabbi Jehudah once sent his son to follow him and to obtain his blessing. Rabbi Simeon blessed him in the following words: ""May God grant that you should never put others to shame nor be put to shame yourself."" <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) מועד קטן ט׳ ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.3","As Rabbi Simeon grew older it became more difficult for him to make the trip and he finally gave up his visits to the house of the Nasi. When Rabbi Jehudah asked him: ""What is the cause of your absence that I cannot greet you any more as my fathers used to greet your fathers?"" Rabbi Simeon replied: ""The stones on my way have become larger and I can no longer step over them. Things nearby appear to be far and I cannot see them; that which is distant must now appear to be near that I may hear it and in addition to my two feet I need a third one to lean on."" <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) שבת קנ""ב א׳, ויקרא רבה פּרשה י""ח.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.4","Rabbi Simeon maintained a close friendship with Rabbi Chiya bar Aba and with Rabbi Simeon, the son of the Nasi. It is related that all three of them once were in doubt concerning the meaning of some Hebrew words, but passing by an Arab merchant they discovered the meaning of the words from his conversation. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) בראשית רבה פּרשה ע""ט פּיסקא ח׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.5","The Mishna quotes Rabbi Simeon only once to the effect that ""God has no better medium for blessing than peace."" <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) עוקצין פּרק ג׳ משנה י""ב.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.6","The friendly relations between Rabbi Simeon and Rabbi Chiya were quite understandable. They were both students in the academy of the Nasi and when Rabbi Chiya was informed of the poverty of Rabbi Simeon he leased to him one of his fields from which Rabbi Simeon later derived a comfortable income. Before he leased the field Rabbi Simeon was in great need and his situation was aggravated by the fact that he refused all aid. It was said that out of great pity, Rabbi Jehudah would place small heaps of grain on the street; since these no longer belonged to anyone Rabbi Simeon would gather them. <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) רות רבה פּרשה ה׳.</span></i> When on a certain Friday Rabbi Simeon found himself without a morsel of food in the house he went out of the city to pray that God may send him aid. He was then handed a diamond from heaven and this he pawned and obtained enough money to provide for the Sabbath, but his wife refused to partake of the food until he promised to return the diamond immediately after the Sabbath. <sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) מדרש תנחומא פ׳ פּקודי.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.7","Another Midrash relates this story in a somewhat different version. Rabbi Simeon ben Chalafta and Rabbi Chiya are said to have been in the academy of Tiberias on the eve of a holiday. As they were engaged in study they suddenly became aware of a great commotion in the street and Rabbi Simeon asked what was the cause of it. Rabbi Chiya replied: ""Those who have money now go to buy the things they need for the holiday; those who have none go to their employers to obtain the necessary money,"" Rabbi Simeon then said: ""I will also go to my employer to ask for money for the holiday."" By this he meant that he would pray to God whom he always served."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.8",He left the academy and proceeded to the caves outside the city where he prayed to God. Suddenly a hand appeared and handed him a pearl. Rabbi Simeon took the pearl to Rabbi Jehudah who advised that he should not sell it until he ascertained its worth. Meanwhile Rabbi Jehudah gave him three ducats with which to purchase his holiday needs.
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.9","When Rabbi Simeon came home with his purchase his wife asked him: ""Where did you get the money? Did you not steal it?"" and he related to her what had happened. Rabbi Simeon's wife was displeased and said: ""Would you have a pearl missing from your crown in the world to come?"" Rabbi Simeon asked her what he should do and she advised him to return the purchased articles and with the money to redeem the pearl and to return it to heaven. <sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) רות רבה פּרשה ג׳ פּיסקא ד׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.10","Another story is told of Rabbi Simeon ben Chalafta that on one of his journeys he came across two hungry lions. Rabbi Simeon was greatly frightened but before the lions attacked him he was handed from heaven two pieces of meat one of which he gave to the lions and the other he brought to the academy to ask the scholars whether it was clean and fit to eat. He was then informed that ""no unclean thing can come from heaven."" <sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) סנהדרין נ""ט ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.11","Rabbi Simeon's opinions are quoted in the Talmud and it was characteristic of his religious conception that he declared that children nine or ten years old should be commanded to fast on the Day of Atonement."" <sup>10)</sup><i class=""footnote""><span dir=""rtl"">10) ירושלמי יומא פרק ח׳ הלכה ג׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.12","Once Rabbi Simeon went with Rabbi Chiya in the valley of Arbel to watch the sunrise and to determine how long it takes from the first break of dawn until full day-light. On that occasion Rabbi Simeon said: ""See how slowly dawn turns into day. Equally slow is the coming of aid to Jews."" <sup>11)</sup><i class=""footnote""><span dir=""rtl"">11) ברכות ד׳ ב׳, ירושלמי ברכות פּרק א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.13","Rabbi Simeon declared that since flattery had become prevalent men follow devious ways and their activities have sunk to a low level and one may no longer boast to his friend that his actions are more important. <sup>12)</sup><i class=""footnote""><span dir=""rtl"">12) סוטה מ""א ב׳.</span></i> Another time he said: ""The courageous usually triumphs over the modest."" He came to this conclusion from the fact that God seemingly changed his mind and did not destroy the city of Nineveh as He announced through the prophet Jonah because ""he who is daring in his prayers can obtain his wishes even from God."" <sup>13)</sup><i class=""footnote""><span dir=""rtl"">13) ירושלמי תענית פּרק ב׳ הלכה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.14","He also said: ""One who has studied Torah but does not fulfill its commandments commits a greater sin than one who has never studied. It is as if one hires two watchmen for his garden, one of whom plants beautiful trees and later breaks them; the owner of the garden is angered with him more than he is angered with the watchman who planted nothing."" <sup>14)</sup><i class=""footnote""><span dir=""rtl"">14) דברים רבה פּרשה ז׳ פּיסקא ד׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.15","In addition to the stories that were told of Rabbi Simeon's poverty there were other legends current about wonderful events which happened to him. As he was once going to attend a circumcision dressed in his best garments he attracted the attention of the children of the street who surrounded him and would not let him pass until he danced before them. Rabbi Simeon pleaded with them that he could not dance because of his great age and when they refused to leave him he scolded them and said that the gate of the house would collapse. He then sent them to call the owner of the house to come out at once. When the owner appeared, Rabbi Simeon warned him to remove all his possessions from the house and as soon as that was done the gate collapsed."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.16","At the feast which followed the circumcision the father served valuable old wine and said: ""If I will live I will serve the same kind of wine at the wedding of my son,"" and Rabbi Simeon replied : ""Even as the child was today inducted into the covenant of Abraham he will grow to go to the canopy and we will both drink again."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.17","On his way home Rabbi Simeon met the angel of death who addressed him in the following words: ""Just because you are a just man are you not afraid to go alone at night?"" When Rabbi Simeon asked the angel whither he was bound, the angel replied that he was going to take the soul of the child that had been circumcised that day. Rabbi Simeon scolded the angel of death for wishing to prove him a liar because he had promised to drink at the boy's wedding and with these words he annuled the decree of death against the child. <sup>15)</sup><i class=""footnote""><span dir=""rtl"">15) קהלת רבה פּרשה ג׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.18","Rabbi Simeon ben Chalafta also devoted himself to the natural sciences and he cured a bird whose back was paralyzed. When one of his hens lost all her feathers he warmed the bird in an oven and covered it with a cloth and thus caused its feathers to grow again. <sup>16)</sup><i class=""footnote""><span dir=""rtl"">16) חולין נ""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Chalafta.19","It is also related that Rabbi Simeon had a garden in which there was a hollow stump of a tree where a bird made its nest. Rabbi Simeon destroyed the nest but the bird repaired it again, and when he boarded up the hollow, the bird brought some herbs which it placed on the nails in the board and the nails were corroded. Rabbi Simeon then cursed the herb that it may grow no more for fear that thieves may discover it and use it to break locks. <sup>17)</sup><i class=""footnote""><span dir=""rtl"">17) קהלת רבה פּרשה ה׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.1","R<small>ABBI</small> S<small>IMEON BEN</small> Y<small>OCHAI</small> was gifted with numerous virtues which made him a favorite among the people of his district. He also possessed much knowledge and he followed a strictly logical method of reasoning. His activity as a leader dated from the time that he returned from exile when, together with a group of others he escaped the wrath of Hadrian's decrees after the death of Rabbi Akiba and after he was ordained by Rabbi Jehudah ben Baba. The position of his father Yochai was not very clear and from some statements it would seem that he was an official of the Roman administration and that it was his duty to report all those who did not act in accordance with the Roman laws. This seems to be implied by the story that when Rabbi Akiba was in prison Simeon came to him and asked him to teach him. Rabbi Akiba then said, ""I will not teach you"", and Rabbi Simeon said to him: ""If you will not teach me I will tell my father and he will report you to the government."" <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) פּסחים קי""ב א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.2","It is therefore remarkable that although Yochai was an adherent or an official of the Roman government, his son Rabbi Simeon was an enemy of Rome. The authorities were probably aware of his attitude and sought for an opportunity to capture him. When the scholars returned during the reign of Antoninus Pius and resumed their scholarly labors, Rabbi Simeon ben Yochai gained the disfavor of the authorities because of his criticism of the Roman government and he was condemned to death."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.3",Numerous miracles are related concerning the escape of Rabbi Simeon ben Yochai. One of these stories states that he escaped together with his son Elazar and that they hid in the academy for a long time and food was secretly brought to them from their home. But when the authorities intensified their search for Rabbi Simeon he feared his wife might not be able to withstand the stringent questioning and might reveal the hiding place of her husband and son. Father and son decided to hide in a cave and there they were fed in a miraculous manner. A number of carob trees began to grow about the cave and a spring of water appeared.
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.4","In that cave—it is further related—they sat naked and buried to the neck in sand and continued their studies. Only when prayer time arrived did they emerge from the sand and donned their garments for the prayer. With praying finished they again disrobed, in order not to wear out their garments, and continued sitting buried in sand."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.5","Thus they sat for thirteen years until one day Elijah appeared and said, ""Who will announce to Rabbi Simeon ben Yochai that the emperor died?"" Rabbi Simeon and his son then left the cave and when Pinchas ben Yair, Rabbi Simeon's son-in-law, heard that they had emerged from the cave he went to meet them and took them to his house."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.6","As he was leaving the cave Rabbi Simeon met Rabbi Jehudah ben Gerim, who thirteen years earlier repeated Rabbi Simeon's remarks which led to his being sentenced to death, and he exclaimed: ""This person is still alive?"" As he said this he stared at Rabbi Jehudah with his burning eyes and the latter fell down dead."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.7","Rabbi Simeon then began to cure the body of his son and Rabbi Pinchas ben Yair attended to Rabbi Simeon. The body of Rabbi Simeon was creased and swollen from the many years of sitting in the sand and from the diet of ""Johns bread"" and water. When Rabbi Pinchas saw this, he began to weep and the tears which fell on Rabbi Simeon's body caused him great suffering because of their salty tang."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.8","This happened in the city of Tiberias where Rabbi Pinchas then lived. Rabbi Simeon bathed in the warm springs of that city and his body healed rapidly. Out of gratitude he wanted to confer some favor on the city and he said: ""Since a miracle occurred to me in the city of Tiberias I would gladly do something for this city."" His son then said to him: ""For the many favors which this city extended to us we should declare it to be permissible for Jewish residence."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.9","According to tradition Tiberias was situated on the site of an old cemetery and many priests as well as other pious Jews refused to reside there in order not to be contaminated by the impurity of the dead. Rabbi Simeon ben Yochai declared the city to be clean and fit for residence. <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) שבת ל""ג ב׳, בראשית רבה פּרשה ע""ט פּיסקא ו׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.10","One must bear in mind that Tiberias was founded by Herod Antipas, a grandson of Herod the Great, on the site of the ancient city Hamath. When the ancient city was deserted the ground was used as a cemetery. Priests and pious Pharisees therefore refused to settle in the city despite the fact that Herod Antipas freed its inhabitants from all taxes. Only such people as were forced to reside in the city because of their occupations settled there and even these considered their residence in Tiberias as a sin because of the contamination of its soil. Rabbi Simeon ben Yochai therefore favored the city when he decreed it to be clean and fit for the residence of even the most pious."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.11","Palestine was meanwhile again agitated by political unrest. Despite the relatively favorable attitude of Antoninus Pius toward the Jews, they were influenced by the Parthians, who ruled in Babylonia and were independent of Rome, and again revolted against Roman rule. The Parthians were anxious to free themselves from the threat of Roman invasion and attempted a struggle with Rome in which the Jews aided them (or, as others maintain, the Jews began the struggle and were aided by the Parthians)."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.12","The Jews felt confident of achieving liberation with the aid of the Parthians. The Roman empire was then occupied with wars on many fronts due to the simultaneous revolts of the Germans and the Dacians. It was therefore said that ""whenever one sees the horse of a Parthian tied to a tombstone in Palestine he may expect the early coming of the Messiah."" Another statement of the scholars declared that ""they who have destroyed the temple will in the end fall into the hands of the Parthians."" <sup>*)</sup><i class=""footnote"">*) The two above mentioned quotations from the Talmud use the name ""Parsim"" (Persians) but it is obvious that the Parthians and not the Persians were referred to.</i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.13","This rebellion lasted for four years until the Romans triumphed again under the leadership of Atidius Cornelianus. It may be surmised that the Jews again had to withstand persecution and oppression. The first decree abrogated the right of the Jews to be tried before a Jewish court in civil disputes. This decree was not considered as a great calamity and Rabbi Simeon ben Yochai even declared his satisfaction with it because ""Jews no longer have the wise men required to decide in such matters."" <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) ירושלמי סנהדרין פּרק ה׳ הלכה ג׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.14","The Roman imperial throne was also in an uncertain state at that time. At first Hadrian appointed Antoninus Pius as his successor. Later he made the acquaintance of Marcus Aurelius, who was a military leader, and he liked him also. Hadrian then commanded Antoninus Pius to appoint Marcus Aurelius as his successor. Since that day Marcus Aurelius assumed the name Antoninus and after the death of Antonius Pius the Roman senate decided that a son of his, named Lucius Varus, should share the throne with Marcus Aurelius. It thus occurred that two emperors reigned simultaneously."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.15",During this war against Rome the Parthians advanced into the Roman provinces to the north west of their possessions until they arrived in Syria. Under the leadership of their king Valagesias they captured the Roman governor Atidius Cornelianus and put him to death. Afterward they occupied one Syrian city after another and for a moment it seemed that the Romans would be expelled from Palestine forever. But these victories were not lasting and when emperor Varus arrived with reenforcements of Roman legions the Parthians were driven out from all the positions which they had occupied.
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.16","It would seem that the scholars remained neutral in this war. No mention is made either of their participation or of their opposition to it. But since emperor Varus reenacted some of Hadrian's decrees forbidding the observance of the Sabbath and the practice of circumcision it may be assumed that the masses of the people actively participated in the struggle with the consent of the scholars or against their wishes. It is also apparent that the Nasi, Rabban Simeon ben Gamliel, no longer lived at that time and that no other Nasi had yet been elected by that time."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.17","When Varus died, Rabbi Simeon ben Yochai was sent to Rome to intercede with emperor Antoninus Marcus Aurelius and to obtain the nullification of the decrees of Varus. Although they knew that Marcus Aurelius was not favorably inclined toward the Jews they trusted his sense of justice for he was known as a kindly and philosophical man."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.18","To accompany Rabbi Simeon the scholars sent Rabbi Elazar, the son of Rabbi Jose ben Chalafta, who could speak Latin. Both arrived in Rome and, with the aid of the Roman Jews, who wielded a considerable influence in government circles, they successfully completed their mission."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.19","Legend relates the following miracle to have occurred during this journey. The emperor's daughter Lucilla was then possessed by a ""devil"" or ""dybbuk"" with the name Bar Tamalion. Rabbi Simeon ben Yochai expelled the spirit and as a reward the emperor told him to enter the treasury and to choose the most valuable gift. Rabbi Simeon entered the royal treasury and selected the document of Varus' decrees against the Jews and he forthwith tore it before the emperor. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) מעילה י׳׳ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.20","Rabbi Simeon ben Yochai was a pupil of Rabbi Akiba for thirteen years and he did not leave him until the day of Rabbi Akiba's martyr death. But once Rabbi Akiba expressed his preference of Rabbi Meir and Rabbi Simeon was displeased. Even Rabbi Akiba's later statement that Rabbi Simeon should ""be satisfied that I and God know how to appreciate your power"" failed to reconcile him. <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) ירושלמי סנהדרין פּרק א׳ הלכה ב׳.</span></i> Rabbi Simeon remembered this incident long after Rabbi Akiba died and he allowed himself to say that which no other disciple allowed himself; he declared that Rabbi Akiba's interpretation of four Biblical verses were not correct and that his own explanations were more acceptable than Rabbi Akiba's. <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) ראש השנה י""ח ב׳, תוספתא סוטה פּרק ו׳.</span></i> Another time he addressed his pupils in the following words: ""My children, copy my manners for mine are copied from Rabbi Akiba's best manners."" <sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) גטין ס""ז א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.21","Rabbi Simeon's system of study was highly original and he always sought the cause of the interpretations of the text of the Torah. He always asked: ""Why does the Torah command us to do this?"" In this respect he was an exception in his generation. He based his opinions on reason irrespective of whether they were in agreement with the opinions of scholars of previous generations. In such cases he showed no reverence for his contemporaries nor for authorities of an earlier day. Intentionally he sought to exterminate ideas which others planted when he was convinced of their incorrectness."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.22","The Torah commanded that the garment of a widow may not be taken in pawn and the Mishna <sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) בבא מציעא קט""ו א׳.</span></i> declared that this law applied equally to rich as well as to poor widows. But Rabbi Simeon declared that this regulation applied only to poor widows because the rich ones undoubtedly possessed other garments. Unable to base his opinion on purely humanitarian grounds he explained that in the case of a poor widow, who may not have any other garments, such a pawn would have to be returned every evening and the repeated visits of the pawnbroker may cause suspicion to be cast on the character of the widow."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.23","Rabbi Simeon also sought to lighten the burden of the observance of the Sabbath in contradiction to the other scholars who heaped prohibition upon prohibition. He thus allowed the moving of household furniture if care was taken not to dig up the ground in doing so. <sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) שבת כ""ב א׳.</span></i> He ruled similarly concerning other types of work which were at that time prohibited. <sup>10)</sup><i class=""footnote""><span dir=""rtl"">10) שבת צ""ה א׳, ק""ו ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.24","Fully cognizant of his worth Rabbi Simeon never pretended modesty. On the contrary, he sometimes expressed himself in a manner which might indicate pride. Thus he said: ""There are few good people in the world. If there are a thousand such then I and my son are among them. If there are one hundred such then I and my son are among them. If there are only two such then I and my son are they."" <sup>11)</sup><i class=""footnote""><span dir=""rtl"">11) סוכה מ׳׳ה ב׳.</span></i> On the same occasion he further stated: ""Because of my merit I can redeem the world from judgment for all sins that have ben committed since the time of my birth until this day. Were the merit of my son Elazar to be joined to mine I could free the world from judgment for all sins that were committed since the creation of the world until this day."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.25","Like the other scholars of his day Rabbi Simeon also sought to preserve peace between husband and wife, but he never sought to attain this end at the expense of his own dignity. We have previously told of how Rabbi Meir allowed a woman to spit in his face when her husband commanded her to do so. Another man refused to partake of his wife's cooking until Rabbi Jehudah and Rabbi Simeon would taste of it. Rabbi Jehudah then agreed to do so but Rabbi Simeon said: ""Were the man to starve and were the woman to remain a widow and her children were to die I would not do this."" <sup>12)</sup><i class=""footnote""><span dir=""rtl"">12) נדרים כ""ו ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.26","In this connection it is interesting to relate an incident which occurred while Rabbi Simeon ben Yochai was in Sidon. A married couple who lived together for ten years and had no children came to him to obtain a divorce. Rabbi Simeon said to them: ""Since you do not want to part in anger you must do now as you did at the time of your wedding. At your wedding you made a feast; you must also make a feast at your parting."""
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.27","The husband and wife did as Rabbi Simeon advised them. During the feast the husband became merry with drink and he said to his wife: ""Choose that which is most beautiful and dearest to you in the house and take it with you when you return to your father's house."" When the husband fell asleep she ordered the slaves to carry him on his bed to her father's house. When he awoke and found himself in strange surroundings he asked his wife, ""Where am I?"" and she replied, ""You are in my father's house""."
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.28","The man further asked, ""What have I to do in your father's house?"" and his wife replied, ""You asked me to take that which I held dearest in your house and I could find nothing dearer to me than yourself"". They then went to Rabbi Simeon ben Yochai a second time to ask him what to do. He advised them not to part for he was certain that God would reward such a wife with children. He also promised to pray for them. <sup>13)</sup><i class=""footnote""><span dir=""rtl"">13) שיר השירים רבה פּרשה א׳ פּיסקא ל""א.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.29","Rabbi Simeon's attitude toward the Romans was always one of condemnation. He could never forget the suffering which the Romans inflicted upon the Jews nor the fact that all scolars had to flee Palestine to save their lives. Even when they were allowed to return during the rule of Antonius Pius they were forced to wander from city to city. At first they settled in Sidon, later in Usha and finally in Jabneh. When Rabbi Simeon expressed criticism of the Romans he was forced to hide in a cave. All of these events aroused within him a hatred for all Romans and he declared that the best among the Romans was like a snake whose head should be crushed. <sup>14)</sup><i class=""footnote""><span dir=""rtl"">14) מכילתא פּ׳ בשלח.</span></i> Another time he said that only Jews may be considered as human beings. <sup>15)</sup><i class=""footnote""><span dir=""rtl"">15) יבמות ס""א א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.30","As a result of these events and also because of his personal misfortunes Rabbi Simeon ben Yochai became embittered and he ruled that as long as Jews are in exile no one must laugh wholeheartedly. <sup>16)</sup><i class=""footnote""><span dir=""rtl"">16) ברכות ל""א א׳.</span></i> When in later life he suffered from being reported to the government he ruled that even wicked people who curse their fathers and deserve to forfeit their lives according to law, should not be reported to the authorities. <sup>17)</sup><i class=""footnote""><span dir=""rtl"">17) פּסחים פּ""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.31","Rabbi Simeon valued the Torah above all else and he declared that ""Three who have eaten at one table and have not said over it words of the Torah are as if they had eaten of the sacrifice of the dead."" <sup>18)</sup><i class=""footnote""><span dir=""rtl"">18) אבות פּרק ג׳ משנה ג׳.</span></i> He further said that no scholar may partake of a feast the purpose of which is not to fulfill some commandment, <sup>19)</sup><i class=""footnote""><span dir=""rtl"">19) פּסחים מ""ט א׳.</span></i> and that people who do not engage in learning are to be punished. <sup>20)</sup><i class=""footnote""><span dir=""rtl"">20) שבת ל""ג ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.32","""Three valuable gifts God granted to the Jews"", he said, ""and all three are bound up with suffering. These three gifts are: the Torah, the Land of Israel and the world to come."" <sup>21)</sup><i class=""footnote""><span dir=""rtl"">21) ברכות ה׳ א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.33","""If I had been present on Mount Sinai when the Torah was given to the Jews"", he said, ""I would have asked God to grant us two mouths, one for the study of the Torah and the other for all other purposes."" But he immediately added that two mouths might even be worse than one for if one mouth can cause so much trouble by carrying reports, how much worse might the world be if people possessed two mouths. <sup>22)</sup><i class=""footnote""><span dir=""rtl"">22) ירושלמי ברכות פּרק א׳ הלכה ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.34","Being imbued with such a great love for the Torah Rabbi Simeon abhored all those who rebelled against its commandments and he said: ""Whoever wishes to taunt a wicked man may do so without compunction"", <sup>23)</sup><i class=""footnote""><span dir=""rtl"">23) ברכות ז׳ ב׳.</span></i> for the gain of a wicked man is the loss of a just man. <sup>24)</sup><i class=""footnote""><span dir=""rtl"">24) הוריות י׳ ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.35","Speaking of relations between people Rabbi Simeon declared that deceiving one's neighbor by words is even more wicked than obtaining his money under false pretenses. <sup>25)</sup><i class=""footnote""><span dir=""rtl"">25) בבא מציעא נ""ח ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.36","The saintliness of Rabbi Simeon ben Yochai was revered among Jews long after his death and it was said that during his lifetime no rainbow ever appeared because no flood could have descended upon the world due to his merit. <sup>26)</sup><i class=""footnote""><span dir=""rtl"">26) ירושלמי ברכות פּרק ט׳ הלכה ב׳.</span></i> It is also related that when Rabbi Joshua ben Levi died he entered paradise and there he found Rabbi Simeon ben Yochai reclining on thirteen golden thrones. Rabbi Simeon asked him: ""Did a rainbow ever appear during your life time?"" and Rabbi Joshua said that it did. Rabbi Simeon remarked: ""If so, then you were not a very just man."" <sup>27)</sup><i class=""footnote""><span dir=""rtl"">27) כתובות ע""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.37",Upon returning from his hiding place in the cave Rabbi Simeon ben Yochai settled in Meron where he lived until his death. The anniversary of his death is observed in Meron to this day.
"Bader-Jewishspritualheroes-Vol1., Rabbi Simeon Ben Yochai.38",During all the years that Rabbi Simeon ben Yochai and his son Rabbi Elazar remained secluded in their cave they pondered the mysteries of the Torah. It must be borne in mind that no books except the Bible were then available. The Mishna was then still being repeated orally and if someone wrote down interpretations of the Torah these were not circulated in writing in order to prevent such writings from assuming the sanctity of the written scriptures. It is therefore quite certain that Rabbi Simeon possessed no written books in his cave.
