Index Title,Moed Katan
Moed Katan 25a:23,"Sie glaubten, den Riß nicht zusammenheften zu dürfen; da sprach R. Jiçḥaq b. Ami zu ihnen: Sobald man das Gesicht von der Bahre des Gelehrten abgewendet hat, darf man den Riß zusammenheften.
"
Moed Katan 25a:24,"Als die Seelen des Rabba b. Hona und des R. Hamnuna zur Ruhe einkehrten, führte man sie nach dort<sup>221</sup><i class=""footnote"">Nach Palästina.</i>
"
Moed Katan 25b:1,"und als sie an eine Brücke herankamen, blieben die Kamele stehen. Da fragte ein Araber: Was hat dies zu bedeuten? Man erwiderte ihm: Die Gelehrten<sup>222</sup><i class=""footnote"">Die beiden Verstorbenen.</i>erweisen einander Ehrerbietung; einer sagt: Meister, geh du voran, und der andere sagt: Meister, gehe du voran. Jener sprach: Nach [meinem] Urteile gehe Rabba b. Hona<sup>223</sup><i class=""footnote"">Da auch sein Vater als Gelehrter genannt wird.</i>voran. Hierauf schritt das Kamel des Rabba b. Hona voran, und jenem Araber fielen die Back- und Vorderzähne aus. 
"
Moed Katan 25b:2,"Alsdann sprach ein Jüngling über sie: Ein Sproß von Ehrwürdigen kam aus Babel, das Buch des Krieges<sup>224</sup><i class=""footnote"">Wohl die Tora, worüber die Gelehrten stritten; viell. aber Anspielung auf den Streit mit R. Hamnuna.</i>mit sich führend. Pelikan und Meerkatze haben sich verbunden, Verderben und Unglück anzusehen, das aus Šinea͑r gekommen. Er zürnte über seine Welt, raubte ihr Seelen, und wie eine junge Braut freute er sich mit ihnen. Es jubelt und freut sich, der auf den Wolken reitet, wenn die Seele eines Unschuldigen und Frommen zu ihm kommt.
"
Moed Katan 25b:3,"Als die Seele Rabinas zur Ruhe einkehrte, sprach ein Trauerredner über ihn: Das Haupt schütteln die Palmen über den einer Palme gleichenden Frommen; wollen wir Nächte wie Tage [in Trauer] verbringen [über den, der Nächte zu Tagen machte.] 
"
Moed Katan 25b:4,"R. Aši fragte Bar Qipoq<sup>225</sup><i class=""footnote"">Name eines Trauerredners.</i>: Was wirst du an jenem Tage<sup>226</sup><i class=""footnote"">An dem ich sterben werde.</i>sprechen? Dieser erwiderte: Wenn die Zedern die Flamme erfaßt, was vermag der Isop an der Wand? Ist der Levjathan von der Angel geholt, was sollen nun die Fischlein im Sumpfe? Wenn in dem reißenden Strome die Angel waltet, was vermag das Grubengewässer!? 
"
Moed Katan 25b:5,"Da sprach Bar Abin<sup>225</sup><i class=""footnote"">Name eines Trauerredners.</i>zu ihm: Ich würde, behüte und bewahre, den Frommen gegenüber [die Worte] ‘Feuer’ und ‘Angel’ nicht gebrauchen! – Was würdest du sprechen? – Ich würde sagen: Beweinet die Leidtragenden und nicht den Dahingeschiedenen; er zur Ruhe, wir aber in Betrübnis. 
"
Moed Katan 25b:6,"Da grämte sich [R. Aši] über sie, und die Füße wurden ihnen verdreht. An jenem Tage kamen sie ihn nicht betrauern. Das ist es, was R. Aši sagte: Weder Bar Qipoq kann die Ḥaliça vollziehen, noch kann dies Bar Abin<sup>227</sup><i class=""footnote"">Bei diesem Akte muß die Frau dem Manne die Sandale vom Fuße abnehmen, während diese gebrochene Beine hatten.</i>.
"
Moed Katan 25b:7,"Einst sprach Raba, als er am Tigris ging, zu Bar Abin: Sage etwas. Da stellte er sich hin und sprach: Die Mehrheit des Dritten<sup>228</sup><i class=""footnote"">Jisraéls (cf. Jes. 19,24), womit er Raba meinte, der am Wasser stand.</i>im Wasser; denke und erbarme dich unser. Wir irrten uns ab von dir, wie eine Frau von ihrem Manne; verlaß uns nicht beim Zeichen des bittren Wassers<sup>229</sup><i class=""footnote"">Cf. Num. 5,18.</i>.
"
Moed Katan 25b:8,"
"
Moed Katan 25b:9,"R. Ḥanin war der Schwiegersohn des Fürsten und er hatte keine Kinder; da flehte er um Erbarmen und bekam einen Sohn, und an dem Tage, an dem er ihn bekam, starb er. Da sprach ein Trauerredner über ihn: Die Festlichkeit wurde in Trauer verwandelt, Jubel und Kummer traten zusammen, zur Zeit seiner Freude seufzte er, zur Zeit der Begnadigung verlor er seinen Gnader<sup>230</sup><i class=""footnote"">Übersetzung des Namens Hanin.</i>. Da benannten sie [das Kind] nach ihm Ḥanin.
"
Moed Katan 25b:10,"Als die Seele R. Joḥanans zur Ruhe einkehrte, sprach R. Jiçḥaq b. Elea͑zar über ihn: Schwer ist dieser Tag für Jisraél, wie der Tag, an dem die Sonne mittags untergeht. Es heißt nämlich :<sup>231</sup><i class=""footnote"">Am. 8,9.</i><i>an diesem Tage werde ich die Sonne mittags untergehen lassen</i>, und hierzu sagte R. Joḥanan, damit sei der Todestag Jošijahus gemeint.
"
Moed Katan 25b:11,"Als die Seele R. Joḥanans zur Ruhe einkehrte, hielt R. Ami die siebentägige und dreißigtägige Trauer. Da sprach R. Abba, Sohn des R. Ḥija b. Abba: R. Ami tat dies nur für sich, denn folgendes sagte R. Ḥija b. Abba im Namen R. Joḥanans: Selbst über einen Lehrer, der ihn Weisheit lehrte, sitze<sup>232</sup><i class=""footnote"">Während der 7 Trauertage muß der Leidtragende auf der Erde sitzen.</i>man nur einen Tag.
"
Moed Katan 25b:12,"Als die Seele R. Zeras zur Ruhe einkehrte, sprach ein Trauerredner über ihn: Das Land Šinea͑r war schwanger und gebar, das Land der Pracht<sup>233</sup><i class=""footnote"">Benennung Palästinas; cf. Ez. 20,6.</i>zog seinen Liebling groß; wehe ihm, spricht Raqqath<sup>234</sup><i class=""footnote"">Das spätere Tiberias; cf. Meg. Fol. 5b.</i>, daß es sein köstliches Gerät verloren hat.
"
Moed Katan 25b:13,"Als die Seele R. Abahus zur Ruhe einkehrte, vergossen die Säulen von Cäsarea Tränen<sup>235</sup><i class=""footnote"">So besser nach Handschriften: wie hier <span dir=""rtl"">מיא</span> dürfte ebenso in folgendem Passus <span dir=""rtl"">דמא</span> aus <span dir=""rtl"">דמעי</span> od. <span dir=""rtl"">דמעא</span> verderbt sein.</i>. Als R. Jose [starb], floß Blut in den Rinnen von Sepphoris. Als R. Ja͑qob [starb], sah man die Sterne am Tage. Als R. Aši [starb], wurden alle Bäume entwurzelt. Als R. Ḥija [starb], fielen Feuerschollen vom Himmel. Als R. Menaḥem b. Jose [starb], wurden alle Figuren wie die Glättsteine plattgedrückt. 
"
Moed Katan 25b:14,"Als R. Tanḥum b. Ḥija [starb], wurden alle Statuen zerschlagen. Als R. Eljašib [starb], wurden in Nehardea͑ siebzig Einbrüche<sup>236</sup><i class=""footnote"">Während er lebte, kamen solche nicht vor.</i>verübt. Als R. Hamuna [starb], fielen Hagelschollen vom Himmel. Als Rabba und R. Joseph [starben], stießen die Ufer des Euphrat an einander. Als Abajje und Raba [starben], stießen die Ufer des Tigris an einander. Als die Seele des R. Mešaršeja zur Ruhe einkehrte, trugen die Dattelpalmen Disteln.
"
Moed Katan 25b:15,"Die Rabbanan lehrten: 
"
Moed Katan 26a:1,"In folgenden Fällen darf der Riß nicht zusammengenäht werden: wenn man das Gewand einreißt über seinen Vater, seine Mutter, seinen Lehrer, der ihn die Tora lehrte, einen Fürsten oder ein Gerichtsoberhaupt, über böse Nachrichten, über die Gotteslästerung, über das Verbrennen einer Torarolle, über [die Zerstörung] judaischer Städte, des Tempels und Jerušalems. Man reiße [das Gewand] ein wegen [der Zerstörung] des Tempels und erweitere [den Riß] wegen der Jerušalems. – 
"
Moed Katan 26a:2,"Woher dies von Vater, Mutter und Lehrer, der ihn die Tora lehrte? – Es heißt:<sup>237</sup><i class=""footnote"">iiReg. 2,12.</i><i>als Eliša͑ das sah, schrie er: Vater, Vater, du Jisraéls Wagen und. Reiter</i>. ‘Vater, Vater’ deutet auf Vater und Mutter, ‘Jisraéls Wagen und Reiter’ deutet auf einen Lehrer, der ihn die Tora lehrte. – 
"
Moed Katan 26a:3,"Wieso ist dies hieraus erwiesen? – Nach der Paraphrase R. Josephs: Meister, Meister, der du durch dein Gebet für Jisraél besser warst als Wagen und Reiter. – 
"
Moed Katan 26a:4,"Woher, daß [der Riß] nicht zusammengenäht werden dürfe? – Es heißt :<sup>237</sup><i class=""footnote"">iiReg. 2,12.</i><i>da erfaßte er seine Kleider und zerriß sie in zwei Stücke</i>. Wenn es heißt: ‘und zerriß sie’, so weiß ich ja, daß er sie entzweiriß!? Vielmehr lehrt dies, daß es für immer entzweigerissen bleiben müsse. 
"
Moed Katan 26a:5,"Reš Laqiš sprach zu R. Joḥanan: Elijahu lebt ja noch!? Dieser erwiderte: Da es heißt:<sup>237</sup><i class=""footnote"">iiReg. 2,12.</i><i>und er sah ihn nicht mehr</i>, so galt er für ihn als tot. – 
"
Moed Katan 26a:6,"Woher dies von Fürsten, Gerichtsoberhäupten und bösen Nachrichten? – Es heißt :<sup>238</sup><i class=""footnote"">iiSam. 1,11.</i><i>da erfaßte David seine Kleider und zerriß sie, desgleichen alle Männer seiner Umgebung, und sie trauerten, weinten und fasteten bis zum Abend um Šaúl und seinen Sohn Jonathan und um das Volk des Herrn und um das Haus Jisraél, weil sie durchs Schwert gefallen waren</i>. 
"
Moed Katan 26a:7,"Von Šaúl ist es hinsichtlich des Fürsten, von Jonathan hinsichtlich des Gerichtsoberhauptes und vom Volke des Herrn und dem Hause Jisraél hinsichtlich böser Nachrichten zu entnehmen. 
"
Moed Katan 26a:8,"Rabh b. Šaba sprach zu R. Kahana: Vielleicht nur dann, wenn alles zusammen!? Dieser erwiderte: [Die Wiederholung des Wortes] <i>um</i> trennt [die einzelnen Ereignisse]. – 
"
Moed Katan 26a:9,"Muß man denn wegen böser Nachrichten [das Gewand] einreißen, als man Šemuél erzählte, der König Sapor habe zwölftausend Juden getötet, riß er das Gewand nicht ein!? – Sie sagten es nur von der Mehrheit des Volkes, wie bei jenem Ereignisse<sup>239</sup><i class=""footnote"">In der angezogenen Schriftstelle, wo es sich um eine Niederlage des ganzen Volkes handelte.</i>. – 
"
Moed Katan 26a:10,"Aber tötete denn der König Sapor Juden, er sagte ja einst zu Šemuél: Möge es mir [zugute] kommen, daß ich nie einen Juden getötet habe!? – In jenem Falle hatten sie es selbst verschuldet. R. Ami erzählte nämlich, durch das Geräusch der Harfen<sup>240</sup><i class=""footnote"">Der musikalischen Veranstaltungen bei ihrer Empörung gegen die pers. Regierung.</i>an der Furt zu Cäsarea platzten die Mauern von Laodicea. – 
"
Moed Katan 26a:11,"Woher dies von der Gotteslästerung? – Es heißt:<sup>241</sup><i class=""footnote"">iiReg. 18,37.</i><i>darauf kamen Eljaqim, der Sohn Ḥilqijas, der dem Palast Vorstand, und Šebna der Schreiber, und Joáḥ, der Sohn Asaphs, der Kanzler, mit zerrissenen Kleidern zu Ḥizqijahu.</i>
"
Moed Katan 26a:12,"Die Rabbanan lehrten: Sowohl der Hörende, als auch der vom Hörenden Hörende muß das Gewand einreißen; die Zeugen aber brauchen nicht einzureißen, da sie bereits beim Hören eingerissen haben. – 
"
Moed Katan 26a:13,"Was nützt denn das, was sie beim Hören getan haben, sie hören es ja auch jetzt!? – Es leuchtet nicht<sup>242</sup><i class=""footnote"">Daß sie wiederum einreißen.</i>ein, denn es heißt:<sup>243</sup><i class=""footnote"">iiReg. 19,1.</i><i>und als der König Ḥizqijahu das hörte, zerriß er seine Kleider</i>; nur der König zerriß seine Kleider, jene aber zerrissen [die Kleider] nicht. – 
"
Moed Katan 26a:14,"Woher, daß der Riß nicht zusammengenäht werden darf? – Dies ist durch das auch bei David gebrauchte [Wort] <i>zerriß</i> zu entnehmen. – 
"
Moed Katan 26a:15,"Woher dies von einer Torarolle, die verbrannt wird? – Es heißt:<sup>244</sup><i class=""footnote"">Jer. 36,23.</i><i>und als Jehudi drei oder vier Sätze vorgelesen hatte, zerschnitt jener sie mit dem Federmesser und warf sie in das Feuer auf dem Kohlenbecken &amp;c.</i> – Was sind es für drei oder vier Sätze? – 
"
Moed Katan 26a:16,"Sie erzählten Jehojaqim, Jirmeja habe ein Buch mit Klageliedern geschrieben, und er fragte sie, was darin geschrieben stehe. –<sup>245</sup><i class=""footnote"">Thr. 1,1.</i><i>Ach wie einsam liegt</i>. Dieser sprach: Ich bin König. Sie erwiderten :<sup>246</sup><i class=""footnote"">Ib. V. 2.</i><i>Sie weint und weint in der Nacht</i>. – Ich bin König. – <sup>247</sup><i class=""footnote"">Ib. V. 3.</i><i>Ausgewandert ist Jehuda vor Elend</i>. – Ich bin König. –<sup>248</sup><i class=""footnote"">Ib. V. 4.</i><i>Die Wege nach Çijon trauern</i>. – Ich bin König. –
"
Moed Katan 26a:17,"<sup>249</sup><i class=""footnote"">Ib.V.5.</i><i>Ihre Bedränger sind zu Häuptern</i><sup>250</sup><i class=""footnote"">Dh, nicht du bist mehr der König.</i><i>geworden</i>. Hierauf fragte er: Wer sagte dies? –<sup>251</sup><i class=""footnote"">Jer. 36,24.</i><i>Um der Menge ihrer Sünden willen</i>. Da schnitt er sofort die darin befindlichen Gottesnamen aus und verbrannte sie im Feuer. Deshalb heißt es: <sup>251</sup><i class=""footnote"">Jer. 36,24.</i><i>sie erschraken aber nicht, noch zerrissen sie ihre Kleider</i>, wonach sie ihre Kleider zerreißen sollten. 
"
Moed Katan 26a:18,"R. Papa sprach zu Abajje: Vielleicht nur wegen der bösen Nachrichten!? Dieser erwiderte: Gab es denn damals schon böse Nachrichten!?
"
Moed Katan 26a:19,"R. Helbo sagte im Namen R. Honas: Wer eine Torarolle zerreißen sieht, muß zweimal [das Gewand] einreißen, einmal wegen des Pergamentes und einmal wegen der Schrift, denn es heißt :<sup>252</sup><i class=""footnote"">Ib. V. 27.</i><i>nachdem der König die Rolle und die Worte verbrannt hatte</i>. 
"
Moed Katan 26a:20,"R. Abba und R. Hona b. Ḥija saßen einst beisammen, und als R. Abba, da<sup>253</sup><i class=""footnote"">So richtig nach Handschriften u. anderen Texten.</i>er austreten wollte, seine Tephillin aufs Kissen legte, kam ein Strauß und wollte sie wegschnappen. 
"
Moed Katan 26a:21,"Da sprach er: Jetzt könnte ich zweimal einzureißen verpflichtet sein. Jener fragte: Wie kommst du dazu? Mir selbst passierte so etwas, und ich wandte mich an R. Mathna, und er wußte es nicht, darauf wandte ich mich an R. Jehuda, und er sprach zu mir: Folgendes sagte Šemuél: nur wenn es gewaltsam erfolgt, wie bei jenem Ereignisse.
"
Moed Katan 26a:22,"Woher dies von [der Zerstörung] judäischer Städte? – Es heißt :<sup>254</sup><i class=""footnote"">Jer. 41,5.</i><i>da kamen Leute aus Šekhem, aus Šilo und aus Šomron, achtzig Mann, mit abgeschorenen Bärten und zerrissenen Kleidern und mit Einritzungen bedeckt, die Speisopfer und Weihrauch bei sich hatten, um sie zum Tempel des Herrn zu bringen &amp;c</i>. 
"
Moed Katan 26a:23,"R. Ḥelbo sagte im Namen des U͑la Biraá, im Namen R. Elea͑zars: Wer judäische Städte in ihrer Zerstörung sieht, spreche :<sup>255</sup><i class=""footnote"">Jes. 64,9.</i><i>die Städte Jehudas sind zur Wüste geworden,</i> und reiße [die Kleider] ein. Wer Jerušalem in seiner Zerstörung sieht, spreche: <sup>255</sup><i class=""footnote"">Jes. 64,9.</i><i>Çijon ist zur Wüste geworden, Jerušalem zur Einöde</i>, und reiße [die Kleider] ein. Wer den Tempel in seiner Zerstörung sieht, spreche: <sup>256</sup><i class=""footnote"">Ib. V. 10.</i><i>Unser heiliges und herrliches Haus, in welchem unsere Väter dich lobpriesen, ist in Flammen aufgegangen, und alles, was uns köstlich war, ist ein Trümmerhaufe geworden</i>, und reiße [die Kleider] ein.
"
Moed Katan 26a:24,"«Man reiße das Gewand ein wegen [der Zerstörung] des Tempels und erweitere [den Riß] wegen der Jerušalems.» Ich will auf einen Widerspruch hinweisen: Einerlei ob man gehört oder gesehen hat, sobald man in Çophim<sup>257</sup><i class=""footnote"">Name eines Dorfes in der Nähe von Jerušalem; nach einer Erklärung der Tosephta heißt Çophim (v. <span dir=""rtl"">צפה</span> sehen, schauen) der ganze Umkreis um Jerušalem, von da aus man es sehen kann.</i>anlangt, muß man [das Gewand] einreißen; man reiße ein wegen [der Zerstörung] des Tempels besonders und wegen der Jerušalems besonders!? – 
"
Moed Katan 26a:25,"Das ist kein Widerspruch; eines, wenn man zuerst den Tempel sieht, und eines, wenn man zuerst Jerušalem sieht<sup>258</sup><i class=""footnote"">In diesem Falle muß man zweimal einreißen.</i>.
"
Moed Katan 26a:26,"Die Rabbanan lehrten: Diese alle dürfen [den Riß] zusammenheften, zusammenfalten, zusammenketteln und leiterartig zusammenstechen, jedoch nicht zusammennähen. 
"
Moed Katan 26a:27,"R. Ḥisda sagte: 
"
Moed Katan 26b:1,"Mit einer alexandrinischen Naht<sup>259</sup><i class=""footnote"">Ganz unkenntlich.</i>.
"
Moed Katan 26b:2,"Die Rabbanan lehrten: Wer [das Gewand] an der Stelle einreißt, wo es zusammengeheftet, zusammengefaltet, zusammengekettelt oder leiterartig zusammengestochen war, hat seiner Pflicht nicht genügt; wenn an der Stelle, wo es zusammengenäht war, so hat er seiner Pflicht genügt. R. Ḥisda sagte: Mit einer alexandrinischen Naht.
"
Moed Katan 26b:3,"Die Rabbanan lehrten: Man darf [den Riß] nach unten umkehren und ihn zusammennähen; R. Šimo͑n b. Elea͑zar verbietet ihn zusammenzunähen. Und wie der Verkäufer ihn nicht zusammennähen darf, so darf ihn auch der Käufer nicht zusammennähen; daher muß der Verkäufer es dem Käufer mitteilen.
"
Moed Katan 26b:4,"Die Rabbanan lehrten: Der erste Riß muß eine Handbreite und die Erweiterung drei Finger groß sein – so R. Meír; R. Jehuda sagt, der erste Riß drei Finger und die Erweiterung irgend wie groß. 
"
Moed Katan 26b:5,"U͑la sagte: Die Halakha ist wie R. Meír hinsichtlich des [ersten] Risses und die Halakha ist wie R. Jehuda hinsichtlich der Erweiterung. Ebenso wird auch gelehrt: R. Jose sagt, der erste Riß eine Handbreite und die Erweiterung irgend wie groß.
"
Moed Katan 26b:6,"Die Rabbanan lehrten: Wenn man einem erzählt hat, sein Vater sei gestorben, und er [das Gewand] eingerissen hat, sein Sohn sei gestorben, und er [den Riß] erweitert hat, so darf der untere [Riß] zusammengenäht werden, der obere aber nicht. 
"
Moed Katan 26b:7,"Sein Sohn sei gestorben, und er [das Gewand] eingerissen hat, sein Vater sei gestorben, und er [den Riß] erweitert hat, so darf der obere [Riß] zusammengenäht werden, der untere aber nicht. 
"
Moed Katan 26b:8,"Sind ihm Vater, Mutter, Bruder und Schwester gestorben, so reiße er über sie alle nur einen Riß ein. R. Jehuda b. Bethera sagt, über alle zusammen einen Riß, über seinen Vater und seine Mutter einen Riß besonders, weil der Riß über den Vater und die Mutter nicht erweitert wird. – 
"
Moed Katan 26b:9,"Aus welchem Grunde? R. Naḥman b. Jiçḥiaq erwiderte: Weil man diesen nicht erweitern<sup>260</sup><i class=""footnote"">Der Riß muß bis zum Herzen reichen, während man wegen anderer Verwandten nur eine Handbreite einzureißen braucht.</i>kann. 
"
Moed Katan 26b:10,"Šemuél sagte: Die Halakha ist wie R. Jehuda b. Bethera. – Kann Šemuél dies denn gesagt haben, Šemuél sagte ja, die Halakha sei bei der Trauer nach der Ansicht des Erleichternden zu entscheiden!? – Die Trauer für sich und das Einreißen für sich<sup>261</sup><i class=""footnote"">Dies ist zwar Pflicht des Leidtragenden, jed. gehört es nicht zu den Vorschriften über die Trauer, von denen Š. spricht.</i>. – 
"
Moed Katan 26b:11,"Wie weit reiße man ein? Bis zum Nabel. Manche sagen, bis zum Herzen, und obgleich es dafür keinen Beweis gibt, so gibt es eine Andeutung, denn es heißt:<sup>262</sup><i class=""footnote"">Jo. 2,13.</i><i>zerreißt euer Herz und nicht eure Kleider</i>. 
"
Moed Katan 26b:12,"Reicht [der Riß] bis zum Nabel, so reiße er [den zweiten Riß]<sup>263</sup><i class=""footnote"">Wenn er von einem zweiten Todesfälle betroffen wird.</i>in einer Entfernung von drei Handbreiten. Ist [das Gewand] vom voll [Risse], so drehe er es nach hinten; ist es oben voll [Risse], so wende er es nach unten. Wer [das Gewand] unten oder an der Seite einreißt, hat seiner Pflicht nicht genügt, nur der Hochpriester reißt es unten ein.
"
Moed Katan 26b:13,"R. Mathna und Mar U͑qaba streiten, beide im Namen des Vaters Šemuéls und Levis; einer sagt, während der sieben [Trauertage] reiße man<sup>264</sup><i class=""footnote"">Wenn ihn ein neuer Todesfall trifft.</i>von neuem ein, nach den sieben erweitere man [den ersten Riß], und einer sagt, während der dreißig [Trauertage] reiße man von neuem ein, nach den dreißig erweitere man [den ersten Riß]. 
"
Moed Katan 26b:14,"R. Zera wandte ein: Der Grund desjenigen, welcher sagt, während der sieben [Trauertage] reiße man von neuem ein, ist wohl der, weil man dann [den Riß] nicht zusammenheften<sup>265</sup><i class=""footnote"">Die Erweiterung des ersten Risses ist somit nicht zu merken.</i>darf, demnach sollte eine Frau, von der der Meister sagte, sie dürfe ihn sofort zusammenheften, ihn wohl [erweitern] dürfen!? – 
"
Moed Katan 26b:15,"Diese darf es nur wegen des Anstandes. – 
"
Moed Katan 26b:16,"Der Grund desjenigen, welcher sagt, während der dreißig [Trauertage] reiße man von neuem ein, ist wohl der, weil man dann [den Riß] nicht zusammennähen darf, demnach sollte man es, wenn es [eine Trauer] über Vater und Mutter ist, wo man ihn niemals zusammennähen darf, [auch nachher]!? – 
"
Moed Katan 26b:17,"Dies nur zu Ehren des Vaters und der Mutter<sup>266</sup><i class=""footnote"">Es gilt daher als zusammengeheftet, u. nachher braucht man den Riß nur zu erweitern.</i>.
"
Moed Katan 26b:18,"Die Rabbanan lehrten: Wer mit einem [von früher her] eingerissenen Gewände einem Toten das Geleit gibt, beraubt die Toten und die Lebenden. 
"
Moed Katan 26b:19,"R. Šimo͑n b. Gamliél sagte: Wer zu seinem Nächsten spricht: Borge mir dein Gewand, ich will meinen kranken Vater besuchen, worauf er ihn besucht und ihn tot findet, reiße es ein und nähe es wieder zusammen, und wenn er nach Hause kommt, gebe er ihm das Gewand zurück und eine Entschädigung für den Riß; hat er ihm es nicht gesagt, so darf er es nicht berühren.
"
Moed Katan 26b:20,"Die Rabbanan lehrten: Wenn einem Kranken jemand stirbt, so teile man ihm dies nicht mit, weil seine Sinne verwirrt werden könnten; ferner darf man in seiner Gegenwart [das Gewand] nicht einreißen und bringe in seiner Umgebung die [Klage]weiber zum Schweigen. 
"
Moed Katan 26b:21,"Man reiße das Gewand eines Kindes ein, damit dies Wehmut errege. Ferner reiße man zur Ehrung seiner Frau [das Gewand] über seinen Schwiegervater und seine Schwiegermutter ein. 
"
Moed Katan 26b:22,"R. Papa sagte: im großen Traktate von der Trauer wird gelehrt, ein Leidtragender dürfe kein Kind auf den Schoß nehmen, weil es ihn zum Scherzen veranlaßt, und dies den Leuten verächtlich erscheinen könnte.
"
Moed Katan 26b:23,"D<small>AS</small> T<small>RAUERMAHL IST NICHT</small><sup>267</sup><i class=""footnote"">Dem widersprechend heißt es im Mišnatexte: nur auf; eine Randglosse ergänzt auch hier die Partikel <span dir=""rtl"">אלא</span>, dagegen fehlt sie in manchen Handschriften auch in der Mišna.</i><small>AUF AUFGERICHTETEN</small> B<small>ETTEN EINZUNEHMEN</small>. Die Rabbanan lehrten: Wenn jemand den Leidtragenden besucht, so lasse man ihn, wenn er mit ihm vertraut ist, das Trauermahl auf einem umgelegten Bette einnehmen, sonst lasse man es ihn auf einem aufgerichteten Bette einnehmen. 
"
Moed Katan 26b:24,"Einst ereignete sich bei Raba ein Trauerfall, und Abba b. Martha, das ist Abba b. Minjomi, besuchte ihn. Da richtete Raba [das Bett] auf, Abba b.Martha aber legte es um. Darauf sprach jener: Wie mangelt es diesem Jünger an Verstand!
"
Moed Katan 26b:25,"Die Rabbanan lehrten: Wenn [ein Leidtragender] von Ort zu Ort reist, 
"
Moed Katan 27a:1,"so soll er, wenn er es kann, seine Beschäftigung einschränken, wenn aber nicht, so besorge er alles durch [seine Reisegefährten].
"
Moed Katan 27a:2,"Die Rabbanan lehrten: Wann werden die Betten umgelegt? – sobald [der Tote] aus dem Hause ist – so R. Elie͑zer; R. Jehošua͑ sagt, sobald der Rollstein geschlossen ist. 
"
Moed Katan 27a:3,"Als R. Gamliél der Ältere starb, sprach R. Elie͑zer, sobald er aus dem Hause war: Legt die Betten um. Als der Rollstein geschlossen wurde, [sprach R. Jehošua͑ zu ihnen: Legt die Betten um.] Sie erwiderten ihnen: Auf Veranlassung des Greises haben wir die Betten bereits umgelegt.
"
Moed Katan 27a:4,"Die Rabbanan lehrten: Wann richtet man die Betten am Vorabend des Šabbaths auf? Von der Zeit des Vespergebetes ab. Rabba b. Hona sagte: Dennoch setze man sich darauf nicht, bevor es finster geworden ist. Am Šabbathausgang muß man es wieder umlegen, selbst wenn man nur noch einen Tag [Trauer] hat.
"
Moed Katan 27a:5,"Die Rabbanan lehrten: Wer das Bett umlegt, lege nicht nur sein eigenes Bett um, sondern alle Betten, die sich in seinem Hause befinden; und selbst wenn er zehn Betten an zehn Stellen hat, muß er sie alle umlegen. Und auch wenn von fünf Brüdern einer stirbt, müssen sie alle [das Bett] umlegen. 
"
Moed Katan 27a:6,"Ist es ein für Sachen bestimmtes Bett, so braucht man es nicht umzulegen. Desgleichen braucht man einen Divan nicht umzulegen, vielmehr lasse man ihn auf gestellt. R. Šimo͑n b. Gamliél sagte: Am Dargeš<sup>268</sup><i class=""footnote"">Eine Art Ruhebett, Divan, Sofa, nach den Erkl. des T. nur als Prunkstück.</i>löse man die Gurte, und es fällt von selbst zusammen. – 
"
Moed Katan 27a:7,"Was ist Dargeš? U͑la erwiderte: Ein Glücksbett<sup>269</sup><i class=""footnote"">Sie hatten in ihren Wohnungen ein kleines Bett zu stehen, auf dem das Glück ruhen sollte u. das zum Gebrauche nicht verwendet wurde.</i>. 
"
Moed Katan 27a:8,"Rabba sprach zu ihm: wir haben vom Könige gelernt, das ganze Volk lagere auf der Erde und er auf einem Dargeš; sollte er sich denn eines Gegenstandes bedienen, dessen er sich sonst nicht bedient!? 
"
Moed Katan 27a:9,"R. Aši entgegnete: Was ist dies denn für ein Einwand, ebenso verhält es sich ja auch bei seinem Essen und Trinken: sonst werden ihm Speise und Trank nicht gereicht, dann aber werden ihm Speise und Trank<sup>270</sup><i class=""footnote"">Die Speisen zum Trauermahle werden dem Leidtragenden von Fremden verabreicht.</i>gereicht!? 
"
Moed Katan 27a:10,"Wenn man aber dagegen einwenden will, so ist aus folgender Lehre ein Einwand zu ersehen: Das Dargeš braucht man nicht umzulegen, sondern lasse es aufgestellt. Wieso braucht man es, wenn du sagst, es sei ein Glücksbett, nicht umzulegen, wir haben ja gelernt, wer sein Bett umlegt, lege nicht nur sein eigenes Bett um, sondern alle Betten, die sich in seinem Hause befinden!? – 
"
Moed Katan 27a:11,"Was ist dies für ein Einwand, ebenso verhält es sich ja auch bei einem [zum Aufbewahren] von Sachen bestimmten Bette, denn es wird gelehrt: ist es [zum Aufbewahren von] Sachen bestimmt, so braucht man es nicht umzulegen. 
"
Moed Katan 27a:12,"Wenn man aber dagegen einwenden will, so ist folgender Einwand zu erheben: R. Šimo͑n b. Gamliél sagte: Am Dargeš löse man die Gurte und es fällt von selbst zusammen. Welche Gurte hat es denn, wenn du sagst, es sei ein Glücksbett!? 
"
Moed Katan 27a:13,"Als Rabin kam, [sagte er,] einer von den Rabbanan, namens R. Taḥlipha aus dem Westen, der auf dem Ledermarkte zu verkehren pflegte, habe ihm gesagt, Dargeš sei ein Lederbett. 
"
Moed Katan 27a:14,"Es wurde auch gelehrt: R. Jirmeja sagte: Beim Dargeš geht das Geflecht von ihm selber aus, beim Bette wird es oben<sup>271</sup><i class=""footnote"">Die Enden werden um das Holzgestell gewickelt u. befestigt.</i>[befestigt]. 
"
